AFP,Input,Output,Enquiry,File,Added,PDR_AFP,PDR_UFP,NPDR_AFP,NPDU_UFP,Duration,N_effort,MI_N_effort_AFP,MI_N_effort_PDR_AFP,MI_N_effort_Added,MI_AFP_PDR_AFP,Effort
0.25563259533795574,0.5797639,0.2823813,0.566623,0.15137263,0.2151436,0.11024206,0.10976723,0.06581546,0.06420932357906764,0.921203,0.10461606,0.061147086,0.04352027164797283,0.14903206,0.09608198,0.103908196
0.17358265041495904,0.3890249,0.36117202,0.38440552,0.19044062,0.17394722,0.37031442,0.34590763,0.34642705,0.3262781473721852,0.47637802,0.1726422,0.09186146,0.11794073820592617,0.15416935,0.16981423,0.17111248
0.12325040239502415,0.32203054,0.3801881,0.31550106,0.12019979,0.16411851,0.22776966,0.2039297,0.20671609,0.18593861140613885,0.66497684,0.10609535,0.114330694,0.06368547763145223,0.09495681,0.091334425,0.09160965
0.3540622512437351,0.19534028,0.57079256,0.7011122,0.26102215,0.42608792,0.1187513,0.09903932,0.038359698,0.014804186519581347,0.2632715,0.057141807,0.15858608,0.021362711863728814,0.25205243,0.06475643,0.074281916
0.11146075668764541,0.25116548,0.3230571,0.39137265,0.15451089,0.14881822,0.18594328,0.17725655,0.15987477,0.15799500420049958,0.30967534,0.09109658,0.07776123,0.04857446514255349,0.15218884,0.08491698,0.085803375
0.0848885250933115,0.19861509,0.22579142,0.43350673,0.17230275,0.15138924,0.20999692,0.20022042,0.17303269,0.1717677828232217,0.19153742,0.06380318,0.059399847,0.04260934873906513,0.15047786,0.059487555,0.056204047
0.1085216965113018,0.3138829,0.28333795,0.32142022,0.16537403,0.15574324,0.30332905,0.28525802,0.2836239,0.27020153297984667,0.33162323,0.13364553,0.12504746,0.08459717154028283,0.10800027,0.12311685,0.12406989
0.03949733236983994,0.20563158,0.34695327,0.2640568,0.10139679,0.007499419,0.28287667,0.2673619,0.24811184,0.2419147258085274,0.25903115,0.105086565,0.117051244,0.09036466096353389,0.12881747,0.093299784,0.098771155
0.08078065484683929,0.27157146,0.26077884,0.34012127,0.17279938,0.07378267,0.1457066,0.13771342,0.110996015,0.10668549333145066,0.3018135,0.04187503,0.0523084,0.04188080781191922,0.21173915,0.046801783,0.035639636
0.07413284944797097,0.24578136,0.29796994,0.30203515,0.13878727,0.116406575,0.30953336,0.28343368,0.28220662,0.2663489333651067,0.4261055,0.105880275,0.057806514,0.06646349335365065,0.12124506,0.09571764,0.095452175
0.09926873595612416,0.29829055,0.3033083,0.32240686,0.11101078,0.08922073,0.38083994,0.37259057,0.386984,0.38229172177082776,0.54601026,0.15269303,0.100786105,0.10458574954142504,0.09166521,0.13147916,0.1309146
0.09249320554959234,0.27347973,0.30070615,0.3301626,0.12196194,0.11519043,0.29028845,0.2722001,0.2653379,0.25637549436245055,0.39885372,0.1172086,0.088904336,0.07173683282631671,0.0874281,0.107729875,0.10602811
0.0709293082557585,0.2690393,0.30173168,0.26958185,0.13556263,0.13245401,0.2725212,0.24891745,0.24911684,0.2325357567464243,0.35109004,0.106321886,0.11250865,0.06941912305808769,0.10232276,0.09498131,0.09342082
0.2546292352777541,0.51049495,0.23053287,0.47953004,0.32479823,0.2936598,0.113762885,0.10845336,0.06266619,0.05960314103968589,0.39549667,0.091444045,0.07170829,0.02613707138629286,0.21049204,0.09687587,0.10046403
0.24663896479833788,0.5240823,0.39041245,0.289276,0.26477444,0.13729233,0.4419112,0.4579191,0.45282868,0.4618567338143266,0.3690415,0.26329058,0.15513995,0.19305007069499291,0.20062613,0.26409847,0.2608498
0.285008867100532,0.5629997,0.39074406,0.4817698,0.23868442,0.3617438,0.08474176,0.07495948,0.0758088,0.06599543340045666,0.9656749,0.11492031,0.08291649,0.023126925687307433,0.25856552,0.09247616,0.09664583
0.06939430916365856,0.24701816,0.24245614,0.37277704,0.109258875,0.10289638,0.35589567,0.3417122,0.34907037,0.33913868608613135,0.36953896,0.10778937,0.0571386,0.0806322019367798,0.18306097,0.09020677,0.08671806
0.14647895878873754,0.3158458,0.46031767,0.23728415,0.13447002,0.16854574,0.16478895,0.1584444,0.123151496,0.11957333804266618,0.17174093,0.08069356,0.16271289,0.04669340933065907,0.07067249,0.081940114,0.07996678
0.07214868432892108,0.23961629,0.2902138,0.29517454,0.18347672,0.13812222,0.35645512,0.3220758,0.34412307,0.3173910982608902,0.47590244,0.09153207,0.03739343,0.0697150430284957,0.118516475,0.08263412,0.07912633
0.10417741625064497,0.30014428,0.29639575,0.29054686,0.14202313,0.07026718,0.37512836,0.39897263,0.35613424,0.3749560325043967,0.211909,0.117844924,0.07410011,0.09702051029794896,0.09948675,0.11371774,0.12067118
0.168059900083594,0.24737875,0.3581621,0.535326,0.05929254,0.17698091,0.6073973,0.6476792,0.6033729,0.6432974356702563,0.4064673,0.2547096,0.106425,0.2234007076599292,0.16502133,0.23910871,0.25095892
0.1339603580376215,0.34533215,0.24439932,0.29920825,0.26988512,0.15981913,0.16375622,0.15305364,0.10786726,0.10482355951764405,0.3935542,0.07106985,0.057679523,0.042882815711718425,0.1592076,0.07859503,0.07647741
0.08871767532306052,0.30797204,0.28740975,0.300279,0.16065884,0.12019126,0.18531233,0.17255871,0.14322694,0.13795067620493237,0.31078935,0.07679587,0.09989206,0.04971430702856929,0.089054435,0.07246174,0.075714834
0.1127222867633372,0.3107698,0.3285811,0.27996165,0.1599115,0.052038547,0.34252474,0.36536142,0.33280644,0.35524093447590654,0.2457327,0.1401627,0.054933924,0.10580705941929405,0.15306897,0.13406771,0.13582313
0.827776349666581,0.9033464,0.48994058,0.73342276,1.0,0.9910466,0.16386694,0.1794165,0.13214934,0.1111821648817835,0.75883317,0.45733154,0.5054055,0.19763512023648794,0.69701564,0.44711077,0.457985
0.18104834086290048,0.37957156,0.3643317,0.3102988,0.17001222,0.13219899,0.2731781,0.2631685,0.22867483,0.2315800568419943,0.34892094,0.14342839,0.13519496,0.07893725210627478,0.14185303,0.1503736,0.1447075
0.7192215731532944,0.72815716,0.6146281,0.62552345,0.7544795,0.8009122,0.21586369,0.22378442,0.16209002,0.1527857947214205,0.61428225,0.40311208,0.39574355,0.16530729346927064,0.59761775,0.40397018,0.41647595
0.09559615573576935,0.2511486,0.24414589,0.3093325,0.16601607,0.11870067,0.46527785,0.48457924,0.46571153,0.48087835191216477,0.21190709,0.14479534,0.06172613,0.11445603855439614,0.22985256,0.12974739,0.13403884
0.1395863683751821,0.35555032,0.29523245,0.32909977,0.17801312,0.20735237,0.27401295,0.25934806,0.24567333,0.23704278629572134,0.45983848,0.1353586,0.1154087,0.07536161646383835,0.13777956,0.13023537,0.12963527
0.5740195344411722,0.72410476,0.17454821,0.7401072,0.7252422,0.5609927,0.2974863,0.30032837,0.27361804,0.2623636437636356,0.56416506,0.41305044,0.3321002,0.2115647588435241,0.5595552,0.407487,0.40843618
0.3685416521124992,0.40809667,0.369416,0.7454866,0.23601279,0.31552976,0.4678176,0.47254297,0.47119597,0.47639305236069474,0.478321,0.4116358,0.28157982,0.27311182268881773,0.3306396,0.3900154,0.39194304
0.07475665448539927,0.28858486,0.23982954,0.26260093,0.18261671,0.08112001,0.34031847,0.34129825,0.32623348,0.32818063718193624,0.319264,0.10336961,0.06070514,0.08213264178673582,0.14010176,0.0965372,0.09461343
0.1118735467124128,0.26303563,0.30900028,0.34844437,0.11067961,0.15527564,0.66918576,0.6850269,0.7199733,0.7274961272503873,0.5129008,0.18919218,0.0873377,0.16507284349271562,0.15454507,0.15154123,0.16447268
0.17561616053696963,0.3539437,0.37408412,0.38074514,0.18831481,0.25689384,0.22911896,0.20330526,0.2040554,0.18591295140870487,0.5347544,0.115422495,0.074377105,0.0500622489937751,0.16408059,0.10640071,0.10542937
0.10417348625040918,0.32267383,0.3131066,0.34099945,0.11469544,0.114490435,0.24895771,0.22808611,0.22311829,0.20825082917491705,0.5496613,0.10079181,0.09062417,0.057821704217829575,0.07670006,0.08709656,0.087927066
0.20974226258453577,0.44280827,0.39238545,0.44070238,0.14489557,0.12225048,0.1616255,0.16816223,0.117724605,0.1309443569055643,0.24699701,0.113284186,0.1286821,0.04915296508470349,0.051748686,0.116574034,0.12332973
0.1927129415627765,0.3760222,0.382408,0.5224513,0.12837835,0.10016321,0.41765046,0.38716006,0.4031714,0.37435224256477573,0.36727977,0.18966612,0.15224254,0.1501644649835535,0.087825984,0.18563595,0.18035367
0.0607197766431866,0.257963,0.20260587,0.28335413,0.17508662,0.14782004,0.36054084,0.34799644,0.3425911,0.3323251867674813,0.31175548,0.10347372,0.07798934,0.07909347209065277,0.16402864,0.093366645,0.09093752
0.554835233290114,0.64004296,0.35211128,0.5785323,0.7056381,0.619393,0.25079873,0.24539417,0.2388631,0.21715879828412016,0.52209115,0.41092995,0.39769226,0.19953043004695697,0.59933,0.39846042,0.39606622
0.17647023058821384,0.4385321,0.21431868,0.5446118,0.19852644,0.22179197,0.098703936,0.10494447,0.08736892,0.09305282469471753,0.447187,0.09249445,0.009449039,0.054077306592269336,0.17587858,0.08102185,0.08871016
0.1403318684199121,0.31753752,0.35982782,0.35006073,0.16855036,0.10631585,0.17537439,0.16530354,0.13847825,0.14020340597965938,0.28689814,0.10091242,0.067626424,0.04933841806615819,0.17922339,0.09552921,0.09781502
0.28947274736836487,0.43932915,0.35200506,0.48813426,0.3852045,0.37142617,0.11832532,0.10370148,0.08866123,0.07201682779831722,0.42393154,0.107446566,0.13294107,0.025012643498735648,0.24009219,0.10171258,0.11081887
0.15143651908619116,0.41350585,0.23699497,0.37528157,0.20917326,0.22066623,0.10446546,0.099222735,0.052701227,0.054206917579308234,0.30648857,0.07462639,0.06852657,0.032000966799903316,0.13504222,0.081524596,0.083220765
0.052854105171246314,0.14624375,0.25570583,0.3175665,0.19890773,0.15354696,0.41376975,0.38951468,0.39241374,0.3718513428148657,0.13776171,0.1265809,0.13809952,0.10316424968357502,0.14721769,0.11503039,0.115332365
0.11280834676850081,0.42366177,0.28882372,0.37891728,0.10266711,0.097531185,0.34323877,0.30763733,0.33073092,0.29610447038955295,0.713019,0.12012322,0.12728673,0.0912932908706709,0.0048161484,0.107645705,0.108742006
0.10930985655859139,0.3712117,0.18233559,0.27502587,0.21820715,0.110394076,0.43975312,0.45109606,0.44403267,0.4516155548384445,0.29621154,0.1471792,0.04952556,0.1108296689170331,0.21558839,0.13838768,0.14191131
0.1975410118524607,0.46664461,0.34943324,0.3955133,0.15515709,0.30295792,0.12508732,0.110004574,0.11537459,0.10577432542256744,0.68348277,0.10510843,0.05795306,0.02822033017796698,0.22766644,0.08694857,0.08315266
0.11649729298983759,0.30909047,0.32375464,0.29199323,0.18490687,0.12115499,0.2524677,0.24913795,0.2392311,0.23909211609078837,0.2868217,0.11231653,0.09620489,0.06685485731451427,0.122272186,0.10303199,0.10230773
0.4160777249646635,0.45607778,0.4226119,0.4858697,0.6157052,0.5415455,0.15903406,0.13301878,0.13411823,0.09955133004486699,0.5017878,0.16392165,0.21946809,0.04402965559703444,0.3546034,0.15091094,0.15828006
0.09328295059697704,0.29633495,0.2996194,0.2843171,0.1604161,0.15104944,0.25556725,0.232697,0.22739002,0.2104434189556581,0.36984557,0.08613216,0.09696202,0.051107736889226305,0.07862262,0.07880553,0.07766118
0.1655842799350568,0.34058672,0.3512334,0.44708923,0.17540638,0.08527619,0.3557663,0.3358999,0.3381716,0.3231484876851512,0.36189008,0.18562868,0.14227563,0.12648649735135026,0.13026889,0.1756059,0.17827117
0.036496578189794696,0.16572332,0.24124008,0.26514068,0.15455371,0.091409,0.52104366,0.5385204,0.5417537,0.5502981449701855,0.24309096,0.10549775,0.083312795,0.09818282518171748,0.1070231,0.07889564,0.086347796
0.23629118417747105,0.3604581,0.35344645,0.43131,0.32969826,0.296121,0.2774316,0.2576213,0.24844494,0.2343111765688823,0.55477965,0.18241188,0.10931825,0.09873741612625839,0.21128005,0.17426866,0.1781265
0.08615186516911191,0.2917697,0.27615997,0.29297975,0.14761245,0.109630555,0.327549,0.30998784,0.31462052,0.302380919761908,0.3849383,0.10265877,0.06482359,0.06276884772311522,0.13423067,0.089294404,0.09006545
0.08446761006805661,0.25045553,0.2954953,0.34085894,0.14158276,0.12990957,0.295287,0.27402717,0.2714799,0.2586507741349226,0.3883359,0.1147051,0.09598161,0.0716020768397923,0.07847163,0.10320409,0.10318953
0.107984516479071,0.29802263,0.25646147,0.33436513,0.15634564,0.10073168,0.33165243,0.33458632,0.3130153,0.31910263808973616,0.30956724,0.13072963,0.07810354,0.09108086489191351,0.13018149,0.12386517,0.12373518
0.5081389304883358,0.6237952,0.5012958,0.50418234,0.5393838,0.6032607,0.45544583,0.47990498,0.4072902,0.405831179416882,0.6835946,0.545696,0.45677122,0.34831520516847947,0.5319358,0.5570063,0.56251836
0.1430741385844483,0.28717196,0.3179341,0.41988522,0.14793268,0.12907317,0.2921735,0.2719908,0.2659189,0.25152734484726547,0.33788154,0.14330676,0.087966785,0.08667653133234686,0.16834685,0.13413353,0.13212901
0.07657231459433889,0.23096052,0.3244864,0.2917265,0.1504347,0.13221523,0.27364212,0.24947192,0.23885758,0.22363806763619323,0.2863197,0.082258224,0.09448215,0.05298588470141153,0.092453584,0.075242706,0.07438555
0.11798737707924262,0.3303841,0.23778564,0.30237272,0.2171835,0.11793457,0.49466956,0.5204081,0.510846,0.5276428472357153,0.27565467,0.17905673,0.08763975,0.1405850459414954,0.16075292,0.16255882,0.17079383
0.23003755380225324,0.38136023,0.3761624,0.467947,0.2405845,0.22806431,0.42022413,0.39280197,0.38997167,0.3667664433233557,0.4829111,0.25553918,0.14846122,0.18723496127650385,0.18990311,0.2627889,0.25864318
0.2604316656259,0.37990057,0.36889583,0.4499116,0.25565407,0.34927952,0.52235067,0.53181994,0.48016694,0.4832258516774148,0.6526105,0.433116,0.2962655,0.38723101127689885,0.3462852,0.44250706,0.44125476
0.3839774030386442,0.4591736,0.38330644,0.48902702,0.5261191,0.44502538,0.27760842,0.27114958,0.27740476,0.26323724367627566,0.47160286,0.25940955,0.26265538,0.12330388766961121,0.33307597,0.23615801,0.23968166
0.09490591569435494,0.2588496,0.27044314,0.31908762,0.22127229,0.19629636,0.4155405,0.38410056,0.44157526,0.4118454088154591,0.6449723,0.14392698,0.051680468,0.09703854029614596,0.16338775,0.11826509,0.12595817
0.11251567275094036,0.32441494,0.2516454,0.34198278,0.1847901,0.1934784,0.19809961,0.1768787,0.16473302,0.15288496471150353,0.39137566,0.09570171,0.078737125,0.050202944979705504,0.12331885,0.09186054,0.086400874
0.08214568092874086,0.25875735,0.18519878,0.42767584,0.12085127,0.049819596,0.35352036,0.34927318,0.32893476,0.32911282708871725,0.3943933,0.1323063,0.07709277,0.10537839346216064,0.07821873,0.122612886,0.1223243
0.23785264427115868,0.37864077,0.40794057,0.40542197,0.26391917,0.18322013,0.38965696,0.38579217,0.38195786,0.3879657012034299,0.44156748,0.26198655,0.13147461,0.1791920020807998,0.26460874,0.25768548,0.25543797
0.08867796532067793,0.2998563,0.23957968,0.30165353,0.18855242,0.17234853,0.6980827,0.688707,0.7790476,0.7576629242337075,0.6873841,0.16474997,0.061120115,0.13887372611262738,0.10286061,0.118451044,0.13723171
0.13198641791918508,0.28870767,0.17594829,0.4041487,0.2491563,0.121433064,0.35301954,0.36760834,0.3504443,0.3668526033147397,0.19038749,0.15389329,0.020746931,0.10522752947724703,0.28790674,0.14494747,0.14912945
0.06202203072132185,0.22956008,0.24394695,0.27161765,0.18813574,0.12282038,0.41453958,0.39723822,0.4163815,0.401702689829731,0.40415877,0.107090496,0.06162078,0.0796993920300608,0.129791,0.090361215,0.09075887
0.15218624913117496,0.35520568,0.29929304,0.34437335,0.21624619,0.11928016,0.35740358,0.35911703,0.34091365,0.3443751855624814,0.48703754,0.1614168,0.06336275,0.11679259832074017,0.15384096,0.15591079,0.15826616
0.06959668917580136,0.34477746,0.15826437,0.32244962,0.17134409,0.10315914,0.4033873,0.3723179,0.43075988,0.39767306023269394,0.4651755,0.09986226,0.039364554,0.06895043710495628,0.19546643,0.07676148,0.07388277
0.15824860949491656,0.39736664,0.3149259,0.3466107,0.14631265,0.14334205,0.3196385,0.31395566,0.31626597,0.3154228284577172,0.5237606,0.17234679,0.11369112,0.09778534022146597,0.15167189,0.15977442,0.1588358
0.4966660697999642,0.60095865,0.18371528,0.8421769,0.5981722,0.39952552,0.26200515,0.24599366,0.25263867,0.23305073669492632,0.43878725,0.2675248,0.22169101,0.12332060766793923,0.31943995,0.24745041,0.25019217
0.08760471525628293,0.18374528,0.3983962,0.23936342,0.16260476,0.11725053,0.30805272,0.30879682,0.28836,0.28765657123434285,0.21352546,0.08165081,0.061767437,0.06753470824652917,0.16551036,0.07902355,0.08200504
0.4585394875123693,0.5156824,0.67158765,0.527819,0.2666449,0.2947977,0.31671003,0.34227556,0.28918847,0.306534169346583,0.40482074,0.40553483,0.3513427,0.24761130523886946,0.34884,0.41547948,0.41777453
0.11629711697782702,0.279517,0.2977998,0.390608,0.16341475,0.11323646,0.30528486,0.28201297,0.28509745,0.2712773728722627,0.3603276,0.13919671,0.07187626,0.08298903170109682,0.17462671,0.1278212,0.12974802
0.14610434876626094,0.2934741,0.23755789,0.47186255,0.17349616,0.11630419,0.30228084,0.2890717,0.3000116,0.29811820018817997,0.31175998,0.16624945,0.10111281,0.0906500109349989,0.14213473,0.14709514,0.14721262
0.056211389372683364,0.2831433,0.21207142,0.30480137,0.15337507,0.10078946,0.6308435,0.59568447,0.67505914,0.6339648366035163,0.55451334,0.11476008,0.020668607,0.1214427278557272,0.19373393,0.087507986,0.08778495
0.09217481153048869,0.25315732,0.30529666,0.3108146,0.17163886,0.13720612,0.2673928,0.2451247,0.23981531,0.22695881730411824,0.38600534,0.1100275,0.0736258,0.06608525339147467,0.11926617,0.10322168,0.10212317
0.15277281916636917,0.3457094,0.33195156,0.38526723,0.1587718,0.14569294,0.19155805,0.18080813,0.15553327,0.1531674746832525,0.3127922,0.10048867,0.06604199,0.04654681934531806,0.15823631,0.09878473,0.099575825
0.109160466549628,0.24675046,0.3029488,0.4146474,0.1126716,0.14097139,0.24513042,0.2312108,0.20044582,0.19703663029633697,0.36796635,0.10900115,0.06705551,0.06766571923342807,0.107503735,0.107396,0.108171925
0.2229083033744982,0.39588743,0.5441803,0.3641681,0.10912902,0.30739373,0.13769692,0.12774709,0.1327369,0.1283168371683163,0.5452602,0.12459766,0.14296058,0.03840578615942138,0.15364827,0.103381306,0.09965899
0.283949417036965,0.368697,0.42833343,0.53997225,0.2403363,0.24314588,0.63134503,0.6383675,0.6210718,0.6325055967494403,0.4559927,0.40568933,0.22502157,0.4740523225947677,0.23067471,0.40434998,0.4060675
0.23773853426431207,0.4626065,0.40292627,0.31176722,0.20956469,0.17713591,0.19416137,0.19761635,0.16835238,0.17340044265995572,0.38201094,0.16264229,0.16055073,0.07766129823387018,0.21381006,0.16232692,0.17073315
0.09692266581535995,0.2853307,0.28613505,0.3173034,0.1576377,0.13224079,0.47390255,0.45178914,0.4954541,0.47584949241505076,0.74862367,0.17215766,0.07137928,0.12637303736269626,0.13366328,0.14547119,0.1488896
0.18701221122073267,0.36492705,0.3601544,0.42323163,0.17597441,0.16101694,0.18495151,0.17643912,0.14752738,0.15186074481392553,0.32945132,0.14338371,0.08720483,0.06886942711305728,0.17700437,0.14261197,0.1450435
0.1930986115859167,0.2958732,0.30829227,0.41898507,0.34604305,0.31530136,0.17156512,0.14778785,0.14582826,0.12457811354218863,0.4295834,0.117438495,0.13198808,0.0504153019584698,0.19416913,0.109829724,0.11441222
0.18617589117055347,0.48332638,0.1884393,0.4436115,0.28205055,0.2412794,0.09103837,0.08726481,0.06848866,0.05849164115083588,0.39191154,0.051486567,0.07344905,0.007537278546272144,0.12395637,0.043857474,0.054680407
0.217451883047113,0.3416117,0.37937355,0.511121,0.168385,0.16704355,0.6650121,0.68305945,0.6865026,0.700940129905987,0.49226788,0.33766893,0.17204976,0.297552730244727,0.199839,0.32149184,0.3215199
0.10079558004773481,0.30107653,0.27635345,0.30196968,0.22124483,0.14007808,0.20016082,0.18461666,0.17723374,0.16557608344239164,0.33699137,0.087975234,0.08854462,0.05272260472773953,0.120780945,0.08550244,0.08557403
0.1452179887130793,0.35451704,0.32076415,0.4054079,0.14852236,0.12522365,0.2985498,0.27623913,0.2736627,0.2575329542467046,0.6686895,0.15006462,0.077785455,0.09920694407930558,0.15122567,0.14057916,0.1398775
0.24174241450454487,0.50313836,0.35130346,0.42636877,0.22230932,0.34623414,0.09240614,0.08097799,0.083540976,0.07422804857719514,0.39743984,0.103634804,0.08926648,0.024745234525476546,0.25109404,0.0898756,0.090369515
0.2624358957461538,0.44429868,0.4783489,0.35790887,0.19012564,0.13738373,0.26645035,0.28406966,0.24846713,0.2676431732356827,0.2778231,0.20826966,0.16521746,0.12107759789224021,0.12930073,0.20868221,0.21265757
0.12408415244504915,0.30583486,0.29408354,0.37516153,0.17576061,0.17319188,0.2128727,0.19984496,0.18877544,0.1817734018226598,0.34573495,0.10714449,0.096248835,0.051745824825417515,0.09169826,0.10092256,0.106487796
0.11958397717503863,0.28796625,0.34539267,0.3975821,0.08462257,0.088111825,0.27250117,0.2611489,0.2502528,0.24514255548574443,0.30218762,0.12290585,0.12480512,0.07346719265328072,0.0855903,0.10983519,0.10820564
0.18605516116330967,0.36604142,0.33089435,0.42359078,0.20949766,0.15253517,0.35126415,0.3408858,0.33746976,0.33137380686261925,0.41023874,0.2071958,0.11936347,0.12851993714800627,0.17602682,0.19896942,0.20187238
0.12689897761393867,0.35467064,0.2644201,0.3339498,0.21533859,0.1567818,0.22714384,0.2249149,0.2087935,0.20934004906599507,0.328527,0.108184874,0.07169786,0.058562764143723585,0.11871216,0.104304954,0.110039935
0.08701687522101251,0.3131956,0.30039296,0.2999834,0.124806225,0.09201803,0.30450737,0.28312254,0.28561336,0.27086007291399267,0.4241551,0.092617914,0.07375346,0.060957849904215,0.08798999,0.08302378,0.08102436
0.2231887133913228,0.26466447,0.3702891,0.46192646,0.28940246,0.26824164,0.28262913,0.26690668,0.27891958,0.2707358029264197,0.3633051,0.16879803,0.06498442,0.0809522269047773,0.33273295,0.15128055,0.15255168
0.09000477540028652,0.2433946,0.3190192,0.3072212,0.14210962,0.11724481,0.29512805,0.26976526,0.269203,0.25555977444402256,0.40755355,0.10874829,0.024214935,0.06405567359443264,0.20854822,0.09922163,0.09593499
0.10221741213304472,0.25845987,0.31403807,0.3284094,0.16564229,0.16270342,0.22803503,0.21063277,0.1837386,0.17662660233733976,0.28662276,0.0948785,0.06950911,0.05815685418431458,0.14113426,0.09526928,0.09480661
0.16746531004791862,0.31279767,0.3369296,0.4770699,0.17460553,0.15599912,0.43147978,0.41492724,0.39667204,0.38594850140514986,0.45249295,0.19966507,0.093884215,0.16209216379078362,0.122546375,0.20310965,0.20333561
0.09009823040589383,0.29228956,0.24733736,0.3418769,0.14233285,0.1511854,0.19078386,0.18394817,0.16101845,0.15585295441470456,0.34084162,0.07583761,0.08359891,0.041647155835284416,0.12612104,0.069330774,0.06785477
0.10360442621626557,0.250749,0.33133212,0.31120986,0.16585761,0.14343277,0.27939543,0.25873908,0.25437835,0.24290872570912742,0.35220784,0.11432312,0.07746753,0.06573025342697465,0.14077258,0.10509388,0.10428094
0.1940922816455369,0.35658634,0.3126235,0.49786893,0.1924155,0.16577917,0.2073885,0.19727477,0.16036123,0.15930871406912858,0.39139807,0.12760174,0.076220356,0.0698490530150947,0.16860652,0.12725642,0.13307261
0.39625167377510045,0.5795748,0.23622924,0.69634044,0.5462209,0.42758942,0.27350938,0.27773038,0.23983353,0.23506740649325933,0.7360252,0.23300815,0.1199346,0.13712028628797135,0.25493953,0.23014349,0.2441037
0.20766241245974476,0.4724247,0.39074263,0.42284203,0.12483696,0.16378292,0.13784756,0.13842835,0.1105813,0.11613378838662115,0.43737918,0.10489876,0.10362547,0.03903185909681409,0.12748922,0.0974002,0.09820555
0.26055394563323675,0.38776702,0.5664593,0.41987905,0.17083225,0.37041664,0.2251714,0.19812901,0.24384181,0.21956775804322418,0.4649555,0.15221219,0.19285843,0.038681176131882385,0.15891439,0.118976206,0.11752553
0.07568228454093708,0.2314018,0.2526406,0.37473637,0.2003228,0.16309062,0.595835,0.5536522,0.6109179,0.5653721434627856,0.5938746,0.17936394,0.14321402,0.15331704466829552,0.03629264,0.15382546,0.164415
0.274374716462483,0.46485728,0.39869982,0.37107506,0.26042932,0.31571168,0.50764966,0.5245431,0.49387714,0.5008541999145799,0.67733425,0.42736602,0.2738735,0.34804166519583346,0.35567474,0.42781878,0.42981875
0.113085316785119,0.3225258,0.27625403,0.2952611,0.22192971,0.10599837,0.23798414,0.23904565,0.21160462,0.21506980849301913,0.2626494,0.09874906,0.069048,0.0705368129463187,0.1612849,0.10110044,0.09959194
0.13160452789627167,0.30579826,0.3368952,0.31440198,0.17344752,0.112551615,0.31895763,0.32837614,0.3018601,0.3128763987123601,0.2601996,0.1342856,0.08557086,0.0896136710386329,0.14716008,0.12628323,0.12990826
0.11553075093184506,0.2665142,0.30913466,0.38956845,0.1474759,0.11570361,0.36699456,0.35164607,0.3573784,0.3481773651822635,0.37995523,0.16114086,0.08529358,0.10645395935460406,0.18994868,0.14535823,0.14473495
