rely,data,cplx,time,stor,turn,acap,aexp,pcap,vexp,lexp,modp,tool,MI_loc_stor,MI_aexp_data,actual
0.3297049197822952,0.04902817790281779,0.2121009787899021,0.50161767,0.58290124,0.054014534,0.13156445,0.056341372,0.051318437,0.6447867,0.6665169399910164,0.28510788,0.29862458,0.8727209,0.062738195,0.61032856
0.4774916786495007,0.10342658634265865,0.3204948679505132,0.6334679,0.6510463,0.0472688,0.11072746,0.045998625,0.059134334,0.5847779,0.7401052444063148,0.23377335,0.2654685,0.7848557,0.13441518,0.52540445
0.499859149991549,0.1614108261410826,0.3725198127480187,0.6417329,0.68884623,0.06281672,0.12295124,0.08117963,0.114616275,0.62346584,0.7231935133916109,0.24332322,0.23099735,0.7087824,0.19172159,0.4473852
0.7466354447981267,0.24560617456061745,0.5091091490890851,0.9125856,0.8400962,0.082928635,0.120757,0.10544852,0.17732966,0.5811588,0.9311219558673173,0.19315723,0.17890859,0.6771915,0.33743036,0.5697378
0.540895032453702,0.27285277728527774,0.4851473714852628,0.60394275,0.7151145,0.20398796,0.19818862,0.15265957,0.25117,0.20214435,0.3804611528276692,0.24073465,0.28206933,0.3977813,0.20852399,0.5907644
0.26264815575888933,0.04524916852491686,0.1413780458621954,0.46190107,0.5021088,0.052973263,0.15090439,0.06648076,0.044617996,0.71115124,0.6643551398613083,0.31276226,0.32303306,0.9058219,0.054655477,0.5955517
0.32771301966278116,0.06203425620342562,0.23762555623744436,0.48009557,0.5705777,0.036382325,0.11382501,0.034731664,0.046159074,0.61320496,0.6640023398401405,0.25124875,0.26017076,0.8652765,0.043992117,0.58018696
0.44535916672155,0.07480428348042835,0.31684346831565313,0.59585094,0.6713362,0.029118948,0.080684096,0.020941652,0.039181367,0.58281124,0.7536040452162428,0.21436106,0.23318839,0.77140355,0.090397686,0.6818597
0.3621578217294693,0.04720776272077628,0.19598105040189495,0.55963844,0.6105479,0.047538795,0.1392113,0.061005168,0.04975237,0.75625944,0.7860488471629309,0.2955621,0.31165898,0.9639554,0.08033854,0.6182593
0.4037206742232405,0.05058937305893731,0.2847934715206528,0.58357537,0.6433008,0.019969054,0.06725508,0.03735026,0.018560708,0.64982766,0.7921746475304788,0.23063219,0.21950139,0.8053777,0.06442112,0.7364307
0.4956552297393138,0.08462508846250885,0.35890301410969855,0.6595928,0.69117075,0.011837564,0.051345352,0.012561351,0.016174093,0.6376512,0.8359782001586921,0.18896355,0.2016877,0.75455654,0.13987073,0.60605097
0.1360956381657383,0.1782995678299568,0.06440647755935223,0.33565593,0.39315185,0.17141682,0.24888065,0.21721405,0.12966883,0.76145613,0.5496185729771144,0.4224556,0.4286592,0.83211285,0.1538297,0.490579
0.3845034230702054,0.06741478174147818,0.2908132409186759,0.5310081,0.6316213,0.03419497,0.08263098,0.026964441,0.05636552,0.5533564,0.6954361417261685,0.2270178,0.23452348,0.7523598,0.05798821,0.60175407
0.44474815668488943,0.09744705974470597,0.3359343664065634,0.57228035,0.66413474,0.050012358,0.09917274,0.031638466,0.08194187,0.5141524,0.6655838399350303,0.21308693,0.24578923,0.7098717,0.08011788,0.594254
0.34359114061546847,0.0696772669677267,0.24578024542197544,0.52936757,0.5686796,0.030023865,0.08918241,0.043501996,0.022937953,0.64918435,0.7494681449680887,0.24153061,0.23269755,0.78345716,0.09191115,0.6422323
0.13359042801542567,0.15364258536425854,0.02805306519469348,0.2868724,0.33741525,0.15938792,0.2999634,0.19454923,0.18918127,0.8256395,0.4849018790941128,0.4255497,0.44300705,0.8970909,0.13221705,0.3863995
0.26031734561904074,0.10823085482308549,0.12852489714751028,0.43013936,0.49217328,0.09126196,0.20437275,0.12459456,0.121890575,0.6872977,0.6623513397410804,0.33839732,0.3014512,0.85567474,0.10156618,0.46900102
0.20027147201628834,0.4199270719927072,0.12700951729904827,0.34441173,0.330992,0.38711068,0.4472114,0.41301352,0.42402235,0.7478054,0.4136345248180715,0.51870483,0.4872827,0.74046206,0.32361478,0.69961673
0.14383884863033092,0.2285537628553763,0.08100976689902331,0.29917118,0.36692166,0.22972581,0.3247923,0.25688252,0.22789642,0.7192271,0.44657912679474765,0.43998766,0.43900973,0.74957794,0.18149608,0.5000771
0.23270934396256063,0.09907359990736,0.11822010817798917,0.41589397,0.4649595,0.094681896,0.21011487,0.10942035,0.104678094,0.6716625,0.55625433337526,0.34391224,0.34775352,0.82580197,0.08438866,0.53599226
0.2746740464804428,0.028210925821092584,0.12584018741598127,0.44109082,0.51289654,0.05101435,0.16970116,0.06545309,0.04716815,0.72375,0.6604306396258384,0.31932142,0.33430144,0.9240916,0.06452377,0.49352297
0.12675402760524165,0.31780869178086923,0.04965930503406949,0.28109276,0.3260187,0.32335773,0.41570318,0.3691247,0.34860954,0.84903157,0.38873534332412063,0.5496138,0.5521896,0.7654048,0.30576816,0.39036262
0.23824091429445488,0.14156521415652143,0.1413610758638924,0.4197341,0.4942941,0.14654759,0.218256,0.13290301,0.1410298,0.59414136,0.5312973318778399,0.35052228,0.34001154,0.80558205,0.109598845,0.72685874
0.4183719751023185,0.10764528076452809,0.36476756352324363,0.5425248,0.6277086,0.051554784,0.07588452,0.054763846,0.065602094,0.46127498,0.6505191390311483,0.19389556,0.21321203,0.65961194,0.12248783,0.5182524
0.5078401304704079,0.12858998285899828,0.35866496413350357,0.6744582,0.7045742,0.04940585,0.097646505,0.059540518,0.079960585,0.5789895,0.7926552475593149,0.22228737,0.21928324,0.7178037,0.17573136,0.64180607
0.31663553899813235,0.020682978068297806,0.18732491126750886,0.48856723,0.5628529,0.03352595,0.13111074,0.03660632,0.02513443,0.702608,0.6977422018645322,0.28207752,0.3091939,0.92472005,0.03895746,0.5580628
0.5431759725905584,0.198174379817438,0.4813047718695228,0.63460326,0.72057647,0.0907981,0.10497323,0.09007674,0.16286018,0.35147765,0.5993424359605463,0.1830006,0.17685424,0.5260985,0.19480544,0.53696597
0.23921479435288764,0.07662135766213578,0.10431155956884404,0.43878442,0.4928317,0.09552274,0.19637996,0.09444266,0.10076463,0.7551117,0.6468586388115183,0.36023208,0.37447083,0.9047818,0.0634138,0.549609
0.3557342213440533,0.14689305468930547,0.2510226148977385,0.50210595,0.5984504,0.10394696,0.17746535,0.100143574,0.11970317,0.54047066,0.5537602632256158,0.29135817,0.3059386,0.77539897,0.14019376,0.5071355
0.13214378792862727,0.21127002112700213,0.04223693577630642,0.29322377,0.34589344,0.22732362,0.3156005,0.22764853,0.20091349,0.78662074,0.46708037802482266,0.45013052,0.46445346,0.8362409,0.16685644,0.48147762
0.24140761448445688,0.08115555811555582,0.09348016065198393,0.42831808,0.47651368,0.08865728,0.2324667,0.11957251,0.124194056,0.7595681,0.6211469372688162,0.3648416,0.37557387,0.83679885,0.10146919,0.4322
0.2642647458558848,0.07574266757426676,0.10602969339703065,0.44480833,0.49213967,0.06909735,0.19420037,0.10040099,0.093533605,0.7533976,0.6516666791000008,0.3401521,0.32146186,0.8778237,0.092910975,0.48795235
0.07752451465147088,0.40693159069315904,0.000900790009920999,0.18626723,0.17408219,0.41966996,0.553925,0.45300913,0.49478343,0.8761502,0.25926156555569396,0.6234577,0.66712457,0.73471016,0.43292016,0.061825037
0.3128367887702073,0.08529270852927086,0.15854662414533757,0.5227547,0.5487646,0.077821486,0.15240414,0.073131986,0.07688981,0.72374314,0.7421524445291467,0.31376708,0.2954088,0.871629,0.09039746,0.714561
0.47845735870744155,0.09847644984764499,0.37831796216820374,0.6189804,0.6703458,0.03936381,0.06985681,0.03637355,0.058574915,0.4995787,0.721490783289447,0.19076619,0.19520548,0.6400499,0.15153661,0.6335542
0.47880222872813377,0.14019265401926542,0.39461031053896894,0.5885993,0.6691878,0.046689935,0.09225829,0.052625008,0.09089345,0.50721645,0.693608381616503,0.19519816,0.20558393,0.7014375,0.15727857,0.5120323
0.31607429896445793,0.10482595048259506,0.13562764643723535,0.47671664,0.54636705,0.08827058,0.22997066,0.10752296,0.13256568,0.7239079,0.5948025356881522,0.35437405,0.3706829,0.87872136,0.14665043,0.275667
0.24073265444395928,0.11406509140650914,0.1335587666441233,0.43345103,0.45237103,0.1044813,0.20299515,0.104596935,0.117773086,0.644654,0.57882433472946,0.33473384,0.3405833,0.8011969,0.10484105,0.5103723
0.36702978202178693,0.08904991490499149,0.20919032908096707,0.55034095,0.599218,0.058242865,0.1546476,0.07318827,0.09904382,0.6278552,0.6450823387049404,0.29518747,0.2919315,0.81803274,0.06060958,0.59247047
0.39863872391832345,0.11538171153817116,0.27063015293698467,0.5336622,0.59162617,0.10887862,0.18976241,0.0919599,0.13214007,0.47309738,0.543064982583899,0.2895919,0.31663972,0.7461288,0.08725397,0.5293276
0.49322572959354377,0.11836184183618419,0.32828559717144024,0.6734607,0.6896614,0.045051053,0.096168935,0.055229075,0.08854905,0.58984756,0.7976630478597829,0.2241916,0.20432253,0.7275698,0.14420268,0.6568061
0.3471510008290601,0.16654343665434368,0.25958977404102257,0.4627682,0.57005954,0.14025757,0.2115739,0.1120181,0.17959324,0.3923827,0.40010492400629544,0.29497778,0.33511865,0.71677023,0.114924565,0.4912023
0.28240607694436465,0.11178733117873312,0.13688673631132636,0.4631453,0.5083144,0.085900776,0.21131268,0.10306189,0.1282199,0.64813423,0.5627261337635681,0.34022897,0.3481691,0.81802297,0.10827282,0.47310054
0.2265988535959312,0.08046277804627781,0.0713340868665913,0.3868278,0.44745097,0.08286009,0.22642067,0.112123914,0.12040314,0.76369685,0.5904019854241191,0.36851954,0.3602757,0.8864981,0.12543851,0.33679098
0.3115577586934656,0.11482919148291916,0.1800129419987058,0.46687847,0.5505731,0.07947803,0.17827027,0.09840266,0.14168507,0.5472668,0.5990620359437222,0.31214026,0.29427862,0.7653739,0.122691825,0.52520597
0.498148649888919,0.10445336544533655,0.35735132426486754,0.64663136,0.700337,0.023612492,0.0826823,0.029228956,0.058021277,0.67112195,0.809662748579765,0.21575129,0.22803326,0.78790915,0.14846396,0.5509587
0.05646792738807565,0.5342637834263784,0.055275047472495245,0.16176705,0.18340033,0.5787312,0.5719569,0.566758,0.5391457,0.8735897,0.4084488445069307,0.6807938,0.6645669,0.63776284,0.49287415,0.64230794
0.33698082021884923,0.12139576213957622,0.22258307774169223,0.4786756,0.5674665,0.090650834,0.19250424,0.094689615,0.13500008,0.4953822,0.5049745302984718,0.2905706,0.30384582,0.67817223,0.08165358,0.6223705
0.6167673370060403,0.20066838006683801,0.5308232969176703,0.66692805,0.7535602,0.12038974,0.087023854,0.061287276,0.14866841,0.27715015,0.5843100850586052,0.15135999,0.19158816,0.4182769,0.17415297,0.5311242
0.572418734345124,0.16357819635781964,0.45574642442535757,0.6966678,0.7154405,0.051255748,0.07494344,0.051691912,0.090376675,0.49210507,0.7877573472654409,0.16550633,0.17088115,0.5695537,0.21355271,0.5268151
0.29344441760666506,0.006458037245803724,0.1823061417693858,0.48142916,0.548446,0.03555678,0.11884917,0.046161257,0.0098606795,0.7661898,0.7513363450801807,0.2879736,0.31333706,0.94403183,0.032197088,0.61085886
0.41495132489707953,0.09701006970100697,0.303014069698593,0.53281504,0.64333373,0.068264626,0.11636624,0.03159418,0.08267084,0.4319717,0.5908405354504321,0.2258078,0.27032325,0.7516225,0.08571006,0.5915053
0.37670757260245435,0.12377771237777124,0.2216440978355902,0.53534704,0.577491,0.0723185,0.18835539,0.084311076,0.1430389,0.5415407,0.591805965508358,0.29779166,0.3287992,0.75060165,0.14542344,0.4744877
0.34303310058198605,0.15308951530895154,0.2623695437630456,0.46573418,0.59950244,0.14081523,0.18393251,0.09548961,0.14134514,0.43190575,0.48631492917889574,0.28635725,0.3213104,0.716914,0.10276346,0.7410425
0.16431150985869059,0.16208045620804562,0.05508438649156135,0.33888152,0.37645084,0.17542908,0.27874088,0.19594145,0.16016385,0.79239714,0.5355220721313244,0.42048693,0.43361175,0.87099755,0.14515662,0.40644723
0.3533979012038741,0.03587557758755776,0.20688407931159206,0.5287717,0.5983911,0.037326075,0.12743789,0.04205405,0.036182687,0.7377513,0.7399671443980287,0.28861642,0.30795497,0.93741846,0.06448105,0.58734876
0.39993094399585666,0.08993790499379051,0.24761079523892046,0.5586325,0.6127782,0.02523563,0.11234413,0.024223387,0.060894847,0.6020059,0.7283111036986663,0.23581147,0.25495547,0.7680185,0.07111119,0.59536797
0.15815149948909,0.13494697349469736,0.05511752748824725,0.3273,0.39107907,0.15524575,0.256641,0.15765747,0.14771798,0.79059964,0.554265533255932,0.40471113,0.42015767,0.8882276,0.08613098,0.501898
0.548024432881466,0.17025272702527272,0.397733760226624,0.7207211,0.71225405,0.056320585,0.09624006,0.083801515,0.12161249,0.53143,0.8015568180934092,0.20471373,0.16746199,0.623405,0.20314318,0.7042971
0.2448619946917197,0.09040661904066191,0.09879324012067597,0.4314393,0.47143015,0.07117436,0.19817819,0.08669136,0.11352837,0.7231668,0.6134121768047306,0.3477663,0.36132777,0.91970026,0.035176322,0.48992577
0.34718629083117747,0.07037237703723771,0.1908790109120989,0.5247601,0.5693555,0.057704188,0.17275846,0.07226124,0.07294807,0.67767817,0.7039005022340301,0.29582927,0.30964935,0.8583628,0.1194541,0.44351816
0.3450554807033288,0.14415334441533445,0.22445770755422922,0.50664544,0.5904992,0.117910914,0.2019546,0.11784733,0.14265636,0.6107061,0.5682701340962081,0.3331601,0.3361767,0.77468,0.12808025,0.5775246
0.3386632403197944,0.07725556772555678,0.22795241720475828,0.48742145,0.5629872,0.07692737,0.16240858,0.06253981,0.082585454,0.59492326,0.5985020359101222,0.2880301,0.32710683,0.853583,0.057909638,0.5759792
0.1325022779501367,0.300820330082033,0.03150367384963262,0.28135628,0.30979827,0.31667426,0.40863556,0.3273868,0.3132017,0.853268,0.4813357288801437,0.53356457,0.53147125,0.81327903,0.31340632,0.34548908
0.2995427979725679,0.07154419215441922,0.24575387542461244,0.4354244,0.5636798,0.06930471,0.1280181,0.060814343,0.071023405,0.48431304,0.5634020938041256,0.26034895,0.26775283,0.81118286,0.07178193,0.5743377
0.3070516784231007,0.04845673484567349,0.1605487139451286,0.51002383,0.54653764,0.047084942,0.14970155,0.062002383,0.03857495,0.74567574,0.7204931432295886,0.30166167,0.3146209,0.93448293,0.08328189,0.54437214
0.5810369048622144,0.19391088939108897,0.5233025076697492,0.66019917,0.74006134,0.06851839,0.07109311,0.06759309,0.1291767,0.40361685,0.7167911430074686,0.15066026,0.16300873,0.5911689,0.2103853,0.5977671
0.46513372790802365,0.1679645367964537,0.2831579116842088,0.6237153,0.6734233,0.102343105,0.17267682,0.11383491,0.1393941,0.5485101,0.6942551416553085,0.27594385,0.27324486,0.8179562,0.16534495,0.656417
0.14729950883797052,0.11063884106388411,0.07822523217747678,0.3140834,0.39396256,0.13601434,0.22249804,0.15997562,0.11035848,0.7592281,0.5822686949361217,0.38605994,0.39676785,0.9077834,0.060899854,0.5664729
0.29723458783407525,0.16626601662660168,0.13032436696756328,0.4586138,0.50080633,0.144876,0.26931545,0.13271579,0.19174528,0.69136053,0.5066221703973303,0.37641734,0.43618792,0.7983815,0.14684552,0.38119626
0.3645614918736895,0.026666517666651766,0.23383857661614232,0.54333806,0.6000625,0.013948664,0.09906757,0.027989686,0.022007838,0.6997767,0.7689751461385088,0.25392753,0.26830974,0.8832644,0.041027665,0.63573587
0.3916156534969392,0.05635272563527257,0.27550182244981775,0.54303753,0.615703,0.030717283,0.10149659,0.03266775,0.032689407,0.60053796,0.7090651825439109,0.2350646,0.26734412,0.8539111,0.09899871,0.5707816
0.33856772031406324,0.09326521532652154,0.23449071655092832,0.49422142,0.5465478,0.091451325,0.16314903,0.07737403,0.09674972,0.5283035,0.5762122045727324,0.2846547,0.2931452,0.7502618,0.05726351,0.6172652
0.6933967416038045,0.24019324401932443,0.6451545854845414,0.73980707,0.82551897,0.08301983,0.030272901,0.06359533,0.14678082,0.3489693,0.6962582917754975,0.1007278,0.12713814,0.42112368,0.26108488,0.5209589
0.5194540311672419,0.10230146023014602,0.3737801626219837,0.68252325,0.7140141,0.017758317,0.058943,0.028628752,0.035144523,0.6435417,0.8660851019651061,0.19041131,0.18542203,0.755052,0.15677491,0.6167049
0.5123494307409658,0.1379712837971284,0.38122149187785076,0.6682298,0.6801224,0.052298598,0.0944629,0.06635744,0.08883327,0.5241511,0.7376794042607643,0.19939533,0.20903847,0.6446717,0.18428078,0.5440711
0.3655435019326101,0.07462828746282875,0.20701961929803805,0.5387605,0.58505565,0.060879447,0.16411313,0.058404736,0.09287578,0.6811231,0.6501903890114233,0.3021585,0.3365117,0.8885764,0.06269647,0.52319145
0.3327223899633434,0.18677015867701588,0.26607719339228064,0.45871413,0.5352031,0.10912437,0.19359498,0.1695934,0.20846933,0.43887007,0.42795824567749474,0.3003044,0.2739187,0.65417546,0.23531178,0.2800215
0.20032742201964535,0.2265341826534183,0.1329513867048613,0.3720018,0.42633635,0.21469691,0.3011841,0.23883063,0.26089376,0.57227504,0.4645338278720297,0.40564334,0.3766876,0.65816367,0.22630942,0.675929
0.37247292234837537,0.08558540855854087,0.2505678749432125,0.5452285,0.5816303,0.06398652,0.14255992,0.06339119,0.06250432,0.6525479,0.6923981715438903,0.27722237,0.30551136,0.7886262,0.110342234,0.5939994
0.36442912186574733,0.12657503265750328,0.2748505725149427,0.5044284,0.5674219,0.07711064,0.16191225,0.09246396,0.12293443,0.47232223,0.5619530337171821,0.26188654,0.26325637,0.67565215,0.12590274,0.52038234
0.15640207938412476,0.18261851826185183,0.028604005139599483,0.26912388,0.32678193,0.17148045,0.34702665,0.2324799,0.23869428,0.81242377,0.41769462506167754,0.4421814,0.47121084,0.8160709,0.20535704,0.2017641
0.24152699449161968,0.04373158937315894,0.10809388919061108,0.41787928,0.48907584,0.060710616,0.17904614,0.06554394,0.07354981,0.7392144,0.6432381385942884,0.3344771,0.35491657,0.9566503,0.0042729527,0.50741816
0.4370319762219186,0.08684082868408287,0.3301671369832863,0.5834096,0.64789855,0.026898667,0.07049343,0.030419417,0.038239032,0.5672346,0.7338121940287317,0.2020502,0.20531747,0.73650706,0.10696381,0.5676131
0.5795497647729859,0.16510231651023166,0.4366274063372593,0.7107812,0.7478785,0.07311038,0.10082145,0.08341881,0.13122809,0.47011894,0.7531540451892427,0.1877885,0.1967835,0.64327085,0.22334027,0.5477114
0.42050390523023434,0.09463729946372995,0.32466306753369323,0.5557013,0.6145934,0.067245536,0.109469,0.06672599,0.06788841,0.5008969,0.6593342795600567,0.22992772,0.25552136,0.69791913,0.07316089,0.56128097
0.3271642796298568,0.050252070025207006,0.2230644476935552,0.484372,0.55603,0.024289832,0.10733521,0.04821969,0.03245105,0.66099644,0.7078275424696526,0.2568094,0.25192297,0.8389394,0.075155616,0.56604624
1.0,0.4426036642603664,1.0,0.8983391,1.0,0.19410768,0.024517983,0.14444941,0.30953482,0.0,0.6406674784400487,0.0,0.059794128,0.0026031733,0.44709682,0.42103136
0.501657400099444,0.11223065122306514,0.40737935926206403,0.6450592,0.7071747,0.021821156,0.045767616,0.0369618,0.046563566,0.6188975,0.823874449432467,0.18305127,0.17103821,0.6866299,0.1309227,0.657545
0.46963589817815393,0.17202679720267972,0.42750097724990227,0.54586434,0.68428767,0.13288665,0.12628448,0.094936706,0.15994379,0.34138876,0.4945736796744208,0.20243436,0.2393732,0.52750593,0.13543004,0.76646334
0.20081299204877953,0.21125932112593213,0.06733713326628667,0.37085822,0.39860117,0.21285394,0.33048898,0.22926891,0.23166594,0.7631723,0.4602764776165887,0.45055145,0.45618385,0.802702,0.20439619,0.30294293
0.276122466567348,0.05606403060640307,0.12263760273623972,0.4358089,0.5157313,0.065296374,0.19478567,0.07627653,0.078805804,0.6901823,0.6050898763053926,0.33531827,0.36606133,0.9021189,0.10729231,0.3556527
0.2162567929754076,0.2720942772094277,0.0900308549969145,0.39104614,0.4376231,0.23476577,0.34482023,0.2877335,0.27352586,0.7938252,0.4978806098728366,0.47290894,0.46838868,0.76214767,0.29237837,0.35013247
0.35663365139801906,0.1875391787539179,0.23801859619814036,0.5006199,0.6024738,0.14468247,0.22750977,0.13548493,0.17554742,0.5470642,0.47812595868755753,0.33971715,0.35354686,0.78211904,0.18867904,0.52464545
0.3181947690916862,0.09866968986696899,0.1812684818731518,0.51025575,0.5528542,0.090524636,0.16790661,0.11538961,0.08152524,0.70734125,0.7106038426362306,0.31359792,0.29177082,0.9008694,0.08361544,0.72459435
0.4867613592056816,0.11748495174849517,0.3221282677871732,0.6552441,0.7000556,0.051776856,0.10710478,0.08228419,0.08320099,0.6531902,0.8309345498560731,0.2400703,0.21003324,0.7782284,0.14805153,0.64901793
0.15525635931538156,0.27944200794420077,0.08281233171876683,0.30327135,0.36990905,0.27837288,0.3747106,0.29228064,0.26971853,0.69738257,0.3836711530202692,0.46899888,0.4641319,0.74310964,0.24701068,0.49058095
0.277644266658656,0.06466003646600364,0.1704077129592287,0.44410676,0.5261368,0.072835214,0.16348949,0.053492583,0.07694051,0.5778659,0.5840643950438636,0.29084292,0.31459224,0.83547235,0.022587046,0.5776175
0.5157370309442219,0.09214592921459293,0.3599732640026736,0.68117195,0.711318,0.015193388,0.059788186,0.015811458,0.027785063,0.62376475,0.8617716517062991,0.19085082,0.1953792,0.7633717,0.1457003,0.65502703
0.22215829332949763,0.1703119470311947,0.1105679589432041,0.4186085,0.4410264,0.1905073,0.28555873,0.19724604,0.21309948,0.7051072,0.5185296811117809,0.41225958,0.4191708,0.77145576,0.16315871,0.5290489
0.061936613716196826,0.5582608558260856,0.013294218670578133,0.13542625,0.1236009,0.55888027,0.6370504,0.5825593,0.5841719,0.9427755,0.2442627446557647,0.712657,0.73143125,0.6916894,0.55506486,0.377693
0.42939382576362956,0.1102813710281371,0.2917843708215629,0.5590853,0.6430722,0.068071805,0.14717445,0.044404037,0.1202701,0.51729685,0.6144880368692822,0.25037816,0.28941733,0.6956758,0.06814821,0.5778967
