TeamExp,ManagerExp,YearEnd,Transactions,Entities,PointsAdjust,Envergure,Language,MI_PointsAdjust_Entities,MI_PointsAdjust_Language,Effort
0.6114780388521961,0.23804158,0.7128395827703751,0.2723348863400932,0.12929268,0.17279005,0.3711667,0.5907515,0.0601005869899413,0.25969237,0.11659019699541182
0.7844511215548878,0.34622473,0.5288179817290789,0.2629389357763362,0.21478699,0.17957278,0.38235134,0.6491786,0.07289137671086232,0.28695923,0.09571592574295554
0.5543477445652254,0.39772952,0.4838707390322443,0.18117420087045208,0.76906466,0.3982894,0.8596059,0.7918029,0.4944262505573749,0.6267162,0.11248441674906502
0.3656852434314756,0.79920346,0.7015935420956125,0.24354663461279807,0.14591852,0.11028436,0.24534006,0.45879957,0.07058953294104671,0.15799147,0.04280962656857759
0.2291542670845733,0.728623,0.8042099982525999,0.4026751241605075,0.24253401,0.27689198,0.6711839,0.62311536,0.10611108338889166,0.37253565,0.2690682561440954
0.704462279553772,0.8595853,0.7924720475483228,0.45454015727240943,0.38259685,0.40621525,0.8576657,0.68102336,0.2337280866271913,0.5313096,0.578257534695452
0.42081151791884813,0.19509012,0.6877929412675765,0.007908732474523948,0.17209885,0.045994885,0.48050988,0.4965878,0.027673923232607676,0.0,0.07339592440375547
0.6186714781328522,0.7467846,0.7241380434482826,0.44891079693464786,0.95090437,0.6052263,0.3199212,0.6242269,0.7709919629008036,0.7013265,0.6221925373315523
0.6780357921964207,0.4274519,0.6664382399862944,0.3597785415867125,0.18623707,0.24555635,0.55163944,0.3182029,0.09309195569080442,0.15792684,0.09723677583420655
0.22561845743815426,0.5689599,0.6058876863532612,0.19497506169850373,0.25799286,0.1926808,0.39910698,0.77218413,0.07717558228244177,0.28940535,0.1017947701076862
0.5621517937848206,0.8601434,0.4668698280121897,0.1983895719033743,0.16211528,0.15283361,0.51331705,0.79107076,0.03663352833664717,0.26993427,0.1956210517372631
0.043611529638847034,0.41085765,0.7623130457387828,0.17941972076518325,0.24325058,0.1541248,0.18561964,0.5455443,0.05466458453354154,0.24046583,0.18291036097462166
0.4613955738604426,0.80782926,0.7820616869237013,0.23058414383504863,0.36071357,0.24705102,0.1741244,0.567504,0.14630015536998445,0.28945017,0.167087950025277
0.1219148478085152,0.59140956,0.9163505549810332,0.26180396570823794,0.21849461,0.17356904,0.28972256,0.66152644,0.05331500066849993,0.35676932,0.18080632084837925
0.5356068464393153,0.8755304,0.4902170294130218,0.28264589695875386,0.3036009,0.24413712,0.6637518,0.7091571,0.10393583960641603,0.3877964,0.38721695323301725
0.49513922048607795,0.7995716,0.7353581041214863,0.3235875594152536,0.2664858,0.22821338,0.49116158,0.2572649,0.10241250975874902,0.1559236,0.17204146032248763
0.9849126515087347,0.64990246,0.7591170455470228,0.5167622910057375,0.60048187,0.5184444,0.72180414,1.0,0.4112601788739821,0.8871299,0.5946353356781201
0.8654669134533086,0.79033965,0.6428202785692168,0.28617046717022804,0.27746361,0.22359462,0.42060572,0.7870148,0.09235380076461991,0.4173117,0.2020909621254577
0.6406612359338764,0.15191849,0.7768798466127909,0.2204583532275012,0.10234535,0.111437865,0.37288326,0.5963692,0.049268065073193486,0.2147288,0.09495197569711854
0.8506010549398945,0.32566527,0.6483558389013504,0.2468433548106013,0.2791288,0.20749433,0.52336705,0.74096006,0.10607683339231666,0.33721942,0.16097024965821496
0.6075403092459691,0.817884,0.4479170968750258,0.20609621236577275,0.13881493,0.13777415,0.3704216,0.75734186,0.05444843455515654,0.25067902,0.12469132748147965
0.7398286960171304,0.29045728,0.7340368440422107,0.3297448197846892,0.13789862,0.22927085,0.45344025,0.6849166,0.07892502810749719,0.36258757,0.15641318938479137
0.8476869852313014,0.9462421,0.6219698373181902,0.3322265899335954,0.3546905,0.31348145,0.57080317,0.8013225,0.15420968457903153,0.46669567,0.36839992210399536
0.014961859503814049,0.7530243,0.7806345068380705,0.1959091217545473,0.17602387,0.12710547,0.37685353,0.65831536,0.07715568628443137,0.21183543,0.18307442098446525
0.2313956368604363,0.7693724,0.5246314714778882,0.2240913034454782,0.1645198,0.121082075,0.42094064,0.7393282,0.06340714365928563,0.25012618,0.19793228187593692
0.26486857351314264,0.39613745,0.5657915839474951,0.21257250275435016,0.39432678,0.255406,0.58970207,0.7173264,0.21111566888843308,0.36982894,0.11825952709557164
0.2236418476358152,0.86859125,0.6294974377698462,0.3325392799523568,0.29183805,0.26240194,0.73622316,0.58141464,0.10961883903811609,0.34360906,0.34327022059621326
0.7898700610129938,0.8060352,0.545849932750996,0.24098704445922267,0.45385906,0.2885989,0.73698354,0.75091803,0.18570452142954785,0.49743313,0.4632510777950647
0.2770325522967447,0.2628837,0.6331086379865183,0.277807366668442,0.08570136,0.12911573,0.47400522,0.11120009,0.04286913171308683,0.06411101,0.005803361848201711
0.2722975027702497,0.6345219,0.5915037354902242,0.2246330634779838,0.39828315,0.24138212,0.54724735,0.7740044,0.14327472567252744,0.39734703,0.2209069232544154
0.8606617739338226,0.8537466,0.7257576435454587,0.4040239742414385,0.44262508,0.3840095,0.70891327,0.73932874,0.29693300030669995,0.5761051,0.607778466466708
0.7537531646246834,0.64794046,0.7889201473352089,0.5576092934565576,0.36358178,0.43628138,0.6599977,0.81829226,0.3218086978191302,0.75596535,0.6210629672637781
0.7195707280429271,0.79408455,0.5379505322770319,0.4279405756764345,0.32934403,0.35069516,0.5438502,0.7088199,0.19716733028326694,0.5881144,0.4864428291865698
0.5486647451335254,0.78698945,0.5502074730124484,0.2189027531341652,0.14554831,0.13284811,0.34614414,0.68387216,0.043864390613560934,0.21382341,0.14586708875202534
0.6509947349005265,0.75161946,0.7792985867579152,0.4118190047091403,0.5706358,0.44993743,0.5595456,0.6391992,0.38718876128112384,0.5411725,0.493102699586162
0.912758858724114,0.89811826,0.8377886502673191,0.7540486952429217,0.5762645,0.65033567,0.7561766,0.74822557,0.5785527821447217,0.879019,0.9157650549459033
0.05930921406907859,0.7631843,0.43871965632317944,0.42659034559542075,0.22435051,0.24059057,0.575746,0.8084998,0.0802888269711173,0.4520467,0.2998295579897735
0.052808957719104224,0.4615295,0.7544107452646447,0.21075426264525576,0.25513002,0.1704413,0.41744596,0.8257026,0.06280903371909662,0.25401914,0.1958673117520387
0.6508201949179805,0.8428717,0.7341183440471006,0.4416308064978484,0.48440665,0.4020974,0.74894315,0.66120076,0.3134266686573331,0.57636666,0.6089852865391172
0.7773484222651578,0.84368485,0.6052703063162184,0.20095865205751912,0.20814553,0.13317339,0.32584783,0.77558804,0.059997434000256596,0.2660926,0.09270118556207113
0.47096683290331665,0.74976474,0.6979126418747585,0.3611654816699289,0.27287444,0.25868225,0.17123002,0.21298136,0.1425097257490274,0.16574937,0.11525834291550058
0.07097352290264772,0.35008422,0.7889247973354878,0.19963796197827774,0.19732754,0.14439635,0.3738075,0.6532053,0.050886800911319904,0.23880933,0.11950400717024043
0.7649003735099625,0.87208855,0.49871220992273263,0.217556133053368,0.28357008,0.21027786,0.539163,0.77050906,0.08171024182897581,0.34175068,0.25564025533841533
0.43724605627539437,0.34429884,0.5865916351954982,0.24146115448766928,0.30670133,0.22635148,0.64321506,0.7135559,0.12804754719524528,0.28707722,0.17551331053079866
0.39929630007037,0.6796829,0.6653495399209725,0.16146995968819758,0.13966092,0.09029608,0.30131382,0.7359769,0.03456803054319694,0.20261447,0.11840373710422424
0.5381919461808053,0.78548616,0.5054514703270883,0.1967004318020259,0.14079396,0.117625564,0.3127047,0.7190038,0.045976831402316856,0.22669482,0.09734999584099975
0.4807684819231518,0.85700375,0.499360649961639,0.1900648014038881,0.13832511,0.13917206,0.42587918,0.7628897,0.026711543328845663,0.2487258,0.13389865803391948
0.903427909657209,0.67953,0.7647959458877568,0.3504902910294175,0.2987722,0.28313777,0.5592922,0.8439428,0.14704470529552946,0.46405196,0.3140379388422764
0.4536177546382245,0.2963282,0.6039954362397262,0.1411308284678497,0.2995987,0.19190268,0.65422225,0.62157214,0.11380866861913312,0.17404124,0.09989634599378076
0.4341725265827473,0.85673046,0.7889816073388964,0.23323777399426643,0.40154138,0.24398234,0.3474363,0.57618093,0.14334575566542443,0.31162024,0.20482171228930274
0.6359486364051363,0.75553495,0.6903643414218605,0.280952516857151,0.64109325,0.39466405,0.30865002,0.740926,0.3565621643437835,0.55423677,0.1990263019415781
0.1711876828812317,0.8534879,0.6798980007938801,0.22577168354630103,0.10522887,0.10805602,0.32992536,0.5940913,0.06946215305378468,0.18674737,0.12451474747088485
0.8875506112449388,0.69657254,0.8049895082993705,0.565595483935729,0.37829527,0.44254577,0.6191157,0.86849177,0.3210472178952782,0.77154016,0.6214061372843682
0.3878358612164139,0.41061193,0.5382209722932584,0.44161870649712237,0.1287561,0.2729411,0.4035666,0.6457516,0.09680355031964497,0.40371665,0.2438284646297079
0.008587859141214085,0.82884467,0.690822281449337,0.23128764387725864,0.21423315,0.17289512,0.49996018,0.6207112,0.0811958018804198,0.29318893,0.19665618179937092
0.9112896588710341,0.5921322,0.836533250191995,0.5047375302842518,0.27338922,0.3792553,0.636181,0.7398306,0.18906666109333387,0.5259601,0.4223625053417503
0.2665097133490286,0.3685606,0.6091510365490622,0.14379174862750493,0.36726186,0.21620286,0.6136085,0.67819655,0.17637500236249976,0.25223437,0.08335660900139655
0.23851624614837538,0.1818663,0.8383509503010571,0.33991929039515745,0.0706402,0.18354572,0.39740694,0.5091381,0.04823830517616948,0.2652825,0.14795355887721354
0.24442750555724943,0.5704773,0.5015865900951955,0.2945459176727551,0.38166204,0.2134846,0.5477046,0.6622595,0.1499702350029765,0.3853383,0.2630617457837047
0.07466498253350175,0.55434835,0.6311903378714203,0.4811662088699725,0.24297464,0.307482,0.5403007,0.78598326,0.08400804159919584,0.48601693,0.2653794159227649
0.02318756268124373,0.80024445,0.7018199421091966,0.30061204803672287,0.1889482,0.1883546,0.52266854,0.61215997,0.07805863719413628,0.32159376,0.17839516070370964
0.6563258743674125,0.67979175,0.36431446185886773,0.2930979175858751,0.15529057,0.1679232,0.3267008,0.7187034,0.07670825232917476,0.31376028,0.17354999041299943
0.14553235544676443,0.5064623,0.6735970404158225,0.4199707251982435,0.18893734,0.22594385,0.5113343,0.47812337,0.06367220363277964,0.3316689,0.18697850121871007
0.301337469866253,0.68600124,0.7081102424866146,0.2009955720597343,0.15538779,0.11432566,0.3544836,0.75543463,0.041284885871511405,0.22840232,0.11734275704056542
0.8217618178238182,0.5865188,0.6604073396244404,0.28881761732905703,0.49625722,0.28184855,0.6206123,0.7938647,0.23552613644738635,0.5106673,0.3555684613341077
0.8562525143747486,0.82954097,0.8077110484626628,0.6490570389434224,0.3198917,0.4939539,0.68891174,0.8268325,0.2962589003741099,0.74403036,0.6472468388348104
0.7347638265236173,0.4701417,0.6236588374195302,0.168513800110828,0.14252731,0.090982065,0.25756055,0.6740508,0.02203259779674022,0.18054014,0.05886738353204301
0.18331636166836382,0.921463,0.7521787451307247,0.3245084194705051,0.37655866,0.26292494,0.78821534,0.58223766,0.1293173870682613,0.36503744,0.3773271226396274
0.7149722285027771,0.6311734,0.6020411361224682,0.3142442888546573,0.56531954,0.31412134,0.66393393,0.7722759,0.31649741835025813,0.58300424,0.493178399590704
0.2398908460109154,0.5025416,0.6492436389546183,0.6082584064955044,0.14610964,0.36977828,0.49097335,0.7609001,0.12635393736460626,0.63431567,0.3574318514459111
0.46655558334444164,0.8396557,0.3739703524382212,0.2501365650081939,0.153714,0.14765719,0.47298598,0.75186044,0.056505594349440566,0.2929554,0.21197073271824396
0.7418904758109524,0.36981928,0.6655775399346524,0.28491483709489024,0.2784818,0.23284018,0.51557434,0.7971094,0.11380751861924814,0.40517125,0.17688046061282764
0.03670344132965587,0.39922088,0.8140645488438729,0.12219487133169228,0.23498927,0.13239971,0.32761103,0.69275075,0.0506568909343109,0.18469739,0.12147987728879264
0.11571981342801865,0.49267703,0.4461158267669496,0.37914242274854537,0.23059973,0.21714295,0.43054044,0.79402834,0.08672229132777086,0.3539359,0.2578675854720551
0.6230785376921463,0.8296283,0.6831262409875745,0.37346544240792656,0.29982567,0.29548585,0.69535524,0.787934,0.11667017233298276,0.47101983,0.38460659307639555
0.4512148048785195,0.60885346,0.6435097886105873,0.6164628069877685,0.40029293,0.53055036,0.39245272,0.43572137,0.39742446025755396,0.51556015,0.436484066189044
0.6446541355345864,0.5079539,0.3679046220742774,0.34576752074605127,0.30709335,0.25858545,0.47212136,0.7344648,0.15418997458100253,0.40902525,0.1962507817750469
0.8709030429096957,0.50909036,0.6982126418927584,0.5279689316781359,0.26567617,0.4005509,0.54115576,0.86193806,0.16677536332246365,0.6559429,0.34378510062710604
0.8564219143578086,0.5238665,0.7986719479203169,0.5131900607914036,0.28392723,0.40793034,0.6288182,0.9455063,0.18810394118960586,0.71733546,0.4071802744308165
0.27491355250864474,0.8892907,0.6429771385786283,0.3028786981727219,0.392521,0.28661144,0.78691393,0.61368865,0.15233682476631752,0.42104077,0.4477950268677016
0.5700993429900657,0.826691,0.47176959830617593,0.23275806396548385,0.17731842,0.15487319,0.47811395,0.74857074,0.05449442055055794,0.2792294,0.17446516046790964
0.06252487874751213,0.44092923,0.7154367429262046,0.31098778865926735,0.25516492,0.2207718,0.52541405,0.7805008,0.08635426136457386,0.3444671,0.19499005169940312
0.5355222464477754,0.5893812,0.6535171392110284,0.42824914569494876,0.32483822,0.3288414,0.61203545,0.7790161,0.17624524237547573,0.5578401,0.4245296254717775
0.7515972248402775,0.63694024,0.6195347671720861,0.3552756513165391,0.3862909,0.28912604,0.5374653,0.84337616,0.20204122979587702,0.55620277,0.33659165019549897
0.1511705648829435,0.570551,0.19815124188907454,0.3577411414644685,0.23754196,0.16274877,0.45171285,0.7288157,0.1120807087919291,0.35881108,0.23994167439650047
0.16776186322381367,0.40864283,0.7066474423988466,0.4189710251382615,0.17915802,0.26635784,0.47647518,0.73712945,0.07032651296734871,0.41809484,0.23085899385153963
0.06391658760834122,0.47700095,0.7438734046324044,0.5118205307092318,0.20291363,0.31474134,0.5121646,0.6598926,0.09605284539471547,0.45797879,0.24011136440668188
0.9298466070153393,0.50342023,0.6596320395779224,0.3539268012356081,0.61766505,0.41604546,0.7466207,0.9757082,0.3439083956091604,0.7502378,0.41909962514597754
0.6800994819900518,0.38228053,0.5668227340093641,0.33699967021998023,0.30707315,0.28940567,0.59755296,0.7656145,0.15699030430096955,0.44721708,0.23695530421731828
0.12530122746987726,0.8233396,0.828256599695396,0.271684616301077,0.11799105,0.08389677,0.20767143,0.32395858,0.06771607322839267,0.15252428,0.11497356689841402
0.27280557271944267,0.55405766,0.5730542843832571,0.2768455866107352,0.31444743,0.22653818,0.43023747,0.68062013,0.1205559329444067,0.3564338,0.1907802914468175
0.7329396267060373,0.86649984,0.36287900177274013,0.26331318579879115,0.27155563,0.2630099,0.566694,0.7656995,0.10837647916235209,0.40093642,0.32957349977441
0.5884236111576387,0.7620974,0.3271324196279452,0.2426296445577787,0.13295677,0.12342037,0.288705,0.7636285,0.06968349303165068,0.26736987,0.10155784609347077
0.7742228225777177,0.953828,0.4327053059623184,0.271107016266421,0.21333282,0.22646298,0.42062473,0.86005473,0.10388875461112453,0.3681503,0.1883730713023843
0.7590095240990475,0.415108,0.533115931986956,0.3639642218378533,0.23029214,0.26886296,0.4678496,0.754453,0.10104458489554151,0.42225617,0.2187442931246576
0.03340873665912633,0.8052074,0.6436213086172785,0.40339662420379746,0.24212329,0.27655727,0.63450503,0.707661,0.08875706112429388,0.4120684,0.26115266566915996
0.3847262215273778,0.46753436,0.7026062421563745,0.5548529932911795,0.18919148,0.3705364,0.5539866,0.8273703,0.12263348173665181,0.58513576,0.326602149596129
0.3900605609939439,0.5459774,0.7808077768484667,0.1930736415844185,0.24144831,0.17225383,0.34034336,0.77272886,0.05222613177738682,0.28161007,0.11674304700458284
0.8365082463491753,0.68824935,0.6278096776685806,0.5940379856422792,0.4075181,0.5590871,0.6862029,0.066479996,0.3271631672836832,0.1045821,0.18075619084537145
0.7700288229971176,0.81975687,0.5962381757742905,0.21061225263673516,0.22963093,0.15231209,0.36196357,0.7591122,0.07566686743331325,0.3102193,0.13483530809011848
0.5635168036483196,0.14245978,0.787270717236243,0.2624071957444318,0.085073404,0.1224706,0.31918922,0.5592897,0.04484321551567845,0.23281837,0.10538727632323659
0.7547426645257335,0.89265543,0.6631558397893503,0.2724283463457008,0.48615792,0.30830485,0.71842575,0.68410265,0.203218049678195,0.4343888,0.48195510891730653
0.3460701953929804,0.8432944,0.7677726060663564,0.25542785532567136,0.12703627,0.1162372,0.12930134,0.48258296,0.05307223869277612,0.16607434,0.12412163744729825
0.7205710879428912,0.34953448,0.6078784864727091,0.40823825449429524,0.19187884,0.27115571,0.467937,0.7313409,0.09683563031643697,0.4432465,0.1959139217548353
0.804446719555328,0.8011557,0.7157732429463946,0.6530810391848624,0.55718386,0.6076304,0.54835165,0.51999897,0.46512077348792263,0.46549198,0.552987733179264
0.2516236748376325,0.721041,0.0,0.42515006550900397,0.18025436,0.24504815,0.44603938,0.7330602,0.11310866868913312,0.45061803,0.36383302182998134
0.8341338165866182,0.49310094,0.6225914373554863,0.3914707534882452,0.2972984,0.30217052,0.5538971,0.83220315,0.12816174718382528,0.49475285,0.26996685619801136
0.5732818426718157,0.42253536,0.5877845352670722,0.4742471284548277,0.18258601,0.34883735,0.46390033,0.6790175,0.13329561667043832,0.4930066,0.2499625249977515
0.61363779863622,0.79298997,0.39741575384494526,0.33018691981121523,0.19853705,0.24351086,0.4512537,0.7671245,0.07848621215137877,0.40156832,0.2822723869363432
0.3975884202411579,0.8004825,0.165685799941148,0.2763885465833128,0.1173715,0.12942696,0.3915953,0.7868905,0.08557530144246984,0.29447126,0.17680065060803904
0.7781223221877677,0.7366709,0.3880055432803326,0.3019810481188629,0.16532005,0.16295052,0.24786742,0.7287753,0.09392631560736844,0.29661,0.0808085548485133
0.7290367270963273,0.81423324,0.7802902968174178,0.6700552402033144,0.6323345,0.59876597,0.4715863,0.6783328,0.604670839532916,0.73954344,0.6805277408316645
0.7539760246023975,0.57232386,0.8310354898621294,0.5823161349389682,0.21101591,0.44017515,0.6862868,0.5669049,0.18854252114574788,0.4818238,0.36295777177746635
0.48987169101283085,0.63457966,0.6566726394003585,0.5026039801562389,0.23844203,0.37943438,0.58451,0.19474131,0.17660273233972676,0.19914462,0.18924443135466587
0.7463350253664974,0.8341096,0.744191814651509,0.4196917651815059,0.46755782,0.41112667,0.77036464,0.606224,0.26642343335765667,0.5033306,0.5715924342955461
0.402633929736607,0.7809174,0.45704872742292363,0.3274618896477134,0.3148137,0.2525768,0.6080275,0.7090383,0.1108793289120671,0.43457916,0.3932062635923758
0.20616761938323805,0.52244353,0.5272720316363219,0.23458750407525025,0.25202593,0.1860073,0.429622,0.7430732,0.08665696133430387,0.2841336,0.17183984031039043
0.8202413179758682,0.90947634,0.5593299335597961,0.2725137963508278,0.2668653,0.22560611,0.45726317,0.8249893,0.08858239114176089,0.37606883,0.2447583246854995
0.599209610079039,0.4707839,0.55814983348899,0.22445331346719882,0.51401305,0.26782513,0.6864436,0.74468416,0.24356312564368743,0.48736107,0.28885088733105324
0.7892555210744477,0.6926125,0.49467162968029776,0.287916917275015,0.31555992,0.23957478,0.53210884,0.79358125,0.12432418256758174,0.44250748,0.2716427562985654
0.7013538298646169,0.7925993,0.47447725846863553,0.2593073655584419,0.21009272,0.19368456,0.45866287,0.82030016,0.06454309354569064,0.36662853,0.19707731182463872
0.47102288289771166,0.5610534,0.34250750055045004,0.30861566851694017,0.16882059,0.1884244,0.40753853,0.7075654,0.06494726350527365,0.32370645,0.20131145207868714
0.5645644135435586,0.1874041,0.7441652446499146,0.16178710970722657,0.12610467,0.11216719,0.44262183,0.5730146,0.042820065717993426,0.17221406,0.1127784067667044
0.6590016340998366,0.7800398,0.7119548427172906,0.38944550336673023,0.5597329,0.39078745,0.543334,0.7801506,0.3547916645208335,0.6266523,0.48279320896759254
0.43049271695072827,0.8425793,0.83395450003727,0.23435089406105367,0.46908057,0.27097595,0.3980016,0.45555806,0.18667714133228586,0.3032707,0.2626342357580541
0.10777060922293907,0.6360391,0.5152092909125575,0.28893141733588507,0.24046056,0.19686747,0.46613067,0.7631292,0.07472111252788874,0.33316353,0.22267083336025
