TeamExp,Transactions,Entities,PointsAdjust,Envergure,MI_PointsAdjust_Entities,MI_PointsAdjust_Language,MI_PointsAdjust_Envergure,MI_Entities_Language,Effort
0.7882308811769119,0.5421088325265299,0.5351826,0.5081862,0.8468048,0.36669786333021365,0.7158768,0.7091556025493362,0.542452,0.7555237
0.7689332231066777,0.26367636582058196,0.47864795,0.3126224,0.5241658,0.2227426577257342,0.47381166,0.2467427748045665,0.5293527,0.33847374
0.04931389506861049,0.36486929189215755,0.21551053,0.20180175,0.43567735,0.08747060125293987,0.35136443,0.17029861021791662,0.21373013,0.20405239
0.11386355861364413,0.1637391798243508,0.2882075,0.17208287,0.5235587,0.10831429916857008,0.24006167,0.17372284042337044,0.30802426,0.14009827
0.028580502141949782,0.4565125973907559,0.28641695,0.3011458,0.60264564,0.10680454931954507,0.47409937,0.33288307997298483,0.27667347,0.29452083
0.6992924300707569,0.42456194547371673,0.1569253,0.27920583,0.27879196,0.12337196766280323,0.42487118,0.15649816938989017,0.20516452,0.23685673
0.8321544167845583,0.6384752783085167,0.4387771,0.5807974,0.7435787,0.3589540341045966,0.24565756,0.5985597759135866,0.167561,0.34549907
0.15770255422974455,0.21350015281000917,0.20471144,0.14750116,0.2614178,0.06519018348098164,0.22082886,0.07943894476633669,0.18686302,0.13707235
0.5808678419132157,0.7161793429707606,0.46891582,0.5357715,0.6743929,0.47572365242763476,0.86123407,0.7402211444132687,0.52738994,0.7418893
0.05485906651409335,0.3936138436168306,0.28130186,0.2666648,0.5208687,0.10179734982026502,0.42131045,0.26770497606229854,0.3095064,0.26707992
0.23253363674663632,0.5254863315291799,0.22637169,0.34540898,0.69190264,0.11557163844283615,0.44488788,0.4220931453255887,0.21255574,0.29695332
0.7932861206713879,0.32348561940913717,0.32801515,0.28871357,0.56592333,0.15335860466413953,0.47616267,0.25799211547952694,0.42613414,0.39049917
0.4815604518439548,0.3685245721114743,0.25707483,0.27858078,0.549232,0.1112900188709981,0.4547481,0.265732615943957,0.30462873,0.37585872
0.809602719039728,0.42638065558283933,0.44422957,0.3920555,0.6150425,0.27053222294677765,0.66303694,0.4063859243831555,0.5718722,0.6214975
0.19646655035334495,0.272637016358221,0.25146317,0.20660123,0.567396,0.07748537225146278,0.35427207,0.20041341202480473,0.2719524,0.25732353
0.035798158420184155,0.29420051765203103,0.2525751,0.21762033,0.6543989,0.09210246578975342,0.31642294,0.2569971154198269,0.21136281,0.22974351
0.3187285681271431,0.8014936880896213,0.18828173,0.5327903,0.6656539,0.18325543167445682,0.6600518,0.6258288375497303,0.17971793,0.43873957
0.7776788222321177,0.5909824754589486,0.3911385,0.434588,0.5964549,0.34019386598061335,0.68387496,0.496821199809272,0.4623094,0.55571985
0.8482516751748325,0.2464639347878361,0.25876892,0.1812123,0.38941252,0.08845934115406588,0.33551928,0.13097176785830608,0.27991906,0.17656997
0.4420412357958764,0.277840866670452,0.22622292,0.21785074,0.51505965,0.07726208227379178,0.33539936,0.19108076146484568,0.25951603,0.20644552
0.3594298040570196,0.20322425219345513,0.160478,0.105681956,0.29628518,0.052789914721008524,0.1973815,0.07712150462729028,0.12420001,0.08269276
0.43715375628462433,0.268833416130005,0.20700231,0.15714455,0.45292968,0.08332444166755582,0.25490272,0.14944443896666634,0.16933674,0.1465774
0.08699856130014386,0.40942282456536944,0.26463658,0.26500934,0.46300018,0.07767125223287477,0.41127083,0.22222813333368802,0.2974774,0.24739823
0.8516512148348785,0.8859817531589051,0.72703457,0.791035,0.66970026,0.7164000783599921,0.87883663,0.9125587847535271,0.54236734,0.9240691
0.8443302155669784,0.5014611300876678,0.3584956,0.40420273,0.67571104,0.2655855734414426,0.69312394,0.4741072284464337,0.50670785,0.57004386
0.6472251952774805,0.5993157359589442,0.4345089,0.5110249,0.7777241,0.31532680846731914,0.62134784,0.6729612803776769,0.3947929,0.6067623
0.7977151202284879,0.2959970377598223,0.22577916,0.23239669,0.54998374,0.08804100119589987,0.34651718,0.20606468236388095,0.24944532,0.1716893
0.05297827470217253,0.23626582417594946,0.20967272,0.16309738,0.38682693,0.07622932237706775,0.3008811,0.09619505577170336,0.24260968,0.1899215
0.47244922275507767,0.3514475410868525,0.20598166,0.23073056,0.4242857,0.09520996047900394,0.39640838,0.15833935950036157,0.22334918,0.31873542
0.6114780388521961,0.2723348863400932,0.12929268,0.17279005,0.3711667,0.0601005869899413,0.25969237,0.12667932760075967,0.10255307,0.11659019
0.7844511215548878,0.2629389357763362,0.21478699,0.17957278,0.38235134,0.07289137671086232,0.28695923,0.1400798784047927,0.18849862,0.09571592
0.5543477445652254,0.18117420087045208,0.76906466,0.3982894,0.8596059,0.4944262505573749,0.6267162,0.5218898313133898,0.8715343,0.11248441
0.3656852434314756,0.24354663461279807,0.14591852,0.11028436,0.24534006,0.07058953294104671,0.15799147,0.06438016386280984,0.09344695,0.042809624
0.2291542670845733,0.4026751241605075,0.24253401,0.27689198,0.6711839,0.10611108338889166,0.37253565,0.330116949807017,0.24522367,0.26906824
0.704462279553772,0.45454015727240943,0.38259685,0.40621525,0.8576657,0.2337280866271913,0.5313096,0.5808661948519718,0.40661126,0.5782575
0.42081151791884813,0.007908732474523948,0.17209885,0.045994885,0.48050988,0.027673923232607676,0.0,0.06666323399979404,0.058806453,0.07339592
0.6186714781328522,0.44891079693464786,0.95090437,0.6052263,0.3199212,0.7709919629008036,0.7013265,0.4877760692665642,0.77352595,0.6221925
0.6780357921964207,0.3597785415867125,0.18623707,0.24555635,0.55163944,0.09309195569080442,0.15792684,0.17868708072122486,0.07401055,0.09723677
0.22561845743815426,0.19497506169850373,0.25799286,0.1926808,0.39910698,0.07717558228244177,0.28940535,0.12106764726405884,0.28766924,0.101794764
0.5621517937848206,0.1983895719033743,0.16211528,0.15283361,0.51331705,0.03663352833664717,0.26993427,0.12612477756748666,0.21453866,0.19562104
0.043611529638847034,0.17941972076518325,0.24325058,0.1541248,0.18561964,0.05466458453354154,0.24046583,0.109504066570244,0.21339303,0.18291035
0.4613955738604426,0.23058414383504863,0.36071357,0.24705102,0.1741244,0.14630015536998445,0.28945017,0.10350408621024518,0.32648212,0.16708794
0.1219148478085152,0.26180396570823794,0.21849461,0.17356904,0.28972256,0.05331500066849993,0.35676932,0.07062881423772886,0.25406334,0.18080631
0.5356068464393153,0.28264589695875386,0.3036009,0.24413712,0.6637518,0.10393583960641603,0.3877964,0.2832174469930468,0.3048997,0.38721693
0.49513922048607795,0.3235875594152536,0.2664858,0.22821338,0.49116158,0.10241250975874902,0.1559236,0.20750536245032175,0.1488185,0.17204145
0.9849126515087347,0.5167622910057375,0.60048187,0.5184444,0.72180414,0.4112601788739821,0.8871299,0.5185019311101159,0.8668404,0.5946353
0.8654669134533086,0.28617046717022804,0.27746361,0.22359462,0.42060572,0.09235380076461991,0.4173117,0.15425059925503595,0.3127533,0.20209095
0.6406612359338764,0.2204583532275012,0.10234535,0.111437865,0.37288326,0.049268065073193486,0.2147288,0.10467957628077458,0.0726604,0.09495197
0.8506010549398945,0.2468433548106013,0.2791288,0.20749433,0.52336705,0.10607683339231666,0.33721942,0.18727119123627148,0.28191864,0.16097024
0.6075403092459691,0.20609621236577275,0.13881493,0.13777415,0.3704216,0.05444843455515654,0.25067902,0.09918411595104697,0.17363285,0.12469132
0.7398286960171304,0.3297448197846892,0.13789862,0.22927085,0.45344025,0.07892502810749719,0.36258757,0.17235775034146503,0.124271244,0.15641318
0.8476869852313014,0.3322265899335954,0.3546905,0.31348145,0.57080317,0.15420968457903153,0.46669567,0.276039766562386,0.4382113,0.3683999
0.014961859503814049,0.1959091217545473,0.17602387,0.12710547,0.37685353,0.07715568628443137,0.21183543,0.07394270443656227,0.18429987,0.18307441
0.2313956368604363,0.2240913034454782,0.1645198,0.121082075,0.42094064,0.06340714365928563,0.25012618,0.09496778569806714,0.16262385,0.19793227
0.26486857351314264,0.21257250275435016,0.39432678,0.255406,0.58970207,0.21111566888843308,0.36982894,0.2708279962496798,0.4520784,0.11825952
0.2236418476358152,0.3325392799523568,0.29183805,0.26240194,0.73622316,0.10961883903811609,0.34360906,0.36094110165646615,0.25341836,0.3432702
0.7898700610129938,0.24098704445922267,0.45385906,0.2885989,0.73698354,0.18570452142954785,0.49743313,0.3506423410385405,0.5013075,0.46325105
0.2770325522967447,0.277807366668442,0.08570136,0.12911573,0.47400522,0.04286913171308683,0.06411101,0.06906440414386425,0.036008544,0.0058033615
0.2722975027702497,0.2246330634779838,0.39828315,0.24138212,0.54724735,0.14327472567252744,0.39734703,0.21895024313701458,0.45808637,0.22090691
0.8606617739338226,0.4040239742414385,0.44262508,0.3840095,0.70891327,0.29693300030669995,0.5761051,0.4888081293284878,0.5144912,0.60777843
0.7537531646246834,0.5576092934565576,0.36358178,0.43628138,0.6599977,0.3218086978191302,0.75596535,0.5239526314371579,0.5031637,0.62106293
0.7195707280429271,0.4279405756764345,0.32934403,0.35069516,0.5438502,0.19716733028326694,0.5881144,0.338328800299728,0.43479386,0.4864428
0.5486647451335254,0.2189027531341652,0.14554831,0.13284811,0.34614414,0.043864390613560934,0.21382341,0.0831114949866897,0.18037392,0.14586708
0.6509947349005265,0.4118190047091403,0.5706358,0.44993743,0.5595456,0.38718876128112384,0.5411725,0.43105282586316956,0.52059376,0.49310267
0.912758858724114,0.7540486952429217,0.5762645,0.65033567,0.7561766,0.5785527821447217,0.879019,0.8637795918267756,0.57884437,0.915765
0.05930921406907859,0.42659034559542075,0.22435051,0.24059057,0.575746,0.0802888269711173,0.4520467,0.2521793951307637,0.2001271,0.29982954
0.052808957719104224,0.21075426264525576,0.25513002,0.1704413,0.41744596,0.06280903371909662,0.25401914,0.12024157721449465,0.3045191,0.1958673
0.6508201949179805,0.4416308064978484,0.48440665,0.4020974,0.74894315,0.3134266686573331,0.57636666,0.5618021837081311,0.49525008,0.60898525
0.7773484222651578,0.20095865205751912,0.20814553,0.13317339,0.32584783,0.059997434000256596,0.2660926,0.07910211474612688,0.23679903,0.09270118
0.47096683290331665,0.3611654816699289,0.27287444,0.25868225,0.17123002,0.1425097257490274,0.16574937,0.0803817548229053,0.13705055,0.115258336
0.07097352290264772,0.19963796197827774,0.19732754,0.14439635,0.3738075,0.050886800911319904,0.23880933,0.10471371628282299,0.18071105,0.119504
0.7649003735099625,0.217556133053368,0.28357008,0.21027786,0.539163,0.08171024182897581,0.34175068,0.17684744061084645,0.3275479,0.25564024
0.43724605627539437,0.24146115448766928,0.30670133,0.22635148,0.64321506,0.12804754719524528,0.28707722,0.2481411148884669,0.29821256,0.1755133
0.39929630007037,0.16146995968819758,0.13966092,0.09029608,0.30131382,0.03456803054319694,0.20261447,0.06268194376091664,0.16141075,0.11840373
0.5381919461808053,0.1967004318020259,0.14079396,0.117625564,0.3127047,0.045976831402316856,0.22669482,0.07388339443300367,0.15208131,0.09734999
0.4807684819231518,0.1900648014038881,0.13832511,0.13917206,0.42587918,0.026711543328845663,0.2487258,0.08644497518669851,0.17706487,0.13389865
0.903427909657209,0.3504902910294175,0.2987722,0.28313777,0.5592922,0.14704470529552946,0.46405196,0.2773625466417528,0.35648927,0.31403792
0.4536177546382245,0.1411308284678497,0.2995987,0.19190268,0.65422225,0.11380866861913312,0.17404124,0.23479467408768045,0.2591055,0.09989634
0.4341725265827473,0.23323777399426643,0.40154138,0.24398234,0.3474363,0.14334575566542443,0.31162024,0.14702863882171832,0.37105018,0.2048217
0.6359486364051363,0.280952516857151,0.64109325,0.39466405,0.30865002,0.3565621643437835,0.55423677,0.18098716085922967,0.6855127,0.19902629
0.1711876828812317,0.22577168354630103,0.10522887,0.10805602,0.32992536,0.06946215305378468,0.18674737,0.06969105418146326,0.10658956,0.12451474
0.8875506112449388,0.565595483935729,0.37829527,0.44254577,0.6191157,0.3210472178952782,0.77154016,0.4949034296942058,0.5615999,0.6214061
0.3878358612164139,0.44161870649712237,0.1287561,0.2729411,0.4035666,0.09680355031964497,0.40371665,0.22842531370551883,0.15684405,0.24382845
0.008587859141214085,0.23128764387725864,0.21423315,0.17289512,0.49996018,0.0811958018804198,0.29318893,0.13052255783135347,0.21752611,0.19665617
0.9112896588710341,0.5047375302842518,0.27338922,0.3792553,0.636181,0.18906666109333387,0.5259601,0.40687272441236344,0.28037462,0.42236248
0.2665097133490286,0.14379174862750493,0.36726186,0.21620286,0.6136085,0.17637500236249976,0.25223437,0.26374514582470876,0.38174474,0.083356604
0.23851624614837538,0.33991929039515745,0.0706402,0.18354572,0.39740694,0.04823830517616948,0.2652825,0.12960210777612646,0.06515717,0.14795355
0.24442750555724943,0.2945459176727551,0.38166204,0.2134846,0.5477046,0.1499702350029765,0.3853383,0.23671942420316544,0.39726776,0.26306173
0.07466498253350175,0.4811662088699725,0.24297464,0.307482,0.5403007,0.08400804159919584,0.48601693,0.2986549179192951,0.26871258,0.2653794
0.02318756268124373,0.30061204803672287,0.1889482,0.1883546,0.52266854,0.07805863719413628,0.32159376,0.15499303929958236,0.19263998,0.17839515
0.6563258743674125,0.2930979175858751,0.15529057,0.1679232,0.3267008,0.07670825232917476,0.31376028,0.11603552696213162,0.16702105,0.17354998
0.14553235544676443,0.4199707251982435,0.18893734,0.22594385,0.5113343,0.06367220363277964,0.3316689,0.23791922427515347,0.14564359,0.18697849
0.301337469866253,0.2009955720597343,0.15538779,0.11432566,0.3544836,0.041284885871511405,0.22840232,0.08666734520004071,0.1791486,0.11734275
0.8217618178238182,0.28881761732905703,0.49625722,0.28184855,0.6206123,0.23552613644738635,0.5106673,0.3041370182482211,0.5947342,0.35556844
0.8562525143747486,0.6490570389434224,0.3198917,0.4939539,0.68891174,0.2962589003741099,0.74403036,0.5781380846882851,0.45710465,0.6472468
0.7347638265236173,0.168513800110828,0.14252731,0.090982065,0.25756055,0.02203259779674022,0.18054014,0.09052665543159932,0.1270351,0.05886738
0.18331636166836382,0.3245084194705051,0.37655866,0.26292494,0.78821534,0.1293173870682613,0.36503744,0.3793399227603954,0.32162982,0.3773271
0.7149722285027771,0.3142442888546573,0.56531954,0.31412134,0.66393393,0.31649741835025813,0.58300424,0.4167246450034787,0.6933929,0.49317837
0.2398908460109154,0.6082584064955044,0.14610964,0.36977828,0.49097335,0.12635393736460626,0.63431567,0.32432948945976936,0.21153295,0.35743183
0.46655558334444164,0.2501365650081939,0.153714,0.14765719,0.47298598,0.056505594349440566,0.2929554,0.12365724141943449,0.18175927,0.21197072
0.7418904758109524,0.28491483709489024,0.2784818,0.23284018,0.51557434,0.11380751861924814,0.40517125,0.21796755307805318,0.32775667,0.17688045
0.03670344132965587,0.12219487133169228,0.23498927,0.13239971,0.32761103,0.0506568909343109,0.18469739,0.07027145421628725,0.23916095,0.12147987
0.11571981342801865,0.37914242274854537,0.23059973,0.21714295,0.43054044,0.08672229132777086,0.3539359,0.17598359055901544,0.24223274,0.25786757
0.6230785376921463,0.37346544240792656,0.29982567,0.29548585,0.69535524,0.11667017233298276,0.47101983,0.33833562030013725,0.33920768,0.38460657
0.4512148048785195,0.6164628069877685,0.40029293,0.53055036,0.39245272,0.39742446025755396,0.51556015,0.4880202292812138,0.26680133,0.43648404
0.6446541355345864,0.34576752074605127,0.30709335,0.25858545,0.47212136,0.15418997458100253,0.40902525,0.2285302137118128,0.3533056,0.19625077
0.8709030429096957,0.5279689316781359,0.26567617,0.4005509,0.54115576,0.16677536332246365,0.6559429,0.3343579400614764,0.41174135,0.34378508
0.8564219143578086,0.5131900607914036,0.28392723,0.40793034,0.6288182,0.18810394118960586,0.71733546,0.3855057931303476,0.4437862,0.40718025
0.27491355250864474,0.3028786981727219,0.392521,0.28661144,0.78691393,0.15233682476631752,0.42104077,0.4083708245022495,0.34125304,0.447795
0.5700993429900657,0.23275806396548385,0.17731842,0.15487319,0.47811395,0.05449442055055794,0.2792294,0.1376138682568321,0.20788139,0.17446515
0.06252487874751213,0.31098778865926735,0.25516492,0.2207718,0.52541405,0.08635426136457386,0.3444671,0.21062962263777735,0.27341723,0.19499004
0.5355222464477754,0.42824914569494876,0.32483822,0.3288414,0.61203545,0.17624524237547573,0.5578401,0.3553762613225757,0.4403186,0.4245296
0.7515972248402775,0.3552756513165391,0.3862909,0.28912604,0.5374653,0.20204122979587702,0.55620277,0.2705585862335152,0.55036294,0.33659163
0.1511705648829435,0.3577411414644685,0.23754196,0.16274877,0.45171285,0.1120807087919291,0.35881108,0.14208332852499972,0.21549875,0.23994166
0.16776186322381367,0.4189710251382615,0.17915802,0.26635784,0.47647518,0.07032651296734871,0.41809484,0.22678877360732644,0.20158991,0.23085898
0.06391658760834122,0.5118205307092318,0.20291363,0.31474134,0.5121646,0.09605284539471547,0.45797879,0.30030861801851705,0.21281084,0.24011135
0.9298466070153393,0.3539268012356081,0.61766505,0.41604546,0.7466207,0.3439083956091604,0.7502378,0.42071198524271913,0.8319633,0.4190996
0.6800994819900518,0.33699967021998023,0.30707315,0.28940567,0.59755296,0.15699030430096955,0.44721708,0.28738726724323604,0.3726497,0.23695529
0.12530122746987726,0.271684616301077,0.11799105,0.08389677,0.20767143,0.06771607322839267,0.15252428,0.03023786681427201,0.08746646,0.11497356
0.27280557271944267,0.2768455866107352,0.31444743,0.22653818,0.43023747,0.1205559329444067,0.3564338,0.16069712964182778,0.33300897,0.19078028
0.7329396267060373,0.26331318579879115,0.27155563,0.2630099,0.566694,0.10837647916235209,0.40093642,0.22464275347856522,0.33889124,0.32957348
0.5884236111576387,0.2426296445577787,0.13295677,0.12342037,0.288705,0.06968349303165068,0.26736987,0.08637576518254592,0.114858046,0.10155784
0.7742228225777177,0.271107016266421,0.21333282,0.22646298,0.42062473,0.10388875461112453,0.3681503,0.16075704964542298,0.25863153,0.18837306
0.7590095240990475,0.3639642218378533,0.23029214,0.26886296,0.4678496,0.10104458489554151,0.42225617,0.21427772285666338,0.2575218,0.21874428
0.03340873665912633,0.40339662420379746,0.24212329,0.27655727,0.63450503,0.08875706112429388,0.4120684,0.28764624725877486,0.23162743,0.26115265
0.3847262215273778,0.5548529932911795,0.18919148,0.3705364,0.5539866,0.12263348173665181,0.58513576,0.33684472021068323,0.25554892,0.32660213
0.3900605609939439,0.1930736415844185,0.24144831,0.17225383,0.34034336,0.05222613177738682,0.28161007,0.1350085081005105,0.24873629,0.11674304
0.8365082463491753,0.5940379856422792,0.4075181,0.5590871,0.6862029,0.3271631672836832,0.1045821,0.4698367681902061,0.088835195,0.18075618
0.7700288229971176,0.21061225263673516,0.22963093,0.15231209,0.36196357,0.07566686743331325,0.3102193,0.096304399778264,0.26125768,0.1348353
0.5635168036483196,0.2624071957444318,0.085073404,0.1224706,0.31918922,0.04484321551567845,0.23281837,0.09118869547132173,0.07751758,0.10538727
0.7547426645257335,0.2724283463457008,0.48615792,0.30830485,0.71842575,0.203218049678195,0.4343888,0.3428699005721941,0.46613204,0.48195508
0.3460701953929804,0.25542785532567136,0.12703627,0.1162372,0.12930134,0.05307223869277612,0.16607434,0.05807860348471621,0.11580184,0.12412163
0.7205710879428912,0.40823825449429524,0.19187884,0.27115571,0.467937,0.09683563031643697,0.4432465,0.22475054348503262,0.21498278,0.19591391
0.804446719555328,0.6530810391848624,0.55718386,0.6076304,0.54835165,0.46512077348792263,0.46549198,0.5444045326642719,0.34375012,0.5529877
0.2516236748376325,0.42515006550900397,0.18025436,0.24504815,0.44603938,0.11310866868913312,0.45061803,0.1938775616326537,0.1462293,0.363833
0.8341338165866182,0.3914707534882452,0.2972984,0.30217052,0.5538971,0.12816174718382528,0.49475285,0.26960281617616894,0.39407888,0.26996684
0.5732818426718157,0.4742471284548277,0.18258601,0.34883735,0.46390033,0.13329561667043832,0.4930066,0.26936049616162977,0.21533436,0.24996251
0.61363779863622,0.33018691981121523,0.19853705,0.24351086,0.4512537,0.07848621215137877,0.40156832,0.19066725144003507,0.23342285,0.28227237
0.3975884202411579,0.2763885465833128,0.1173715,0.12942696,0.3915953,0.08557530144246984,0.29447126,0.10582037634922258,0.10302152,0.17680064
0.7781223221877677,0.3019810481188629,0.16532005,0.16295052,0.24786742,0.09392631560736844,0.29661,0.10552605633156338,0.15537597,0.08080855
0.7290367270963273,0.6700552402033144,0.6323345,0.59876597,0.4715863,0.604670839532916,0.73954344,0.5881163852869831,0.55506754,0.6805277
0.7539760246023975,0.5823161349389682,0.21101591,0.44017515,0.6862868,0.18854252114574788,0.4818238,0.4519060271143616,0.17286411,0.36295775
0.48987169101283085,0.5026039801562389,0.23844203,0.37943438,0.58451,0.17660273233972676,0.19914462,0.3584974615098477,0.12163317,0.18924442
0.7463350253664974,0.4196917651815059,0.46755782,0.41112667,0.77036464,0.26642343335765667,0.5033306,0.5171378310282698,0.44131416,0.5715924
0.402633929736607,0.3274618896477134,0.3148137,0.2525768,0.6080275,0.1108793289120671,0.43457916,0.27340747640444857,0.32401484,0.39320624
0.20616761938323805,0.23458750407525025,0.25202593,0.1860073,0.429622,0.08665696133430387,0.2841336,0.15808511948510717,0.2576276,0.17183983
0.8202413179758682,0.2725137963508278,0.2668653,0.22560611,0.45726317,0.08858239114176089,0.37606883,0.1707815902468954,0.32343227,0.24475831
0.599209610079039,0.22445331346719882,0.51401305,0.26782513,0.6864436,0.24356312564368743,0.48736107,0.3530675411840525,0.601794,0.28885087
0.7892555210744477,0.287916917275015,0.31555992,0.23957478,0.53210884,0.12432418256758174,0.44250748,0.20796306247778376,0.39476112,0.27164274
0.7013538298646169,0.2593073655584419,0.21009272,0.19368456,0.45866287,0.06454309354569064,0.36662853,0.1415655584939335,0.24753264,0.1970773
0.47102288289771166,0.30861566851694017,0.16882059,0.1884244,0.40753853,0.06494726350527365,0.32370645,0.14578300874698052,0.16455378,0.20131144
0.5645644135435586,0.16178710970722657,0.12610467,0.11216719,0.44262183,0.042820065717993426,0.17221406,0.09799020587941236,0.08777405,0.1127784
0.6590016340998366,0.38944550336673023,0.5597329,0.39078745,0.543334,0.3547916645208335,0.6266523,0.32116235926974157,0.6835834,0.48279318
0.43049271695072827,0.23435089406105367,0.46908057,0.27097595,0.3980016,0.18667714133228586,0.3032707,0.15912282954736978,0.35919285,0.26263422
0.10777060922293907,0.28893141733588507,0.24046056,0.19686747,0.46613067,0.07472111252788874,0.33316353,0.15362296921737817,0.25337258,0.22267082
0.06937176806282319,0.28347451700847104,0.2178986,0.20666161,0.47374684,0.0707723129227687,0.32987472,0.18168141090088466,0.24088058,0.1794748
0.7667904933209506,0.2537388352243301,0.6546625,0.32076147,0.6014576,0.3568994943100506,0.6094934,0.34797172087830325,0.7511369,0.18629974
0.4120099587990041,0.28116424686985486,0.31721532,0.24217556,0.74632925,0.10658064934193505,0.37551683,0.32264523935871436,0.30719927,0.39666808
0.40914802908519704,0.43062874583772476,0.1323926,0.29134077,0.49649608,0.10710069928993006,0.4097818,0.2582069754924185,0.16111642,0.25299278
0.4559938544006145,0.34148182048890924,0.26722923,0.27140892,0.18590271,0.1712044328795567,0.24637629,0.0798614747916885,0.18448962,0.1879113
0.5470128452987154,0.29330496759829805,0.30130404,0.30534583,0.73366857,0.15792073420792657,0.42183128,0.31886325913179553,0.37419966,0.2230379
0.6285858371414162,0.334963400097804,0.47181806,0.3396169,0.1309575,0.19751624024837597,0.3753084,0.11209437672566261,0.39027265,0.1875574
0.1814943118505688,0.1957715017462901,0.33892208,0.21943039,0.42128426,0.100100259989974,0.34228712,0.14267945856076752,0.3864416,0.14657792
0.804364359563564,0.4084119445047167,0.51298726,0.43856284,0.72104156,0.3251563274843672,0.56736606,0.517053131023188,0.48766536,0.61848617
0.6166742983325701,0.29588539775312384,0.26827133,0.23407516,0.5428906,0.11435099856490014,0.41772357,0.2138750128325008,0.32130328,0.3881373
0.7911221808877819,0.23665298419917905,0.27435654,0.21659562,0.5184295,0.07298312270168772,0.38051146,0.15622395937343755,0.32714507,0.24276593
0.5030584496941549,0.18431468105888088,0.1324906,0.10131355,0.27019644,0.03426355157364484,0.19077185,0.08448289106897346,0.14534688,0.08798689
0.6704258329574166,0.20109677206580634,0.15202388,0.10673689,0.30186066,0.030329966967003304,0.2411718,0.06095387065723224,0.1719665,0.08261768
0.6140262385973762,0.20073504204410253,0.113240294,0.11666089,0.40550554,0.05457642854235714,0.189931,0.09627295577637734,0.080869325,0.11096834
0.6492294050770594,0.49141039948462395,0.27757865,0.38526976,0.64109635,0.17598141240185874,0.49827802,0.39613535376812126,0.3004662,0.3926251
0.001308545369145463,0.2020469921228195,0.23042588,0.15133943,0.30952513,0.047999440200055976,0.26844555,0.09288329557299774,0.22629791,0.13938692
0.8396166160383384,0.5150338309020298,0.25572976,0.39552954,0.6194038,0.16452655354734463,0.652159,0.3804984628299078,0.384666,0.42958456
0.9215038678496131,0.7024620421477226,0.49487737,0.60990596,0.768107,0.43600165639983435,0.7549441,0.7610211856612712,0.4732142,0.7848117
0.6466375353362465,0.4369105962146358,0.67697585,0.5309608,0.19975948,0.43398033660196633,0.43894058,0.24836985490219132,0.3994432,0.36758715
0.3227713077228692,0.2202914532174872,0.7217592,0.40212765,0.17269337,0.34446411555358847,0.4622937,0.1358915681534941,0.56961775,0.25091904
0.9467369553263044,0.561505883690353,0.4323393,0.47576153,0.7533353,0.33453484654651533,0.63135445,0.6119224767153486,0.45650926,0.69337505
