size_D,app,har,ifc,source,nlan,telonuse,t02,t03,t04,t07,t08,t09,t11,t12,t13,t14,MI_size_D_t07,MI_size_D_t09,MI_size_D_t11,MI_size_D_nlan,MI_size_D_t02,MI_size_D_t08,MI_size_D_t14,MI_size_D_t03,MI_size_D_t10,MI_size_D_app,effort_D
0.035489876,0.33327043,0.025688946,0.023720336627966337,0.067068115,0.245817,0.11826223109573387,0.21310553,0.40497243,0.2487119149227149,0.052445233,0.12138817728329064,0.044187695,0.2478508148710489,0.17631517236848276,0.26099375,0.1628634,0.04670796,0.02623536,0.13543868,0.023588351415301086,0.08876779,0.08586104,0.5617406,0.051324574867542515,0.2208566132513968,0.15151416,0.30790076
0.029998753,0.4681257,0.07455167,0.11109697889030211,0.14063014,0.15027408,0.06887290413237425,0.2282984,0.3650478,0.36952754217165257,0.0750836,0.05951014357060862,0.10009095,0.27198151631889095,0.09638827036117296,0.12716326,0.11914626,0.043115634,0.08521329,0.13370927,0.028630263717815824,0.053998187,0.021712728,0.42893463,0.05434275956572404,0.23042775382566522,0.1677708,0.32692468
0.0322137,0.47124058,0.109946445,0.14417085558291443,0.22139744,0.17479642,0.1080687114841227,0.27723625,0.34349674,0.40768392446103546,0.059151843,0.04806810888408653,0.11550203,0.28869427732165664,0.10843958415604157,0.11622558,0.14584357,0.03311372,0.08538531,0.1208785,0.02768804466128268,0.065930784,0.024623245,0.42024243,0.04510188748981125,0.22808246368494783,0.16332611,0.31226668
0.00967462,0.4159677,0.0286033,0.05869684413031558,0.10031842,0.1799407,0.07267481436048887,0.21280459,0.3886156,0.30420465825227955,0.046980843,0.06597596795855808,0.06951687,0.26965858617951516,0.1209464279053572,0.19425705,0.10903484,0.012270968,0.03173976,0.1370934,0.004619498277169896,0.06926787,0.023674577,0.5049024,0.021843684815631516,0.24706412482384751,0.16636652,0.34561044
0.006044451,0.43627608,0.041066095,0.07095388290461171,0.11228262,0.17285296,0.07318741439124486,0.20590392,0.3700672,0.3341353400481204,0.04781294,0.04775050586503035,0.08038089,0.274538566472314,0.10528366947163305,0.1643706,0.10242945,0.013525177,0.049496997,0.13392785,0.005563352633801159,0.0692434,0.016068377,0.4863593,0.021699709830029015,0.23845098430705908,0.16822293,0.34756973
0.06906733,0.5083133,0.12981246,0.17925634207436578,0.21123789,0.12690593,0.07269585436175127,0.2826269,0.3703306,0.39872832392369945,0.09648998,0.08277222996633381,0.11861014,0.27854426671265603,0.08269118173088182,0.09157358,0.13727203,0.07232542,0.110597685,0.1366651,0.04847301790838108,0.04470952,0.036803633,0.34181157,0.10497035550296444,0.2520270151216209,0.17422745,0.28783876
0.06171122,0.5149711,0.14703147,0.19895938010406197,0.24999152,0.17209882,0.1083386865003212,0.30346557,0.33667457,0.46375962782557767,0.08053096,0.06976286018577162,0.15341455,0.3052440783146447,0.10516877948312205,0.080302775,0.17895046,0.06437683,0.1275208,0.11981365,0.06047892962873578,0.056431875,0.028339967,0.3698444,0.07922292207770779,0.24164749449884967,0.17254548,0.29865634
0.01159497,0.42755055,0.053358093,0.07011053798894619,0.14594536,0.19876575,0.107794816467689,0.21150985,0.34232247,0.3541322612479357,0.012800321,0.015454248927254936,0.06960812,0.29549431772965906,0.10595734940426506,0.15814468,0.1160557,0.0031647459,0.0459229,0.13023487,0.007582545754952746,0.07856691,0.01223813,0.51466167,0.00805269119473088,0.24364281461856888,0.17255096,0.34280497
0.029068451,0.32210374,0.0116533935,0.009280844571915543,0.04302375,0.23501775,0.07112800426768026,0.22273639,0.45096242,0.22909082374544945,0.03678222,0.13184434791066088,0.019513339,0.22217485333049122,0.1627300237269976,0.2501514,0.1764285,0.038861003,0.020715114,0.1442429,0.008597927515875651,0.08744706,0.06096171,0.48621112,0.055816901418309854,0.2205449432326966,0.13782114,0.28692657
0.030410219,0.44828376,0.06909515,0.1011976348802365,0.14670311,0.15654227,0.0680485180829111,0.25096396,0.3666162,0.34706177082370626,0.06579997,0.053002883180172995,0.08643842,0.26832027609921655,0.11348487865151213,0.16220976,0.12897074,0.03793862,0.07300043,0.13994165,0.022238771334326283,0.058050707,0.03074731,0.43696493,0.04443131355686864,0.23138491388309484,0.16892745,0.3226237
0.052955676,0.3505331,0.04634638,0.07484252251574774,0.09462364,0.1713246,0.07137728928263735,0.30246255,0.43993664,0.23165307389918444,0.0747474,0.1953742617224557,0.03869173,0.21076230264573817,0.1636028436397156,0.22232103,0.15758929,0.072225034,0.04933842,0.14039132,0.017583541055012464,0.057164453,0.10915889,0.38719535,0.09461956053804393,0.20384658223079494,0.14317322,0.26487893
0.01908651,0.4461252,0.054872334,0.08511961148803884,0.1255651,0.15736136,0.06384555383073323,0.22553656,0.37269318,0.3379539202772352,0.05847603,0.048013182880790976,0.0781759,0.2704002462240148,0.10675867332413266,0.15976284,0.107768446,0.027192142,0.059633944,0.13940838,0.015457710927462655,0.059596386,0.019236736,0.46455365,0.03746084625391537,0.2400840944050457,0.1692687,0.33575326
0.060545605,0.5147853,0.113611564,0.1715234228476577,0.18761499,0.092143364,0.029606295776377745,0.28604338,0.42526403,0.3505428610325717,0.118336275,0.12057334723440084,0.11769381,0.267197016031821,0.057986434201356574,0.10070097,0.11042157,0.06966959,0.08672559,0.14696026,0.03593950215637013,0.044946276,0.03960818,0.32067847,0.11691866830813316,0.26933406616004396,0.17082906,0.31544486
0.019859344,0.39044702,0.034434855,0.05619780138021986,0.101034775,0.17342056,0.06183640371018422,0.2204378,0.40108556,0.2786050567163034,0.033854783,0.09739694584381675,0.043506682,0.2481248548874913,0.12236584776341522,0.18719691,0.11285618,0.02514067,0.040934067,0.13222735,0.009013787540827253,0.072330736,0.04401326,0.44337946,0.0409649239035076,0.2239574734374484,0.15808918,0.3303588
0.047530767,0.28586394,0.017868847,0.016784204321579566,0.042920068,0.26688612,0.10440446626426798,0.25597367,0.48633492,0.18955401137324068,0.08072366,0.2143967528638052,0.023361087,0.20660285239617115,0.22400025759997422,0.32353738,0.20455405,0.060670894,0.0042660385,0.14297648,0.026493034589582076,0.09524548,0.12786311,0.52128035,0.08539135146086485,0.20821119249267156,0.1313184,0.2730277
0.0371346,0.47925043,0.123531386,0.17875578212442178,0.26385427,0.20614074,0.14361212861672773,0.3135999,0.31897813,0.4646741978804519,0.054088697,0.048732566923954015,0.17058179,0.31595809895748594,0.15057592494240749,0.1247596,0.21951228,0.045005117,0.12437709,0.09472519,0.04345657960739478,0.06639866,0.036927745,0.41841123,0.032990921700907824,0.20847003250820195,0.16416854,0.3067129
0.012557574,0.36741498,0.015425697,0.042903940709605924,0.07440074,0.2184893,0.08771299526277972,0.1906496,0.43818492,0.268347816100869,0.05026126,0.108830816529849,0.052987427,0.24345023460701407,0.14651577534842247,0.24406569,0.15011105,0.023188043,0.02245741,0.1240174,0.007087862425271746,0.08255379,0.04012111,0.49911368,0.03592010640798936,0.23542289412537365,0.15348539,0.3226093
0.12527327,0.58898145,0.2164767,0.3125819287418071,0.28962332,0.05379258,0.06259662375579743,0.43552366,0.4126915,0.43457325607439534,0.21766196,0.2264397535863852,0.23241654,0.2770590366235422,0.058568531143146876,0.03271098,0.20240709,0.14532629,0.16590644,0.13985975,0.0824383649463019,0.04114686,0.10683796,0.12914312,0.19544168045583193,0.268120316087219,0.15733252,0.25488403
0.037965063,0.3214156,0.016822726,0.04579595742040426,0.02513139,0.29118237,0.12486546749192805,0.186551,0.487525,0.25541798532507914,0.10957779,0.1646374898782494,0.05853218,0.225265483515929,0.2226636177336382,0.32499754,0.27224892,0.05203945,0.044938322,0.11796008,0.03282489196949352,0.09631954,0.06161505,0.536327,0.0706938289306171,0.223410083404605,0.14881933,0.28298908
0.041425314,0.45660585,0.089560315,0.11729011227098876,0.1874818,0.18295379,0.11652716199162971,0.22898164,0.33664498,0.38011058280663496,0.041600794,0.026274951576497094,0.08468801,0.29467506768050405,0.10281859971814003,0.13932505,0.12578148,0.043750573,0.090170294,0.13495338,0.03783938527036312,0.07422319,0.031847164,0.4298257,0.04952118504788149,0.24342198460531908,0.18474826,0.32433036
0.05528998,0.5153363,0.16789652,0.22493143750685624,0.32128954,0.19428873,0.1370578782234727,0.34886953,0.32729557,0.49359992961599575,0.07309653,0.05804205348252321,0.15687442,0.31909581914574914,0.13260392673960733,0.0899977,0.21241292,0.045742165,0.12355243,0.104815796,0.0548283332897,0.05942307,0.023982733,0.38570032,0.060263221973677804,0.23153364389201864,0.16274212,0.29916173
0.03608701,0.46412605,0.10205068,0.14425984557401542,0.20545931,0.21814127,0.14959605897576356,0.25007835,0.32051906,0.432914465974868,0.05949773,0.042013185520791134,0.1410931,0.3050890783053447,0.13278831672116834,0.12668267,0.17606652,0.047478963,0.11224209,0.10444835,0.04574845274490717,0.082772955,0.036498442,0.44392812,0.035145189485481045,0.2159891429593486,0.16951838,0.33354187
0.021726884,0.3829726,0.04279791,0.049967685003231496,0.10539557,0.212921,0.11275870276552218,0.20923737,0.36692715,0.2911822974709379,0.0432041,0.0824681849480911,0.07656792,0.273644516418671,0.1428438257156174,0.20898105,0.13178018,0.030779492,0.035355177,0.13729043,0.013274265796455948,0.082444504,0.049101785,0.52379674,0.036352576364742366,0.22828213369692804,0.16713259,0.33824688
0.043100502,0.46385187,0.12408875,0.16544109345589064,0.25796157,0.2324821,0.17334241040054463,0.27416334,0.29142106,0.4567324774039487,0.041276857,0.03691375521482532,0.15011144,0.31535874892152493,0.13728733627126635,0.121744625,0.19106275,0.049332198,0.11978136,0.10367948,0.04928461795707707,0.08789772,0.05050379,0.44450256,0.028741696125830385,0.21316337278980238,0.17819813,0.32652557
0.095897794,0.19574857,0.0473243,0.05531377446862255,0.05141346,0.3458465,0.12271463136287789,0.42995462,0.6225616,0.11938113716286823,0.19714393,0.4201498852089931,0.044988483,0.1377607382656443,0.399886060011394,0.48641673,0.3915249,0.12864721,0.008861776,0.14803818,0.05722013343320801,0.1107879,0.24076189,0.48884052,0.1704931229506877,0.157236599434196,0.09137965,0.20732574
0.05622914,0.26647502,0.020769686,0.02719972728002727,0.039493248,0.27787498,0.10059334203560052,0.3087344,0.522233,0.16560957993657482,0.110401556,0.270297116217827,0.03285089,0.18831263129875786,0.2572663442733656,0.35729915,0.2518707,0.071669,0.00065819547,0.14531296,0.02762975565778534,0.09889587,0.14335836,0.4949085,0.10552097944790205,0.1954290117257407,0.12225623,0.2574419
0.055235136,0.2698237,0.023491979,0.025677246432275355,0.039962366,0.2778056,0.09866364591981876,0.29401985,0.52545637,0.16771169006270142,0.10441618,0.2663463559807814,0.03245461,0.18831457129887427,0.2494308950569105,0.3546355,0.23986682,0.07080521,0.00038716942,0.14641361,0.030006191800371507,0.098318994,0.14988248,0.49043468,0.10526111947388804,0.20166075209964512,0.12205365,0.2596063
0.030856282,0.3201671,0.012029648,0.01908771509122849,0.045486107,0.24599156,0.09605826576349595,0.22820988,0.4506744,0.22079698324781902,0.06514861,0.15715411942924717,0.03691852,0.2263934035836042,0.1901749509825049,0.2832985,0.18693474,0.04391432,0.011087917,0.13436297,0.014972461898347713,0.09047256,0.0762223,0.5237896,0.0597093840290616,0.2168717230123034,0.1417071,0.28818536
0.059706677,0.32699615,0.052911356,0.05883497911650208,0.096275166,0.28655645,0.16817268009036082,0.25019023,0.40832263,0.25516439530986373,0.087366566,0.18744994124699646,0.08945438,0.25440783526447014,0.21256828874317113,0.30415508,0.19498903,0.08086224,0.04612102,0.14362414,0.04885847293150838,0.10151163,0.132837,0.5534466,0.08264922173507783,0.23151744389104664,0.15197878,0.28835505
0.024952188,0.33839944,0.019717693,0.0300878409912159,0.06463258,0.21660972,0.08898322533899353,0.22649834,0.43041557,0.22954173377250403,0.0514507,0.14941204896472293,0.041543633,0.23435036406102186,0.1619166238083376,0.24847887,0.15062484,0.03218021,0.016469944,0.13629362,0.009292884557573074,0.08358656,0.07494564,0.49956822,0.05733398126660187,0.21793885307633118,0.14945506,0.314684
0.03749505,0.44381034,0.06283054,0.09924716007528399,0.11578108,0.13840473,0.05135526808131608,0.24687412,0.39063507,0.31502141890128516,0.07369758,0.09590098575405914,0.08823624,0.25415207524912453,0.08841105115889487,0.13882226,0.10806978,0.056889202,0.07630625,0.13636878,0.02561209353672561,0.05642211,0.051466286,0.38452643,0.06468138953186105,0.23723663423419808,0.16243532,0.3145702
0.07980566,0.5596562,0.19582687,0.2628839337116066,0.28746134,0.09809898,0.06628793397727603,0.3968204,0.38613793,0.46383198782991925,0.13007359,0.1394111883646713,0.19712904,0.2929133975748039,0.08827548117245188,0.053367887,0.22980735,0.0896187,0.13752575,0.10608066,0.055691743341504604,0.025481723,0.052426994,0.25837627,0.13171936682806332,0.2495048949702937,0.15395984,0.2733263
0.57599527,0.7048033,0.52780664,0.4802602019739798,0.4543761,0.627617,0.6100528366031701,0.03959796,0.15456603,0.48795392927723574,0.55660266,0.10052908103174486,0.5295712,0.6920399415223966,0.16486648351335165,0.08287603,0.043073088,0.59289575,0.55867136,0.67615247,0.5752905345174322,0.63641703,0.58564,0.8067833,0.601458839854116,0.7284658437079506,0.673795,0.8012998
0.065131664,0.50221086,0.17726298,0.2226782377321762,0.34683198,0.27606967,0.22493107349586441,0.3198956,0.27492118,0.5026826301609578,0.0507226,0.03782420226945214,0.17791358,0.3619919917195195,0.13764716623528336,0.112624705,0.20338628,0.058499712,0.13989532,0.11629774,0.06991574419494466,0.10933063,0.063463554,0.431256,0.039603636039636396,0.23996331439779886,0.20591407,0.34521535
0.08991729,0.5429796,0.21074091,0.2723170727682927,0.33331174,0.1981097,0.1660985299659118,0.3454621,0.31171295,0.5087167905230074,0.10878225,0.08749199524951973,0.19566873,0.3224995193499712,0.11277817872218213,0.06211906,0.21904504,0.10019128,0.16586904,0.11773882,0.082756449965387,0.07199259,0.06408247,0.29832274,0.10597904440209556,0.2448006446880387,0.18845646,0.28805694
0.009787165,0.38308597,0.017869964,0.03444070655592934,0.08140774,0.19432648,0.06984571419074286,0.19491103,0.39841184,0.2767366966042018,0.025982916,0.07015800920948055,0.040270507,0.2526695151601709,0.1220124277987572,0.19516385,0.10549846,0.011860687,0.025418699,0.13420102,0.0024042354442541268,0.08267377,0.02942361,0.4911269,0.027090979290902067,0.23685851421151086,0.15796375,0.3318188
0.05078135,0.48066193,0.14900844,0.1891049110895089,0.2908743,0.23806529,0.1879069512744171,0.31881937,0.3010481,0.4710697282641837,0.05718258,0.05015115700906943,0.19040895,0.3491223709473423,0.1495608250439175,0.1328558,0.2179873,0.061903063,0.13572085,0.09685313,0.055267270316036225,0.091642275,0.058208913,0.42713547,0.03716728828327117,0.22294384337663062,0.18957883,0.34730136
0.06257841,0.51940864,0.17406903,0.23642419635758033,0.27986944,0.11488011,0.08175357890521473,0.4011592,0.36859113,0.4401626264097576,0.1170945,0.13278466796708008,0.1961219,0.28066857684011465,0.13106505689349432,0.091647424,0.23180196,0.088930264,0.13690798,0.0989723,0.04647610578856635,0.04104995,0.058834493,0.27961278,0.10624949937505006,0.21426783285606998,0.14802761,0.25685334
0.05407634,0.35137668,0.07666832,0.10742154925784507,0.14171557,0.2437359,0.12367885742073145,0.35540763,0.41303903,0.29398531763911906,0.08126564,0.18967826138069568,0.11366367,0.24888946493336792,0.17690853230914674,0.24400394,0.2448734,0.07301438,0.06127045,0.11301674,0.028838492730309567,0.07165071,0.09805271,0.4359407,0.07532232246776775,0.1963828617829717,0.11728217,0.27097875
0.020133201,0.45601058,0.06795977,0.10193199380680062,0.14597805,0.1596979,0.07632349457940966,0.22661492,0.35947752,0.36989077219344635,0.057414398,0.046404215784252946,0.094827265,0.278358616701517,0.11101664889833511,0.13967395,0.12829039,0.030062187,0.07643865,0.12682688,0.023118223387093406,0.059906103,0.020183273,0.4559204,0.0404470859552914,0.22919587375175243,0.16564624,0.32654744
0.056167837,0.4975241,0.14514299,0.19431388056861193,0.26726276,0.18461739,0.12299734737984085,0.30978754,0.3215894,0.4551869873112192,0.076988444,0.053135547188132834,0.14497215,0.3023659781419587,0.1206001219399878,0.11480418,0.18742302,0.05926728,0.12098245,0.11566383,0.051310878078652686,0.054650612,0.028617397,0.36897653,0.06440804355919563,0.219195233151714,0.16848847,0.29538244
0.03555083,0.46309653,0.084642515,0.1193265380673462,0.16591074,0.16720705,0.09138838548330314,0.23657814,0.3406484,0.3925613435536806,0.0662712,0.044628592677715566,0.10542217,0.27666558659993523,0.1099510690048931,0.13202754,0.13946009,0.04613744,0.09292008,0.13190284,0.03321498199289892,0.05974065,0.02273418,0.4305144,0.046852848314715166,0.21575298294517897,0.17158645,0.32065314
0.09497695,0.56694794,0.18539383,0.25439891456010855,0.26983386,0.07315988,0.04628613877716833,0.36523882,0.40966636,0.42141589528495377,0.15995984,0.16809431008565862,0.18453652,0.27947653676859224,0.05882602411739758,0.054446895,0.17105329,0.10441363,0.13662104,0.1370195,0.05808912548534753,0.034609966,0.058626413,0.20927015,0.16265873373412662,0.2565388853923331,0.16278802,0.2825293
0.016262766,0.35756046,0.011092246,0.02630890636910936,0.05918984,0.2102312,0.07237564434253867,0.212607,0.42733556,0.2459868747592125,0.048084408,0.1127249067634944,0.041187048,0.23919002435140146,0.14761544523845546,0.23751083,0.13789383,0.024798486,0.016006097,0.13680539,0.005309013918540835,0.08162944,0.0493059,0.50481683,0.041148550885144915,0.22951725377103524,0.1513896,0.3214683
0.057479795,0.49864736,0.11081661,0.15723952427604757,0.18299143,0.1075754,0.051554355093261305,0.28967354,0.39323,0.3621204217272253,0.10136421,0.09644437578666255,0.11086109,0.2691600761496046,0.07219471778052822,0.09069684,0.11810669,0.062149707,0.09059252,0.14379811,0.03579293414757605,0.054155782,0.03609845,0.3472498,0.09821013017898697,0.2583590855015452,0.16503762,0.3052711
0.023684308,0.46354225,0.08193813,0.11654937834506215,0.18330733,0.18081938,0.1073141014388461,0.23119715,0.34590432,0.4116595046995703,0.0384219,0.0332636849958211,0.09860808,0.289139017348341,0.1103664489633551,0.11793741,0.14315891,0.020625893,0.087222114,0.11590319,0.027703970662238238,0.063395426,0.010695413,0.4575267,0.03155987684401231,0.2247383434843006,0.16185087,0.32210276
0.04344553,0.47447643,0.09880917,0.13310137668986233,0.17880763,0.14544858,0.07236258434175506,0.27028713,0.3619932,0.3748895724933744,0.066317484,0.05157204309432259,0.097145766,0.28300751698045107,0.101412819858718,0.13143773,0.13639823,0.04326916,0.07938427,0.13165984,0.03433232205993932,0.05174777,0.011688761,0.41409674,0.06825732317426768,0.24850251491015088,0.16971596,0.32075456
0.100448,0.20060149,0.059858456,0.04279593572040642,0.044715002,0.3682598,0.15668988940139336,0.37799314,0.5511552,0.14525172871510372,0.17842545,0.36567940194076415,0.044263333,0.16223031973381918,0.38636594136340585,0.46806696,0.36276865,0.13796404,0.032958332,0.1410574,0.06977109418626565,0.11266657,0.23883848,0.54721105,0.16661046333895366,0.1656874799412488,0.10549404,0.21603733
0.02965419,0.37957954,0.030811146,0.05508334449166555,0.08720146,0.16874576,0.06141049068462944,0.25417426,0.41381118,0.26182307570938457,0.051838025,0.11438769686326182,0.03904584,0.23518012411080746,0.1308707469129253,0.1993896,0.12475273,0.03808796,0.035879675,0.1402392,0.005595708635742518,0.06636876,0.0545536,0.44152632,0.05319910468008953,0.223473933408436,0.14818628,0.30619186
0.029223144,0.3273929,0.033145234,0.027718347228165276,0.07196705,0.23308535,0.07544544452672668,0.22440067,0.4421245,0.2422285245337115,0.033379003,0.1440074486404469,0.025268883,0.2210552932633176,0.15745656425434357,0.24913178,0.19233617,0.036323804,0.0324714,0.13787988,0.01631014297860858,0.08228417,0.054161653,0.44942546,0.06120205387979461,0.20626193237571594,0.13800149,0.2873597
0.07710831,0.5515743,0.2827242,0.3615181638481836,0.50696164,0.27700076,0.2287108637226518,0.50609565,0.252492,0.6296864377811863,0.11427076,0.09440914566454875,0.29376373,0.3501435710086143,0.2220042077995792,0.13009027,0.38386548,0.08151519,0.1888751,0.06261337,0.08613928916835735,0.078243725,0.059713587,0.30741504,0.04676537132346286,0.17625729057543743,0.1656631,0.29681587
0.021860708,0.4087234,0.04564637,0.06174478782552121,0.113260165,0.19803026,0.1085318015119081,0.19722828,0.36148912,0.31133581868014915,0.035356984,0.06544208892652534,0.075244546,0.2827674369660462,0.11338262866173714,0.18235262,0.10269666,0.025092129,0.050359767,0.14461723,0.017774019066441143,0.082652375,0.05064529,0.5089232,0.03300521169947883,0.2484995549099733,0.17623016,0.35474718
0.09573007,0.46495822,0.10298528,0.10770100922989906,0.16596033,0.2546301,0.18409056104543367,0.10212439,0.31344795,0.34684410081064604,0.06693746,0.017342658040559483,0.10714352,0.3586046215162773,0.06907680309231969,0.119511634,0.047584385,0.09857939,0.12261163,0.22450271,0.10303926618235597,0.18679833,0.10330081,0.53889775,0.102365259763474,0.32787437967246275,0.26678976,0.44675842
0.079168364,0.5392159,0.12947293,0.19809508019049196,0.1830449,0.06909247,0.023138830388329822,0.2932134,0.43612087,0.3615269216916153,0.14965315,0.14768570886114255,0.1386686,0.26324535579472136,0.052747274725272526,0.07607253,0.11027926,0.09966248,0.114013165,0.14843601,0.053618196217091775,0.044906624,0.062363937,0.27280438,0.14894495510550448,0.27147813628868817,0.17756914,0.3018753
0.046278458,0.470226,0.13057087,0.1715994728400527,0.266492,0.24479477,0.18681272120876327,0.28105602,0.29255638,0.4568766674126001,0.043834016,0.033676686020601164,0.14534655,0.3289780797386848,0.1338224266177573,0.120850086,0.18100148,0.048017126,0.119374335,0.11600131,0.0505265250315915,0.09793025,0.053978845,0.4572159,0.03175788682421131,0.23020698381241905,0.18695085,0.33157003
0.017652106,0.45592803,0.062849656,0.09853945014605497,0.14846964,0.17039895,0.07566009953960597,0.22377983,0.3651859,0.37396582243794935,0.04989128,0.03725189223511354,0.08820188,0.2820341469220488,0.10773702422629756,0.14387037,0.12543643,0.018117536,0.0690047,0.12745933,0.022614031356841882,0.060553484,0.009289391,0.4817792,0.030659049934095003,0.23860198431611906,0.16560048,0.33985537
0.013297625,0.42932522,0.04049556,0.07332975266702473,0.1142648,0.1625875,0.06187571971254318,0.23270777,0.38737074,0.30874158852449535,0.054768562,0.07112217426733046,0.07641888,0.2629207557752453,0.11532680846731914,0.17990108,0.10582912,0.023040842,0.041633952,0.1400122,0.006608164396489864,0.06750883,0.03328143,0.46881607,0.030847736915226305,0.24506868470412108,0.16584232,0.3335122
0.19814007,0.33488163,0.2077388,0.19263681073631891,0.20754208,0.44699717,0.3234054094043246,0.3477948,0.40660518,0.28711201722672103,0.22620593,0.3036225582173535,0.23404649,0.30589084835345093,0.3308553069144693,0.37476426,0.3387509,0.2594867,0.20016244,0.1819639,0.17576904054614242,0.17109175,0.27333903,0.5258257,0.24798917520108246,0.24121895447313726,0.19013213,0.294246
0.015981048,0.45176122,0.08164324,0.11456471854352814,0.18281268,0.19708942,0.11167701270062076,0.23969224,0.3405958,0.3928584235715054,0.043456674,0.04650496279029777,0.12781718,0.29858511791510706,0.11297236870276312,0.14435,0.1431039,0.026496168,0.077241674,0.110349506,0.022304456338267383,0.07608133,0.033899933,0.4399804,0.018565466143453387,0.219982283198937,0.16199188,0.339239
0.06660241,0.5302172,0.23221774,0.2959858504014149,0.43876737,0.2998088,0.24580059474803567,0.43598822,0.26756242,0.5708974342538461,0.07596044,0.06453186387191183,0.23915729,0.3677627620657657,0.1901672909832709,0.122054495,0.2978748,0.062175263,0.16468804,0.086377114,0.07426666445599987,0.10470754,0.06485909,0.40452373,0.03311324868867513,0.2228207433692446,0.19069664,0.33388716
0.03958993,0.47371924,0.08689098,0.12429717757028223,0.15387891,0.1397167,0.06240284774417087,0.2558433,0.37215585,0.36006199160371954,0.090880826,0.07403642444218547,0.105245024,0.2668947460136848,0.09807952019204798,0.13523488,0.122300744,0.053630065,0.08550523,0.14447507,0.0274939116496347,0.04728654,0.02763097,0.40236133,0.06785584321441566,0.23386685403201124,0.16955522,0.31236434
0.030475657,0.4680255,0.06399006,0.100755039924496,0.12799965,0.11846407,0.028272652696359164,0.23222747,0.41007525,0.3096034185762051,0.07837631,0.08700815522048932,0.08705479,0.26206366572381995,0.06404861359513864,0.1353433,0.09031418,0.03414503,0.054460686,0.15197043,0.018646087118765226,0.057434652,0.02691637,0.39583254,0.0702019229798077,0.2561209653672579,0.16971955,0.3472457
0.067833826,0.24506073,0.026889518,0.03352920364707963,0.039630666,0.30645257,0.11715249702914983,0.3289416,0.5425114,0.15515710930942656,0.13696824,0.30610837836650273,0.04153356,0.18083317084999026,0.30382620961737905,0.39872375,0.2963652,0.0871191,0.00082480535,0.13905606,0.038607332316439945,0.105550535,0.17305966,0.52385575,0.11787252421274758,0.1884409413064565,0.11634577,0.24597614
0.07289378,0.29169855,0.059883162,0.052349724765027514,0.10703392,0.2816491,0.15061760903705654,0.30055055,0.43702412,0.23491983409519004,0.08662896,0.20900894254053656,0.05394101,0.22508993350539602,0.2413122158687784,0.30892012,0.23405132,0.0927185,0.04538465,0.129787,0.04153353249201195,0.08330266,0.14557698,0.5483021,0.10516294948370504,0.18346202100772127,0.13743645,0.26389998
0.46669072,0.683859,0.49516082,0.5122653887734611,0.5293767,0.5645656,0.552214183132851,0.23492774,0.14655349,0.5748277644896659,0.4423406,0.12637627758257666,0.5278001,0.6231932373915943,0.20584157941584205,0.080297254,0.18267971,0.48741212,0.5289772,0.4739191,0.4637638278258297,0.46648905,0.45637536,0.6307876,0.4596032040396796,0.547816632868998,0.53545284,0.6032355
0.0143588185,0.43805772,0.06747681,0.10216125978387401,0.16234712,0.19913945,0.09400209564012574,0.24067059,0.35691226,0.3791254427475266,0.044626698,0.04702498282149897,0.117776036,0.2852466871148012,0.11481298851870114,0.15992206,0.15671942,0.027254041,0.072518244,0.10219088,0.020963437257806236,0.07287884,0.022049986,0.46360195,0.012439215756078424,0.2162790029767402,0.14456174,0.3336498
0.04915222,0.42258918,0.11308406,0.13665595633440433,0.23170306,0.23981598,0.18125543087532586,0.30977687,0.3127603,0.39038118342287104,0.04362911,0.08746699024801942,0.15787184,0.3206693192401592,0.15569634443036556,0.1701576,0.18866467,0.067078814,0.103552386,0.10213738,0.04271236256274175,0.087817855,0.07590172,0.4553596,0.04243561575643842,0.222045283322717,0.16562322,0.32768676
0.13409825,0.5421361,0.2480339,0.2935875406412459,0.4043585,0.33188155,0.28790487727429265,0.3135958,0.23319808,0.5467384828043089,0.10360874,0.05818793349127601,0.25616172,0.40080882404852947,0.1586574441342556,0.10247684,0.23351184,0.13524932,0.2237162,0.15035135,0.14416027864961672,0.16574064,0.117668554,0.44304916,0.10467913953208603,0.26375301582518096,0.25813925,0.37409604
0.05826127,0.4609384,0.106219575,0.12449991755000824,0.20288609,0.21824187,0.1635033298101998,0.17295834,0.3016239,0.39984848399090905,0.02622731,0.012644470758668246,0.097794294,0.32007999920479996,0.08399178760082122,0.116354555,0.10880417,0.06396608,0.107858494,0.14511223,0.060170966610257996,0.10641698,0.04533641,0.45121038,0.06277390372260963,0.2552016153120969,0.21229461,0.352062
0.03133526,0.45870697,0.09066333,0.11742836825716317,0.18474959,0.16782627,0.09010075540604533,0.25959983,0.34691018,0.3860450031627002,0.04014711,0.02953630877217853,0.088394254,0.288194917291695,0.10636671336332865,0.13650577,0.14422426,0.027716938,0.078263074,0.115267925,0.027818064669083882,0.061109547,0.013918042,0.44756937,0.04239058576094142,0.23790991427459487,0.16354519,0.32946923
0.03098676,0.45124567,0.086517796,0.1100939549906045,0.17618202,0.18309934,0.10512348130740888,0.23130229,0.34002548,0.3751397225083834,0.0363539,0.02477558148653489,0.08149752,0.29313807758828464,0.0910295748970425,0.12542172,0.121585816,0.023767468,0.07191418,0.13291058,0.021462235287734117,0.06709759,0.01847019,0.45351183,0.04208373279162672,0.2519756751185405,0.17373759,0.33382058
