AFP,Input,Enquiry,Interface,Added,PDR_AFP,PDR_UFP,NPDR_AFP,NPDU_UFP,Duration,N_effort,MI_N_effort_AFP,MI_N_effort_PDR_AFP,MI_N_effort_Added,MI_N_effort_NPDU_UFP,MI_N_effort_PDR_UFP,MI_N_effort_Input,MI_N_effort_NPDR_AFP,MI_N_effort_Enquiry,MI_AFP_PDR_AFP,Effort
0.14272399856343992,0.24959931,0.16406861,0.2738397,0.20536317,0.21053168,0.18826937129616228,0.18742417,0.18845358,0.5955437404456259,0.08421793,0.08739083024344982,0.06542875,0.5363292,0.10600766939923306,0.03543339912600395,0.3885225,0.06681372400882343,0.15237775523777555,0.109431304,0.10841081
0.11942235716534143,0.19148916,0.20693892,0.27729428,0.24296862,0.2991691,0.27112896626773797,0.29126954,0.27885938,0.3711777628822237,0.084223025,0.13341637800498268,0.06603725,0.50844294,0.09255600074439992,0.054409633264578,0.19036306,0.08087507485250449,0.16097331609733162,0.102675594,0.09386344
0.5680405840824351,0.6716123,0.7185671,0.14389043,0.5422963,0.08372186,0.10657517639451058,0.06936297,0.08622722,0.3398984360101564,0.22464168,0.542828132569688,0.0,0.6870439,0.10150797984920201,0.03976049538562972,0.7960698,0.04013837240830235,0.39404513940451397,0.23763749,0.2291463
0.1343384280603057,0.18463624,0.1732161,0.32376903,0.26255426,0.1448754,0.1380313882818833,0.13648988,0.14976461,0.201162719883728,0.077136785,0.1618034797082088,0.061070137,0.64007497,0.10502305949769404,0.040470859428251564,0.2690132,0.06159621869577313,0.15546977554697758,0.08958357,0.08492643
0.12525472751528366,0.210064,0.16521545,0.25414562,0.21838418,0.1496658,0.14287047857222873,0.13204853,0.14163159,0.2897093010290699,0.053310424,0.16009869960592196,0.050063845,0.5791503,0.07546027745397225,0.025795239547714375,0.28304592,0.05033707302022438,0.13861294386129439,0.08312144,0.0735652
0.12340145740408745,0.29391995,0.10240121,0.22102526,0.23503318,0.31024662,0.28163497689809863,0.24394834,0.23567215,0.302510269748973,0.08171807,0.4193728251623695,0.073296286,0.63063306,0.10602925939707405,0.05961154357669261,0.400648,0.08513791510827491,0.14897920489792052,0.13505377,0.12873195
0.15277402916644175,0.21888855,0.22558486,0.25250438,0.2840847,0.1524499,0.15907751954465119,0.14367743,0.158272,0.29141687085831286,0.11493778,0.18112538086752286,0.060826235,0.6149984,0.0810646318935368,0.03814240228854414,0.2656299,0.05969228358153702,0.1793949179394918,0.14282957,0.1282834
0.13145357788721468,0.21876177,0.18588437,0.27883703,0.24239571,0.2309615,0.20439082226344935,0.2128745,0.20701022,0.5704724829527517,0.083967775,0.14582941874976513,0.06534693,0.5533461,0.09642285635771436,0.041890112513406755,0.25305212,0.07120741427244485,0.15180926518092652,0.10681416,0.10380107
0.15270777916246675,0.23146762,0.15484951,0.25733814,0.2330485,0.15340592,0.14272651856359111,0.117051765,0.12482494,0.2666193533380647,0.04394697,0.20978035258682118,0.05892931,0.61834085,0.0712641728735827,0.02449362846961771,0.3432737,0.049902255994135364,0.1300423230042323,0.08831288,0.07727853
0.13001417780085067,0.19905145,0.1989744,0.29027057,0.2617568,0.1642219,0.15460807927648476,0.15958941,0.16348429,0.3245327675467232,0.0821491,0.1384543683072621,0.055675372,0.5641497,0.08351385164861483,0.036015152160909135,0.24117902,0.057644549458672964,0.15698890569889057,0.10167334,0.093298815
0.3298835397930124,0.4217527,0.060976803,0.23984268,0.2910128,0.030526772,0.046951207817072474,0.0021215454,0.03882918,0.30444409955559,0.08378906,0.18503021110181267,0.05356063,0.631089,0.028460627153937282,0.008656688519401311,0.40230995,0.018603173116190388,0.09520475952047597,0.126827,0.10658985
0.10720730643243839,0.1828402,0.15893255,0.31393653,0.24489418,0.21784988,0.1975287318517239,0.21001175,0.21154788,0.24435833556416642,0.08585913,0.13100569786034189,0.08030446,0.6216486,0.11369784863021512,0.0558335033500102,0.27397153,0.084365850061951,0.14765453476545348,0.09590098,0.088413775
0.10385223623113418,0.18747948,0.17195362,0.26100346,0.21621475,0.15961388,0.15571307934278478,0.15619484,0.16684203,0.22404678759532123,0.061950758,0.1367214982032899,0.045775395,0.56011474,0.08258583174141682,0.03187776191266571,0.23467,0.0542004732520284,0.14838854483885447,0.079464175,0.07017424
0.13169062790143768,0.22023454,0.16192646,0.33312988,0.23615342,0.33952793,0.28949873736992426,0.31515068,0.29086426,0.7172272682772731,0.10943002,0.17247560034853604,0.09144402,0.53226435,0.13704027629597237,0.07508152450489147,0.28858873,0.12102599726155984,0.16082753608275363,0.13000701,0.12726153
0.20691338241480298,0.33948112,0.35037494,0.19594797,0.21905829,0.19756962,0.19807207188432432,0.20107657,0.21136382,0.3259850074014992,0.11658973,0.20492742229564534,0.04844836,0.51034737,0.09985330001467,0.0559070433544226,0.34499776,0.06075509364530562,0.2280135728013573,0.123471595,0.1206082
0.15501909930114596,0.15604272,0.20451283,0.36417285,0.33836597,0.07832245,0.07463410947804658,0.052580535,0.06327425,0.40591068940893105,0.0591608,0.160757449645447,0.04897771,0.6050019,0.05873306412669358,0.017780569066834145,0.28618443,0.033325316999519024,0.13090954309095432,0.10474786,0.091777384
0.3028609981716599,0.32418615,0.29011726,0.31762573,0.42827022,0.097760394,0.10102034206122053,0.08423713,0.100023,0.2799383720061628,0.10726594,0.23590649415438966,0.057144597,0.6400642,0.07288068271193172,0.028979928738795725,0.38478276,0.04315329558919774,0.17239183723918372,0.1275843,0.12146592
0.4024437241466235,0.035605922,0.13662978,0.46602762,0.5154054,0.19733346,0.16345087980705278,0.14302391,0.13933842,0.8199010180098982,0.24355367,0.22723771363426282,0.17504263,0.76171064,0.100258219974178,0.08832505129950309,0.22680926,0.15484590929075456,0.17158700715870073,0.30255798,0.28336793
0.09963913597834817,0.20103207,0.17885923,0.27279955,0.25105885,0.23830372,0.20880699252841955,0.2217598,0.21133465,0.49339158066084193,0.07765957,0.1106137366368242,0.08029048,0.55961776,0.09737362026263797,0.05002262700135762,0.2804446,0.0820158049209483,0.13627679362767936,0.10229551,0.09218188
0.12610570756634246,0.2051788,0.16840847,0.30388403,0.2444075,0.22299871,0.19685834181150053,0.20633551,0.2022403,0.4977055302294469,0.08260449,0.15206227912373677,0.067649074,0.5728989,0.10761931923806807,0.04705288582317315,0.26625335,0.07842065470523928,0.15285043528504352,0.10215576,0.09832773
0.11911558314693499,0.26175138,0.13960178,0.27021763,0.16539517,0.40173033,0.3643443518606611,0.37720743,0.36197472,0.5885868111413188,0.14732696,0.24354584461275067,0.14103481,0.5366354,0.18291221170877883,0.12890148773408927,0.30208185,0.1737105104226306,0.16185259618525963,0.16663264,0.16000792
0.4036500442190027,0.35902092,0.42849952,0.33184513,0.55037785,0.057306968,0.06711012402660745,0.05153721,0.07300742,0.31357156864284313,0.10445097,0.23972933438376007,0.036014304,0.6406268,0.05581894441810555,0.01619094897145694,0.45778814,0.03077448184646891,0.20231253023125303,0.117425375,0.11465648
0.12199043731942624,0.2187567,0.18330915,0.25501323,0.26322463,0.2232014,0.20205567212334033,0.19874476,0.19587283,0.38700910129908983,0.07213522,0.17731089063865343,0.06495157,0.5855666,0.08399061760093823,0.03868313732098824,0.2640795,0.05965951357957081,0.14535468453546846,0.10138086,0.094755106
0.20310164218609855,0.21598399,0.23189726,0.3914803,0.33041018,0.076518476,0.07531159451869567,0.08133228,0.092788935,0.37708132229186775,0.1294147,0.16605093996305642,0.059289563,0.6230281,0.09726113027388696,0.03621050517263031,0.26501578,0.05448750026925002,0.18807412880741287,0.13968503,0.13820495
0.13841021830461311,0.21992297,0.19601554,0.28274554,0.24576864,0.2693622,0.24010026440601587,0.25266087,0.2443876,0.5159449484055051,0.09472022,0.15222189913331396,0.07197949,0.55813855,0.09951567004843298,0.04931728795903728,0.2354315,0.07679632060777924,0.15795701579570157,0.11383535,0.11158167
0.34802919088175144,0.20471178,0.6264661,0.67234635,0.43668067,0.05632162,0.05915861954951717,0.034577258,0.06350316,0.24463080553691943,0.12764494,0.37657168259430096,0.02726796,0.71848744,0.13764849623515038,0.02487965649277939,0.5128441,0.10852492651149559,0.297996549799655,0.121516965,0.13357286
0.09988107599286457,0.20680381,0.16542858,0.24581702,0.18456411,0.2343655,0.22449637346978243,0.2296111,0.23436359,0.20320225967977404,0.08247473,0.1641351798481108,0.059106894,0.5472571,0.09247297075270292,0.04825295089517705,0.24418287,0.07472923448375407,0.15244217524421752,0.097746305,0.08834743
0.277596716655803,0.312326,0.38409424,0.35199246,0.39699996,0.089532524,0.08925317035519022,0.08031525,0.10287835,0.4652940134705986,0.110513516,0.004449405266964316,0.07741845,0.54085416,0.07196206280379372,0.030251947815116868,0.041646153,0.030784738847084332,0.18547149854714987,0.116663225,0.12291359
0.08736004524160272,0.13639092,0.1368588,0.39184505,0.24140677,0.14330386,0.12950845777050746,0.13319254,0.14069857,0.14957223504277647,0.04875381,0.20633377238002634,0.054745596,0.66765136,0.11403770859622912,0.039624477377468645,0.35683754,0.07857370871442251,0.1477983547798355,0.06503943,0.056721486
0.28247235694834144,0.2896131,0.40862066,0.34325317,0.3423698,0.07284133,0.07241687434501246,0.063299194,0.080355346,0.3738320426167957,0.10740048,0.15552570933154256,0.05112749,0.5745681,0.10329238967076103,0.036504592190275534,0.24603987,0.057906273474376414,0.20797734079773408,0.11601655,0.11587617
0.12681141760868508,0.19381087,0.19832101,0.29333898,0.264202,0.25571382,0.23195067391704044,0.24612385,0.24242991,0.29676217032378294,0.08980784,0.12982150778929047,0.07696068,0.5950548,0.09786388021361196,0.051567315094038904,0.22302443,0.07336966440217987,0.15489117548911754,0.10280276,0.09725464
0.13035609782136587,0.22604108,0.21136415,0.32901433,0.2608542,0.1276269,0.11951860717111644,0.11647861,0.12807718,0.307134969286503,0.061760746,0.12932023775921428,0.06501657,0.6216321,0.07328727867127212,0.025058196503491788,0.2704957,0.049659500979570066,0.1386147138614714,0.081344776,0.07759655
0.11593771695626302,0.23983821,0.15035503,0.30121174,0.21321937,0.32860786,0.28151606689096403,0.30274725,0.28172737,0.708208329179167,0.11742544,0.163857649831459,0.10470113,0.56174374,0.13591174640882533,0.07651623059097384,0.33788794,0.12389845743390744,0.14633461463346148,0.13824464,0.13443637
0.14678518880711133,0.24466145,0.18894327,0.26087433,0.2399638,0.27319264,0.2501770450106227,0.2508344,0.2498174,0.37224606277539374,0.105612814,0.20201729212103753,0.077846244,0.6158518,0.09744738025526196,0.049996985999819166,0.25803873,0.07048707422922446,0.15830592583059258,0.123730466,0.1239678
0.10194565611673936,0.20360512,0.14868034,0.24384391,0.20269333,0.20009853,0.20134015208040912,0.19841258,0.21595216,0.10798233920176607,0.11044257,0.17986370079182204,0.060394607,0.647071,0.10814602318539768,0.05109877306592639,0.26058862,0.07881644472898669,0.1797956879795688,0.1182294,0.1074824
0.09817537589052255,0.16227798,0.18612245,0.26431593,0.25216877,0.06808144,0.06952362417141744,0.068460144,0.08385277,0.307235809276419,0.034129914,0.0673815200428912,0.03198404,0.56150806,0.06390675360932464,0.009164044549842673,0.21766178,0.0273683616421017,0.13612952361295239,0.05497002,0.044536956
0.12439646746378805,0.1867996,0.15403207,0.3168924,0.24217784,0.15687595,0.14980155898809355,0.14953779,0.16419849,0.15844808415519157,0.07908254,0.1651373899082434,0.062293485,0.6494149,0.10805103919489607,0.042388952543337154,0.26890662,0.06445854386751262,0.15469346546934656,0.087789975,0.08386288
0.3615425416925525,0.34156436,0.38483658,0.3533407,0.505898,0.0864501,0.08825645529538732,0.08181071,0.09466413,0.2951097704890229,0.11117437,0.22804041368242484,0.047743246,0.61966896,0.052917024708297525,0.015346156920769415,0.4509228,0.04140396248423775,0.19252495925249594,0.12315182,0.119642265
0.09867613592056816,0.15713532,0.16255866,0.29645061,0.25357032,0.09075929,0.08794298527657912,0.08789152,0.102005765,0.2622977737702226,0.04311961,0.09222709553362574,0.04153465,0.58683103,0.07931377706862229,0.020512221230733277,0.23881507,0.041924322515459356,0.13795301379530137,0.061882302,0.051597938
0.21565421293925277,0.2568611,0.2415927,0.32996643,0.22287676,0.041690134,0.04751077585064655,0.041180626,0.072548166,0.3619140638085936,0.062228765,0.014578067874684074,0.04712335,0.5605341,0.0708104729189527,0.009087775545266533,0.18485557,0.03807065528423932,0.15644447564444758,0.0690219,0.0679585
0.2545831352749881,0.27199462,0.4264985,0.20821822,0.2101058,0.5852189,0.5296796317807779,0.56271136,0.5341233,0.6183430381656961,0.36619312,0.2985351179121071,0.22199352,0.6061986,0.30818560918143906,0.25834856550091395,0.30349043,0.290946117456767,0.40213470021347003,0.35566056,0.35955614
0.30798913847934833,0.41855657,0.111905694,0.14541858,0.20635334,0.022321057,0.04062515743750945,0.012427237,0.04689325,0.2524533747546625,0.07866771,0.17312130038727805,0.033693388,0.5929487,0.04843895515610448,0.009729803583788216,0.40259206,0.02404865744291945,0.11974099697409969,0.105058916,0.08695594
0.17368775042126502,0.2467089,0.15991294,0.30917335,0.30705643,0.20558201,0.1892422513545351,0.16653617,0.17925644,0.3932689606731039,0.10139564,0.13486466809188008,0.088422135,0.6605389,0.08361781163821883,0.058526993511619614,0.22830632,0.061795327707719665,0.13046336304633632,0.1433701,0.13028553
0.17016300020978,0.19603285,0.22222383,0.354492,0.31465477,0.11969267,0.110854016651241,0.11533931,0.12146346,0.3867092613290738,0.09657677,0.14674810880488653,0.05997083,0.60197014,0.09577419042258095,0.03698046721882803,0.25840515,0.05749185744951145,0.1688937868893787,0.11387309,0.10913916
0.107670116460207,0.20301913,0.19069302,0.25336036,0.27594346,0.12647732,0.12098829725929784,0.102816194,0.11326483,0.25895677410432255,0.029317379,0.15641738938504338,0.05680322,0.5636798,0.06205272079472792,0.025607943536476614,0.25668618,0.02826756369605382,0.1286556128655613,0.06430795,0.05904793
0.09263824555829474,0.17671923,0.17533885,0.25795448,0.23595017,0.09144962,0.09007765540465933,0.08982588,0.10391644,0.30895518910448105,0.048189964,0.07516819451009167,0.04659179,0.5807259,0.07320640267935973,0.01866609711996583,0.2521457,0.040389682423380945,0.1318295131829513,0.06726416,0.05697746
0.1621032297261938,0.23749277,0.18450418,0.2723023,0.29423764,0.09414704,0.0954056517243391,0.0647565,0.0884334,0.3808423619157638,0.07165582,0.12017606221056375,0.062481835,0.64047295,0.0608767639123236,0.02790000967400058,0.24016106,0.02760295365617722,0.12582401258240125,0.112519406,0.10252069
0.27084721625083297,0.2751842,0.34020823,0.3365383,0.37615556,0.14979951,0.14778960886737652,0.12699069,0.14077145,0.39558496044150393,0.12880422,0.20758809245528556,0.07905805,0.6413981,0.08927422107257789,0.04177740450664427,0.2309343,0.04388275263296516,0.18443475844347587,0.15190412,0.15687239
0.1078212464692748,0.16205695,0.20929253,0.29664093,0.26637712,0.11012724,0.10308358618501517,0.10336517,0.11227627,0.35584626441537354,0.037074212,0.09593963575637815,0.046932854,0.54937965,0.07335272266472774,0.022513275350796523,0.23797922,0.03876682632600958,0.1400467140046714,0.06045676,0.05418161
0.511761100705666,0.36866695,0.45400614,0.36250532,0.61446863,0.05595228,0.061021487661289266,0.050518848,0.06814264,0.35755648424435155,0.14659214,0.30675347840520867,0.051777713,0.68484604,0.04504874249512575,0.010519158631149519,0.55390006,0.047671678860300735,0.21509710150971015,0.15421367,0.1558128
0.12120837727250264,0.19148792,0.22131455,0.29472134,0.2679429,0.10975146,0.10410764624645878,0.09848063,0.11157282,0.37350484264951567,0.028109044,0.08638410018304601,0.06417107,0.5109911,0.06597798340220165,0.029710644782638688,0.2092773,0.026250445575026735,0.13072168307216833,0.052346267,0.055247337
0.3437239406234365,0.31628436,0.25920862,0.5803115,0.40953502,0.24280077,0.20680302240818135,0.23456013,0.21808219,0.7321313267868672,0.2815088,0.3534755612085337,0.12451136,0.6821549,0.1811922118807788,0.10505412630324758,0.37186858,0.14095100845706052,0.26181692618169267,0.2809848,0.29537442
0.17302328038139683,0.15784669,0.122129686,0.43537354,0.37508342,0.19080175,0.17655938059356283,0.15688774,0.16017956,0.29673442032655795,0.13647279,0.24022907441374447,0.10156606,0.6789694,0.11839249816075018,0.07638936458336187,0.33890697,0.108470766508246,0.16149733614973363,0.18098634,0.15746018
0.15897283953837038,0.17572543,0.20225745,0.33262655,0.3375829,0.07828399,0.07565521453931287,0.056864537,0.06856474,0.4144290885570911,0.060758453,0.1218394933103696,0.051727798,0.5858937,0.05518076748192325,0.017761811065708663,0.2409413,0.02722556263353376,0.1287794228779423,0.10239266,0.09034338
0.1082948514976911,0.24013019,0.14774454,0.21822159,0.26222745,0.24383044,0.22578551354713083,0.19927628,0.19598396,0.2115385788461421,0.055674586,0.2978615378716923,0.057324328,0.59526217,0.07802998219700177,0.04089920245395214,0.31394318,0.058118583487115016,0.14265632426563243,0.1026194,0.09108298
0.12464127747847666,0.21994118,0.14251412,0.29022524,0.20515689,0.1569845,0.14135000848100052,0.14019355,0.1467442,0.5571913442808656,0.075472124,0.17076109024566544,0.051162913,0.57067734,0.10608243939175604,0.03420412205224732,0.2956818,0.06846879410812765,0.15044476504447651,0.09643916,0.09500951
0.22897881373872883,0.13516112,0.12631117,0.2844158,0.2730081,0.16784714,0.15165804909948294,0.13709053,0.14726184,0.5337750966224902,0.12403194,0.2224338133460288,0.0850807,0.69412255,0.06981095301890469,0.03010480680628841,0.26477912,0.06293619377617163,0.13341864334186435,0.15680784,0.15730372
0.3175593490535609,0.08739891,0.18634117,0.2545527,0.29434437,0.27271533,0.2526714151602849,0.24172613,0.2469601,0.5321558467844153,0.28809953,0.3008391480503489,0.18917857,0.7768951,0.15162178483782152,0.1297061177823671,0.32453266,0.18073396084403767,0.24497937449793747,0.31799445,0.30877498
0.19791844187510652,0.30975577,0.20857728,0.40505236,0.35109043,0.11881757,0.10091061005463661,0.080699846,0.074166805,0.50142419985758,0.04907974,0.279885966793158,0.07355205,0.6247647,0.02437538456246154,0.012034272722056365,0.34466982,0.03153546189212771,0.10892611089261109,0.11697516,0.107314765
0.19802495188149713,0.23310107,0.23113745,0.36710012,0.31684572,0.218647,0.20170951210257074,0.19347759,0.19601452,0.29358032064196793,0.1328837,0.2543845952630758,0.10443274,0.6854241,0.13625149637485034,0.07482715448962926,0.3664713,0.09901314094078846,0.16838149683814968,0.15327744,0.15061754
0.13054037783242267,0.21545184,0.19772853,0.32891452,0.21955882,0.46897215,0.4085723245143395,0.45697096,0.42030358,0.6226491377350862,0.1415114,0.14066094843965693,0.114365965,0.4933114,0.14433214556678542,0.10119370207162212,0.22985828,0.14833455890007355,0.17228879722887974,0.15004885,0.14536647
0.1604980096298806,0.25581098,0.22007838,0.24322589,0.2294425,0.28447974,0.264697865881872,0.26583853,0.26222286,0.5641360935863905,0.16986404,0.21478261288695677,0.10444734,0.5817417,0.13541398645860137,0.08662871019772261,0.30787742,0.12323973739438425,0.21303395130339514,0.19284521,0.18413715
0.12190561731433704,0.19897953,0.20152944,0.2513309,0.24774401,0.15455751,0.14728151883689114,0.14781722,0.15696445,0.33563839643616034,0.06545547,0.110065016603901,0.050001454,0.578941,0.0706115329388467,0.022952224377133464,0.2169556,0.03938262036295723,0.14562672456267245,0.08423195,0.078736804
