size_D,duration_D,app,har,dba,ifc,source,nlan,telonuse,t01,t02,t03,t04,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15
0.47529486224567163,0.08651837264836908,0.04266479512627807,0.27067678997714617,0.2765218796159543,0.4502256229218971,original,0.04261577829491142,0.18923600395733556,0.24785324652992194,0.0,0.17782257078120559,0.2711412460758802,0.6317682912960719,0.13488633257329932,1.0,0.13349509449042593,0.16692220548345466,0.0,0.14581750846533745,0.08976298468498516,0.18839121698822456,0.2470547017451848,0.04237355150593239
0.560086483116484,0.16342359278025273,0.35609716947326425,0.043313400077608914,0.2765218796159543,0.4502256229218971,original,0.04261577829491142,0.7569440158293422,0.24785324652992194,0.17250213401424375,0.0,0.2711412460758802,0.0,0.26977266514659864,0.5643372016767803,0.13349509449042593,0.0,0.0,0.0,0.0,0.0,0.1235273508725924,0.040663561533941545
0.464202051629956,0.02883945754945636,0.3183358429832052,0.0,0.2765218796159543,0.4502256229218971,original,0.04261577829491142,0.18923600395733556,0.12392662326496097,0.0,0.35564514156241117,0.2711412460758802,0.6317682912960719,0.0,0.7821686008383901,0.26699018898085186,0.08346110274172733,0.3868609713541867,0.2916350169306749,0.0,0.3767824339764491,0.0,0.0036137788074739126
0.45508467304169664,0.05767891509891272,0.3183358429832052,0.043313400077608914,0.2765218796159543,0.4502256229218971,original,0.04261577829491142,0.18923600395733556,0.24785324652992194,0.08625106700712187,0.35564514156241117,0.1355706230379401,0.31588414564803596,0.13488633257329932,0.7821686008383901,0.26699018898085186,0.08346110274172733,0.58029145703128,0.14581750846533745,0.1795259693699703,0.2825868254823368,0.1235273508725924,0.0
0.4856278913123656,0.1441972877472818,0.04266479512627807,0.27067678997714617,0.2765218796159543,0.4502256229218971,original,0.04261577829491142,0.18923600395733556,0.24785324652992194,0.0,0.35564514156241117,0.2711412460758802,0.6317682912960719,0.26977266514659864,1.0,0.26699018898085186,0.08346110274172733,0.19343048567709334,0.2916350169306749,0.08976298468498516,0.2825868254823368,0.2470547017451848,0.02259466749657198
0.5041665611084931,0.06729206761539819,0.35609716947326425,0.27067678997714617,0.2765218796159543,0.4502256229218971,original,0.04261577829491142,0.3784720079146711,0.3717798697948829,0.08625106700712187,0.17782257078120559,0.2711412460758802,0.6317682912960719,0.26977266514659864,0.5643372016767803,0.4004852834712778,0.250383308225182,0.0,0.2916350169306749,0.1795259693699703,0.18839121698822456,0.2470547017451848,0.03948936841984119
0.4798535515398013,0.08651837264836908,0.35609716947326425,0.27067678997714617,0.2765218796159543,0.4502256229218971,original,0.04261577829491142,0.18923600395733556,0.24785324652992194,0.0,0.35564514156241117,0.2711412460758802,0.6317682912960719,0.404658997719898,0.7821686008383901,0.26699018898085186,0.08346110274172733,0.0,0.2916350169306749,0.1795259693699703,0.18839121698822456,0.2470547017451848,0.010681737358369256
0.728757986999283,0.26916827046159275,0.35609716947326425,0.27067678997714617,0.2765218796159543,0.4502256229218971,original,0.4803567647473878,0.5677080118720067,0.0,0.08625106700712187,0.17782257078120559,0.2711412460758802,0.947652436944108,0.404658997719898,1.0,0.26699018898085186,0.16692220548345466,0.3868609713541867,0.2916350169306749,0.1795259693699703,0.18839121698822456,0.3705820526177772,0.28872610680407595
0.8249463311054196,0.32684718556050546,0.35609716947326425,0.27067678997714617,0.2765218796159543,0.4502256229218971,original,0.4803567647473878,0.5677080118720067,0.24785324652992194,0.17250213401424375,0.17782257078120559,0.4067118691138203,0.947652436944108,0.5395453302931973,0.7821686008383901,0.4004852834712778,0.16692220548345466,0.58029145703128,0.43745252539601237,0.1795259693699703,0.0,0.3705820526177772,0.41841174627985944
0.5137398086261654,0.3460734905934763,0.3183358429832052,0.4366796842058139,0.2765218796159543,0.4502256229218971,original,0.04261577829491142,0.3784720079146711,0.12392662326496097,0.08625106700712187,0.17782257078120559,0.2711412460758802,0.31588414564803596,0.404658997719898,1.0,0.26699018898085186,0.16692220548345466,0.3868609713541867,0.2916350169306749,0.26928895405495545,0.09419560849411228,0.2470547017451848,0.16494563269823412
0.4921620126339515,0.24032881291213634,0.35609716947326425,0.27067678997714617,0.2765218796159543,0.4502256229218971,original,0.04261577829491142,0.5677080118720067,0.24785324652992194,0.17250213401424375,0.35564514156241117,0.4067118691138203,0.31588414564803596,0.26977266514659864,0.7821686008383901,0.4004852834712778,0.250383308225182,0.19343048567709334,0.2916350169306749,0.26928895405495545,0.09419560849411228,0.2470547017451848,0.11919770098090643
0.8966697093330602,0.09613152516485454,0.3183358429832052,0.4366796842058139,0.2765218796159543,0.4502256229218971,original,0.04261577829491142,0.5677080118720067,0.3717798697948829,0.0,0.17782257078120559,0.2711412460758802,0.6317682912960719,0.404658997719898,0.5643372016767803,0.26699018898085186,0.16692220548345466,0.58029145703128,0.14581750846533745,0.08976298468498516,0.18839121698822456,0.2470547017451848,0.20425260218772967
0.4939854883516034,0.09613152516485454,0.35609716947326425,0.4366796842058139,0.2765218796159543,0.4502256229218971,original,0.04261577829491142,0.5677080118720067,0.24785324652992194,0.0,0.35564514156241117,0.2711412460758802,0.6317682912960719,0.404658997719898,0.7821686008383901,0.4004852834712778,0.16692220548345466,0.19343048567709334,0.2916350169306749,0.08976298468498516,0.2825868254823368,0.2470547017451848,0.1001598126260754
0.5014313475320152,0.2307156603956509,0.35609716947326425,0.043313400077608914,0.2765218796159543,0.4502256229218971,original,0.04261577829491142,0.5677080118720067,0.24785324652992194,0.0,0.17782257078120559,0.1355706230379401,0.6317682912960719,0.13488633257329932,0.7821686008383901,0.26699018898085186,0.16692220548345466,0.0,0.0,0.1795259693699703,0.18839121698822456,0.2470547017451848,0.07525095870074246
0.5339499978301404,0.11535783019782545,0.35609716947326425,0.27067678997714617,0.2765218796159543,0.4502256229218971,original,0.4803567647473878,0.18923600395733556,0.12392662326496097,0.0,0.35564514156241117,0.2711412460758802,0.6317682912960719,0.404658997719898,0.7821686008383901,0.4004852834712778,0.250383308225182,0.58029145703128,0.2916350169306749,0.08976298468498516,0.09419560849411228,0.3705820526177772,0.11244894055811606
0.5187543668497081,0.08651837264836908,0.35609716947326425,0.27067678997714617,0.2765218796159543,0.4502256229218971,original,0.4803567647473878,0.5677080118720067,0.24785324652992194,0.17250213401424375,0.17782257078120559,0.2711412460758802,0.6317682912960719,0.26977266514659864,0.5643372016767803,0.26699018898085186,0.16692220548345466,0.19343048567709334,0.14581750846533745,0.08976298468498516,0.18839121698822456,0.2470547017451848,0.051493498023216774
0.9595796215920501,0.3941392531759036,0.35609716947326425,0.27067678997714617,0.2765218796159543,0.4502256229218971,original,0.04261577829491142,0.5677080118720067,0.24785324652992194,0.08625106700712187,0.35564514156241117,0.2711412460758802,0.6317682912960719,0.404658997719898,1.0,0.26699018898085186,0.16692220548345466,0.3868609713541867,0.2916350169306749,0.26928895405495545,0.09419560849411228,0.3705820526177772,0.719461180815416
0.4862357165515829,0.0,0.3183358429832052,0.27067678997714617,0.2765218796159543,0.4502256229218971,original,0.4803567647473878,0.3784720079146711,0.24785324652992194,0.08625106700712187,0.35564514156241117,0.2711412460758802,0.947652436944108,0.13488633257329932,0.7821686008383901,0.26699018898085186,0.08346110274172733,0.0,0.2916350169306749,0.26928895405495545,0.09419560849411228,0.3705820526177772,0.012175128600574575
0.47757420689273644,0.05767891509891272,0.11756913634653976,0.4366796842058139,0.2765218796159543,0.4502256229218971,original,0.4803567647473878,0.0,0.3717798697948829,0.0,0.17782257078120559,0.2711412460758802,0.947652436944108,0.13488633257329932,0.5643372016767803,0.0,0.08346110274172733,0.0,0.2916350169306749,0.08976298468498516,0.2825868254823368,0.2470547017451848,0.009883742038106914
0.4759026874848889,0.07690522013188363,0.04266479512627807,0.27067678997714617,0.2765218796159543,0.4502256229218971,original,0.04261577829491142,0.3784720079146711,0.3717798697948829,0.0,0.17782257078120559,0.2711412460758802,0.947652436944108,0.26977266514659864,1.0,0.13349509449042593,0.08346110274172733,0.19343048567709334,0.2916350169306749,0.26928895405495545,0.3767824339764491,0.2470547017451848,0.013246722316355486
0.5065978620653622,0.019226305032970906,0.3183358429832052,0.27067678997714617,0.2765218796159543,0.4502256229218971,original,0.04261577829491142,0.18923600395733556,0.3717798697948829,0.08625106700712187,0.0,0.1355706230379401,0.31588414564803596,0.26977266514659864,0.7821686008383901,0.4004852834712778,0.16692220548345466,0.3868609713541867,0.2916350169306749,0.1795259693699703,0.18839121698822456,0.3705820526177772,0.013850918773125605
0.5131319833869481,0.2307156603956509,0.16182447084835475,0.27067678997714617,0.2765218796159543,0.4502256229218971,original,0.04261577829491142,0.0,0.24785324652992194,0.08625106700712187,0.17782257078120559,0.2711412460758802,0.31588414564803596,0.404658997719898,1.0,0.13349509449042593,0.0,0.19343048567709334,0.14581750846533745,0.1795259693699703,0.2825868254823368,0.2470547017451848,0.02706344129004128
0.478789857371171,0.019226305032970906,0.35609716947326425,0.27067678997714617,0.2765218796159543,0.4502256229218971,original,0.04261577829491142,0.3784720079146711,0.3717798697948829,0.0,0.17782257078120559,0.2711412460758802,0.6317682912960719,0.26977266514659864,0.7821686008383901,0.13349509449042593,0.16692220548345466,0.0,0.2916350169306749,0.1795259693699703,0.18839121698822456,0.2470547017451848,0.004331974595710049
0.4585796681671961,0.019226305032970906,0.35609716947326425,0.27067678997714617,0.2765218796159543,0.4502256229218971,original,0.04261577829491142,0.3784720079146711,0.24785324652992194,0.08625106700712187,0.35564514156241117,0.2711412460758802,0.6317682912960719,0.13488633257329932,0.5643372016767803,0.26699018898085186,0.0,0.19343048567709334,0.2916350169306749,0.08976298468498516,0.2825868254823368,0.2470547017451848,0.007409956545293469
0.5754340704067207,0.019226305032970906,0.04266479512627807,0.4366796842058139,0.2765218796159543,0.041237350455379976,original,0.04261577829491142,0.5677080118720067,0.12392662326496097,0.17250213401424375,0.17782257078120559,0.5422824921517604,0.6317682912960719,0.404658997719898,1.0,0.4004852834712778,0.16692220548345466,0.19343048567709334,0.43745252539601237,0.26928895405495545,0.2825868254823368,0.4941094034903696,0.0302896223705306
0.698214768728614,0.06729206761539819,0.35609716947326425,0.4366796842058139,0.2765218796159543,0.041237350455379976,original,0.04261577829491142,0.5677080118720067,0.12392662326496097,0.17250213401424375,0.17782257078120559,0.5422824921517604,0.6317682912960719,0.5395453302931973,0.5643372016767803,0.4004852834712778,0.250383308225182,0.3868609713541867,0.43745252539601237,0.1795259693699703,0.2825868254823368,0.4941094034903696,0.1073531704415834
0.6050655508185638,0.03845261006594181,0.35609716947326425,0.4366796842058139,0.2765218796159543,0.041237350455379976,original,0.04261577829491142,0.5677080118720067,0.12392662326496097,0.17250213401424375,0.17782257078120559,0.5422824921517604,0.6317682912960719,0.5395453302931973,0.5643372016767803,0.4004852834712778,0.250383308225182,0.3868609713541867,0.43745252539601237,0.1795259693699703,0.2825868254823368,0.4941094034903696,0.07087338437244602
0.5310628279438583,0.17303674529673815,0.3183358429832052,0.27067678997714617,0.2765218796159543,0.4502256229218971,original,0.04261577829491142,0.3784720079146711,0.24785324652992194,0.17250213401424375,0.0,0.2711412460758802,0.31588414564803596,0.26977266514659864,0.7821686008383901,0.13349509449042593,0.08346110274172733,0.19343048567709334,0.2916350169306749,0.26928895405495545,0.18839121698822456,0.2470547017451848,0.037243581589959926
0.7599090305091692,0.25955511794510727,0.3183358429832052,0.4366796842058139,0.2765218796159543,0.4502256229218971,original,0.4803567647473878,0.5677080118720067,0.24785324652992194,0.17250213401424375,0.35564514156241117,0.4067118691138203,0.6317682912960719,0.26977266514659864,0.7821686008383901,0.26699018898085186,0.16692220548345466,0.58029145703128,0.43745252539601237,0.26928895405495545,0.18839121698822456,0.3705820526177772,0.1529529030280052
0.4936815757319947,0.21148935536268,0.16182447084835475,0.27067678997714617,0.2765218796159543,0.4502256229218971,original,0.04261577829491142,0.18923600395733556,0.24785324652992194,0.0,0.35564514156241117,0.2711412460758802,0.6317682912960719,0.26977266514659864,0.7821686008383901,0.13349509449042593,0.08346110274172733,0.19343048567709334,0.14581750846533745,0.08976298468498516,0.2825868254823368,0.2470547017451848,0.059325252094934715
0.625883565261756,0.17303674529673815,0.3183358429832052,0.4366796842058139,0.2765218796159543,0.4502256229218971,original,0.4803567647473878,0.5677080118720067,0.12392662326496097,0.0,0.17782257078120559,0.4067118691138203,0.947652436944108,0.404658997719898,0.34650580251517044,0.26699018898085186,0.0,0.3868609713541867,0.14581750846533745,0.26928895405495545,0.18839121698822456,0.3705820526177772,0.10393319049760179
0.4862357165515829,0.02883945754945636,0.04266479512627807,0.043313400077608914,0.2765218796159543,0.041237350455379976,original,0.04261577829491142,0.3784720079146711,0.24785324652992194,0.08625106700712187,0.0,0.1355706230379401,0.6317682912960719,0.26977266514659864,0.5643372016767803,0.26699018898085186,0.08346110274172733,0.19343048567709334,0.2916350169306749,0.26928895405495545,0.2825868254823368,0.2470547017451848,0.005893765436794991
0.48228485249667047,0.09613152516485454,0.35609716947326425,0.27067678997714617,0.2765218796159543,0.4502256229218971,original,0.04261577829491142,0.3784720079146711,0.3717798697948829,0.0,0.35564514156241117,0.2711412460758802,0.6317682912960719,0.26977266514659864,0.5643372016767803,0.4004852834712778,0.250383308225182,0.19343048567709334,0.14581750846533745,0.08976298468498516,0.18839121698822456,0.2470547017451848,0.05694266606729413
0.45675619244954413,0.019226305032970906,0.35609716947326425,0.27067678997714617,0.2765218796159543,0.4502256229218971,original,0.04261577829491142,0.5677080118720067,0.24785324652992194,0.08625106700712187,0.17782257078120559,0.2711412460758802,0.6317682912960719,0.13488633257329932,0.5643372016767803,0.26699018898085186,0.08346110274172733,0.19343048567709334,0.2916350169306749,0.1795259693699703,0.18839121698822456,0.2470547017451848,0.005437768110930776
0.49322570680258176,0.019226305032970906,0.04266479512627807,0.27067678997714617,0.2765218796159543,0.4502256229218971,original,0.4803567647473878,0.3784720079146711,0.24785324652992194,0.17250213401424375,0.35564514156241117,0.4067118691138203,0.947652436944108,0.26977266514659864,0.7821686008383901,0.26699018898085186,0.08346110274172733,0.58029145703128,0.2916350169306749,0.1795259693699703,0.09419560849411228,0.2470547017451848,0.053534086056459096
0.5119163329085136,0.10574467768134,0.3183358429832052,0.27067678997714617,0.2765218796159543,0.4502256229218971,original,0.04261577829491142,0.3784720079146711,0.24785324652992194,0.08625106700712187,0.35564514156241117,0.2711412460758802,0.6317682912960719,0.26977266514659864,0.5643372016767803,0.4004852834712778,0.08346110274172733,0.3868609713541867,0.2916350169306749,0.1795259693699703,0.09419560849411228,0.3705820526177772,0.08588709632652539
0.6085605459440632,0.04806576258242727,0.35609716947326425,0.043313400077608914,0.2765218796159543,0.4502256229218971,original,0.04261577829491142,0.5677080118720067,0.3717798697948829,0.08625106700712187,0.5334677123436168,0.4067118691138203,0.947652436944108,0.5395453302931973,0.5643372016767803,0.26699018898085186,0.16692220548345466,0.19343048567709334,0.43745252539601237,0.08976298468498516,0.2825868254823368,0.3705820526177772,0.09264725668246242
0.4576679303083701,0.04806576258242727,0.04266479512627807,0.043313400077608914,0.0,0.4502256229218971,original,0.04261577829491142,0.5677080118720067,0.12392662326496097,0.0,0.17782257078120559,0.2711412460758802,0.31588414564803596,0.404658997719898,0.7821686008383901,0.26699018898085186,0.16692220548345466,0.19343048567709334,0.2916350169306749,0.26928895405495545,0.3767824339764491,0.2470547017451848,0.0024281857602269086
0.5070537309947752,0.21148935536268,0.3183358429832052,0.4366796842058139,0.2765218796159543,0.4502256229218971,original,0.04261577829491142,0.7569440158293422,0.4957064930598439,0.08625106700712187,0.17782257078120559,0.1355706230379401,0.6317682912960719,0.404658997719898,1.0,0.4004852834712778,0.16692220548345466,0.3868609713541867,0.2916350169306749,0.1795259693699703,0.2825868254823368,0.3705820526177772,0.1190153020505608
0.4771183379633235,0.08651837264836908,0.35609716947326425,0.27067678997714617,0.2765218796159543,0.4502256229218971,original,0.04261577829491142,0.5677080118720067,0.3717798697948829,0.0,0.17782257078120559,0.4067118691138203,0.6317682912960719,0.13488633257329932,0.34650580251517044,0.13349509449042593,0.08346110274172733,0.19343048567709334,0.14581750846533745,0.08976298468498516,0.2825868254823368,0.3705820526177772,0.013360721647821577
0.6796760989324866,0.2307156603956509,0.04266479512627807,0.27067678997714617,0.2765218796159543,0.4502256229218971,original,0.4803567647473878,0.5677080118720067,0.24785324652992194,0.0,0.17782257078120559,0.2711412460758802,0.6317682912960719,0.26977266514659864,0.5643372016767803,0.26699018898085186,0.08346110274172733,0.3868609713541867,0.2916350169306749,0.26928895405495545,0.18839121698822456,0.2470547017451848,0.06096684246804586
0.535165648308575,0.08651837264836908,0.3183358429832052,0.4366796842058139,0.2765218796159543,0.4502256229218971,original,0.4803567647473878,0.18923600395733556,0.24785324652992194,0.08625106700712187,0.17782257078120559,0.2711412460758802,0.6317682912960719,0.404658997719898,0.34650580251517044,0.26699018898085186,0.08346110274172733,0.3868609713541867,0.2916350169306749,0.08976298468498516,0.18839121698822456,0.2470547017451848,0.04415194107680286
0.5251365318614897,0.08651837264836908,0.35609716947326425,0.27067678997714617,0.2765218796159543,0.4502256229218971,original,0.04261577829491142,0.18923600395733556,0.24785324652992194,0.08625106700712187,0.35564514156241117,0.2711412460758802,0.6317682912960719,0.26977266514659864,0.7821686008383901,0.26699018898085186,0.08346110274172733,0.0,0.2916350169306749,0.26928895405495545,0.09419560849411228,0.2470547017451848,0.03439359830330861
0.5363812987870096,0.07690522013188363,0.16182447084835475,0.27067678997714617,0.2765218796159543,0.4502256229218971,original,0.04261577829491142,0.0,0.3717798697948829,0.17250213401424375,0.0,0.2711412460758802,0.6317682912960719,0.13488633257329932,0.5643372016767803,0.0,0.0,0.0,0.2916350169306749,0.3590519387399406,0.18839121698822456,0.2470547017451848,0.04530333432460998
0.49565700775945093,0.09613152516485454,0.3183358429832052,0.27067678997714617,0.2765218796159543,0.4502256229218971,original,0.04261577829491142,0.5677080118720067,0.24785324652992194,0.2587532010213656,0.17782257078120559,0.2711412460758802,0.6317682912960719,0.404658997719898,1.0,0.26699018898085186,0.08346110274172733,0.19343048567709334,0.2916350169306749,0.1795259693699703,0.18839121698822456,0.2470547017451848,0.0931260538746198
0.4687607409240857,0.07690522013188363,0.3183358429832052,0.27067678997714617,0.2765218796159543,0.4502256229218971,original,0.04261577829491142,0.3784720079146711,0.3717798697948829,0.2587532010213656,0.17782257078120559,0.2711412460758802,0.6317682912960719,0.26977266514659864,0.5643372016767803,0.26699018898085186,0.16692220548345466,0.0,0.2916350169306749,0.26928895405495545,0.18839121698822456,0.2470547017451848,0.03256960899985168
0.4868435417908002,0.04806576258242727,0.35609716947326425,0.4366796842058139,0.2765218796159543,0.4502256229218971,original,0.04261577829491142,0.3784720079146711,0.3717798697948829,0.08625106700712187,0.17782257078120559,0.2711412460758802,0.6317682912960719,0.26977266514659864,0.7821686008383901,0.26699018898085186,0.16692220548345466,0.3868609713541867,0.2916350169306749,0.26928895405495545,0.2825868254823368,0.2470547017451848,0.015937106538954388
0.5120682892183179,0.2499419654286218,0.35609716947326425,0.27067678997714617,0.2765218796159543,0.4502256229218971,original,0.04261577829491142,0.18923600395733556,0.24785324652992194,0.08625106700712187,0.0,0.1355706230379401,0.31588414564803596,0.404658997719898,1.0,0.26699018898085186,0.08346110274172733,0.19343048567709334,0.2916350169306749,0.26928895405495545,0.09419560849411228,0.2470547017451848,0.1495329230840235
0.5230091435242291,0.15381044026376725,0.16182447084835475,0.043313400077608914,0.2765218796159543,0.4502256229218971,original,0.04261577829491142,0.5677080118720067,0.12392662326496097,0.17250213401424375,0.17782257078120559,0.2711412460758802,0.6317682912960719,0.26977266514659864,0.5643372016767803,0.4004852834712778,0.08346110274172733,0.19343048567709334,0.2916350169306749,0.1795259693699703,0.2825868254823368,0.3705820526177772,0.07435036398216067
0.5423075948693782,0.11535783019782545,0.3183358429832052,0.4366796842058139,0.2765218796159543,0.4502256229218971,original,0.4803567647473878,0.18923600395733556,0.24785324652992194,0.08625106700712187,0.35564514156241117,0.2711412460758802,0.6317682912960719,0.26977266514659864,0.7821686008383901,0.26699018898085186,0.08346110274172733,0.3868609713541867,0.14581750846533745,0.08976298468498516,0.2825868254823368,0.2470547017451848,0.07105578330279165
0.478789857371171,0.07690522013188363,0.04266479512627807,0.27067678997714617,0.2765218796159543,0.4502256229218971,original,0.4803567647473878,0.3784720079146711,0.24785324652992194,0.08625106700712187,0.17782257078120559,0.2711412460758802,0.947652436944108,0.404658997719898,1.0,0.4004852834712778,0.250383308225182,0.58029145703128,0.2916350169306749,0.1795259693699703,0.09419560849411228,0.2470547017451848,0.04602153011284611
0.5413958570105523,0.10574467768134,0.3183358429832052,0.4366796842058139,0.2765218796159543,0.4502256229218971,original,0.4803567647473878,0.18923600395733556,0.24785324652992194,0.0,0.17782257078120559,0.2711412460758802,0.31588414564803596,0.26977266514659864,1.0,0.4004852834712778,0.16692220548345466,0.58029145703128,0.43745252539601237,0.0,0.3767824339764491,0.3705820526177772,0.07829474085088613
1.0,0.2787814229780781,0.3183358429832052,0.4366796842058139,0.2765218796159543,0.4502256229218971,original,0.04261577829491142,0.18923600395733556,0.3717798697948829,0.08625106700712187,0.17782257078120559,0.2711412460758802,0.6317682912960719,0.404658997719898,0.5643372016767803,0.4004852834712778,0.250383308225182,0.58029145703128,0.2916350169306749,0.26928895405495545,0.3767824339764491,0.3705820526177772,0.4434117996703652
0.33470528570481106,0.30063196052154795,0.3003432616652855,0.4278388629243758,0.4216097784540086,0.5912092348543353,synthetic,0.22193669864007437,0.17513947361012303,0.5038379603995383,0.18742255394465154,0.4651088562830984,0.26584480751724376,0.45226823624252543,0.1448258728867249,0.5336080684635909,0.3035432644575307,0.27381149377859887,0.24768690578134686,0.31957382029096515,0.22911235764802246,0.44641448866900424,0.16987257872722214,0.36527539180261365
0.3271720752695164,0.28976549068790486,0.316138596490802,0.4257033843866574,0.41381756465087705,0.6035150964417193,synthetic,0.1984100216373664,0.1685771056912506,0.4995589312000038,0.19109872378648052,0.47229752494772864,0.2548669687661977,0.42368863920737354,0.13603324961167515,0.5492607804802312,0.3094833655970837,0.27002175084643004,0.2469336295824259,0.30767105120024246,0.22287272009127512,0.42968800741005647,0.17711703288664085,0.3649683478893304
0.520748690443425,0.45238324842789135,0.04993296702489886,0.6005488813627083,0.5206196195899303,0.6916691810638186,synthetic,0.6969340329962948,0.15127826784275042,0.524360423648237,0.1771901741367961,0.46233372791481003,0.30113615721277176,0.7231337751474585,0.22069884001016235,0.744422360361672,0.3250363265576593,0.41050833440189227,0.7098965381012107,0.41599820234019097,0.26361488503979935,0.5208043569205937,0.24359976493217858,0.642778507269136
0.427761367608457,0.283225514079589,0.20535564345780602,0.4286829554221296,0.40413506988806613,0.5418321121100016,synthetic,0.29657685091702796,0.15731968794293988,0.4299160054672676,0.16659359814234342,0.37545709998004406,0.25936274530718517,0.4688011325817432,0.1796882788606565,0.5873374577295737,0.2905445966381917,0.27381047894604504,0.33789133716287795,0.31108447718251764,0.20919091361394768,0.3921512852389336,0.18240658899085294,0.38541339860732426
0.2914876532812432,0.29359743750356687,0.3448510199087432,0.3868546193176672,0.4331729195243958,0.5034146710873252,synthetic,0.0950578796363265,0.2296364288186718,0.4906729076562429,0.23670390883960005,0.4270380608111657,0.31852216881243184,0.38227175635574745,0.1721534904213204,0.4713183445655219,0.29949960154888916,0.26803327600126364,0.1730381285697911,0.3301793978131671,0.24857909116621618,0.44720752496945937,0.18341304010289547,0.36511543736175517
