rely,data,cplx,time,stor,virt,turn,acap,aexp,pcap,vexp,lexp,modp,tool,sced,loc,actual,source
0.6272518638977065,0.0,0.6315789473684211,0.264142282181332,0.9320855758766892,0.3023255813953488,0.49936709748422736,0.3371826739818141,0.0,0.1520728963015608,0.09393923406684565,0.2631578947368424,0.34384176740987116,0.30029337907113507,0.0,0.14380895423920242,0.0186148971836301,original
0.3860011470139732,0.0,0.6315789473684211,0.264142282181332,0.09986631170107389,0.3023255813953488,0.32458861336474765,0.3371826739818141,0.0,0.1520728963015608,0.36951047174046947,0.0,0.1719208837049357,0.30029337907113507,0.347826086956522,0.1476380734062901,0.0171228969378889,original
0.3860011470139732,0.0,0.6315789473684211,0.264142282181332,0.09986631170107389,0.6511627906976741,0.32458861336474765,0.17147834247726762,0.3829787234042554,0.0,0.6450817094140936,0.2631578947368424,0.0,0.30029337907113507,0.0,0.13844818740527964,0.0064156010566872,original
0.3860011470139732,0.0,1.0,0.518347675609599,0.9320855758766892,0.6511627906976741,0.32458861336474765,0.3371826739818141,0.3829787234042554,0.0,0.6450817094140936,0.6315789473684218,0.5348649715264665,0.7242369730539139,1.0,0.12160006307009408,0.0047480713702705,original
0.6272518638977065,0.0,0.6315789473684211,0.518347675609599,0.09986631170107389,0.6511627906976741,0.0,0.3371826739818141,0.6595744680851061,0.1520728963015608,0.9482100708550795,1.0,0.1719208837049357,0.30029337907113507,1.0,0.12228930452016984,0.0048358360906082,original
0.6272518638977065,0.1999603874478508,0.6315789473684211,0.518347675609599,0.9320855758766892,0.3023255813953488,0.0,0.3371826739818141,0.3829787234042554,0.1520728963015608,0.36951047174046947,0.2631578947368424,0.34384176740987116,0.30029337907113507,0.0,0.12397411695368837,0.0029927769635162,original
0.6272518638977065,0.1999603874478508,0.6315789473684211,0.518347675609599,0.9320855758766892,0.3023255813953488,0.0,0.3371826739818141,0.0,0.1520728963015608,0.36951047174046947,0.2631578947368424,0.34384176740987116,0.30029337907113507,0.0,0.1220595573701446,0.0002720706330469,original
0.3860011470139732,0.7331880873087856,0.4736842105263157,0.518347675609599,0.3495320909537583,0.3023255813953488,0.49936709748422736,0.3371826739818141,0.3829787234042554,0.2851366805654265,0.36951047174046947,0.2631578947368424,0.8022974572896994,0.4769365432306264,0.347826086956522,0.3643662182634508,1.0,original
0.3860011470139732,0.4665742373783186,0.3157894736842105,0.264142282181332,0.3495320909537583,0.0,0.17477848411947938,0.17147834247726762,0.1914893617021278,0.2851366805654265,0.36951047174046947,0.2631578947368424,0.1719208837049357,0.14131453132759303,0.0,1.0,0.5787293423789506,original
0.6272518638977065,0.4665742373783186,0.6315789473684211,0.264142282181332,0.3495320909537583,0.6511627906976741,0.49936709748422736,0.17147834247726762,0.0,0.3611731287162071,0.6450817094140936,0.6315789473684218,0.8022974572896994,0.30029337907113507,0.347826086956522,0.34828391776168266,0.5611763983114068,original
0.2412507168837333,0.7331880873087856,0.4736842105263157,0.19724612601599853,0.2330213939691721,0.0,0.0,0.3371826739818141,0.3829787234042554,0.2851366805654265,0.36951047174046947,0.2631578947368424,0.1719208837049357,0.14131453132759303,0.0,0.3122901975910588,0.2149445765791067,original
0.3860011470139732,0.1999603874478508,0.3157894736842105,0.478209981910399,0.09986631170107389,0.3023255813953488,0.32458861336474765,0.3371826739818141,0.0,0.1520728963015608,0.09393923406684565,0.2631578947368424,0.1719208837049357,0.30029337907113507,1.0,0.20966980391310988,0.0630238456745157,original
0.3860011470139732,0.1999603874478508,0.3157894736842105,0.2240045884821319,0.09986631170107389,0.3023255813953488,0.32458861336474765,0.3371826739818141,0.0,0.1520728963015608,0.09393923406684565,0.2631578947368424,0.34384176740987116,0.30029337907113507,1.0,0.17827102674299117,0.0467873724120378,original
0.1254503727795413,0.1999603874478508,0.1578947368421052,0.19724612601599853,0.09986631170107389,0.3023255813953488,0.0,0.4918400500527242,1.0,0.2851366805654265,0.6450817094140936,0.0,0.0,0.0,0.0,0.18822673657741906,0.039239606462994,original
0.3860011470139732,0.7331880873087856,0.6315789473684211,0.3176592071135985,0.09986631170107389,0.3023255813953488,0.0,0.3371826739818141,0.3829787234042554,0.1520728963015608,0.6450817094140936,0.2631578947368424,0.0,0.14131453132759303,0.347826086956522,0.1484038972397076,0.0453831368866343,original
0.1833505448316372,0.1999603874478508,0.1578947368421052,0.21062535724906517,0.09986631170107389,0.6511627906976741,0.49936709748422736,0.3371826739818141,0.3829787234042554,0.1520728963015608,0.6450817094140936,0.2631578947368424,0.1719208837049357,0.4769365432306264,0.347826086956522,0.15606213557388282,0.0334471349207045,original
0.3860011470139732,0.0,0.4736842105263157,0.5852438317749327,0.3495320909537583,0.3023255813953488,0.0,0.4918400500527242,0.3829787234042554,0.2851366805654265,0.36951047174046947,0.2631578947368424,0.0,0.4769365432306264,0.347826086956522,0.12650133560396626,0.0072054835397267,original
0.3860011470139732,0.4665742373783186,0.6315789473684211,0.264142282181332,0.3495320909537583,0.6511627906976741,0.49936709748422736,0.3371826739818141,0.3829787234042554,0.1520728963015608,0.6450817094140936,0.6315789473684218,0.5348649715264665,0.4769365432306264,0.0,0.1292583014042693,0.0080831307431038,original
0.1254503727795413,0.1999603874478508,0.3157894736842105,0.1169707386175983,0.0,0.3023255813953488,0.32458861336474765,0.6023096043890885,1.0,0.1520728963015608,0.36951047174046947,0.2631578947368424,0.1719208837049357,0.14131453132759303,1.0,0.12094145457335502,0.0001228706084728,original
0.1254503727795413,0.1999603874478508,0.3157894736842105,0.1169707386175983,0.0,0.3023255813953488,0.32458861336474765,0.4918400500527242,1.0,0.1520728963015608,0.36951047174046947,0.2631578947368424,0.1719208837049357,0.14131453132759303,1.0,0.12081892276000822,0.0,original
0.6272518638977065,0.4665742373783186,0.3157894736842105,0.7591738378047995,0.9320855758766892,0.6511627906976741,0.49936709748422736,0.3371826739818141,0.0,0.1520728963015608,0.6450817094140936,0.6315789473684218,0.34384176740987116,0.30029337907113507,0.0,0.1667836692417283,0.0927760858690023,original
0.1254503727795413,0.4665742373783186,0.1578947368421052,0.1169707386175983,0.0,0.3023255813953488,0.32458861336474765,0.17147834247726762,0.0,0.2851366805654265,0.36951047174046947,0.2631578947368424,0.5348649715264665,0.4769365432306264,0.0,0.41797388660267776,0.0610930218270859,original
0.6272518638977065,0.4665742373783186,0.6315789473684211,0.7591738378047995,0.9320855758766892,0.6511627906976741,0.17477848411947938,0.3371826739818141,0.0,0.1520728963015608,0.09393923406684565,0.2631578947368424,0.1719208837049357,0.14131453132759303,0.0,0.15146719257337765,0.0525798439543272,original
0.3860011470139732,0.4665742373783186,0.3157894736842105,0.19724612601599853,0.0,0.3023255813953488,0.0,0.4918400500527242,0.3829787234042554,0.2851366805654265,0.36951047174046947,0.2631578947368424,0.1719208837049357,0.4769365432306264,1.0,0.13691653973844464,0.0196680738276827,original
0.0,0.0,0.6315789473684211,0.19724612601599853,0.3495320909537583,0.6511627906976741,0.32458861336474765,0.4918400500527242,0.1914893617021278,0.2851366805654265,0.6450817094140936,0.2631578947368424,0.8022974572896994,0.7242369730539139,0.0,0.1292583014042693,0.0066788952177003,original
0.1254503727795413,0.3665940436543932,0.1157894736842106,0.1169707386175983,0.0,0.0,0.0,0.7017322032918163,0.3829787234042554,0.4467141328858349,0.09393923406684565,0.0,0.34384176740987116,0.14131453132759303,0.173913043478261,0.13078994907110442,0.0043092477685819,original
0.1254503727795413,0.0,0.0,0.1169707386175983,0.09986631170107389,0.3023255813953488,0.32458861336474765,0.3371826739818141,0.0,0.1520728963015608,0.36951047174046947,0.2631578947368424,0.34384176740987116,0.30029337907113507,0.0,0.1652520215748932,0.0036071300058802,original
0.2412507168837333,0.1999603874478508,0.4736842105263157,0.1169707386175983,0.0,0.0,0.0,0.17147834247726762,0.1914893617021278,0.2851366805654265,0.09393923406684565,0.0,0.0,0.14131453132759303,0.0,0.13078994907110442,0.00053536479406,original
0.2412507168837333,0.1999603874478508,0.4736842105263157,0.1169707386175983,0.0,0.0,0.32458861336474765,0.17147834247726762,0.0,0.0,0.36951047174046947,0.0,0.1719208837049357,0.4769365432306264,0.0,0.12405069933703013,0.0001843059127092,original
0.2412507168837333,0.0,0.6315789473684211,0.1169707386175983,0.0,0.3023255813953488,0.0,0.3371826739818141,0.0,0.4467141328858349,0.36951047174046947,0.2631578947368424,0.5348649715264665,0.30029337907113507,0.0,0.12160006307009408,0.0001843059127092,original
0.1254503727795413,0.0,0.3157894736842105,0.1169707386175983,0.0,0.0,0.0,0.4918400500527242,0.0,0.0,0.09393923406684565,0.0,0.1719208837049357,0.14131453132759303,0.0,0.12336145788695436,8.776472033771834e-06,original
0.1254503727795413,0.33326731241308466,0.3894736842105264,0.1169707386175983,0.09986631170107389,0.0,0.49936709748422736,0.3371826739818141,0.3829787234042554,0.21860478843349376,0.09393923406684565,0.0,0.24833016535157357,0.2119717969913894,0.173913043478261,0.15414757599033904,0.0034316005652047,original
0.2412507168837333,0.33326731241308466,0.3894736842105264,0.1169707386175983,0.3495320909537583,0.0,0.49936709748422736,0.3371826739818141,0.3829787234042554,0.2851366805654265,0.09393923406684565,0.0,0.34384176740987116,0.30029337907113507,0.173913043478261,0.1412051532055828,0.0067666599380381,original
0.1254503727795413,0.33326731241308466,0.3894736842105264,0.19724612601599853,0.3495320909537583,0.0,0.49936709748422736,0.4918400500527242,0.3829787234042554,0.2851366805654265,0.09393923406684565,0.0,0.5348649715264665,0.30029337907113507,0.173913043478261,0.14273680087241783,0.0071177188193889,original
0.1254503727795413,0.33326731241308466,0.3894736842105264,0.1169707386175983,0.09986631170107389,0.0,0.49936709748422736,0.4918400500527242,0.3829787234042554,0.2851366805654265,0.09393923406684565,0.0,0.34384176740987116,0.2119717969913894,0.173913043478261,0.14610642573945498,0.0087852485058056,original
0.1254503727795413,0.33326731241308466,0.3894736842105264,0.1169707386175983,0.09986631170107389,0.0,0.49936709748422736,0.4918400500527242,0.3829787234042554,0.1520728963015608,0.09393923406684565,0.0,0.34384176740987116,0.30029337907113507,0.173913043478261,0.17520773140932114,0.01054054291256,original
0.0,0.0,0.6315789473684211,0.1169707386175983,0.0,0.0,0.0,0.17147834247726762,0.0,0.0,0.6450817094140936,0.6315789473684218,0.5348649715264665,0.30029337907113507,0.173913043478261,0.13691653973844464,0.0026417180821653,original
0.1254503727795413,0.0,0.1578947368421052,0.1169707386175983,0.0,0.0,0.32458861336474765,0.7017322032918163,0.1914893617021278,0.4467141328858349,0.09393923406684565,0.0,0.5348649715264665,0.30029337907113507,0.173913043478261,0.47464485027557496,0.1111189124195855,original
0.2412507168837333,0.1999603874478508,0.1578947368421052,0.1169707386175983,0.0,0.3023255813953488,0.0,0.17147834247726762,0.3829787234042554,0.0,0.6450817094140936,0.2631578947368424,0.0,0.14131453132759303,0.0,0.18899256041083665,0.0131734845226915,original
0.3860011470139732,0.1999603874478508,0.3157894736842105,0.518347675609599,0.3495320909537583,0.3023255813953488,0.0,0.3371826739818141,0.3829787234042554,0.1520728963015608,0.6450817094140936,0.2631578947368424,0.34384176740987116,0.30029337907113507,0.0,0.13768236357186214,0.0149287789294459,original
0.1254503727795413,0.1999603874478508,0.3157894736842105,0.1169707386175983,0.0,0.3023255813953488,0.6991139364779179,0.7017322032918163,0.3829787234042554,0.6843280333570236,0.36951047174046947,0.0,0.8022974572896994,0.4769365432306264,0.173913043478261,0.12696082990401678,0.0101894840312091,original
0.1254503727795413,0.0,0.1578947368421052,0.1169707386175983,0.09986631170107389,0.6511627906976741,0.32458861336474765,0.4918400500527242,0.3829787234042554,0.2851366805654265,0.6450817094140936,0.6315789473684218,0.8022974572896994,0.4769365432306264,0.0,0.12558234700386525,0.0030805416838539,original
0.1254503727795413,0.0,0.4736842105263157,0.264142282181332,0.3495320909537583,1.0,0.32458861336474765,0.17147834247726762,0.3829787234042554,0.0,0.6450817094140936,0.6315789473684218,0.34384176740987116,0.4769365432306264,0.347826086956522,0.12336145788695436,0.0007108942347355,original
0.2412507168837333,0.0,0.3157894736842105,0.1169707386175983,0.09986631170107389,0.6511627906976741,0.0,0.4918400500527242,0.0,0.2851366805654265,0.36951047174046947,0.0,0.1719208837049357,0.4769365432306264,0.0,0.1226722164368786,0.0012374825567618,original
0.1254503727795413,0.0,0.0,0.1169707386175983,0.0,0.0,0.0,0.3371826739818141,0.0,0.4467141328858349,0.09393923406684565,0.0,0.5348649715264665,0.30029337907113507,0.0,0.12412728172037188,0.0010619531160863,original
0.3860011470139732,0.0,0.6315789473684211,0.518347675609599,0.3495320909537583,0.3023255813953488,0.32458861336474765,0.3371826739818141,0.1914893617021278,0.2851366805654265,0.6450817094140936,0.6315789473684218,0.5348649715264665,0.4769365432306264,0.347826086956522,0.13997983507211478,0.0835607902335419,original
0.2412507168837333,0.0,0.4736842105263157,0.264142282181332,0.3495320909537583,1.0,0.32458861336474765,0.4918400500527242,0.3829787234042554,0.2851366805654265,0.6450817094140936,0.6315789473684218,0.5348649715264665,0.4769365432306264,1.0,0.13232159673793945,0.0202824268700467,original
0.6272518638977065,0.0,0.6315789473684211,1.0,0.3495320909537583,0.3023255813953488,0.32458861336474765,0.17147834247726762,0.0,0.0,0.09393923406684565,0.0,0.1719208837049357,0.30029337907113507,0.0,0.13844818740527964,0.0108916017939108,original
0.2412507168837333,0.0,0.4736842105263157,0.19724612601599853,0.09986631170107389,0.3023255813953488,0.0,0.4918400500527242,0.3829787234042554,0.2851366805654265,0.36951047174046947,0.2631578947368424,0.1719208837049357,0.30029337907113507,0.0,0.13691653973844464,0.0056257185736477,original
0.3860011470139732,0.0,0.6315789473684211,0.264142282181332,0.09986631170107389,0.3023255813953488,0.32458861336474765,0.3371826739818141,0.6595744680851061,0.1520728963015608,0.6450817094140936,0.6315789473684218,0.5348649715264665,0.4769365432306264,0.347826086956522,0.12443361125373889,0.0044847772092574,original
0.2412507168837333,0.0,0.4736842105263157,0.1169707386175983,0.0,0.0,0.0,0.3371826739818141,0.3829787234042554,0.1520728963015608,0.09393923406684565,0.2631578947368424,0.0,0.30029337907113507,0.0,0.14074565890553228,0.0038704241668933,original
0.1254503727795413,0.0,0.6315789473684211,0.264142282181332,0.3495320909537583,0.6511627906976741,0.32458861336474765,0.24880703051272268,0.0,0.0,0.9482100708550795,1.0,0.1719208837049357,0.7242369730539139,0.0,0.126271588453941,0.0028172475228407,original
0.2412507168837333,0.0,0.4736842105263157,0.1169707386175983,0.0,0.3023255813953488,0.0,0.17147834247726762,0.0,0.1520728963015608,0.36951047174046947,0.2631578947368424,0.0,0.30029337907113507,0.0,0.12696082990401678,0.0007986589550732,original
0.5609945139628947,0.3464370716660387,0.4258142113685608,0.4935653432977457,0.5340176576747151,0.4380340278148651,0.33515776927811963,0.094135030352851,0.17601324617862701,0.19427117902120447,0.6107284510845831,0.46132373809814453,0.15139626031001366,0.47037513066919545,0.2706260085105896,0.321541784027078,0.22167308628559113,synthetic
0.6277997348206031,0.5064652311101288,0.20682454109191895,0.28563218254685685,0.5732706943445351,0.34315991401672363,0.5772946618335626,0.2020883438795189,0.13228420913219452,0.4046926914364365,0.22560754995221965,0.2244916707277298,0.5434538640189072,0.5314855779541253,0.23673558235168457,0.21274799162480365,0.34078875184059143,synthetic
0.49371126133091586,0.33812337993390074,0.24238193035125732,0.31447295116243146,0.4782619686202822,0.38682979345321655,0.3997208414028136,0.21172024403172204,0.14864693582057953,0.2518580672087379,0.3708061613866368,0.30117058753967285,0.3560662365804483,0.4615327069269955,0.15932491421699524,0.19969212158408917,0.21308346092700958,synthetic
0.5188438211196577,0.427555551709831,0.2535293698310852,0.2804934073664124,0.4429455913925447,0.29848259687423706,0.45995920964180587,0.20425507086430755,0.10073535144329071,0.3138975783330755,0.2739276881674593,0.2162383496761322,0.3783017651655795,0.4310838057914728,0.1871696412563324,0.22622016638930922,0.23799341917037964,synthetic
0.39950868084167096,0.4319431301243734,0.1659107506275177,0.10626542958896798,0.36212213991692727,0.22760003805160522,0.37012470461910135,0.25003225375459015,0.16300588846206665,0.3562083665356846,0.21754106509391102,0.16240093111991882,0.35381715944735775,0.4710704790012401,0.05564107000827789,0.16810249677241673,0.25935426354408264,synthetic
0.6117787163773851,0.516200901350435,0.1992136538028717,0.23411313860833494,0.5466210680073148,0.31395992636680603,0.5758234870255757,0.22680868006129806,0.1888156682252884,0.47061657174220484,0.23285625808438748,0.2137974351644516,0.5092622391945165,0.5436282298645115,0.1969805657863617,0.22320247134896748,0.35961082577705383,synthetic
0.6333254022779826,0.4964986425903333,0.28549474477767944,0.3220415255782815,0.58651211701204,0.33646687865257263,0.5754900401819698,0.19070758033728155,0.19645798206329346,0.3696080034145396,0.24805969767554903,0.25634026527404785,0.4267008348434299,0.49570233462295954,0.32623982429504395,0.22258435505965285,0.3115690052509308,synthetic
0.5401505938421313,0.43349925012741153,0.23044010996818542,0.3285101040205288,0.5175068384655437,0.3590070307254791,0.4290741645452246,0.16375385529591588,0.15534234046936035,0.33137521039032913,0.3665698941294071,0.31520479917526245,0.33632436386812864,0.5015691527110642,0.14417600631713867,0.2768000374578615,0.28442302346229553,synthetic
0.4943551797767361,0.25864381222480676,0.4105163812637329,0.3972439178372825,0.4873979785831415,0.4399162232875824,0.3241212913101969,0.18326428725276556,0.21392220258712769,0.19706609095257954,0.5048499530489968,0.41054463386535645,0.1577634729195935,0.4337796403666024,0.20476147532463074,0.21940025341700145,0.1892080456018448,synthetic
0.6796167939374236,0.6291210325560688,0.23589247465133667,0.11555215066200025,0.5899930176427856,0.26833587884902954,0.6489835663460876,0.2452581363352194,0.22765249013900757,0.5745571850540798,0.07967535554756432,0.13922777771949768,0.5866656598824779,0.6336723422654024,0.2783341705799103,0.0987288426031715,0.4298238456249237,synthetic
0.525362864475861,0.29166748606820725,0.4099440276622772,0.43923658453079184,0.5097342993075644,0.4207795262336731,0.30460427502022264,0.10939069206890484,0.13339465856552124,0.1671240555684993,0.5902274370074545,0.44346392154693604,0.15335147951846131,0.42842544094270374,0.19973862171173096,0.3040979387878907,0.20381297171115875,synthetic
0.4545120576467587,0.3904648930359784,0.25857013463974,0.2947344196185028,0.4163160209986282,0.34341591596603394,0.37231777809225064,0.19921807145585066,0.15624548494815826,0.27258139226024636,0.3349733294255923,0.2586188316345215,0.2712211090317628,0.43996710952314677,0.17448300123214722,0.20600395859585735,0.20900021493434906,synthetic
0.6115966036937881,0.46300006546472044,0.29203543066978455,0.26830654200098264,0.5485584387964834,0.3275207579135895,0.5362307372150512,0.19886068133608992,0.13513222336769104,0.385883314700859,0.24804241084148254,0.23618488013744354,0.44286751584035283,0.4869665787308019,0.22038277983665466,0.21673923472299744,0.3021749258041382,synthetic
0.7162279113129552,0.6470225307891768,0.23170195519924164,0.1527537531681563,0.6424521429636528,0.30582889914512634,0.6964893239504841,0.24558632214627854,0.2321632206439972,0.6089338145797969,0.10134127692636831,0.18284691870212555,0.644752883418121,0.6674045065893189,0.27319273352622986,0.13272858331831325,0.4515906870365143,synthetic
0.4916801684035728,0.32792685641646474,0.33647421002388,0.3539216715707134,0.4603538168404589,0.34963175654411316,0.3401190307722849,0.13519725137021976,0.09957325458526611,0.19182536085326943,0.44366321660029473,0.32934272289276123,0.21886743856217447,0.41129884057961,0.21119996905326843,0.2749323192041787,0.1943126767873764,synthetic
0.5949455374279513,0.4823467695083338,0.18731890618801117,0.2619634924181358,0.5535511464332755,0.3385579586029053,0.5505612007886713,0.21288125573761887,0.14513379335403442,0.4001917333813666,0.2227564443754838,0.21588440239429474,0.5278136406122842,0.5268282377383342,0.20840349793434143,0.20357963894824216,0.3397983908653259,synthetic
0.5060830347099073,0.5615045418444112,0.11493079364299774,0.06895360774415692,0.44672847008375494,0.22719818353652954,0.48124288581449953,0.28421660389458436,0.2156229019165039,0.5215970282019303,0.15020575310547696,0.16495634615421295,0.5001608208625833,0.5821860028297413,0.1578124463558197,0.12666767570811827,0.3717977702617645,synthetic
0.4546552503337175,0.394459115009627,0.24560728669166565,0.30621588911143727,0.4502795109594341,0.3590984046459198,0.3632422484234823,0.1718423500180658,0.17529618740081787,0.2805043951102644,0.3808235380282249,0.303506076335907,0.23930524526592253,0.4684259278764749,0.14006567001342773,0.23188085339677902,0.23394392430782318,synthetic
0.4995890781142653,0.3382001196195145,0.3135346472263336,0.2784918404925574,0.4750082390481771,0.35315608978271484,0.37757508721205935,0.18867648270540716,0.11889298260211945,0.2589281081806025,0.3608204815173798,0.2859886884689331,0.2937413617964422,0.4351051966884359,0.1328323632478714,0.22678502129918043,0.21991635859012604,synthetic
0.4625453917078947,0.3779176922296349,0.26269978284835815,0.3174173266142498,0.3992245238963509,0.3127883970737457,0.3979221786238321,0.1908968867280979,0.11003951728343964,0.24883820322906325,0.33024972111136597,0.2463088035583496,0.3131531763483249,0.4098808618106131,0.1938273012638092,0.2295639277125108,0.1915440708398819,synthetic
0.6101160361751835,0.3370863890455585,0.3995559513568878,0.5280305943041477,0.6336096942318663,0.47494885325431824,0.3757113352091697,0.08024323639692191,0.1994038224220276,0.21929261778758458,0.6148455690289539,0.528026819229126,0.1877989568019765,0.5144830420997413,0.302295058965683,0.31495580582836047,0.2631208002567291,synthetic
0.46165195159294575,0.31927832443878423,0.316107839345932,0.34355598784501684,0.4309614708106579,0.36279383301734924,0.3147743412445493,0.14903684054096825,0.11796461790800095,0.203242299338694,0.46505046733994815,0.3260049819946289,0.2160706953783154,0.4141118759693349,0.13877755403518677,0.27481362578448687,0.1822371929883957,synthetic
0.5401663712086839,0.3560970510547031,0.3400985598564148,0.31729492939725357,0.5126785228958871,0.36397862434387207,0.39769728327080267,0.15765738949505645,0.12322403490543365,0.26178740575263776,0.3940195535606362,0.31061482429504395,0.2893360752421662,0.44004709961870664,0.17900729179382324,0.26900764414444617,0.24163837730884552,synthetic
0.5785146439384854,0.27986170162648805,0.4699656367301941,0.5028293204888625,0.5751024519807383,0.4760812222957611,0.3062596956691247,0.10230674284832715,0.1827463060617447,0.1659204703345557,0.658747966418148,0.5045351982116699,0.1267924257438479,0.44645714240326334,0.24519655108451843,0.2900766824995304,0.23255665600299835,synthetic
0.5557873848065307,0.4222777754616028,0.2889822721481323,0.24480351312381854,0.538954919795116,0.33652716875076294,0.4709724146701943,0.18917340966643728,0.12597832083702087,0.3253239391073772,0.26862211947545866,0.23677602410316467,0.39929460230095776,0.4843854412327919,0.18143361806869507,0.21599140722525362,0.2544344961643219,synthetic
0.6542092518477465,0.38307874199706904,0.42571452260017395,0.4417455301067943,0.6509409737477146,0.4514616131782532,0.4268973008723956,0.10827871841591978,0.1885848343372345,0.2672575747044746,0.523961070024223,0.4391293525695801,0.25324324463908937,0.49300744974135524,0.2622331380844116,0.2974067741138193,0.29943618178367615,synthetic
0.5429616569614677,0.26337420639321996,0.44446036219596863,0.4795769019530133,0.5480164838742438,0.4849197566509247,0.2909778334939312,0.1264141002822256,0.19783830642700195,0.19408687334029032,0.631983924720955,0.4886634945869446,0.12683053880583983,0.46997487801618343,0.21048134565353394,0.2657118056169656,0.21157126128673553,synthetic
0.63618275065749,0.5353360468416244,0.24972903728485107,0.23417063977349012,0.5478594252822221,0.31397101283073425,0.5941963581037417,0.21662969141508884,0.1721431016921997,0.4599482565420869,0.1955897709271081,0.1919098049402237,0.5014772278519354,0.542910132055748,0.22432753443717957,0.20399228199313657,0.3401227295398712,synthetic
0.6132739022616818,0.3349217486824242,0.5069082975387573,0.5371447000373428,0.5827690446459742,0.4836457669734955,0.3294464607380301,0.05807969700903186,0.17613542079925537,0.17736455398555476,0.7318561517219854,0.5434063076972961,0.11839332546077831,0.4827735954809783,0.2533246874809265,0.3623188952613892,0.23586209118366241,synthetic
0.5281906770269879,0.5350965193832822,0.17499472200870514,0.17425173483778486,0.4215579834543468,0.24188563227653503,0.5060870508781045,0.25075913918315496,0.19941933453083038,0.42491614570790676,0.16994146834559504,0.1361972838640213,0.440528942351531,0.5130057938211903,0.19779238104820251,0.15830278287858163,0.320690780878067,synthetic
0.41370397383260205,0.3443488869293174,0.25365790724754333,0.2687941834610859,0.3610186741388111,0.30670756101608276,0.32547872665809585,0.19936940175131035,0.07813267409801483,0.21538556985024188,0.3400071078420749,0.2375912070274353,0.2642898159316042,0.40828006703800257,0.11900781095027924,0.21388057707430572,0.15678589046001434,synthetic
0.5866345291929137,0.37511118732637977,0.38805168867111206,0.5516173617202244,0.6115667680686271,0.41180771589279175,0.4055722459549256,0.07165635480695513,0.20456814765930176,0.22459396053309108,0.6022323413001007,0.5130473971366882,0.2127728156409503,0.5124775915495925,0.40522193908691406,0.3563253229947958,0.24366314709186554,synthetic
0.3891396235625025,0.41420367673993036,0.17403709888458252,0.10601681270909963,0.3736532795189596,0.23318716883659363,0.3679339230200333,0.24693511552004743,0.16102343797683716,0.35472870007981616,0.21554475399991785,0.15649746358394623,0.3571371323273079,0.46793709471828804,0.06095997989177704,0.17001990970758368,0.2733098268508911,synthetic
