TeamExp,ManagerExp,YearEnd,Transactions,Entities,PointsAdjust,Envergure,Language,Generated_Var_1,Generated_Var_2,Generated_Var_3,Generated_Var_4,Effort
0.3011928,0.16551247,0.58716595,0.08535136,0.21289736,0.15299654,0.44395885,0.6648561,0.6520207,0.25138062,0.31212553,0.31064028,0.16374631
0.44094336,0.5393746,0.6320273,0.11047335,0.42401809,0.26306447,0.4672045,0.8656206,0.49137664,0.45492822,0.436853,0.43075675,0.22760206
0.29470193,0.36289883,0.60457075,0.18781763,0.42363536,0.31115562,0.65066457,0.87349296,0.48814374,0.45025676,0.45679545,0.5792274,0.31545883
0.672855,0.8374523,0.3551638,0.1957099,0.5232444,0.3472149,0.59787345,0.77929807,0.34024763,0.57490367,0.5307231,0.52688366,0.40674195
0.4971537,0.81035495,0.52459186,0.23217267,0.5608065,0.36716998,0.64456046,0.7505419,0.3406397,0.60271084,0.56787825,0.5219241,0.3739069
0.4672271,0.70195,0.6184301,0.28020567,0.56787884,0.40042636,0.6198629,0.7147262,0.44608313,0.59349215,0.55713594,0.5795645,0.35333282
0.7948745,0.717892,0.58005095,0.3399966,0.43467793,0.39691663,0.66899323,0.44473997,0.3725971,0.5887039,0.52280647,0.46607023,0.18831533
0.5767329,0.8873865,0.3834927,0.10009934,0.35735714,0.23244834,0.42503506,0.749269,0.49010092,0.4565283,0.4156726,0.36590993,0.19838044
0.5451497,0.89013827,0.27259666,0.14299928,0.4740789,0.26513848,0.7434422,0.83501,0.48750228,0.52899545,0.50562364,0.6085164,0.40582576
0.6409503,0.31007373,0.27216595,0.300106,0.40935707,0.3414564,0.7321538,0.92227554,0.5051855,0.431131,0.47772247,0.6324511,0.34514868
0.58364,0.39615387,0.19156596,0.23606879,0.39207694,0.29809457,0.669135,0.87928903,0.52503026,0.38022578,0.42752275,0.5179997,0.3579025
0.69051903,0.8014204,0.5034746,0.48742217,0.7226006,0.6166884,0.6036924,0.7907035,0.18542956,0.76502067,0.6944784,0.67197937,0.6416593
0.57930076,0.766504,0.32290566,0.10619444,0.46057707,0.2485793,0.57947564,0.8136238,0.45713222,0.47592643,0.43708867,0.44037873,0.28261948
0.041139096,0.48825198,0.60799766,0.2741802,0.2848385,0.3189,0.5467987,0.7876923,0.5460645,0.38906512,0.3925983,0.4125589,0.35552412
0.06590729,0.56747496,0.7129457,0.18590808,0.23741424,0.27812624,0.37023598,0.73917896,0.53583115,0.41104478,0.3571539,0.33544487,0.27214196
0.5822659,0.9167098,0.32055765,0.06847387,0.3365922,0.2004815,0.44585732,0.8152834,0.47460955,0.47496817,0.42856213,0.43250883,0.20776017
0.6503568,0.57937366,0.260585,0.12599999,0.32828772,0.23150153,0.45847416,0.8399271,0.45709062,0.43240368,0.40480125,0.42787457,0.23590872
0.35523188,0.15537843,0.5415247,0.104636654,0.26916033,0.16602467,0.45408013,0.6692011,0.6521957,0.23946632,0.30238253,0.26173687,0.17217112
0.1379735,0.6524197,0.31381255,0.20417419,0.32780403,0.26679683,0.5666232,0.7706444,0.51202625,0.36543065,0.36027223,0.3891189,0.35085386
0.7601257,0.76338315,0.6002278,0.5104356,0.36347887,0.514853,1.0,0.0,0.27345818,0.71576136,0.59621215,0.7579537,0.065596595
0.3372571,0.85112536,0.39462999,0.08219698,0.30021405,0.19098362,0.4193769,0.73022676,0.5131984,0.3989309,0.36351332,0.32331252,0.2039766
0.2950418,0.87434554,0.38232613,0.05223208,0.30846494,0.17933923,0.39254737,0.6743189,0.5602376,0.35174698,0.3274838,0.28711408,0.1886943
0.6679018,0.5339354,0.59790784,0.4693268,0.6603239,0.5793413,0.5702305,0.7801094,0.22424863,0.6800401,0.6293547,0.6286289,0.5447473
0.44417512,0.8700809,0.47280532,0.08454877,0.32537034,0.1951136,0.30819505,0.7213199,0.5613519,0.39353955,0.37569147,0.30133957,0.14384867
0.5537747,0.4741714,0.64626896,0.28884158,0.32268977,0.35513848,0.7363433,0.3090817,0.3580255,0.5055549,0.43909973,0.45244008,0.17369117
0.7006643,0.890739,0.5496651,0.60389674,0.6681312,0.6525069,0.57524395,0.64397705,0.17566971,0.7655001,0.7352998,0.6280522,0.5349029
0.61936516,0.878158,0.54597735,0.30017623,0.565752,0.41560596,0.54042304,0.73460865,0.29462916,0.6356411,0.5980668,0.47455204,0.3901573
0.26410902,0.3117028,0.85624444,0.036029816,0.17232579,0.180659,0.3276284,0.87787044,0.47539556,0.4064228,0.41085616,0.5582875,0.1698947
0.5469712,0.46434623,0.45117402,0.21691978,0.54013693,0.38990432,0.7038585,0.85956514,0.38788432,0.5282255,0.4870873,0.5832142,0.4060813
0.47884762,0.17511074,0.4730422,0.11468746,0.30162323,0.15035942,0.5029373,0.66222584,0.6828707,0.2605866,0.33772898,0.29068488,0.17995906
0.19340895,0.85714406,0.5789128,0.20550507,0.5357722,0.35419828,0.66700023,0.7606537,0.39051485,0.5970564,0.5169341,0.6080565,0.37336987
0.63815445,0.9269117,0.2608346,0.16951853,0.47074187,0.28748387,0.7276062,0.8367156,0.37364674,0.57069683,0.5531831,0.6811188,0.45573485
0.30593708,0.3668247,0.31974673,0.092215165,0.36095864,0.2119734,0.4989603,0.6662723,0.5840151,0.23901857,0.2589711,0.14894825,0.26152736
0.56469095,0.9320301,0.5246717,0.16183737,0.39980444,0.2689498,0.34218323,0.76085,0.48944944,0.5026783,0.46527582,0.34709787,0.2038839
0.18361442,0.48987436,0.54296774,0.12144087,0.3904975,0.23717022,0.5026686,0.77383953,0.6427116,0.35112417,0.36242473,0.34809214,0.2565183
0.2179359,0.521508,0.42400792,0.03189461,0.2099861,0.12266469,0.18156591,0.5842837,0.66301185,0.17598674,0.17956421,0.079741895,0.15454857
0.19823846,0.5606861,0.1848626,0.05748944,0.22130203,0.15197769,0.19358146,0.62095803,0.6951064,0.15654081,0.13168667,0.11783332,0.18454498
0.61207634,0.6144738,0.44080162,0.21763575,0.5352863,0.3556135,0.7291923,0.66895413,0.36467886,0.5455009,0.5060944,0.49763453,0.35378876
0.39405337,0.50881684,0.5915603,0.106835365,0.39521533,0.25374144,0.4783835,0.88089895,0.54922146,0.4253712,0.41173083,0.43242693,0.22675523
0.8552806,0.29032362,0.5267174,0.17915414,0.4844875,0.2774347,0.59934354,0.8287857,0.5013405,0.4628395,0.4901327,0.5049346,0.23941702
0.34781402,0.65307415,0.39163703,0.17348573,0.44853634,0.321293,0.69549036,0.8174876,0.4086852,0.49156561,0.4504555,0.54869473,0.39402863
0.688826,0.54006994,0.5596292,0.55215293,0.72353226,0.64386,0.6027081,0.7653595,0.20671643,0.7071197,0.6647712,0.671056,0.62567914
0.24763456,0.38669878,0.772537,0.24907553,0.43486398,0.3485652,0.7859087,0.9632466,0.49741125,0.58753365,0.56545246,0.9245406,0.39429015
0.67525524,0.86009765,0.44805628,0.23392683,0.57928884,0.38322312,0.60607946,0.7951634,0.359604,0.61653465,0.56956756,0.54865277,0.393575
0.7292741,0.73486936,0.4494019,0.16814911,0.43040434,0.3125838,0.40907115,0.785091,0.33448344,0.539113,0.4797745,0.40565377,0.2825926
0.19347577,0.26941738,0.50768006,0.16057873,0.33951694,0.22163373,0.5478996,0.7445686,0.72891074,0.280294,0.32852757,0.35765934,0.25230753
0.7784093,0.25732896,0.63887644,0.22868314,0.45663962,0.2956739,0.63707864,0.7853806,0.44722807,0.504122,0.5291036,0.5584481,0.2984369
0.71528995,0.11467358,0.5033825,0.14882794,0.30577904,0.13568722,0.5624966,0.69229156,0.6701622,0.27972266,0.3817224,0.38464266,0.15972136
0.13594696,0.615662,0.39254677,0.2762175,0.37468225,0.33016363,0.6592974,0.8632482,0.5426142,0.41868272,0.42418072,0.5464076,0.3963375
0.047308497,0.36807185,0.59079576,0.16318336,0.26375553,0.25023574,0.39771292,0.70050395,0.6293659,0.27440473,0.27835208,0.19077116,0.25568175
0.41714525,0.8743959,0.6277175,0.2562229,0.39650148,0.33162713,0.5019009,0.52279735,0.47911322,0.54435724,0.4898263,0.43642074,0.18521485
0.21688055,0.8089521,0.34206808,0.19674255,0.298242,0.25785828,0.5286617,0.80988604,0.55866706,0.42343393,0.38133755,0.4320323,0.29847205
0.64834166,0.8430908,0.37696087,0.1858654,0.59369564,0.349075,0.73710185,0.835839,0.37614113,0.6116814,0.54937387,0.62739986,0.42835516
0.118348114,0.83667237,0.4636386,0.17378214,0.12475049,0.21989666,0.19033475,0.6658281,0.59803134,0.31391132,0.2701363,0.24572217,0.2219665
0.26567537,0.17860936,0.42267215,0.07868864,0.12764814,0.11122055,0.28432116,0.6272129,0.6857871,0.15655348,0.22301985,0.15597773,0.13749331
0.64498067,0.7023102,0.49408206,0.30057448,0.6115444,0.4452323,0.63488835,0.81339717,0.31848747,0.6411146,0.5986476,0.58857125,0.44398037
0.6680711,0.6846563,0.45896032,0.120390266,0.49795693,0.27580333,0.5946059,0.87193954,0.46823746,0.527555,0.48505497,0.50863326,0.2778097
0.5724574,0.78046125,0.29982975,0.1968722,0.52252233,0.3526362,0.77175295,0.84812903,0.370304,0.56501967,0.5322422,0.64759475,0.48416755
0.52294594,0.7246431,0.31123954,0.15594178,0.4401678,0.2845571,0.6654613,0.83913124,0.4154086,0.48247325,0.45656425,0.504765,0.35247728
0.6979758,0.5249373,0.5587837,0.35183486,0.6127709,0.47713256,0.5912186,0.8023739,0.30255467,0.6235697,0.57308114,0.5809328,0.4706591
0.38777775,0.88601243,0.5561504,0.16674401,0.44176507,0.292875,0.58858335,0.59663093,0.42388046,0.54607713,0.49018997,0.44606942,0.21554154
0.42472202,0.8115642,0.38373262,0.10190877,0.4678219,0.23376931,0.6537138,0.77342176,0.5221987,0.47022384,0.43525246,0.47361296,0.30433762
0.4845541,0.31895483,0.68308747,0.1486005,0.43957162,0.27991033,0.61657745,0.8377449,0.50660676,0.47640118,0.47321516,0.58509,0.27650416
0.18413745,0.58210886,0.32639712,0.25713536,0.28771722,0.30759132,0.6140876,0.85088336,0.47608793,0.39477557,0.39996904,0.44256604,0.38285807
0.17257942,0.9687415,0.67503726,0.19532028,0.1286784,0.18800718,0.18280469,0.50656223,0.6159511,0.36822796,0.33158165,0.2908705,0.16136028
0.4700439,0.76602453,0.5864781,0.38943562,0.3971098,0.45402545,0.87665963,0.22807826,0.30624586,0.6531359,0.56157136,0.69028217,0.12230609
0.72180766,0.30521518,0.55900395,0.16566995,0.42454237,0.26911342,0.53532577,0.8088453,0.47049624,0.43311253,0.45354113,0.42187905,0.2333729
0.67146665,0.51041925,0.50175047,0.33529857,0.606992,0.46508527,0.6539485,0.73988575,0.31992579,0.5893851,0.5529958,0.5132089,0.43085498
0.13295905,0.79892474,0.5930574,0.13068366,0.1690782,0.17670551,0.2109716,0.610088,0.60345995,0.3122907,0.29005075,0.1841858,0.18308616
0.42738003,0.28711838,0.5492016,0.123072624,0.43023816,0.24683028,0.5780836,0.79741114,0.55030423,0.37082037,0.395411,0.39852995,0.24982822
0.15370198,0.33805865,0.6914598,0.16272582,0.36150777,0.28414816,0.5985111,0.8758315,0.5766709,0.42201114,0.42585063,0.6012481,0.29683873
0.5059358,0.7912458,0.4364638,0.13922678,0.3361491,0.2472368,0.44230074,0.54373276,0.48814392,0.41609135,0.38179517,0.31257147,0.12347678
0.53318065,0.83644783,0.46404272,0.11501281,0.444541,0.23626861,0.5196887,0.6866193,0.5205884,0.4776367,0.44708216,0.373024,0.22748946
0.66614807,0.32069635,0.58891034,0.21185002,0.51330703,0.3277397,0.6857965,0.8440273,0.47024012,0.5160657,0.5053595,0.5862091,0.32652596
0.769546,0.63118744,0.5582744,0.636755,0.79090035,0.7009264,0.5818137,0.79145086,0.18237321,0.76218706,0.734041,0.7288106,0.68497837
0.73013175,0.7879507,0.44691026,0.24109864,0.5748451,0.38439354,0.58530456,0.82376635,0.36748224,0.605752,0.56323826,0.563495,0.36076164
0.5845183,0.8458529,0.23174092,0.12775649,0.3959799,0.24214707,0.69519377,0.8714261,0.4277017,0.5110671,0.47999492,0.6175402,0.36582595
0.539987,0.8181061,0.5586832,0.5210328,0.7343048,0.615166,0.74997497,0.71982336,0.19216482,0.7671767,0.7267753,0.75410277,0.6217075
0.6473086,0.9167246,0.48469958,0.27316418,0.5181119,0.39338294,0.5887466,0.67416835,0.35879898,0.6266785,0.5707798,0.51327145,0.3083847
0.7010751,0.71674484,0.47525072,0.13403375,0.5463152,0.28068936,0.62617767,0.83977026,0.44413388,0.5421208,0.51145744,0.4965018,0.3038327
0.33303583,0.6772483,0.3984769,0.11628947,0.42614916,0.24913743,0.58191967,0.8080809,0.5589946,0.42578104,0.39472356,0.41250467,0.2920149
0.7105773,0.8803415,0.5314172,0.3782956,0.5160506,0.4531968,0.45263118,0.6759056,0.3766393,0.6255407,0.59126234,0.43527097,0.30968952
0.29252207,0.76213497,0.40420204,0.06524063,0.20571548,0.15406713,0.11125185,0.67283964,0.67778254,0.26626262,0.2397937,0.20965427,0.14013784
0.43697524,0.24027249,0.6752144,0.11988218,0.35535848,0.20683073,0.5616461,0.7740267,0.61382663,0.37896064,0.42017516,0.47658175,0.21131511
0.3796404,0.89232993,0.56578493,0.26818758,0.52728856,0.39375487,0.58126837,0.7396621,0.35842174,0.6250279,0.56473935,0.5311196,0.3878181
0.4246642,0.35293794,0.6182467,0.16382776,0.4726829,0.31627688,0.63764995,0.8848158,0.49326336,0.4839197,0.46300384,0.58754736,0.2987558
0.30531466,0.40466678,0.52295566,0.117267594,0.3874077,0.23593181,0.4815755,0.79634625,0.646121,0.33331808,0.34997445,0.32586914,0.22794995
0.4977033,0.8668971,0.3300252,0.08386867,0.36686808,0.22394206,0.53998077,0.7791716,0.46562195,0.45661053,0.4271804,0.4126305,0.2739833
0.3600975,0.9332423,0.5060201,0.14752261,0.42076015,0.25786108,0.5464845,0.7475232,0.48879826,0.53361064,0.48130202,0.4420799,0.28537798
0.086332805,0.91319823,0.71290374,0.24816045,0.26952806,0.28167218,0.43031737,0.6486093,0.4734006,0.5201944,0.45368925,0.45534307,0.25268608
0.034296602,0.71563244,0.80396724,0.39582822,0.18455091,0.37885898,0.49331903,0.7468195,0.4109878,0.555807,0.47042173,0.42837667,0.3705805
0.11447516,0.28741053,0.4894184,0.113036245,0.30715364,0.20856977,0.4286986,0.6359387,0.70925903,0.19855218,0.22378412,0.14128798,0.24017021
0.5817054,0.69399756,0.28321552,0.18978599,0.52083683,0.3218273,0.78031063,0.85849166,0.43739623,0.51177955,0.4835974,0.570195,0.42414162
0.7194706,0.7419328,0.6244562,0.9075159,0.94866836,0.92516714,0.5987879,0.7828898,0.0,0.9355123,0.8868655,0.92440647,0.9133554
0.35016847,0.8449095,0.41191673,0.08575767,0.37367883,0.20240307,0.50227886,0.6916814,0.5175052,0.41934404,0.40625608,0.36566728,0.22772557
0.31301227,0.90137863,0.4861239,0.110829934,0.21345414,0.16773261,0.17209691,0.6445154,0.57963717,0.33273768,0.3126825,0.23410255,0.12734088
0.23506641,0.8157105,0.6150179,0.41609997,0.5725377,0.5219904,0.6018548,0.6305535,0.2398165,0.65710735,0.60548174,0.5639354,0.45145586
0.7660538,0.366121,0.5598649,0.27376908,0.54430985,0.3945358,0.5762186,0.8059446,0.40710175,0.5360332,0.521688,0.52962804,0.35178354
0.053198583,0.44446504,0.68643045,0.23795986,0.35219473,0.33605194,0.604478,0.89618516,0.563374,0.4262225,0.4347734,0.5591238,0.3398576
0.14597343,0.56549186,0.60462224,0.2297251,0.42162302,0.33919856,0.6468462,0.8827218,0.4917758,0.4841864,0.45730546,0.6000312,0.35228288
0.17780517,0.18082507,0.6215484,0.049923383,0.22484156,0.123797774,0.45037794,0.6041999,0.6776871,0.20959036,0.24996775,0.25449586,0.18119316
0.27421862,0.900697,0.42887554,0.11246799,0.27769554,0.2039321,0.4130743,0.7310467,0.49965304,0.41674867,0.36248598,0.3333423,0.2091849
0.7218908,0.8915309,0.44927052,0.30468762,0.5327945,0.41655368,0.4589825,0.7682366,0.33432132,0.6139049,0.585798,0.5253367,0.376849
0.41733032,0.5149755,0.6693051,0.12393543,0.3981758,0.24796551,0.5169032,0.6881827,0.5667675,0.42472854,0.40367967,0.38282973,0.20656827
0.46154267,0.30631524,0.5981319,0.17684445,0.4532942,0.28675038,0.71150863,0.8429321,0.49801052,0.47114906,0.4803413,0.62714535,0.3269272
0.6118127,0.7434089,0.40221232,0.24532491,0.43141967,0.35395977,0.5951538,0.62171257,0.36355418,0.5276829,0.5157213,0.4411769,0.24803287
0.7723736,0.36834693,0.5342457,0.19939783,0.4594597,0.3083583,0.54646456,0.8310523,0.47373748,0.4858453,0.48522964,0.5152476,0.27607986
0.7039821,0.35510886,0.44839352,0.1746684,0.5268453,0.27542356,0.6940844,0.85093236,0.5674233,0.43240362,0.47162956,0.47003436,0.2823816
0.6996554,0.5275795,0.2710886,0.14519347,0.40481013,0.2385197,0.56947815,0.8353784,0.47118998,0.42147863,0.42563206,0.4457699,0.27457625
0.17172895,0.86032844,0.50522417,0.11901152,0.38281682,0.21338803,0.5424744,0.60889673,0.58315045,0.428382,0.39127585,0.3936007,0.23046777
0.31246352,0.33359557,0.6694257,0.16385636,0.43751606,0.27695704,0.6741526,0.8254524,0.55114305,0.47190547,0.45446095,0.654941,0.33079007
0.28235513,0.34846938,0.50142884,0.05519837,0.23132715,0.1570093,0.22969066,0.66926533,0.67506623,0.20137134,0.227722,0.15059465,0.17274088
0.8269704,0.44338858,0.4715879,0.18112016,0.4128023,0.26621872,0.40095848,0.8156043,0.48924637,0.43168518,0.43395245,0.35683185,0.20831278
0.65634567,0.6221942,0.3613047,0.12375957,0.23588508,0.21448205,0.22280507,0.8794191,0.47737634,0.43869528,0.38858327,0.39479655,0.1039799
0.7823161,0.5415136,0.62018454,0.62878996,0.7133668,0.648166,0.53333664,0.7680008,0.25552028,0.7082856,0.699188,0.6743396,0.59139526
0.6427635,0.28989065,0.3369872,0.20916858,0.36077973,0.25591648,0.5824157,0.822181,0.60623145,0.37145573,0.4128727,0.46628445,0.23770246
0.7993932,0.86291546,0.52404374,0.24566561,0.47399634,0.34965083,0.4066872,0.74110866,0.34163123,0.579555,0.5499979,0.40634525,0.27303243
0.728554,0.8085458,0.5001179,0.40617862,0.5216001,0.47786158,0.48954928,0.63896334,0.2991076,0.62012833,0.59345603,0.47795838,0.2927959
0.651934,0.5459024,0.43791336,0.10884474,0.3429973,0.2150986,0.34455353,0.8375639,0.49830186,0.40229604,0.3905733,0.33384365,0.13521744
0.7873829,0.26549608,0.6090628,0.1710967,0.43451303,0.23937736,0.61737025,0.7747777,0.5169068,0.43806252,0.49268916,0.4793821,0.23412117
0.7082114,0.8622207,0.49932086,0.3560247,0.60438955,0.47419262,0.49580362,0.7787027,0.29123288,0.65317005,0.6065992,0.55932015,0.4380943
0.68561625,0.8708835,0.30059478,0.16225895,0.44434986,0.29227152,0.6306099,0.82576,0.35738695,0.5690282,0.5458524,0.6269615,0.39797089
0.62218297,0.6843402,0.33730355,0.1101968,0.5014105,0.26002896,0.6628493,0.8259655,0.47151262,0.46737683,0.45483544,0.4569112,0.31702638
0.31806156,0.87653685,0.4315762,0.037634164,0.24980101,0.13942216,0.19846275,0.65741193,0.6015016,0.30996206,0.27637702,0.21346933,0.1271964
0.7104938,0.8447303,0.4041346,0.16699252,0.37788475,0.2801715,0.2905714,0.793818,0.395801,0.5078885,0.4595748,0.39702767,0.21432364
0.19375321,0.22884803,0.7435559,0.054106064,0.23916015,0.18890962,0.4414082,0.7786019,0.5423154,0.3341669,0.34343463,0.45160955,0.18914649
0.40419894,0.77263945,0.48683304,0.089075014,0.2228058,0.16519605,0.50919914,0.20365332,0.55317837,0.32708672,0.26942664,0.37401253,0.03411989
0.67464745,0.7615427,0.4305402,0.113426596,0.36087072,0.23955077,0.3287338,0.8314419,0.43198365,0.47649056,0.42645952,0.37787485,0.17824237
0.5590135,0.91229945,0.299341,0.09143829,0.3667509,0.21613911,0.57624257,0.8218161,0.47087306,0.4994241,0.45480374,0.49089605,0.29442844
0.86228967,0.36554587,0.6398837,0.2413899,0.48661748,0.3229674,0.5084799,0.80986273,0.44734234,0.5044945,0.51165587,0.46285218,0.28310442
0.23644707,0.1635246,0.5702127,0.0768989,0.22142144,0.10397275,0.49640718,0.5998378,0.72550374,0.20566042,0.2787893,0.29761136,0.17687382
0.6215893,0.8974674,0.46251267,0.15739478,0.46771508,0.30111817,0.5008142,0.74947405,0.43253285,0.5511889,0.50158954,0.41378456,0.27750936
0.3995836,0.38655132,0.8508265,0.17600621,0.44849965,0.33477688,0.5763543,0.91489613,0.37856436,0.5935488,0.5315918,0.742793,0.32880464
0.53728366,0.3161248,0.5039123,0.13923742,0.46276727,0.24488081,0.6403766,0.77257806,0.6121295,0.3715149,0.4005448,0.41905236,0.26904723
