PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,effort_D
0.16054191987485844,0.7458520218037625,0.34242676236653113,0.731458673883725,0.2876321556277082,0.5329315296381977
0.04023456923685481,0.48761731503510025,0.2394464279211736,0.4567896662984263,0.6091543704644435,0.4249365791907933
0.08469802887276151,0.35560876372173433,0.1712116455871563,0.4556492813749061,0.42450210499420377,0.3579494751736863
0.5233106125158479,0.5637685324160738,0.1448258970100777,0.275287660271425,0.6043712060285154,0.7153101736718005
0.054846271703721326,0.48988854238941354,0.24396892730834938,0.5024268404966776,0.6540751572672809,0.4261525160095192
0.19865760294814416,0.5418231737144467,0.1279706559499511,0.4008025865358673,0.565314661664485,0.5357743211858472
0.1660329733363131,0.2764546260764723,0.24171785160958342,0.5106500906229317,0.0803093272116806,0.2776232614227302
0.13039190347312346,0.3558050933866215,0.4177037493847966,0.18525012696230908,0.37171607871000123,0.2967897446511219
0.13435568507093687,0.28958505977059024,0.21099662549032078,0.4282408876960774,0.31740173505710056,0.3038169220385621
0.06985289198520332,0.5235576093332348,0.2615218267716568,0.5412146823550077,0.6407985752355051,0.4229667171273558
0.24820956823075285,0.5345293628160479,0.11479271883506957,0.356505821620269,0.5825605442193922,0.5736360240610053
0.048324323844374725,0.466115765757856,0.2186036316046822,0.474675280450508,0.5872576493620022,0.4140395273012608
0.07019127266502255,0.5959784737991056,0.18433911690874022,0.5323483261399428,0.22722817703612394,0.4635291072451852
0.12331200163252432,0.5283871974623705,0.11640222461077984,0.37447372507412546,0.49467772358786266,0.4948145870613917
0.6760641039465314,0.7218391762490391,0.18807703386836977,0.33184436061848643,0.5091299059936971,0.8599245301188543
0.21442448032926104,0.40689564454636074,0.6714719141793426,0.09449443584086242,0.4789217796962406,0.285057079241509
0.08159019858534897,0.5652995441039821,0.2079285875606783,0.49235924933130026,0.5056551294673727,0.4390106883782935
0.11487683647831225,0.7051739065650949,0.2033263154970195,0.45814107747158006,0.277828528001547,0.5035186798640203
0.08685330047059468,0.6088725741129211,0.2718378361050227,0.5954055203314728,0.42119630355653187,0.4667654370190228
0.062369382131594105,0.5613714207951478,0.23814297933008058,0.5358583468322791,0.4782095299096944,0.4399656150046942
0.04748655922341945,0.47399840487545675,0.23480326472253138,0.4829035894348077,0.6187210649926972,0.4175448428432433
0.11733650272836028,0.39530421253988907,0.1737614290395243,0.5412510776044995,0.032870677727740605,0.3418712458334473
0.45507909208272135,0.5875981874989791,0.13212648953405093,0.2927456727836039,0.6032446776532621,0.7033819703706208
0.014196451932640658,0.5736584600882767,0.2202902976297787,0.2852856413517191,0.3129146177645241,0.4301602346939929
0.04386080002542875,0.4672411246032428,0.21697222004243072,0.47688592352949555,0.5922548976132391,0.4097849661734845
0.10164800708608514,0.3296523941924319,0.18411006394528454,0.41324516943231165,0.36929553125497355,0.3448625230052127
0.1439429082005341,0.2665966986729217,0.2264427121467201,0.42659353047213433,0.2722538056357983,0.2732112808613708
0.24352622187474826,0.2029546736668919,0.4246051499289569,0.40731487870217525,0.2918619306552074,0.1797037547287651
0.5288312005322667,0.013539742604159966,0.7380332903830159,0.7788108309237631,0.36526941680246633,0.0293827058655675
0.059870899983346486,0.6316350404836094,0.2036117193719644,0.5109426067239599,0.2464548099434783,0.4821173697648125
0.06958062048877452,0.5168238229941401,0.23555482339776973,0.5021891232881607,0.6249955604151758,0.4264112138997908
0.24721014222252186,0.42624539462193095,0.08870384396825193,0.33153996226117377,0.3991965356128111,0.4910695218153756
0.2083501288512139,0.6441346832865575,0.06507011520955686,0.22547589253347342,0.29789414656416946,0.5844548029397031
0.2322297017078661,0.549133658350887,0.8787957477408319,0.024012671613710623,0.5632194611492798,0.2801441558898431
0.12910889555079652,0.5244989026307113,0.15631452924339156,0.4093134320067308,0.5931997185014237,0.4841818150600663
0.10854627749261116,0.7245603922301131,0.5423897237174343,0.022166775938198713,0.41298674792120255,0.4279035230693189
0.05209134154786112,0.5327050499539894,0.17399436560949177,0.36882455659242486,0.48829104093574355,0.4375710358693291
0.05489162341168547,0.43970208925602583,0.1923922616635845,0.4780387597345426,0.48122760639669365,0.3878490533325284
0.007454159113427727,0.5309438768008726,0.24255153989876244,0.2723445237224102,0.39842299795120323,0.4058912380081991
0.048721774059409646,0.5174938544856376,0.2121604471322106,0.44636870647186366,0.5492825990218991,0.4168813353273751
0.07983226068048789,0.37773063027121345,0.19362179458113946,0.24275298873458057,0.18661133935938762,0.2994830259952954
0.28470016077092697,0.4147781233029903,0.05620436307640658,0.3003024881031654,0.2679176180360292,0.4965678765630085
0.07295608093876711,0.5896224045489018,0.23955054594579844,0.5420573988794115,0.40945602039578277,0.4499725463120603
0.04793517090567826,0.49351751784563924,0.24855519655500088,0.48551946724198297,0.6345795464922037,0.4192712571989998
0.07171197753858066,0.5604100204858073,0.5434620128449544,0.14260195002881426,0.478250470338096,0.3624908727988458
0.014237173670735265,0.4586145113693479,0.2233273153414316,0.3095173392684958,0.43561089564728533,0.3877458908815517
0.11765855530825635,0.675385329836677,0.23627293846456845,0.6348816177144477,0.1324977291220586,0.5049961886207679
0.059438942334996664,0.5113275448682345,0.2409861093638,0.5129903494739534,0.6022884234357302,0.4229635575410955
0.021429997541215606,0.5717090586916829,0.19958381491631827,0.25959895922638293,0.3029430241985555,0.4049051783528591
0.14625911517753132,0.2788811636207349,0.242786803810192,0.40051007875192574,0.2954806163466008,0.2885591157562857
0.06932194190956936,0.5415360522195319,0.262521487889859,0.5530833303684966,0.5795886501207215,0.4350487417036367
0.05093486365156994,0.5331619059555023,0.21793442137216248,0.4901023864445453,0.5085357842713422,0.4284275739500419
0.10464084655962075,0.576273646232151,0.1825793430782311,0.5799935889374389,0.14195073118063312,0.448765010484209
0.09764672406385395,0.36113043244911797,0.17825287307354215,0.5016808930774358,0.3907005534433318,0.3445718802608255
0.1920152038409911,0.511497135981256,0.050045633436462955,0.3373203955650405,0.32357741239324467,0.5124942656682027
0.16601903047972058,0.816091621950321,0.33963033549197613,0.7085602530625842,0.24728351095579504,0.4830561718635765
0.18607693216321877,0.8116933202455103,0.4061204160778842,0.806729163898549,0.24606654757748977,0.5577297747521065
0.06693646908793668,0.501080759997048,0.25352780619527066,0.5192012284421805,0.6857271864645536,0.4293811307380994
0.19030610371458478,0.22884233433485046,0.3115560202713694,0.4607735836893363,0.28266829930390136,0.2339195582028729
0.17626653231387715,0.3993825707758947,0.23804381014994266,0.6738246730893426,0.08939117187305362,0.3076364848417777
0.08459798575032822,0.38877974726643705,0.18709268433260617,0.5115904039099757,0.4738185998260236,0.3624277379947154
0.0699745134732708,0.6066905217213783,0.22864677406444034,0.5469024709460236,0.36072622850771363,0.455116201576378
0.04998873586558346,0.3901368482204085,0.16006698554491808,0.4091850872563483,0.4209976941847138,0.3691783442741551
0.06613679487050894,0.6941721149376361,0.38419614817500697,0.18242659811335263,0.3509828692946221,0.4157095123422156
0.06032905175636644,0.49741273048668727,0.2576196220726056,0.5225209283822568,0.6793562416935431,0.4255684740476755
0.06335540878110545,0.5814214719728115,0.22217390675532256,0.5273885307212491,0.3941322308412201,0.4545195940538193
0.42006190020918766,0.5799753446655416,0.12016490492177234,0.2897172440518718,0.6013179148860183,0.6775225857695633
0.03892481029932547,0.42077804190985607,0.15001278883552382,0.41227228869063587,0.41896196004006975,0.3719572862382663
0.023651289424595448,0.47872890954485714,0.257621453917078,0.17183109517673312,0.27002128524889435,0.3864953161886433
0.2556454621037845,0.18770839715145682,0.3755666545961972,0.5635593548798827,0.32646324640647273,0.1929316528116725
0.057129641891801725,0.48727374848273014,0.2447152910634791,0.5050125439213695,0.6635043223267707,0.4258518728853471
0.05775595551407185,0.3861843723183149,0.17236479045468064,0.42135195251753377,0.34996045571582984,0.3635701477139237
0.0822977311338396,0.512661329956436,0.2801646379114148,0.5519504687806307,0.752589075215137,0.4550148148763325
0.06068920232751549,0.6714628835192947,0.320819635979957,0.16857692075340708,0.32374498160627363,0.4336925961450623
0.30421141913174654,0.5254263997854474,0.057104992710509395,0.2585820722917403,0.43896687529056033,0.6035629700596077
0.06870998079582467,0.3687171688278204,0.15091576117411548,0.3977339939814217,0.3968932737921648,0.3668258466100188
0.18535472524869223,0.2356683443752644,0.26539809199082876,0.5211650960822503,0.28167937622221606,0.2456902954138503
0.020913276336475273,0.5596957102251594,0.36854808555417407,0.20940069753329874,0.40854122768477835,0.3784405174293734
0.06665186895782922,0.5526215841836231,0.17962681605763697,0.47053943609239846,0.45181668862580193,0.4406141056210683
0.042960470480503055,0.5315078619882474,0.22603235296821828,0.4758087826619494,0.5023330632590446,0.4247280707590557
0.10797367511234446,0.6239966457495043,0.5996690257002071,0.07608832152927314,0.43803840407329775,0.3683616761409154
0.013826786451637152,0.561812254745743,0.3472055411758346,0.22567571350686513,0.40581526646691984,0.3885463411739161
0.5535312754718421,0.6827805095825488,0.19485546852719077,0.10393789287518856,0.5702395268028286,0.7613146920854419
0.05565459957478024,0.4112811414100457,0.11254132305350636,0.43151663381933425,0.25004742620643766,0.3697664873528369
0.03886577168328613,0.49294303941790785,0.2402852114339241,0.4322959993096841,0.598288611215024,0.4230016759990793
0.09905424914234251,0.3377861767553091,0.15991119257964814,0.46186238604490143,0.2722883722352991,0.3182331922095017
0.036836311690798165,0.5326425648089494,0.2458871537173155,0.4534252298179524,0.5281341437287563,0.4218506758631219
0.05495058687335728,0.3738008117250837,0.2133954211521456,0.30601875621407293,0.3836062877662614,0.3409232206541763
0.037512918943922724,0.512525402319565,0.1626096138011793,0.2624746696286805,0.4075282815864325,0.4415738500099799
0.06933999980619467,0.3381588872232778,0.15058889715797585,0.3549177720670487,0.2981083421909433,0.3383828517141596
0.039970139928997575,0.6419081391548889,0.4154182234507713,0.20917010174635253,0.3799763216034615,0.3762828540749846
0.013652872758808943,0.5051718809028399,0.2549461734236618,0.38478067598151067,0.5130059761870508,0.4163589332915789
0.04651738629225957,0.42441396498479467,0.2091130627615574,0.4054770623565115,0.5171938519155989,0.3897265296909196
0.17252535041452727,0.8845020290123125,0.33004716919591637,0.4095394679157057,0.1712950173600004,0.5519807311894742
0.1445374077541337,0.7851048783519317,0.26867228119080355,0.5951023386197611,0.1995308085265505,0.5167485645857784
0.15371881949464927,0.2759308509049746,0.22472308515889175,0.3928781052994957,0.27682682181579865,0.2836486558741198
0.06770544498185924,0.5017540069544973,0.2273780733730982,0.49127737431974544,0.645420326874676,0.4321759378190439
0.06746978981789364,0.6778517000044203,0.27190768217594813,0.2606962232309528,0.30918314713265843,0.424045587062978
0.18288734124084535,0.5442054079092463,0.11161857891755006,0.3682809183041971,0.5450606888101308,0.5275690417654194
0.1338574174247863,0.7688044586106184,0.3636694693602581,0.7467965059298888,0.21638169491615208,0.531953186987693
0.04125483503113708,0.4911677705178488,0.23959118513335317,0.44425031467476234,0.6106978491804262,0.4205752593198231
0.08862465938140093,0.5863390139094508,0.14165301469295477,0.4507520265244293,0.32797561151371757,0.4933074746796861
0.05521531846406772,0.6550362280609221,0.3704735017852985,0.13172832930912093,0.34897377038006994,0.409141403429243
0.24776589246347674,0.5354337625071566,0.09379294075221117,0.3267403542826851,0.5360853532383681,0.5752261189726998
0.05253276315260632,0.49498294621557026,0.23610507494545724,0.498453889269915,0.6313879587118821,0.4254069926888145
0.047373602287960156,0.4957775644951791,0.2579480668774908,0.5055639455881118,0.6386990354991349,0.415391482162288
0.06888556083093256,0.40907703319381594,0.190631913811744,0.4954501357334832,0.5372677706047182,0.3914808185773222
0.12262691338404583,0.69217454993807,0.24854472782732642,0.6038961407784444,0.251952437636126,0.5094881554240234
0.04547818175445925,0.43381430941955285,0.17992712624593116,0.4478444674369009,0.4787961890316033,0.3834645021976668
0.12082475824494862,0.626477755815903,0.18500263069215167,0.5351238567913261,0.28406436233430854,0.4990625322805486
0.08587589328243345,0.32954995355029293,0.20193683091459952,0.3103885232918556,0.2854750771903075,0.3178808787456985
0.0049013710837887,0.5283837099116835,0.22873824705036536,0.27497412400740767,0.38841976034134684,0.402501699933925
0.0737757411052464,0.5507943456544477,0.2499780043558711,0.5450990714728687,0.5830608554411676,0.4336625735436627
0.11268092870625139,0.7139847392741092,0.2657093397370792,0.6331222223228287,0.1954144077437654,0.5203990083415505
0.008314148624150752,0.5495139202460869,0.20289095423202474,0.2137286559004059,0.27573134088461115,0.3956035336976967
0.0659880137048256,0.5322946931526579,0.1724522581671421,0.4490704953173664,0.48880547709983474,0.4376822559184622
0.1085417966185324,0.46604378497997634,0.1735726113719371,0.5781573325794501,0.1786918242054722,0.3618508792859821
0.06348716334599518,0.5016655546132921,0.25442098404602725,0.5189336532262878,0.6739814356284201,0.4264683449301472
0.05358476469116554,0.4189832599396052,0.20281634203058768,0.4328885436535941,0.5177755737011803,0.3895379156416597
0.06624056116644655,0.5380320436810886,0.20940829528122015,0.49897300848389364,0.5302355695326276,0.4366248396295353
0.016312525065752842,0.5088689051016896,0.23830482634306988,0.36634945552469894,0.4826615740462905,0.4143487207174893
0.4487246183124638,0.4597612528151409,0.10905754975748559,0.24447057325473098,0.37271322594874545,0.6181847906326201
0.06282820348397905,0.4967871703091652,0.2514738880637652,0.5159404295909832,0.6800253040758372,0.4317541778436488
0.0382651045318409,0.4882893477059429,0.2335666268692106,0.4587530711718638,0.5844161600356016,0.4141496369228542
0.010438979742163276,0.46766635035488785,0.223434127477337,0.2887084901482708,0.409284698413217,0.3848208334495862
0.027968405243922967,0.5858312972925268,0.1820400647907281,0.3566294841586332,0.29950977881494456,0.4374088014726323
0.4801365902287779,0.29229564360124927,0.2570390871030337,0.4301698884405773,0.2798242699163805,0.4151100541002165
0.09082505602717555,0.6571596668615742,0.2448978551878611,0.5933300669482731,0.2661336188973581,0.4894516858109664
0.1535576743233267,0.27382112810116493,0.2623690754803757,0.37231326164225637,0.28723761711855,0.2738620567189592
0.2132863809872692,0.8880676936907999,0.4638215104508637,0.8907556485009115,0.16498314896035704,0.5869342803258463
0.10789823710451672,0.5603299063982702,0.21329123264461236,0.5112217732729387,0.6164280385151519,0.4632270681549632
0.0454657313534121,0.63454101453456,0.46454429431084554,0.16577669183274368,0.42732098284959347,0.3894189412623957
0.12422290495855078,0.5428861132786592,0.17132508773648375,0.41534250936161643,0.5935351075927308,0.4762314310154357
0.045932591771742484,0.4944731833543676,0.21555901167985642,0.47987713504293145,0.5170868230860928,0.4141866496189602
0.058336017544790564,0.40422164979300185,0.17253895252484902,0.45491558311645475,0.4878261936960994,0.377510539030455
0.019996945290731233,0.49497615689086916,0.22477039889273662,0.36476832461808106,0.5039679390115896,0.4167551814275303
0.08781689340974301,0.6226443177305939,0.20337152314101942,0.5121807696436969,0.3785770052791988,0.4485426095775029
0.06053003032904507,0.565028081140641,0.2449376858237558,0.5087815501539058,0.47828842165173224,0.4306024657276806
0.08765880369116492,0.4966524414075732,0.1887692123483187,0.4432081454944979,0.6067592536534632,0.4580083203682366
0.19214754042199078,0.7568058025438384,0.26943782062108307,0.6457542426456848,0.2584654521547415,0.5346699552740317
0.316957989737574,0.1301730613238377,0.44949314548447306,0.7358924646097664,0.3266475338123843,0.136719225970418
0.05189002905323387,0.6334075368329145,0.15080713143350877,0.34168115349131883,0.1850726063367882,0.4737468801885078
0.052086908537082796,0.4501231410634843,0.20607513981894054,0.477472523973942,0.5685127137723671,0.4109580311578504
0.0567827181605124,0.4534745518901454,0.05700783977573548,0.40079597592377325,0.2326086778293188,0.3974152792776586
0.050165439639670524,0.49962824732955563,0.21411925511808574,0.4760692135578607,0.5700328642102025,0.4233984625524176
0.11728874266134284,0.5139604009630809,0.1447927474072153,0.39063185726598904,0.5519657330003979,0.4805115039826558
0.06107189237084341,0.5261369364586133,0.24280177468999434,0.5224780045664337,0.5650487192474228,0.4321314395349344
0.06206282000984858,0.5083288834292671,0.261316293377896,0.5319999405534479,0.6645959295029419,0.422630718550196
0.051264144616338235,0.48587344980294417,0.24406898015269596,0.4977334300792819,0.639165370720626,0.4217035050225385
0.08537704978422178,0.6276364146096293,0.2340617111650389,0.5659792537884505,0.3544561762187398,0.461145492788613
0.14339499771927383,0.5234059080519904,0.1725875920792943,0.43219586552165423,0.6418583558509746,0.5046094966935855
0.14647426796775895,0.4497381375032812,0.6710027362568378,0.11637335654311365,0.5501598788686578,0.3144997015376063
0.02346137803285428,0.5016425875028054,0.25994959657084615,0.42170046321601695,0.5540618308682184,0.420187160229002
0.09832286534067229,0.5941400119471396,0.1888681371167848,0.506988684952666,0.44999952347523975,0.4610763635420326
0.057468158957510646,0.49814390230789474,0.24946996820742418,0.5090277690782746,0.648056060378774,0.4197112552468869
0.03251980838757966,0.5604812467457952,0.14980735367149373,0.32993374044592844,0.3252881394391665,0.4300388220398032
0.13929573112189497,0.6235296295863959,0.17102733462635838,0.24144170112709568,0.4218201674480474,0.5100139036725573
0.08076055201613633,0.5030082694450165,0.2612320872441957,0.5304700041801724,0.7000787033284454,0.4520946853164995
0.03919935262089448,0.5220778338281972,0.21779110430650198,0.4031695904696998,0.5242417559500124,0.4193702326849589
0.05492976586218331,0.4567947284401551,0.20372542003751065,0.4961760434063405,0.5762240719732574,0.4052632716386636
0.025100318839124877,0.5106230532378003,0.24227299444894146,0.41794799978383274,0.5294706859422181,0.4181887228524962
0.11381605560823516,0.49474567916056383,0.1046078157048688,0.3913370703212458,0.44720566399081113,0.4708590623904445
0.05330541347718816,0.6431376501642764,0.20835395217639402,0.4577083306406387,0.20205123878504913,0.4942564264594168
0.17253746123102937,0.4960114625333327,0.10044825338298952,0.33792178202832823,0.5122511124140302,0.5246434421835374
0.022331927927111736,0.45985257917912536,0.21643104330008653,0.3548977458518495,0.4753831798383569,0.3931702500972092
0.09578413894899157,0.6126031417852777,0.20728170278423885,0.536313223966234,0.35051758893130885,0.4746464310065709
0.07744251450336438,0.5790134779951439,0.2691015908033936,0.5791600993985067,0.5101441443225547,0.4355866113418697
0.08915920331265523,0.4625137461743195,0.4755824135134239,0.1320498813235777,0.44584372468645134,0.3446343254801224
0.07440719066175741,0.6165292311929985,0.21767102200793692,0.5351053163279257,0.31154275147054966,0.477899509666925
0.0642355540760982,0.693293971205972,0.35840462089339736,0.24896188279732384,0.3197909179904553,0.4076162974557307
0.05325671228031077,0.490815348112828,0.2511177681214693,0.5128851311741909,0.6682567651296478,0.4280809003383819
0.006983979513158864,0.4986620097490048,0.20162470025588342,0.20623731422147898,0.3069619177595915,0.3834622626799395
0.039164380313807395,0.48837624453551154,0.2383169104485425,0.455994394372263,0.6151912305017352,0.4258010106383625
0.19545428040075824,0.22843258588029736,0.28680492137063673,0.4809040601906902,0.26220061631905334,0.2375398132596806
0.213688116362446,0.5272988221266116,0.09024393932981625,0.22612047094062182,0.4564966000716619,0.5528361672408387
0.054969714852625154,0.5106161135346976,0.2471270199839271,0.5180719635831843,0.6215555247699107,0.4254257075919558
0.053931081112021884,0.5221320462007122,0.22236613483347012,0.5035283720204182,0.5487052270967259,0.4341500447017071
0.4448842144643894,0.6107364496310067,0.11893773209417702,0.3691014405230223,0.2670999588501113,0.6575521623336822
0.05277347341502893,0.5368219593525542,0.20075806845730385,0.48863067078983047,0.454392103728595,0.4359137181005196
0.006151228494364669,0.5035913011030702,0.2719738182486498,0.22050447431463335,0.3859470066892312,0.3915033070678341
0.03192631705491798,0.6426243820983213,0.31026918532950565,0.4642703556497196,0.16224429388728895,0.4608538543919697
0.055775125477105496,0.518093594218336,0.2066920742959342,0.4732814845768288,0.5574130162581984,0.4241830309315658
0.08262237249214643,0.5060832885731105,0.19798595215568726,0.45738729191723665,0.6173957008825742,0.4525666244859725
0.03966326063371306,0.494242879366563,0.23297207239306073,0.43960418665575596,0.5919813652969285,0.4216144207398752
0.06687705644307576,0.4861815924480169,0.15130837819901033,0.4884862690312448,0.34259500726959513,0.4020242534171075
0.09691867587759694,0.7205641439161845,0.23392723709936475,0.5089382018036616,0.17043341834341919,0.5202486704496477
0.1113211299244641,0.3505681073927042,0.1878925820861482,0.5244242007164883,0.4340827695954249,0.3440945270572467
0.12066601231872344,0.6204629442855184,0.139050216158081,0.4571185037690859,0.27942240091038195,0.5186389722927801
0.12507120447852793,0.5209714190059287,0.2054816817671279,0.48701746065805795,0.6783026019226728,0.4869162335454935
0.09887182361001505,0.5024066446435291,0.19516392090332602,0.6157385677993988,0.09502732941927139,0.3792711825484089
0.04421067197251488,0.4733891474114732,0.22939793342740772,0.4740671149166614,0.5981941948841365,0.4148456230445629
0.07141020113750589,0.5524462285064923,0.2644407634210065,0.5601258583370704,0.5475847489910295,0.4362129997845398
0.040658569182819015,0.46058148454153275,0.21997816069626067,0.4497834067354581,0.5677585775576741,0.4084982046066321
0.21458213900252654,0.22713094350407426,0.2981155383323783,0.5513798806147365,0.3045568643219177,0.2441130310724687
0.008654358037940346,0.5228708322912894,0.2909760255733683,0.24364056691325822,0.42466296050236835,0.4090182486168879
0.04885015564167377,0.48952312445891644,0.24707374838306662,0.49942268173632626,0.6496266698420247,0.4274556176575896
0.07107086553061329,0.48567075297901424,0.14078478132896857,0.514888715777144,0.1710804523369011,0.3993477217992697
0.011250911620009588,0.5426778643958302,0.24538181447729715,0.29809620169273116,0.3916951260150973,0.3963485923184729
0.007755198942960187,0.5319200567495649,0.24913381502866663,0.27721373680991984,0.3833527237574899,0.3930366861930841
0.02552095157236478,0.5887166470568124,0.3308624983587999,0.190776361011359,0.3782189493953145,0.3964795527832401
0.13297149416966322,0.6106613850592151,0.09744552617049251,0.37807818050121705,0.3210763217962429,0.5140272939356754
0.045465612081118906,0.5972961790569933,0.20080409873466998,0.12018758579169814,0.2684721150735633,0.4666969256927086
0.040274645644974946,0.5059400243440902,0.2346955258925986,0.45685821887540873,0.5732888221872287,0.4158871835479803
0.179410360717564,0.5359825326131529,0.10195379968926466,0.3742726206364924,0.4794469405302193,0.532524823887592
0.09640934212417664,0.4881852613813821,0.10415039461255066,0.46475772275635224,0.22995974172877603,0.4137551533402455
0.005172873475683723,0.5378150546092042,0.25084911424842704,0.25799023204159266,0.37702037528812865,0.3970559206643381
0.08827512066954397,0.6194816885261254,0.1993241613764168,0.5541539050830241,0.22962592419909691,0.4826570394154188
0.042864807002657296,0.4929394297289059,0.23325764074112704,0.4700046513494446,0.5989113272264528,0.4198465529109859
0.15085297068647896,0.8002535917789217,0.4125652829574965,0.7823861439588484,0.26513253487538957,0.5048498025445215
0.05831774388133519,0.6681752750778941,0.3672610095722323,0.13781299480244036,0.34510701991523046,0.4117185340527536
0.008125388078174034,0.534528977068516,0.31858183741901214,0.24413585596641815,0.43619860046457154,0.4027605321952603
0.11209484799478844,0.5271597683622492,0.19457044093849063,0.45514363853197837,0.6414703018339889,0.4683298142422691
0.03462804992957225,0.6215557503170329,0.3071068836744523,0.2584885878150064,0.3148701608273736,0.4200013334461803
0.010662192932414272,0.5088406314527998,0.222482364445773,0.25670687395082564,0.41250158962947514,0.410929788973044
0.2539751089913267,0.18878913897598942,0.38175596960815694,0.5388367032383982,0.3123699911575984,0.202905223703093
0.05633697595267079,0.4392985947885263,0.21284694833972773,0.47280890016723504,0.5803906075739651,0.4118912232647075
0.12826443463954298,0.6297287931902674,0.2661813596113738,0.7094539404487357,0.10102591839168329,0.4219335072256641
0.12931069128505135,0.4029526619717766,0.11932511839308753,0.43124013626745805,0.33634058302109116,0.3885870537399341
0.36458706891363374,0.6135043345780209,0.10540791968415084,0.3301932599474431,0.38811369752106684,0.6559988888259545
0.018209205961472796,0.5481543800265319,0.25563385862989874,0.31712623193556344,0.41394868559683273,0.4026936452658042
0.06112276485950453,0.5000167319823102,0.24814144293406906,0.5128114976422045,0.6626870786601909,0.4234426594347664
0.08245774195314072,0.570760419261449,0.153330622037754,0.5282530011784335,0.13815093868078115,0.4554586956880793
0.05662433748901514,0.49124798953942606,0.25504513380338756,0.5154578304316928,0.6753790311297139,0.426463968539255
0.0646146953194327,0.4270449211943431,0.13194977488008036,0.46714105280979673,0.19040579894926163,0.3720636959899476
0.04778208224450212,0.47044980551247706,0.2024352616350423,0.45030320871539903,0.5483673950476763,0.4092367648934695
0.05605170911668046,0.5777060013599339,0.2166082602686958,0.5110883061733447,0.4211196217065207,0.4476143574734994
0.17510267712270516,0.26423312040826985,0.34510701909826436,0.3728630846287019,0.3495659599083416,0.2543310266611787
0.009226816279166217,0.47316781925473317,0.20852069636021558,0.26597792224850736,0.36120448899346796,0.3898397746373312
0.05759197298507627,0.4472640825364795,0.1782227507976387,0.4468765486610668,0.5401954524490299,0.4114438422733794
0.029170306964238266,0.5768295007106763,0.19999338064273892,0.25472643445073084,0.32939828165774326,0.4233702474284505
0.016644041087818556,0.5020164224980691,0.22891864953821392,0.3621530662934871,0.4824759089070314,0.4137516876865624
0.04711421907643569,0.534861803155835,0.1860819481741245,0.391693044153544,0.48321693234364266,0.4105274129567112
0.0723840034329497,0.655645535953917,0.21762714794473995,0.5085165502708425,0.2543661613276972,0.4662481409903317
0.04370106456863834,0.47450845878425485,0.23154809769964796,0.4613161521043567,0.5964444409699456,0.4116540331428096
0.09298814028236387,0.6880084037251708,0.33705570391187456,0.08865641221626347,0.3163154230065577,0.4549597302052995
0.1362459180163128,0.28346135163525144,0.17898717186177224,0.42271676260396934,0.2633853104610253,0.2969134686742326
