ID,AFP,Input,Output,Enquiry,File,Added,PDR_AFP,PDR_UFP,NPDR_AFP,NPDU_UFP,N_effort,MI_N_effort_AFP,MI_N_effort_PDR_AFP,MI_N_effort_Added,MI_AFP_PDR_AFP,Effort
0.69311464,0.0047541987,0.0061489097,-0.00028113928,0.010903794,0.0041249543,0.0015552331,0.07802,0.06570317,0.08222957,0.07357803,0.013200757,0.00093095633,0.002894236,-0.00010065902,0.010164606,0.010003479
0.5946704,0.013796956,0.006815087,0.043541994,0.0074781077,0.016867666,0.011865521,0.056877904,0.04994816,0.050238848,0.045555122,0.02445288,0.0011376945,0.00415003,0.0004460116,0.02385098,0.023296274
0.38112482,0.007267452,0.005323071,0.023366936,0.0035554876,0.007005693,-0.0007686347,0.051648047,0.043589205,0.05152607,0.04553961,0.014360041,0.001172736,0.002671609,-8.1719e-05,0.012025887,0.011800999
0.35323274,0.0045716916,0.0031864261,0.011088231,0.0034912494,0.0073689455,0.0012458698,0.061060965,0.051179834,0.060080685,0.0535253,0.010428943,0.0007768776,0.0019002738,-0.00012920795,0.008466511,0.00818171
0.42245454,0.0056480286,0.0046483134,0.010923148,0.00021270197,0.0097480705,0.0035316425,0.058296323,0.047753,0.058976173,0.050489087,0.011057492,0.0007679311,0.0014086681,-7.9360325e-05,0.0084305145,0.008067083
0.44893485,0.0046600667,0.0047914675,-0.00046255626,0.013170799,0.0073406813,0.005519148,0.06373894,0.052855603,0.060284853,0.05496853,0.010606125,0.000775509,0.002720107,8.86267e-05,0.010454212,0.010179324
0.16852687,0.0045197094,0.0040143607,0.011799067,0.014765659,0.0032581456,0.0046169143,0.017746028,0.016539976,0.012411343,0.011884015,-0.0021380223,0.00058835564,-5.6352932e-05,8.636591e-05,8.963328e-05,0.0001031775
0.2075523,0.0024261738,0.003161191,0.0017839791,0.009453505,0.0015313467,-0.0012785878,0.070947506,0.059050977,0.06583637,0.058756217,0.0019022471,0.00032683427,0.0012065176,-0.00022456098,0.0020442228,0.0035103918
0.8056079,0.010663304,0.00893517,0.017225161,0.044493753,0.010605259,0.0036611296,0.12662429,0.113616556,0.123969786,0.11865052,0.039910045,0.0014321108,0.009782064,6.154972e-05,0.037219487,0.03661558
0.44345006,0.0060492223,0.0028667143,0.01873263,-0.00072216755,0.009194553,0.0046489565,0.029082263,0.023210548,0.018703781,0.013915027,0.0016541916,0.00047498278,0.0004970059,0.00019046917,0.0050286544,0.005037452
0.41262698,0.00513381,0.0020742852,0.011869581,0.0112275705,0.006796557,0.006122213,0.029352214,0.028825276,0.017218959,0.019382037,0.005338722,0.0008251227,0.0018855426,0.00013023417,0.008115635,0.007959507
0.10816912,0.0040017343,0.0020031831,0.010002676,0.0050794906,0.008429924,0.00056637474,0.06360143,0.053325687,0.060179833,0.053073637,0.0058253007,0.00053948816,0.0013497005,-0.00020249082,0.0045074075,0.00532859
0.17106435,0.0047728275,0.004162346,0.011946127,0.0073459805,0.0019240151,0.0050971583,0.07902509,0.06804468,0.081503354,0.07443485,0.009342207,0.000570084,0.001580677,9.039014e-05,0.0055386284,0.0059098536
0.4376819,0.009717663,0.0047987755,0.01052044,0.008791989,0.022619408,0.0095559275,0.032779783,0.027177678,0.031669527,0.026098464,0.013032297,0.0011712591,0.0014151265,0.00024910673,0.01032432,0.009144498
0.20756817,0.005339113,0.002317136,0.015115868,0.005681792,0.012580115,0.002808532,0.06787254,0.055673875,0.060769096,0.053048022,0.011518726,0.0007714673,0.0025104228,-6.1551225e-05,0.010928453,0.011336053
0.40437508,0.0062864614,0.0033170995,0.0044201114,0.044298165,0.010821823,0.004186361,0.06332933,0.051157504,0.06036087,0.051474784,0.009541916,0.0008059634,0.0019405445,0.00012245061,0.009235524,0.009261633
0.23632632,0.003569315,0.0018904915,0.0075628064,0.0037095537,0.0071287714,0.0021253633,0.046343263,0.03933399,0.041401584,0.038108647,0.005581748,0.0005536543,0.0013046386,-0.00010646183,0.006088891,0.0059881974
0.4368839,0.026500575,0.016384428,0.048452105,0.079503685,0.03750557,0.03476535,0.054040913,0.04604563,0.050424103,0.046037458,0.04487293,0.0012839593,0.0070665507,0.0016093863,0.042751096,0.04330114
0.11502256,0.0029107882,-0.00089423126,0.013409419,0.009655772,-0.0001863828,-0.00013962807,0.01741386,0.019540468,0.018480951,0.01985092,-0.0005726889,0.000633752,0.0010421835,-0.0001771954,0.00026425533,0.0006558439
0.09688236,0.021571197,0.008350411,0.078523755,0.012083837,0.016505174,0.017799038,0.05508095,0.052407864,0.04974854,0.051028434,0.035621494,0.0010165202,0.005416603,0.00081746944,0.034579974,0.034334596
0.2178498,0.0039550336,0.0031450852,0.009113527,0.008834919,0.005331431,0.0036168406,0.03324218,0.028480638,0.026812188,0.02495384,0.0023481273,0.000543442,0.00071807194,1.332807e-05,0.0040178816,0.0038500181
0.48219115,0.005201173,0.0043706167,0.014215664,0.013516841,0.0055645276,-0.00050241034,0.07339861,0.06277772,0.069803864,0.06485079,0.0143134715,0.00065429823,0.0035288339,-0.00013597771,0.013655907,0.014080081
0.09434039,0.012682787,0.0044021625,0.04121237,0.006973196,0.017934969,0.013361713,0.039382085,0.032459628,0.03800707,0.032312237,0.0163569,0.00088046107,0.0021019639,0.00044636946,0.014951836,0.014800506
0.33540058,0.004401998,0.0031809034,0.011987692,0.009405065,0.006233889,0.00040490506,0.05493255,0.04618723,0.050625704,0.04640468,0.010032989,0.0005752061,0.0021849452,-0.00011573006,0.0098189665,0.009926037
0.1707938,0.004579096,0.0024111993,0.01125361,0.0038970653,0.0112492265,0.0041824225,0.052890845,0.042473093,0.042998333,0.037835263,0.0070465654,0.00059201114,0.0017018745,3.205183e-05,0.00851701,0.008606403
0.4116662,0.011350531,0.008808842,0.010174419,0.05001887,0.021232635,0.017214358,0.056507453,0.045203652,0.047844503,0.042844716,0.023088705,0.0008648565,0.004737152,0.00068074546,0.02429046,0.024521936
0.14378937,0.004134811,0.002172928,0.009900753,0.0036449307,0.010388207,0.0022642873,0.0449459,0.034969095,0.038062587,0.032779634,0.0058472585,0.0005455952,0.0014091642,1.8420138e-05,0.006958639,0.006987249
0.5447476,0.02140015,0.011507699,0.03761797,0.0012042427,0.047663298,0.01637248,0.021184217,0.01406032,0.017546805,0.0115097705,0.015286468,0.0013101845,0.0010979243,0.00070079166,0.0142346,0.015396114
0.7906755,0.010278513,0.008233128,0.027941417,0.042928714,0.004013283,-0.00018470106,0.09690488,0.08437832,0.09669298,0.08981699,0.03608033,0.0012893685,0.007857611,-8.947488e-05,0.03199467,0.032278564
0.41697276,0.0053203586,0.0038558452,0.0111788735,-0.0016295202,0.011852701,0.0037257639,0.070717,0.060742795,0.06984495,0.06312727,0.01286583,0.0008372648,0.0023864717,-8.525679e-05,0.010767917,0.010067774
0.1824346,0.0041770674,0.0021994486,0.011089429,0.0015157284,0.010690058,0.0020829446,0.054115348,0.045457333,0.046160154,0.041548748,0.0063213636,0.00057750125,0.001411567,-0.00010052,0.0069247,0.006933744
0.39865083,0.004601462,0.00253829,0.013805039,0.015888842,0.000117639545,0.006307643,0.012336286,0.016273905,0.0030657575,0.0067453478,-0.0020805262,0.00087713415,0.00050552946,0.000111037254,0.00096317707,0.00096363714
0.47528985,0.006079702,0.0060320254,0.005166742,0.0044517787,0.0092595,0.0026934147,0.07179736,0.061300322,0.07392065,0.06540918,0.0115413,0.0010995809,0.0017668311,-0.00021258283,0.0076376186,0.006825877
0.1993784,0.0040727016,0.0033823587,0.009972474,0.011163424,0.0045646527,0.0041735484,0.028474081,0.024520457,0.021561965,0.020259757,0.0008957165,0.0005175573,0.0005396969,5.7510355e-05,0.0031080511,0.0030649188
0.16420978,0.0037593918,0.0033981358,0.007917535,0.013418421,0.0037447212,0.0013744908,0.033476114,0.029612958,0.029155353,0.026731055,-0.0011797147,0.0004896469,0.0004502572,-9.993954e-05,-3.0918978e-05,0.00073290383
0.6486541,0.02498966,0.011607604,0.016916769,0.040203676,0.061428312,0.027916532,0.029040536,0.022427626,0.026246522,0.020454025,0.030780096,0.002070599,0.0038771275,0.0009641877,0.028128296,0.026678292
0.15939455,0.0038186633,0.003908559,0.009582811,0.006910353,0.0034879358,-5.06551e-05,0.054644637,0.04641591,0.05022245,0.046423737,0.0041686445,0.00044580945,0.0011105926,-7.591817e-05,0.004065344,0.0047510723
0.11288079,0.012542,0.0072942576,0.021939818,0.028890088,0.027122386,0.016398199,0.05793461,0.043716013,0.057137422,0.046254694,0.018465057,0.00075836503,0.0024335487,0.0006374866,0.016071176,0.016975772
0.37200058,0.012790989,0.007286576,0.037022438,0.012062056,0.015242559,0.008350321,0.019016782,0.016295036,0.012740467,0.012492428,0.0058168415,0.0009886759,0.0005260955,0.0002791864,0.0074668014,0.008418968
0.13119215,0.0055857943,0.002411917,0.013944774,0.004332258,0.013745805,0.0052575255,0.058090743,0.046089303,0.04982985,0.042843457,0.0109338565,0.00068288535,0.002392477,0.00011439849,0.011506284,0.011659293
0.102996215,0.0026537217,-0.0008663407,0.012535813,0.0016571737,0.00200225,-0.004292027,0.02988549,0.02789467,0.031219043,0.03127298,0.0042456565,0.00065484457,0.0018791066,-0.00023345051,0.0044581937,0.0047059357
0.5826247,0.0060764863,0.0067082094,0.0029717488,0.01839241,0.008683275,0.0021235875,0.09473896,0.08189447,0.09968852,0.08789768,0.016383164,0.001201502,0.0034841325,-0.00017042589,0.0115684625,0.0114301825
0.17869891,0.0032324,0.00198989,0.009279934,0.004018267,0.0058175656,-0.0011982254,0.03816224,0.03248203,0.03164083,0.030533299,0.003688728,0.000473889,0.001606583,-9.01239e-05,0.0056522717,0.00597429
0.37826532,0.003412276,0.004003416,-0.004378657,0.015234636,0.0049864156,0.00631541,0.047538906,0.0396083,0.044299223,0.041778505,0.006084068,0.0006555421,0.0020126333,0.0001760364,0.007322404,0.0070595862
0.15945463,0.0049728164,0.0026732318,0.008893192,0.0051084515,0.013485531,0.004986309,0.045325946,0.035157327,0.04156736,0.034154434,0.007073347,0.0006992193,0.0010576046,2.1883006e-05,0.0063630603,0.005953938
0.21322167,0.0046996037,0.0019772607,0.013701907,0.0041453103,0.011532502,0.0013519329,0.07915746,0.06656267,0.07162768,0.06371851,0.010597024,0.0007772445,0.002786253,-0.00013378327,0.01003878,0.010728764
0.38637027,0.0026436006,0.002084111,0.004953155,0.010854671,0.0034065165,-0.00015633111,0.088102505,0.07612477,0.08407579,0.07533769,0.005940174,0.00064506463,0.0021033767,-0.00027291104,0.004986496,0.006132791
0.32110202,0.0051668813,0.003606844,0.014034428,0.00781306,0.008678008,0.002549114,0.048818577,0.04025479,0.04089094,0.03809937,0.008712059,0.00048627175,0.0020245763,4.3993074e-05,0.01032388,0.010514388
0.18699296,0.002473519,-0.00015702914,0.008982496,2.3260247e-05,0.0062428243,0.000980796,0.06729144,0.05473216,0.053950373,0.04664223,0.0022584859,0.00042163781,0.0013767278,-0.00014065944,0.0045260927,0.005644466
0.3376152,0.004147852,0.0018171244,0.014855452,-0.000644865,0.010129465,0.0010009236,0.06295743,0.056283757,0.05261141,0.05081986,0.009271971,0.0006294761,0.0026156188,-0.00014475334,0.010947039,0.010743425
0.1869479,0.0033543177,0.0026061586,0.010641534,0.00615671,0.004686488,0.0017028281,0.04926787,0.041614212,0.038253002,0.036694996,0.0039038816,0.0003229902,0.0014928071,-1.4027322e-05,0.006714959,0.007237311
0.11845663,0.003703901,0.0034589528,0.0076638046,0.000821732,0.0039036204,-0.009418681,0.018079445,0.016259098,0.026719434,0.025244692,0.0030259793,0.0009338686,0.001065608,-0.0002455903,0.0009060637,0.0007584472
0.08336726,0.0034393605,0.0035388987,0.009412183,0.013393413,-0.001460595,-0.0029950042,0.073084965,0.06468611,0.070596285,0.06592423,0.0035528531,0.00035291002,0.0013954423,-0.00030940288,0.0022238907,0.0041480972
0.6236366,0.013816637,0.008308428,0.029147256,0.006286202,0.029302292,0.011014231,0.055948716,0.04380467,0.05415921,0.044817004,0.022864655,0.0011737912,0.0029904158,0.00041934702,0.020531978,0.019913528
0.14662613,0.0044994773,0.0030832812,0.012427179,0.015450556,0.0020929608,0.0032458669,0.011334583,0.0125381,0.0106219705,0.010534657,-0.003100764,0.00068272353,-0.00010884041,-1.4156718e-05,-0.0020104945,-0.0018392801
0.5317956,0.004047377,0.0045435755,-0.0052210977,0.014064492,0.0069096126,0.0038190465,0.07236802,0.060418874,0.077164456,0.069843054,0.014177167,0.0008760893,0.0031482633,-1.29253895e-05,0.011210721,0.010635197
0.17397478,0.00479512,0.0025362426,0.010930134,0.008406259,0.012552895,0.005659708,0.054985527,0.04405726,0.046183113,0.040256556,0.007991957,0.0006846828,0.0018547475,6.312436e-05,0.008906549,0.00939603
0.1708883,0.0034327516,0.0027239858,0.010893831,0.003463496,0.004248053,-0.0015525573,0.03389615,0.028828746,0.027697746,0.027327545,0.0036712105,0.0005357812,0.0013843236,-4.3951062e-05,0.0058410116,0.005872884
0.10509605,0.0048384676,0.0014311601,0.0131081,0.0058131698,0.01091035,0.004388732,0.08202385,0.06706395,0.07207903,0.062166814,0.010442457,0.0008956082,0.0027554855,-1.8108309e-05,0.010125762,0.011355792
0.95316064,0.01410408,0.007905055,0.026636325,0.011630258,0.024794169,0.010294125,0.054370396,0.042891305,0.0578288,0.04744344,0.023968726,0.0013519118,0.0032966277,0.0004575454,0.021459553,0.021256197
0.26088032,0.0038466156,0.0029135179,0.014297854,0.01634486,-0.00028127246,0.005014987,0.020424176,0.019529432,0.014749818,0.01349819,-0.0019276715,0.0006019367,0.00017409772,3.234962e-05,-0.0001272969,4.803203e-05
0.83447313,0.008900683,0.008254806,0.014161628,0.025941897,0.008447842,0.0032242062,0.13496986,0.117956825,0.13340679,0.123137586,0.029852666,0.0014481349,0.007596584,-0.000102360194,0.026070392,0.02646053
0.33112046,0.0045282566,0.004699901,0.003917444,0.010495764,0.0056303674,0.0036246134,0.050223924,0.040649332,0.048317164,0.04271479,0.007139682,0.0006697751,0.0013909044,-9.142725e-06,0.0065241484,0.006234308
0.06875701,0.009424212,0.003107558,0.02510593,0.002958795,0.021858057,0.0099645695,0.054995194,0.04077183,0.052540615,0.04153505,0.016330805,0.00084050826,0.002159088,0.00026302683,0.013958804,0.013599686
0.36381423,0.0030524032,0.00074444374,0.012616607,0.007320655,0.00026188884,0.003964722,0.032937646,0.031268332,0.024725055,0.023618326,0.0037761074,0.0009215198,0.0014800483,-0.00012510255,0.0046154186,0.004430203
0.030879617,0.027981099,0.014685709,0.060118288,0.07132636,0.038113724,0.03170243,0.043567587,0.037942424,0.050031595,0.043724015,0.04374363,0.0015020382,0.0057174545,0.0013588015,0.038433164,0.039354555
0.37208176,0.0045444854,0.0031909517,0.012846524,0.015107943,0.008169698,0.0015180393,0.073820814,0.061714847,0.06984789,0.059753075,0.0059997924,0.0006747929,0.0011514013,-0.00020150641,0.004745393,0.0056223483
0.40502548,0.004730283,0.0035762428,0.011527835,0.0064054797,0.0070769987,2.9086368e-05,0.0609354,0.052578174,0.060083427,0.0548533,0.011707201,0.00073868025,0.0022014293,-0.00020291824,0.009782568,0.009546472
0.38657838,0.003931391,0.0037619765,0.0006014686,0.009550236,0.007908706,0.0040852316,0.06318797,0.051470693,0.0630516,0.056216985,0.010763781,0.00066122506,0.0025145472,2.1919961e-05,0.009750554,0.009274144
0.42016035,0.0050641177,0.003689976,0.019128922,0.0070872707,0.0031595554,-0.0006641799,0.07793617,0.06669712,0.06902528,0.064393885,0.01057428,0.0007613946,0.0031492768,-0.00010358602,0.011191495,0.01185573
0.07923666,0.004120166,0.0005259111,0.01112416,0.0021694826,0.009904891,-0.00039243535,0.038683157,0.031127878,0.040166784,0.03468125,0.0071046064,0.00075639674,0.0016397034,-0.00011358126,0.0057820906,0.005710033
0.38567883,0.0050149374,0.002421426,0.017100625,0.002036189,0.010682857,0.0008942394,0.08157803,0.07228889,0.07157273,0.06757038,0.012760385,0.00080477935,0.0035868862,-0.00016752473,0.013464128,0.01370982
0.11673648,0.0045815753,0.0023766265,0.009018078,0.0051202793,0.013530433,0.0038040248,0.054546364,0.04165242,0.047546297,0.0393305,0.0069015506,0.00053262734,0.0014067639,1.0657732e-05,0.0071556717,0.0074228114
0.22563618,0.0053075626,0.004391808,0.016947953,0.022475414,-0.0027390579,0.007188984,-0.0063959025,-0.00055854395,-0.0051454045,-0.0064121895,-0.008254371,0.0009464347,-0.0016009044,4.3164e-05,-0.008304039,-0.008610956
0.3032963,0.008842241,0.006147559,0.015602201,0.019731695,0.016485747,0.011197768,0.025951082,0.020858623,0.02211465,0.01814902,0.0053648,0.0007132306,0.0005101701,0.00039716793,0.0059029297,0.0060099
0.39302373,0.00413217,0.0027158326,0.014239679,0.007826458,0.0010947292,0.0023309547,0.12933344,0.112728044,0.120270774,0.111653276,0.012883537,0.00071658916,0.0048274095,-3.403599e-05,0.0125870835,0.01461933
0.18304193,0.0038695284,0.0036636402,0.010098607,0.0062561417,0.003353881,0.0013637214,0.07372019,0.06404658,0.0696632,0.06459381,0.0059361802,0.00046288065,0.0016025393,-9.2653776e-05,0.005012408,0.0058441022
0.4288184,0.007888555,0.006115014,0.022511063,0.0050308765,0.0121695055,-0.0013019957,0.031838026,0.025157347,0.025874645,0.022894172,0.006270057,0.00087728957,0.0017251264,0.00015662315,0.0070448457,0.0080617275
0.39379933,0.0048158295,0.003485127,0.013471683,0.005266205,0.0071619255,-0.000225408,0.059399184,0.051589206,0.05739428,0.052723676,0.011340283,0.00072071084,0.0021066095,-0.00021276854,0.00975042,0.009572515
0.43379343,0.0046330607,0.0059655383,-0.001753198,0.015102853,0.0062736403,0.0054210387,0.08941172,0.0743805,0.09194021,0.08059141,0.008273348,0.0008112438,0.0019516307,-1.7965445e-05,0.0053293584,0.0055725016
0.26709497,0.004724785,0.0032879687,0.016545372,0.012871575,0.002183075,0.0037023276,0.03753249,0.033243433,0.030254655,0.027293138,0.002646231,0.00071724015,0.0010959029,-2.7383801e-05,0.0038598063,0.0041467864
0.10926367,0.0036093453,0.002407987,0.010932529,0.0038535711,0.00725644,0.00035204762,0.07126993,0.058922563,0.0639852,0.056227244,0.0054314956,0.0006717935,0.0015429077,-0.0002295893,0.0049554063,0.006260339
0.10304099,0.0043406403,0.0016258402,0.010869065,0.0038876114,0.0123117305,0.003358838,0.061666258,0.048698,0.05478038,0.04633687,0.007760275,0.000686099,0.0017882889,-6.8385474e-05,0.0075223586,0.008116307
0.29416215,0.0045144386,0.0031568727,0.010270048,0.0028229658,0.00882411,0.0036903329,0.08351894,0.07359971,0.07816031,0.07341321,0.010835223,0.00066858815,0.0029819824,-1.562458e-05,0.010401312,0.010356132
0.021167144,0.031836092,0.010309191,0.10683247,0.033203345,0.028041523,0.030807028,0.03811563,0.0410334,0.041133635,0.042903285,0.049789112,0.0016803165,0.0069794934,0.0012824392,0.046011634,0.04612124
0.17987546,0.0065887435,0.0053653494,0.014061255,0.022645816,0.0049677677,0.008199702,0.0015903674,0.004449116,0.0012484621,-0.00057383627,-0.0038641756,0.0008868788,-0.00093593635,0.00016024965,-0.003681207,-0.0040022666
0.56566596,0.012492384,0.012300096,0.014372107,0.042218655,0.009612535,0.003042577,0.08406808,0.07356433,0.08981654,0.0825356,0.041875895,0.0016988355,0.008355956,0.00018553431,0.036020815,0.034447975
0.70459175,0.006646974,0.006863832,0.007796881,0.010219129,0.009779768,0.0048951926,0.12434986,0.10357084,0.1255326,0.11185677,0.021152768,0.0010064739,0.0054609533,1.9899278e-05,0.018075109,0.018748721
0.06813869,0.002932097,-0.000889895,0.010166359,0.0062179225,0.0068835337,-0.00033660536,0.057845898,0.04897033,0.054040384,0.04851341,0.004972916,0.00042404063,0.0019649959,-0.0002683915,0.0048885187,0.0061663752
