TeamExp,ManagerExp,YearEnd,Transactions,Entities,PointsAdjust,Envergure,Language,MI_PointsAdjust_Entities,MI_PointsAdjust_Language,MI_PointsAdjust_Envergure,MI_Entities_Language,Effort
0.8530556,0.82764226,0.516445,0.123441294,0.52129287,0.23879503,0.5322238,1.0468374,0.1717502,0.22687168,0.19944146,0.5841985,0.15279837
0.038636334,1.1140283,0.80858546,0.058984365,0.21409506,0.10087706,-0.118243694,0.60202235,0.09816592,0.052976046,0.014999209,0.20448013,0.09244942
0.8559165,0.49167764,0.53344786,0.12615116,0.5102187,0.22809216,0.6242835,1.1459768,0.19804488,0.2551417,0.23247205,0.61244196,0.16996816
0.665372,0.07768524,0.4236233,0.14621872,0.1673035,0.1041286,0.5025449,0.81394345,0.0049778894,0.08092508,0.08361502,0.14083716,0.035695042
-0.01437588,0.998999,0.7232038,0.099301994,0.105042964,0.07208847,0.45515856,0.39559755,0.017966237,0.04109277,0.068367876,0.02509126,0.08859069
0.78167605,0.40301007,1.0271221,0.13667104,0.085413724,0.078511305,0.35337567,1.0590829,-0.008254807,0.10275915,0.01973323,0.15595555,0.02860606
0.26774442,0.53375363,0.5954641,0.017278716,0.2008113,0.040634654,0.099057,0.9330543,0.028369099,0.03507987,0.017704068,0.18066798,0.056456704
0.011408038,0.3514977,0.69922394,0.12024577,0.23680818,0.13205503,0.335383,0.93014985,0.07784659,0.12909918,0.08777541,0.21950507,0.047960445
0.3748679,1.0370939,0.2434218,0.10047591,0.12707144,0.10049698,0.64566606,1.0638942,0.019079795,0.13677149,0.13444348,0.17469662,0.15628389
0.16786245,1.0518507,0.3859047,0.1251129,0.10771392,0.09403773,0.6448153,0.9466123,0.0032694712,0.09707404,0.10825177,0.13619262,0.14392675
0.28128433,0.61457515,0.3326068,0.09187804,0.37696633,0.13461125,0.48407885,1.0119332,0.11443807,0.13005322,0.13492496,0.41069886,0.04923498
0.9123284,0.69543934,0.34651414,0.12749636,0.5266869,0.2536552,0.7272315,1.1445651,0.2311054,0.2647511,0.29492736,0.6603562,0.22385827
0.78566533,0.96556365,0.5124354,0.22214888,0.42081544,0.30567312,0.5398144,0.80886877,0.2028837,0.250653,0.27866456,0.40435952,0.3213122
0.118310854,0.29902327,0.29280466,0.16396064,0.185464,0.14458165,0.4714912,0.9670934,0.030225325,0.142324,0.10510509,0.20378076,0.077186435
-0.008199699,0.37903124,0.3667954,0.06537517,0.27994207,0.11257236,0.2726829,0.88511115,0.032257255,0.103432156,0.062073402,0.25386935,0.07696773
0.63532215,0.781547,0.84315795,0.3716411,0.23394653,0.35884213,0.72141033,1.1346781,0.17924882,0.40457034,0.45537156,0.2853051,0.44680634
0.006392613,0.7525396,0.73985475,0.11336742,0.16293144,0.080782086,0.4832601,0.2907091,0.0016495548,0.0315111,0.08360106,0.05160095,0.042676125
0.64315367,1.0080436,0.17594013,0.08388083,0.094332926,0.034516282,0.16981821,1.0655885,0.015830312,0.055388365,0.017538184,0.110894404,0.051746015
0.86262304,1.0133815,0.29879278,0.16174464,0.49775252,0.30231148,0.75593334,0.96267486,0.23733227,0.3308094,0.3174965,0.5516671,0.45539743
-0.013117,0.99511206,0.4794236,0.15997294,0.12833992,0.11720583,0.6250988,0.9545029,0.02974726,0.12359344,0.116898574,0.17960164,0.1491043
0.7693984,0.9412889,0.7549906,0.33339575,0.27542704,0.3321699,0.28478009,0.82100385,0.1420012,0.23408699,0.25729728,0.22969529,0.15339537
0.018612228,0.37684864,0.622164,0.12057251,0.2639267,0.14948958,0.38182735,0.97657114,0.085806035,0.16324328,0.12088049,0.27607083,0.07759922
0.8258066,0.9969934,0.19136402,0.093795344,0.18424597,0.09803082,0.5085019,1.0551717,0.035488755,0.16007718,0.09782987,0.21655288,0.08437831
0.62091273,0.3683502,0.5067413,0.17484602,0.39322126,0.23242253,0.5457021,1.0342681,0.17457886,0.26587275,0.226614,0.5069537,0.096525595
-0.035981655,1.1063772,0.6894722,0.1580837,0.17031494,0.07419924,0.70108587,0.5185013,0.025418038,0.07568672,0.110438906,0.082631834,0.16340809
0.715699,0.7264866,0.5349165,0.3069627,0.66539764,0.4634179,0.5619413,0.72986424,0.538498,0.38899824,0.40457517,0.664018,0.51248556
0.47143036,0.79714197,0.77410936,0.22536348,0.15337715,0.19699723,0.5164997,1.1980752,0.05640305,0.25312698,0.21911114,0.20584698,0.20306186
0.7963438,0.9126778,0.37747926,0.08999343,0.5207967,0.24010462,0.6480089,1.0345961,0.20832582,0.2330447,0.23890631,0.6051853,0.19374721
0.006160997,0.35420257,0.6699705,-0.016150322,0.3764667,0.0634388,0.2370305,0.9123222,0.06398037,0.067419626,0.04409805,0.3066109,0.050368708
0.08755459,0.42585802,0.45858565,0.1028219,0.48707855,0.18080302,0.5277011,1.0904659,0.18304315,0.21604331,0.22253044,0.57666636,-0.04912798
0.26709747,0.9677612,0.7345363,0.22170986,0.20067173,0.17416248,0.6611184,0.255584,0.076932676,0.06236807,0.24358507,-0.0020725261,0.098394774
0.07282831,0.76988363,0.7159828,0.10563082,0.18908596,0.091173865,0.24230292,0.48427963,0.03727845,0.05182541,0.037736557,0.09304034,0.08705347
0.91471064,0.8353735,0.50183606,0.20053403,0.4243889,0.2843827,0.63469297,1.0908786,0.17775032,0.31615916,0.29547957,0.5217592,0.3557359
0.83560395,1.006414,0.5858704,0.08010819,0.5223943,0.21491405,0.47418413,1.0080732,0.16177084,0.19272426,0.15268525,0.5133432,0.14484687
0.93163204,0.69656134,0.5868321,0.1534024,0.33172473,0.20013121,0.67898273,1.143981,0.10614579,0.25165862,0.24670582,0.3986666,0.35348293
0.5748801,0.98159605,0.8000056,0.31390887,0.21165219,0.3018254,0.25003183,0.45268926,0.107081816,0.13955264,0.2313558,0.083758265,0.029377742
0.7557001,0.98644286,0.6508284,0.43734556,0.49315247,0.46398157,0.7594502,0.6322839,0.40634063,0.3175529,0.60844606,0.32580096,0.51261616
0.6462693,0.929414,0.57787293,0.15688063,0.5745505,0.29818946,0.6286936,0.87071174,0.2810134,0.25442776,0.33570063,0.58443826,0.29855165
0.051299557,0.79911286,0.5949026,0.0833026,0.27916533,0.10520337,0.32788548,0.60898525,0.08530844,0.07283334,0.059084162,0.2121106,0.14828725
0.6429728,0.9744433,0.5191579,0.15207835,0.29234987,0.1459058,-0.07740784,0.776522,0.068527594,0.11401493,-0.0066844607,0.21879154,0.0294479
0.11525264,0.431176,0.8405149,0.30191168,0.113754444,0.2386881,0.50669104,1.0435096,0.07185752,0.2815356,0.23004134,0.14566933,0.19984277
0.42328832,0.7542164,0.8404231,0.33384138,0.20531559,0.31909597,0.7031309,0.73265684,0.16415618,0.29364097,0.4454829,0.15807506,0.36489445
0.9003277,0.5593982,0.5829438,0.17407376,0.44597292,0.23538713,0.6124598,1.1119121,0.167225,0.27317584,0.23930128,0.5187493,0.33805862
-0.0075505003,0.34663892,0.77929854,0.08793207,0.20749566,0.10142221,0.33215606,0.9399359,0.058452733,0.10316848,0.057124607,0.20939445,0.016921483
0.11099331,0.43434006,0.68456125,0.26837307,0.22657761,0.22501779,0.5914077,0.6102166,0.102523886,0.22463763,0.2650794,0.19236214,0.2180105
0.46005246,0.049550403,0.6880546,0.08907519,0.13538879,0.062116586,0.45473745,0.8765308,-0.0001589898,0.047614645,0.040366597,0.12989312,-0.008094305
0.35414702,0.96345645,0.13911304,0.08506218,0.071382105,0.06852351,0.53447694,1.0656811,0.023397325,0.08758446,0.08076114,0.13505591,0.086323924
0.4650526,0.98024535,0.19818489,0.10009649,0.14016071,0.085382625,0.495258,1.0313603,0.018133024,0.10621278,0.085618444,0.17408696,0.09266597
0.5692477,0.05277347,0.4703692,0.13374513,0.20272139,0.09646924,0.52404416,0.8632056,0.025601571,0.08202604,0.09571073,0.20678942,-0.0378102
0.91620874,0.84784675,0.38304925,0.0899442,0.25119066,0.12512898,0.5967876,1.1298337,0.06605831,0.18249637,0.16068298,0.29252973,0.18859948
0.88167506,0.56629133,0.7174066,0.08546187,0.16286767,0.08588825,0.49655974,1.0449787,-0.0034175068,0.096575916,0.06092958,0.18638967,0.08607123
0.17576298,0.3368792,0.5496528,0.091613814,0.3775724,0.1398315,0.48870796,1.0642203,0.1247522,0.19036877,0.14937314,0.44898722,-0.04260072
0.48454335,0.9551476,0.2514779,0.068201624,0.1303723,0.051823366,0.33900186,1.0177207,0.0071900226,0.074533336,0.036091886,0.16242056,0.05289414
0.8031657,0.6740045,0.68922687,0.29364395,0.47555634,0.40671867,0.7314651,1.1237338,0.28682625,0.4299174,0.46614638,0.6346475,0.44078594
0.83512414,0.6270077,0.23805617,0.21762154,0.44332573,0.3289007,0.7228922,0.9785897,0.22695245,0.32858342,0.36176214,0.5404904,0.38410464
0.5952794,0.9590279,0.17001927,0.07016586,0.13793863,0.05613525,0.45615283,1.0442812,0.010113549,0.07982205,0.06517918,0.16365643,0.073123544
0.025510073,0.6599284,0.59876513,0.2609529,0.19839728,0.23204792,0.5957439,0.9171788,0.085567005,0.26689893,0.2558009,0.23494555,0.23293072
0.0693579,0.031473856,0.81590647,0.07691866,0.10160062,0.028761197,0.39695454,0.62078285,0.013009104,-0.006826385,0.032416552,0.052457422,0.0173939
0.8934939,0.53836787,0.43223855,0.10207237,0.7094082,0.2607069,0.69576424,1.1537577,0.3190282,0.28373525,0.30483466,0.844178,0.13440783
0.00960964,0.92296976,0.775805,0.09295788,0.13854663,0.0715094,0.3136346,0.1392033,-0.01747075,0.0015532947,0.035734564,0.0012018438,-0.0020478386
0.046841666,0.26787513,0.88986945,0.29693305,0.067724034,0.22501673,0.44341108,0.69954455,0.05244433,0.22172381,0.19840237,0.064196765,0.11894925
0.786238,0.9407712,0.60769683,0.50875396,0.41195264,0.53573865,0.20312963,0.70857114,0.38657594,0.35966066,0.38710338,0.29435146,0.25897652
0.11222853,1.0364777,0.72939897,0.06371127,0.5274842,0.1609009,0.3923396,0.36055854,0.21761492,0.046387326,0.08675058,0.33685753,0.20468509
0.8052022,0.9223425,0.58033204,0.38115227,0.488837,0.4490571,0.6328059,0.79749596,0.37336835,0.34468222,0.4779183,0.43560708,0.4919627
0.0024789497,0.3546186,0.40583327,0.086722195,0.27093348,0.1134669,0.3075933,0.9956692,0.020387411,0.118457474,0.05633778,0.24753927,0.02259926
0.108546995,0.9383425,0.68013704,0.022038758,0.39978027,0.09414039,0.12774722,0.6710616,0.13373706,0.05518814,0.027849292,0.31921715,0.07402201
0.3852059,0.3985368,0.49604475,0.057297304,0.16886184,0.056933995,0.3992596,0.9789114,0.001757862,0.05868605,0.04353922,0.16412888,0.04857412
0.47508705,0.37931037,0.3215618,0.3301183,0.28535405,0.35286826,0.6694937,1.0687456,0.20486118,0.3955766,0.39704984,0.41752285,0.31986532
0.017707422,0.24188404,0.26145563,0.12236887,0.20596004,0.11946509,0.34154126,0.9133696,0.00853578,0.10620896,0.054774545,0.17921194,0.05139001
0.0017239153,0.3695115,0.7905069,0.07354599,0.2042301,0.09702192,0.15381765,0.7291205,0.045553066,0.0651916,0.039525725,0.16378732,0.022691824
0.16729295,0.73514825,0.5155122,0.056163184,0.5501695,0.19144362,0.48396388,0.8861878,0.22326908,0.16445638,0.18961701,0.5979943,0.034524653
0.6805404,0.28719175,0.45020705,0.13792384,0.44359428,0.1879991,0.5721478,1.069046,0.17925587,0.21711676,0.20117109,0.5542036,0.0041135624
0.27114445,0.27622864,0.34341776,0.20842196,0.17739475,0.1501835,0.5185221,0.92641294,0.04276163,0.15594223,0.12776762,0.20972948,-0.03132625
0.8616363,0.30245745,0.40509835,0.12545428,0.62944156,0.21043031,0.6388416,1.1585448,0.2969023,0.26686576,0.26610845,0.76820725,-0.076133475
0.3941063,0.73214763,0.5344472,0.0911768,0.559099,0.22829556,0.553281,0.8709088,0.23776439,0.20359984,0.2337292,0.5975347,0.14758761
0.7690776,0.9608663,0.53405786,0.043866795,0.2019248,0.05513768,0.20815265,1.0588411,0.023416689,0.07722956,0.03372316,0.21722399,-0.0041074734
0.5271083,0.25193912,0.57881194,0.0995941,0.20068625,0.0947628,0.5157524,0.9805453,0.012633629,0.08974902,0.08624354,0.2358933,0.03330865
0.49771008,0.6779317,0.7139456,0.033671238,0.9632492,0.30624115,0.51683104,1.0130872,0.5056313,0.29980594,0.31713185,1.010991,0.017295366
0.77980345,0.673065,0.5817978,0.070170805,0.8161945,0.267456,0.56737417,1.0555756,0.35986385,0.27661583,0.2684422,0.8761022,0.099396884
0.04349335,0.40610337,0.5102463,0.108613156,0.32810673,0.16012806,0.45628655,1.0335225,0.10121283,0.18753083,0.14497058,0.38252875,0.008772299
0.3102603,1.0119661,0.3400478,0.15905981,0.12353286,0.13319826,0.61090547,0.99055535,0.026517708,0.16263197,0.15672043,0.16266505,0.15782636
0.52162194,0.08698082,0.2385503,0.1725708,0.15446615,0.12498594,0.44690332,0.71180254,0.036572553,0.10198844,0.09699469,0.09979814,0.10981721
0.45093042,1.016443,0.50941265,0.13188794,0.31335822,0.17689928,0.62405854,0.87224495,0.110804915,0.13993517,0.18377376,0.3390189,0.21689928
-0.018589817,0.26141,0.6265661,0.042045157,0.24413413,0.05372795,0.2883074,0.77406776,0.027019862,0.048347365,0.023273138,0.17723599,0.062039077
0.61581826,0.98488307,0.7146091,0.22390987,0.51673245,0.30708435,0.3489147,0.5918788,0.27315092,0.1643432,0.22338678,0.35994297,0.26331452
0.51886034,0.7488727,0.5918644,0.32973862,0.34158722,0.36845458,0.7292652,0.9547704,0.2306936,0.39061442,0.4585894,0.41298375,0.48239678
0.00678356,0.35532212,0.9588603,0.09668848,0.1813168,0.073895246,0.38556597,0.92033094,0.054573774,0.07044557,0.052268192,0.1881404,0.024956504
-0.035057448,0.83913946,0.781681,0.09132132,0.20462471,0.078759186,0.4090357,0.41183904,0.034075826,0.06041552,0.068178535,0.109197885,0.08220089
0.9041246,0.49858302,0.59620744,0.15300876,0.37169695,0.19629985,0.6330254,1.1186041,0.1114565,0.21202096,0.19765438,0.4422075,0.24620904
0.09976934,0.47989374,0.69841427,0.32782045,0.1136845,0.26757112,0.53532124,1.062789,0.09341394,0.32232162,0.28194833,0.15809011,0.28383967
0.7119746,0.39604014,0.61242497,0.31509736,0.2067684,0.28216732,0.6732933,1.0995667,0.14493135,0.37053657,0.35367724,0.27358392,0.42342877
0.52540016,1.0415549,0.4731613,0.19982974,0.25096485,0.21943603,0.80028087,0.9476744,0.0991475,0.2235832,0.33378956,0.263935,0.35202417
0.44951385,0.79840297,0.73947704,0.22264169,0.19482699,0.19941175,0.65253204,1.2131284,0.06900306,0.26374316,0.24141414,0.24905342,0.25511733
0.12068027,0.2650156,0.12713963,0.1374474,0.21700707,0.14151762,0.3473928,0.87945616,0.027668983,0.10614709,0.06062209,0.1978456,0.11649622
0.01294551,0.4652807,0.76518816,0.13617766,0.2991682,0.1497253,0.51799613,1.2238485,0.083601356,0.1854704,0.12383387,0.31756812,-0.011629516
0.07559261,0.36881948,0.7082733,0.19700927,0.123720326,0.16652831,0.45403174,1.0528647,0.07077157,0.19389455,0.16844496,0.17082658,0.040670116
0.81037927,0.8337674,0.74637914,0.42943227,0.32203105,0.443712,0.8842606,1.302731,0.2868643,0.55615675,0.6319509,0.42393866,0.7020154
0.04593587,1.0946113,0.44110206,0.14472431,0.117573045,0.119229555,0.7627137,1.0567449,0.021434424,0.12516081,0.15460311,0.19395994,0.16268395
-0.04509799,1.0654566,0.79132366,0.07525262,0.140953,0.052921843,0.5435878,0.053773765,-0.019957209,0.020706572,0.07717262,-0.009672673,0.03463179
0.7991636,0.5328578,0.34159818,0.19044772,0.42817923,0.30190545,0.81518215,1.0731024,0.19709423,0.3432728,0.40134674,0.5805125,0.45027474
0.7440214,0.4613346,0.40206337,0.1690251,0.44743827,0.27015072,0.746708,1.1635091,0.19266719,0.3229884,0.34455255,0.6017593,0.3061193
-0.032303773,0.2640858,0.6851469,-0.014292378,0.29037824,0.051637687,0.21106543,0.83270526,0.04618564,0.033142123,0.047408737,0.2266203,0.05534872
0.7492381,0.9754807,0.60902923,0.32550415,0.6052252,0.47318423,0.5425746,0.76923436,0.42756334,0.36159912,0.3645339,0.5689294,0.46715558
0.13894953,0.29087883,0.41607907,0.13623352,0.2662351,0.14458,0.42252293,1.0245738,0.06461683,0.15900491,0.1056587,0.3041202,-0.018346967
0.028980512,0.62535876,0.56783825,0.2646743,0.2121023,0.23855878,0.60879475,0.9417986,0.090998836,0.27108,0.2716572,0.24283944,0.23578224
-0.063800305,1.0211107,0.71114963,0.13830447,0.12744388,0.083559826,0.5570686,0.46427166,0.014923307,0.08620819,0.09109334,0.044963274,0.101910256
0.42355287,0.9831392,0.69153756,0.052485198,0.9010468,0.32482785,0.36527827,0.56487453,0.50511646,0.19704036,0.20355882,0.6991853,0.18258278
0.5380142,1.0465633,0.32582623,0.109943986,0.090032026,0.098749496,0.62766176,1.1104156,0.0058559254,0.12164645,0.12761945,0.14126071,0.09698138
0.17384386,0.7250565,0.79213023,0.11606385,0.15173519,0.11840474,0.04602263,0.8162277,0.038783602,0.09454677,0.026807377,0.15561011,0.05477476
0.038628343,0.1897373,0.31870532,0.09472422,0.20604202,0.05570328,0.35429448,0.842604,0.0026380848,0.040309552,0.04721766,0.13274772,-0.023509087
0.19176619,1.039027,0.6566168,0.076888226,0.4711361,0.17204358,0.4780052,0.5844699,0.19566369,0.08284513,0.12938976,0.37833634,0.19993101
0.34991622,1.0274503,0.61747515,0.16119865,0.22485024,0.15620357,0.6829559,0.7943406,0.075201675,0.13772255,0.2144678,0.20674168,0.24649496
0.33850455,0.8902112,0.4465486,0.28230044,0.21755207,0.28561836,0.7247981,1.1152712,0.12513682,0.3203279,0.34225678,0.3249364,0.3037627
0.63564384,0.9127979,0.64217174,0.23751126,0.59850085,0.37249398,0.23274966,0.49969158,0.35392886,0.18287942,0.15744565,0.37286392,0.2405585
0.74558574,0.96919054,0.6170562,0.45501575,0.6427266,0.5365391,0.5774086,0.4766956,0.5978875,0.26665878,0.5119963,0.38980737,0.4777996
0.38344583,0.31094617,0.84461313,0.09627807,0.09926174,0.059554197,0.25951073,0.8259191,0.009748962,0.04572209,0.0047646686,0.11478758,0.057185397
0.69399637,0.9915074,0.27969825,0.06726263,0.1244736,0.047936596,0.39132297,1.0671024,0.00078098103,0.0853431,0.05946354,0.15239774,0.043643303
0.7661365,0.9285102,0.57389534,0.3168325,0.3225809,0.33708948,0.34628054,0.6486908,0.16927774,0.22606088,0.27544597,0.20171243,0.16039251
0.06857521,0.08555813,0.8717284,0.13952081,-0.002962567,0.037519906,0.45256823,0.66381,0.025593314,0.0151544735,0.02227855,0.0007412061,0.048263848
0.7062326,0.9227866,0.54349667,0.088466965,0.14836818,0.08947188,0.3468841,1.0805166,4.8302114e-05,0.10796811,0.06972019,0.19341438,0.07255644
0.57747376,0.81413144,0.72382534,0.0570423,0.16482964,0.06595588,0.19555669,1.087384,0.007868418,0.07074434,0.023086166,0.20251793,0.032088835
0.03457951,0.40451282,0.74019545,0.1946828,0.2337232,0.20007375,0.44898996,1.0852218,0.11033772,0.23870423,0.19058652,0.24964419,0.095274754
0.833689,0.9464719,0.39332113,0.29766107,0.3202121,0.33569986,0.35955596,0.9114244,0.1727483,0.29103008,0.23837896,0.29871577,0.18465294
0.83899075,0.95027936,0.35893053,0.12192729,0.41318083,0.21194127,0.68102086,1.0387912,0.15888467,0.2818213,0.26277673,0.475815,0.36771703
0.7656993,0.4087106,0.4162083,0.2356724,0.6249222,0.3860218,0.69244075,1.0339351,0.37918597,0.42623666,0.438533,0.81270224,0.28425223
0.6658296,1.1220263,0.8021221,0.082074106,0.18259071,0.09357844,-0.0103251375,1.1769053,0.019104801,0.1128036,0.014330922,0.24033849,0.008397479
0.36951545,0.9923051,0.4854291,0.13950859,0.41493446,0.22894987,0.6477796,0.77040195,0.17348944,0.15447584,0.24479313,0.41733703,0.29370672
0.036418278,0.2881171,0.16210143,0.15207735,0.20835897,0.13829243,0.39989823,0.9630119,0.017609328,0.1241486,0.06993569,0.20165308,0.06643066
0.69042534,0.97984606,0.4780775,0.08746484,0.1286034,0.07582244,0.22544928,1.0645564,-0.006084278,0.093289934,0.047052927,0.18836813,0.018450383
0.22433262,0.2795073,0.43593878,0.14728937,0.26621124,0.13760078,0.5028094,0.9838695,0.04970055,0.14220244,0.12674879,0.30922326,-0.0023710188
0.9568324,0.8987759,0.5143988,0.10373856,0.26211253,0.13871995,0.5927662,1.1811966,0.06117653,0.20400281,0.17574699,0.32277572,0.22292973
0.7254577,0.79302907,0.6982302,0.0857413,0.32892853,0.1290908,0.4603391,1.1214784,0.06957817,0.1327095,0.11322086,0.34879088,0.097564384
0.755596,1.0654492,0.090374075,0.09723567,0.15848884,0.090022534,0.57577634,1.1358267,0.06845699,0.14184481,0.12937754,0.20349777,0.1486893
0.04001528,0.49725056,0.5055065,0.21137945,0.2700345,0.2155182,0.5482238,1.0079051,0.08418026,0.23152123,0.21711387,0.32526088,0.12753995
-0.023120023,0.31802654,0.4558751,0.04685864,0.28272894,0.08811788,0.20315288,0.8005485,0.013748688,0.07467916,0.03439956,0.23483843,0.07832415
0.1564818,0.24194978,0.11263212,0.22653987,0.18522383,0.2158048,0.41558573,0.940802,0.06823542,0.21235976,0.1392593,0.21968341,0.09951999
0.64078766,0.6073249,0.6115706,0.059061937,0.15163931,0.04111144,0.20460804,0.95403653,0.008563709,0.04861951,0.01753365,0.14516559,0.028027946
-0.016496867,0.99942636,0.6852035,0.20776767,0.12195279,0.13738015,0.6514732,0.6098207,0.03344339,0.14414959,0.18247752,0.06425575,0.17337212
0.07548527,0.714306,0.38463807,0.08769819,0.27373326,0.12514022,0.4880935,0.9292059,0.06299052,0.118668966,0.116656356,0.32939583,0.048532918
0.0071997866,0.38322413,0.73983485,0.06569426,0.24772266,0.07558236,0.32777163,0.9959721,0.05727823,0.09154385,0.05880008,0.2299921,0.027178435
0.53153324,0.5843497,0.3421761,0.038940858,0.14429817,0.036442228,0.21125816,0.8902792,0.0035629887,0.032584835,0.018802127,0.12410131,0.010004837
0.68428254,0.28325552,0.20593937,0.22784813,0.37988892,0.2735303,0.5722266,0.92039895,0.1684252,0.24810225,0.25008765,0.45648867,0.24640948
0.2947847,0.9294892,0.7170133,0.16136158,0.1713053,0.13729116,0.35235485,0.82712096,0.03892585,0.10424668,0.097650096,0.1624526,0.09575671
0.857529,0.9719626,0.24419317,0.07896455,0.1015084,0.016452253,0.30085993,1.0185081,-0.0037534311,0.11651486,0.007848743,0.094995044,-0.045292668
0.81896305,1.0010308,0.44566745,0.19688085,0.31850407,0.24473843,0.4935256,0.9772175,0.121065915,0.25996366,0.23126103,0.3380268,0.2546858
0.2363155,0.93789387,0.8780381,0.12631051,0.18739852,0.15216435,0.2866643,-0.121517025,0.038147267,-0.027201448,0.15172257,0.02551691,-0.088695355
0.76159126,0.9532406,0.3899501,0.062317166,0.65193653,0.24785691,0.6287812,0.999724,0.26245967,0.2207006,0.2630053,0.6990596,0.15296379
0.1852732,0.94545555,0.7019673,0.09690408,0.18127087,0.10687004,0.049939673,-0.006494932,0.008093088,0.0053868815,0.004483998,0.025027938,-0.047263503
0.55920887,0.67854375,0.46018922,0.053671952,0.1266396,0.052367926,0.39456365,0.94716287,-0.018483976,0.053462297,0.04157584,0.1348907,0.02465738
0.8623403,0.8622992,0.67931175,0.28936267,0.6021893,0.41940075,0.5213127,0.9838277,0.35105574,0.37532508,0.29221177,0.6558398,0.43325624
0.9616803,1.020543,0.3557161,0.13087474,0.315002,0.18184102,0.6713345,1.1723142,0.10558951,0.26305524,0.24984272,0.37561288,0.27090576
0.6697308,0.9404114,0.2952516,0.071132004,0.1232478,0.047986783,0.39928174,1.0441266,-0.0034917165,0.08109694,0.05911565,0.16070624,0.051343545
0.83548075,0.97594845,0.49973533,0.12831064,0.27933207,0.11896183,0.15666912,0.955813,0.037856285,0.14820324,0.025457622,0.24333292,-0.016661594
0.17888108,0.8740347,0.39988807,0.07340187,0.16411729,0.07070141,0.20459113,0.82534736,0.035639804,0.0589549,0.022514721,0.17111945,0.08663235
0.45267653,0.7830953,0.9138639,0.16170739,0.12205505,0.1327914,0.25786415,0.9097223,0.027655428,0.10908518,0.059636667,0.13540703,0.10953369
0.8077796,0.92536426,0.5903318,0.34276927,0.49482623,0.40396017,0.5854537,0.7447636,0.32810867,0.2923327,0.41479433,0.40193838,0.41388202
