AFP,Enquiry,File,Added,PDR_AFP,PDR_UFP,NPDR_AFP,NPDU_UFP,N_effort,Effort
0.10515265,0.19209388,0.087902956,0.18597284,0.1724785,0.18527272852727286,0.1693430201605812,0.14911243,0.07115768,0.071118265
0.16624093,0.19229025,0.0856532,0.20981905,0.15198945,0.16601041660104168,0.1381362082881725,0.12580374,0.075540215,0.08285861
0.17094168,0.1942188,0.10141288,0.2099446,0.09380718,0.100527160052716,0.06999851419991085,0.05752293,0.042175256,0.052935243
0.12246594,0.1792133,0.12591562,0.15938011,0.080405995,0.08882166888216689,0.06912719914763195,0.04780688,0.03596222,0.043259405
0.11555478,0.20567673,0.13056977,0.16859488,0.17792995,0.19435107943510793,0.16116486966989219,0.14256638,0.07334952,0.087910816
0.42775875,0.44852945,0.08603626,0.07541741,0.08647015,0.11142457614245763,0.05090897105453827,0.063863575,0.14404827,0.15980783
0.1544472,0.27471867,0.14305535,0.1370266,0.110089324,0.12140915214091522,0.09232570553954234,0.07492873,0.073489055,0.08953723
0.11396131,0.20985608,0.1067607,0.23360994,0.35868564,0.3717467571746757,0.3521642611298557,0.34162813,0.11643398,0.102020845
0.12536956,0.2611985,0.055297177,0.16720265,0.29281878,0.301169010116901,0.27538748652324924,0.26011148,0.10812257,0.110458195
0.097979434,0.14710726,0.08742732,0.16237003,0.11620528,0.12321905232190523,0.11798491307909478,0.08417558,0.06226896,0.06563877
0.26852015,0.28256518,0.2661348,0.25638437,0.2606788,0.2858564885856488,0.2468609148116549,0.24631825,0.31671625,0.31983647
0.19166768,0.20396751,0.06557125,0.12371125,0.076611444,0.0899459989945999,0.05690769841446191,0.047530882,0.04431936,0.05481265
0.16598792,0.20833772,0.11635953,0.14619163,0.2655482,0.293624609362461,0.24889543493372612,0.24642211,0.13019267,0.1445516
0.12938581,0.21949007,0.15101135,0.17347988,0.12652037,0.13677392367739238,0.08523152511389151,0.07210996,0.052501813,0.072908744
0.13058454,0.23851603,0.14658701,0.22807553,0.15448391,0.16046341604634162,0.1380003082800185,0.11427177,0.07070078,0.07650459
0.13699389,0.19532494,0.1011256,0.14920521,0.110245794,0.11621593162159317,0.0828838349730301,0.07016577,0.03372229,0.04342647
0.24990135,0.31438553,0.23467432,0.31814408,0.08581567,0.10330463033046304,0.07845876470752589,0.05999212,0.08594631,0.09934035
0.14213784,0.17974418,0.17361408,0.18946794,0.18338397,0.18995475899547593,0.1631934897916094,0.14063448,0.13618577,0.1477771
0.12949085,0.15765825,0.08850155,0.16952519,0.14020716,0.1486924748692475,0.12908433774506026,0.10170033,0.0611632,0.07638691
0.40577042,0.5657079,0.29473987,0.3445775,0.23577052,0.2699935069993507,0.21426236285574177,0.21981522,0.41218266,0.43253604
0.2315274,0.4212567,0.248102,0.29579335,0.1691286,0.1677167167716717,0.15153160909189653,0.12039112,0.1499024,0.16199102
0.3096216,0.2011041,0.0790766,0.16101503,0.028315496,0.02373341337334134,0.03014273780856427,0.0057564005,0.08036305,0.07731272
0.4302591,0.5966488,0.13469021,0.14883964,0.5144672,0.5167706516770652,0.4936422696185362,0.497475,0.42472532,0.4197174
0.11597775,0.18813236,0.10826535,0.15672334,0.16657649,0.16647447664744766,0.1443129686587781,0.13003132,0.058006067,0.06342666
0.12824427,0.21568103,0.10165011,0.20179276,0.27951607,0.2897719689771969,0.2497833649870019,0.24198216,0.096179515,0.10251278
0.29716584,0.23598719,0.17597024,0.35107857,0.040918726,0.025716424571642457,0.05135345808120748,0.022264,0.1624236,0.13005649
0.2556785,0.2813989,0.23420194,0.25571525,0.08648328,0.08646261864626187,0.0837376450242587,0.052395463,0.089597836,0.09396594
0.07344733,0.16951904,0.0708623,0.13825133,0.17918654,0.18505063850506387,0.16688343001300582,0.13554981,0.06567137,0.070236675
0.106863126,0.17788664,0.09205939,0.16994505,0.27686808,0.2939089293908929,0.2716754863005292,0.25437376,0.10205114,0.1091667
0.18732981,0.21970898,0.12560987,0.21483523,0.058568038,0.06584477658447765,0.04866782892006973,0.03468602,0.054861635,0.054618195
0.487866,0.59013397,0.18214616,0.12756926,0.098825775,0.12056010705601072,0.07642103458526207,0.07388298,0.24508797,0.27221468
0.13563868,0.2527806,0.13181485,0.23874703,0.26863027,0.2779015277901528,0.2488739749324385,0.2338399,0.0959492,0.10143359
0.38474563,0.5433573,0.41081768,0.4491353,0.064203456,0.06576041657604166,0.0672910700374642,0.03146386,0.14992027,0.1622773
0.15022874,0.3120793,0.11631372,0.20425165,0.22867438,0.2557710255771026,0.20479723228783395,0.21468851,0.04348672,0.04434712
0.14373583,0.22558075,0.09490607,0.17492886,0.09841111,0.12568978256897828,0.09250812555048754,0.08449711,0.0554047,0.061645806
0.1371121,0.27038926,0.099199235,0.16360243,0.16091445,0.1803124380312438,0.14137134848228092,0.1323798,0.06654246,0.075658485
0.2064848,0.168137,0.041292734,0.19724312,0.07102655,0.06542315254231526,0.06089907865394472,0.03473761,0.029814633,0.032425337
0.16611986,0.2108734,0.16465276,0.2134968,0.19375017,0.201183460118346,0.17113216026792963,0.15095726,0.13002342,0.14092204
0.2309549,0.2836804,0.032896817,0.043013245,0.13437624,0.1788475578847558,0.10205300612318037,0.1209392,0.11805031,0.1431173
0.15020089,0.20047109,0.1546867,0.19388387,0.1569046,0.17778258777825878,0.1381852982911179,0.1331287,0.09413782,0.10684319
0.23383027,0.16265993,0.18160641,0.15410303,0.43575123,0.4495548149554815,0.43770604626236276,0.4245874,0.29492676,0.28432468
0.14072064,0.16777457,0.15659294,0.17025687,0.4085053,0.41982324198232424,0.3904007034240422,0.38645,0.14565815,0.14126717
0.09608091,0.20585828,0.11164323,0.17082736,0.34854782,0.36215889621588965,0.3243454894607294,0.31936654,0.072937995,0.077692255
0.09565282,0.1513362,0.10692992,0.17201039,0.07636274,0.08484689248468925,0.0813663048819783,0.053701155,0.036413297,0.031547666
0.12995617,0.19380316,0.12979652,0.22851574,0.30332124,0.30126943012694307,0.2718737863124272,0.25103685,0.14500771,0.14285459
0.26394475,0.36848152,0.090715654,0.12752454,0.093897715,0.10316128531612853,0.0800885848053151,0.07113707,0.11760625,0.12016541
0.13166845,0.14724202,0.0725718,0.21096489,0.08754553,0.09274566327456633,0.08996117539767053,0.060948133,0.047629405,0.04770606
0.39261556,0.2828224,0.3085699,0.4760449,0.1343384,0.1595011559501156,0.12711447762686867,0.124148436,0.17049074,0.17422788
0.30227625,0.16887768,0.13708052,0.12385998,0.18240632,0.2296935729693573,0.17385797043147824,0.1927002,0.24351063,0.2513693
0.2641133,0.38576663,0.14984208,0.16010816,0.09642008,0.11542323154232317,0.07047552422853146,0.06809163,0.08700295,0.10264242
0.32906651,0.23244375,0.2641734,0.3285383,0.25921533,0.29131826913182696,0.2414703544882213,0.26155978,0.35137853,0.3512516
0.15405871,0.21288705,0.16641535,0.21269134,0.35664612,0.36627057662705764,0.32746906964814415,0.3132798,0.19006021,0.19065084
0.08763637,0.1793344,0.08415968,0.14611164,0.17837156,0.1889367588936759,0.17311281038676865,0.14979932,0.057459567,0.06342435
0.19019777,0.12408085,0.14072755,0.14568985,0.2808728,0.3199549919954992,0.2832941569976495,0.29170847,0.14115669,0.14227559
0.13182569,0.17404085,0.120409325,0.17619672,0.5063043,0.5119748011974802,0.4836091290165478,0.47718546,0.16164395,0.16008146
0.089871846,0.19802932,0.09820999,0.15843269,0.20012978,0.2070496007049601,0.18163034089782046,0.16707131,0.08394631,0.08394764
0.22168775,0.041331433,0.15103804,0.1568072,0.63462406,0.6211051921105193,0.6609899796593988,0.6122959,0.35683128,0.3199994
0.20556772,0.18414032,0.11008143,0.30987257,0.23635864,0.24037359403735942,0.20890419253425155,0.19835019,0.14256904,0.1488872
0.14096716,0.23503101,0.094905764,0.18553132,0.12955754,0.15380264538026453,0.11302286678137201,0.10570168,0.055077583,0.06945239
0.13017413,0.19301929,0.08848356,0.1870127,0.41290805,0.4216915821691582,0.40084895405093723,0.39472863,0.14500362,0.13610865
0.1214471,0.2994057,0.113729805,0.17564903,0.14311054,0.17585584758558476,0.1338962980337779,0.13310212,0.03639552,0.036535624
0.3346694,0.26298216,0.19798654,0.27925146,0.049956277,0.08204726220472622,0.057264588435875306,0.05320382,0.07799483,0.083360024
0.263751,0.1923182,0.23825867,0.3030926,0.21239671,0.2377004837700484,0.17695154061709245,0.19291487,0.22803505,0.24221689
0.15530843,0.16572966,0.13840418,0.22510076,0.16077113,0.17140491714049172,0.14505668870340133,0.12502658,0.09782751,0.10945414
0.11202176,0.24085265,0.060282648,0.1908285,0.3738581,0.393848909384891,0.3604558216273493,0.3555784,0.09840196,0.09558438
0.13436149,0.12819628,0.114938766,0.15273425,0.05634188,0.06037630403763041,0.056787147407228844,0.034736954,0.022808693,0.020366766
0.13796419,0.19570379,0.12159495,0.16292185,0.14964281,0.18363374836337484,0.12901847774110867,0.13751009,0.060309667,0.07498355
0.1623541,0.0777475,0.13769262,0.18441066,0.030906454,0.019123686912368692,0.04563252573795155,0.012039162,0.02406606,0.005093636
0.13974322,0.21449728,0.06759703,0.16870916,0.13647673,0.14631380463138047,0.12373951742437105,0.109142624,0.06232318,0.061784863
0.09592748,0.21229546,0.104642354,0.19733518,0.2630238,0.27411856741185675,0.23623965417437925,0.22413296,0.052639548,0.059168577
0.14543739,0.23664746,0.15442678,0.20949717,0.1438506,0.1703490370349037,0.1319321479159289,0.122392006,0.08762102,0.09434722
0.09780818,0.26580793,0.0559447,0.17036626,0.22323307,0.23820568382056842,0.20944901256694076,0.19893458,0.04639885,0.04422506
0.11576809,0.14328541,0.052357238,0.18064573,0.1325196,0.1307010830701083,0.1344110480646629,0.10262994,0.087518305,0.079868704
0.2935562,0.4706648,0.26110864,0.30285123,0.08263406,0.1089016758901676,0.07847563470853809,0.06648886,0.12092283,0.13477923
0.12260182,0.15164967,0.055937808,0.11445059,0.081263684,0.09270834327083434,0.07477149448628967,0.053642906,0.039280925,0.04714864
0.15104489,0.18400268,0.092785135,0.2235389,0.11581739,0.1192080219208022,0.10703663642219818,0.084218964,0.081558265,0.08212079
0.28703883,0.17197825,0.33250445,0.3117103,0.055993892,0.05439129243912925,0.07226171433570287,0.04807549,0.07576374,0.06432145
0.14029354,0.1697883,0.09623055,0.20134084,0.33811763,0.3464398346439835,0.329256849755411,0.31079105,0.12728177,0.12907879
0.811757,0.46425313,0.47416824,0.42292833,0.07330683,0.11810781181078119,0.10199528011971681,0.12398393,0.3880273,0.3691122
0.15813445,0.22963056,0.14695606,0.2520267,0.2342419,0.2509361450936145,0.20149113208946792,0.1933541,0.13213427,0.14533645
0.35133386,0.18554813,0.28276122,0.38253522,0.23745811,0.25464170546417053,0.22985407379124442,0.22789124,0.41862893,0.41899195
0.14947496,0.18376999,0.09659619,0.20486584,0.13154018,0.1391633439163344,0.12374637242478234,0.105796106,0.06896193,0.066072315
0.35799053,0.57330304,0.21090648,0.42172498,0.4747254,0.5127723512772351,0.42389976543398594,0.45252064,0.5478599,0.5583175
0.095501065,0.19381884,0.11458903,0.1699823,0.15266693,0.16839426683942668,0.1380628382837703,0.11841797,0.03341006,0.04212412
0.31515002,0.4905123,0.28656465,0.36201024,0.14835607,0.17190216719021673,0.1373517582411055,0.13208011,0.15859689,0.16520669
0.13764012,0.17351857,0.16168341,0.16142489,0.17081374,0.1482408048240805,0.15095948905756937,0.10891082,0.034598224,0.03509732
0.22943416,0.2073664,0.13130713,0.19536178,0.029325515,0.027054036705403673,0.03519703611182217,0.007021539,0.0575113,0.054299794
0.091199346,0.1816375,0.10464176,0.12633902,0.735861,0.7204397720439772,0.7075988424559305,0.69744354,0.22954571,0.20702434
0.10848831,0.1571754,0.12999178,0.16917826,0.55348754,0.5524038052403806,0.543002432580146,0.52634203,0.16992223,0.15860465
0.24282119,0.30242217,0.14442663,0.3802083,0.24358523,0.2383931038393104,0.1942858916571535,0.16904828,0.21015729,0.23279999
0.13098049,0.100804955,0.090822466,0.14695434,0.04777305,0.045024404502440454,0.051086488065189284,0.019003969,0.0332997,0.032121565
0.20495756,0.21436776,0.11655255,0.17892396,0.121377,0.13796108379610839,0.08947637536858252,0.09130535,0.093768045,0.10962464
0.16591276,0.22090265,0.15329888,0.17675705,0.1718469,0.198067729806773,0.15740640944438458,0.14502427,0.1287154,0.14510667
0.100310415,0.22731826,0.1490389,0.17000157,0.2269061,0.2379617037961704,0.18340325100419505,0.18127733,0.07464777,0.085687295
0.1593627,0.20049046,0.115885094,0.18232194,0.095425494,0.030008733000873304,0.09506206570372396,0.027818471,0.123048276,0.11222987
0.2619175,0.2810056,0.2655789,0.3192051,0.13053274,0.15426942542694255,0.10608525636511539,0.104739256,0.11042392,0.12763396
0.2439649,0.23069093,0.13739881,0.24445416,0.0970246,0.11599511159951117,0.07044913422694805,0.06423013,0.06542652,0.087029174
0.21250227,0.11486335,0.13267522,0.15187727,0.268561,0.29278680927868095,0.277331616639897,0.2680496,0.22469664,0.21832283
0.08444947,0.25284943,0.07129219,0.20289844,0.2363306,0.24675008467500847,0.20993741259624477,0.19773638,0.041195065,0.038304616
0.12009108,0.21808775,0.11590576,0.14895175,0.5485919,0.5537498553749856,0.5402127324127639,0.5265467,0.19307616,0.18391211
0.14450222,0.28243864,0.19714409,0.17878366,0.5448749,0.5661776066177607,0.522643131358588,0.5395777,0.1831868,0.16442715
0.2110121,0.28000373,0.06995551,0.14008136,0.086886406,0.14186240418624044,0.0812692048761523,0.10253704,0.08561082,0.088657014
0.28773767,0.30768603,0.2510363,0.40664405,0.14598627,0.16120191612019164,0.12397909743874586,0.110238604,0.15063363,0.16577168
0.14655727,0.16057351,0.16800852,0.18424547,0.35333318,0.34508288450828845,0.3546861612811697,0.32645828,0.15185434,0.14910114
0.21896423,0.3232325,0.22470348,0.3072611,0.087904684,0.09445169944516996,0.07489323449359407,0.045136966,0.08350425,0.10359028
0.21647233,0.1991839,0.102991946,0.27935794,0.25199288,0.23885017388501742,0.21008364260501855,0.20126966,0.15107472,0.15753268
0.21451662,0.2219303,0.1407264,0.19947584,0.055512957,0.05812056981205698,0.036040725162443506,0.020173952,0.05475986,0.06797241
0.16743867,0.2283149,0.19673856,0.22758627,0.12895799,0.14390049439004945,0.09939065596343936,0.09204302,0.060690504,0.07613608
0.2460219,0.26695734,0.17668936,0.20142084,0.26849872,0.295415429541543,0.269878216192693,0.24935257,0.28164524,0.28531867
0.18756129,0.26867574,0.18852806,0.15747793,0.121123664,0.12951225295122532,0.07570951454257087,0.066004336,0.06805371,0.094131574
0.09693976,0.20758997,0.1146462,0.19634399,0.24376097,0.24107424410742442,0.2180778930846736,0.19495216,0.06949359,0.07478467
0.28071773,0.27740005,0.06519599,0.032021612,0.27480328,0.31642041164204115,0.2560477453628647,0.26979598,0.24221621,0.26150206
0.15988126,0.17638707,0.17017862,0.18313688,0.12299978,0.13415263341526334,0.11748894704933682,0.09799168,0.117355615,0.12169331
0.6071635,0.35674214,0.5746054,0.68354136,0.09293077,0.10571299057129906,0.11348243680894621,0.09015825,0.3082718,0.30492276
0.1079144,0.1613129,0.104298465,0.14870687,0.09567552,0.10135698013569802,0.09257990555479434,0.06390348,0.020828374,0.025332138
0.2207218,0.23962566,0.1732896,0.23147567,0.21700586,0.23074302307430233,0.16619049997143,0.15981978,0.16905771,0.20447832
0.085203685,0.17507614,0.03495449,0.13289158,0.38180918,0.3886762088676209,0.3711980522718832,0.3492805,0.092302874,0.096988864
0.22861102,0.28564942,0.17317775,0.3071465,0.08485483,0.0897588489758849,0.07724693463481609,0.054551706,0.08942138,0.09060772
0.095250115,0.28870827,0.05522804,0.1762562,0.211765,0.22272017227201724,0.18423683105420988,0.18618566,0.0095159,0.0
0.26441404,0.21907702,0.24361673,0.17244747,0.03078027,0.044575069457506944,0.049990152999409176,0.03922201,0.092593834,0.07325822
0.22551353,0.20180942,0.17415005,0.32850653,0.16828224,0.17328862732886274,0.1363179881790793,0.13199443,0.15969092,0.16484804
0.11787045,0.20448756,0.07937152,0.18599673,0.19040713,0.2113714711371471,0.17387072043224325,0.16888875,0.06221471,0.06840323
0.16958247,0.25423658,0.11873406,0.27279204,0.2380223,0.22369555236955524,0.20034916202094974,0.15922982,0.13915187,0.15885623
0.78786314,0.5627407,0.26165497,0.34650707,0.5112953,0.5626770262677027,0.4917750295065018,0.536864,1.0,1.0
0.19035403,0.20322196,0.10219847,0.16809964,0.09714548,0.10430621643062164,0.07374530442471827,0.055429228,0.075728975,0.094155796
0.37144122,0.20188242,0.23051308,0.24294506,0.4564358,0.4885286488528649,0.4403067464184048,0.44639537,0.5739314,0.57921857
0.12031761,0.20648722,0.057966262,0.212984,0.30716032,0.31121093112109316,0.28867997732079864,0.27982348,0.08247725,0.07040019
0.12701546,0.14373276,0.07615096,0.19629768,0.38755098,0.38930881893088193,0.38828938329736296,0.36356422,0.12093438,0.113319844
0.1486066,0.117330864,0.08810544,0.14585267,0.088942796,0.1186015118601512,0.09800272588016355,0.08654993,0.068757005,0.072855815
0.14402555,0.17622983,0.09882946,0.21660626,0.48096442,0.5006831500683151,0.47365036841902214,0.46565846,0.15438944,0.1505605
0.25783202,0.23369619,0.19803506,0.2527997,0.11848452,0.1305293530529353,0.08141807488508448,0.073074885,0.093476504,0.11878945
0.31258094,0.4390844,0.21083988,0.32445621,0.48231584,0.47768481776848176,0.45064132703847964,0.42808372,0.40541303,0.40884465
0.117011905,0.23785758,0.08816035,0.22155893,0.17487606,0.18226596822659685,0.14774016886441016,0.13065875,0.07716863,0.080767274
0.26773688,0.2632101,0.132795,0.2348221,0.042664498,0.062356959235695925,0.04765435585926136,0.029281825,0.050574042,0.058880907
0.1224125,0.14461397,0.11752845,0.16732597,0.07651137,0.08264766826476683,0.07435076446104587,0.046028264,0.030868113,0.035918117
0.1043921,0.20855372,0.12749301,0.23950303,0.28124374,0.2801132280113228,0.2448825546929533,0.22659072,0.09004727,0.0925957
0.12049438,0.20987333,0.106375545,0.20746012,0.2915415,0.31567895156789516,0.28030491681829506,0.2694112,0.111478224,0.11853683
0.11156803,0.20212796,0.08732705,0.14056045,0.17685343,0.20294931029493105,0.15520087931205276,0.15723744,0.02451225,0.032492083
0.30425787,0.44726524,0.17437615,0.35927153,0.18702665,0.20093839009383901,0.17504596050275764,0.15446728,0.32111335,0.33666986
0.09347233,0.15748389,0.09832525,0.21479286,0.24226356,0.24899157489915752,0.2549142152948529,0.22842944,0.06991704,0.054425277
0.124308184,0.19751431,0.120511696,0.17149621,0.101669505,0.10765513076551309,0.07580059454803567,0.052693695,0.04835047,0.068116486
0.1162262,0.2247023,0.11018064,0.23560095,0.14640206,0.15404886540488655,0.12363750741825044,0.10087258,0.06387418,0.07171562
0.14295503,0.18530059,0.16124249,0.20455498,0.28646123,0.298166389816639,0.27222733633364016,0.25218046,0.14588179,0.14833577
0.106870696,0.17776236,0.12764922,0.17888352,0.21066207,0.20964212096421211,0.17840011070400666,0.15982893,0.06620774,0.084602475
0.13637727,0.18942453,0.06411628,0.15401085,0.13956028,0.14689888468988846,0.12434332746059965,0.107843645,0.040596683,0.044041567
0.09747044,0.16143021,0.10595014,0.20251992,0.22620457,0.2375235037523504,0.22689260361355623,0.2039321,0.08200534,0.07933523
0.21037276,0.23017296,0.075791314,0.13530305,0.08182167,0.10168498016849802,0.06801955408117324,0.057252444,0.062215906,0.07214852
0.16073665,0.18560353,0.09785791,0.22351694,0.12476372,0.12326811232681124,0.1109616366576982,0.09120001,0.09881598,0.09574208
0.1386762,0.19519097,0.17149979,0.177219,0.50150687,0.49456648945664894,0.4733375884002553,0.45018312,0.24528475,0.23456314
0.16844825,0.30770916,0.16079818,0.16605732,0.126203,0.14187344418734443,0.10571058634263518,0.09716352,0.09443879,0.10755573
0.11075707,0.1508396,0.12153305,0.18802007,0.14198788,0.1484727748472775,0.14281264856875892,0.1174574,0.047052905,0.047123656
0.14199288,0.21156222,0.058131337,0.17988807,0.2203284,0.22697937269793728,0.19717556183053372,0.18117481,0.09806672,0.10565555
0.096891195,0.15738147,0.122679144,0.14712253,0.15375791,0.1796316379631638,0.15390420923425255,0.13245186,0.06253131,0.07979113
0.14504941,0.2134141,0.078111686,0.11691758,0.08717681,0.11716053171605319,0.0707988182479291,0.06718839,0.04915392,0.063787475
0.11632717,0.19366299,0.11500861,0.19570425,0.22392987,0.23138162313816232,0.19731870183912212,0.17975008,0.0840992,0.09318143
0.44155428,0.596522,0.12023958,0.2185412,0.05095072,0.06784439678443968,0.036268169176090145,0.030738913,0.21522784,0.2193964
0.22504729,0.21534248,0.09824502,0.28551477,0.03973412,0.0400904440090444,0.04157295749437745,0.012237534,0.11182764,0.10351601
0.2712167,0.33470756,0.14955184,0.14448076,0.14806494,0.19605959960595998,0.1360245381614723,0.14623454,0.176138,0.18796113
0.10710418,0.12546566,0.10633657,0.15814255,0.07462073,0.07211361721136172,0.06740422404425345,0.047492005,0.02836509,0.018967282
0.26972905,0.58085984,0.19410518,0.22651106,0.07305233,0.057445515744551576,0.06647797398867844,0.027280293,0.104375914,0.11419888
0.16850498,0.22102901,0.06454541,0.22419962,0.10120557,0.11832153183215319,0.09613364576801875,0.07401075,0.07496461,0.0869255
0.44533962,0.34314775,0.017350726,0.027254567,0.029953893,0.0406331980633198,0.01889870213392213,0.0026388988,0.11014505,0.12749764
0.24935053,0.30975768,0.18626405,0.2865215,0.23063414,0.25100957510095756,0.19546546172792773,0.19804111,0.13723832,0.14738692
0.18003602,0.19643135,0.07258233,0.11707467,0.0732973,0.0881958838195884,0.055135783308147,0.047951713,0.0438055,0.05183773
0.083198786,0.17200089,0.10711861,0.15865356,0.34840196,0.3341180334118034,0.33689838021390284,0.29224673,0.1441426,0.13253252
0.115400404,0.25210992,0.08490234,0.19936076,0.33153495,0.33689967368996737,0.2974900478494029,0.29163983,0.09063576,0.088691756
0.12798205,0.1314566,0.07714085,0.1312667,0.070779234,0.0904218640421864,0.06267230376033822,0.055199243,0.028407179,0.03566838
0.27389786,0.08238969,0.21256593,0.2691331,0.49900803,0.5439966543996655,0.4767067286024037,0.5057818,0.44215128,0.4177129
0.27711007,0.1664374,0.19034217,0.18506062,0.61585087,0.6492121249212125,0.6143293768597626,0.6349421,0.40182632,0.37989634
0.14579286,0.15034868,0.09930729,0.14991991,0.068676434,0.07267802726780273,0.054093789245627355,0.03291668,0.024114108,0.033372685
0.089318335,0.24142008,0.06338206,0.14830782,0.14342088,0.15916854591685461,0.13179960790797646,0.11567677,0.05282346,0.054788694
0.15081978,0.1959909,0.12123991,0.22623895,0.12013059,0.13334618333461837,0.09490631569437893,0.085599996,0.09822847,0.10920623
0.16425188,0.20197305,0.14072204,0.20790777,0.35730553,0.3559774355977436,0.3341668400500104,0.31270248,0.18449967,0.18318577
0.17620434,0.26344088,0.1495414,0.24826704,0.055806205,0.062167628216762826,0.057107633426458006,0.032038037,0.08227176,0.07329581
0.13713484,0.2625915,0.03067772,0.21042088,0.27037045,0.29362740936274095,0.26765026605901593,0.26009333,0.07151653,0.062501065
0.14550674,0.19386606,0.12363393,0.18641955,0.080641165,0.08672200267220027,0.05999275359956521,0.038079575,0.053685054,0.06677221
0.13323419,0.18100327,0.15167665,0.11589268,0.11383464,0.12208115220811523,0.10260198615611917,0.08241361,0.03180801,0.03948804
0.13829729,0.16183937,0.111604795,0.21947181,0.24846613,0.26334657633465763,0.24178537450712248,0.2275734,0.07342798,0.07512259
0.10016053,0.21144876,0.11643133,0.17932051,0.22731708,0.2407336340733634,0.20224954213497254,0.19442272,0.04887552,0.058966294
0.10360694,0.21283466,0.13309984,0.17593277,0.111100726,0.12186040218604022,0.0923458915407535,0.07440079,0.031446792,0.045603834
0.12488814,0.20681095,0.11084274,0.18200183,0.13186646,0.15014687501468751,0.12382855242971315,0.111204885,0.044383742,0.05170147
0.11474115,0.18408763,0.08355176,0.1317543,0.08625557,0.10513540051354005,0.07283111436986688,0.059080623,0.03593125,0.048252996
0.1936739,0.2336011,0.16074204,0.264412,0.11443166,0.1290258029025803,0.0912898314773899,0.08013523,0.094864294,0.110351354
0.1439509,0.17528185,0.12027305,0.12214729,0.098010436,0.11218301121830113,0.08021700481302028,0.071899615,0.06895135,0.081264615
0.0938604,0.18660936,0.027756963,0.15679781,0.3234709,0.33347920334792036,0.3246951194817072,0.29985657,0.07365601,0.070523635
0.12973425,0.1999435,0.09301444,0.19607282,0.10593339,0.11728208172820818,0.09333458560007514,0.071015306,0.05875317,0.072170086
0.12640482,0.2621205,0.060590383,0.16537869,0.4585515,0.46324954632495463,0.4460194067611644,0.42915973,0.19173363,0.18141
0.32975435,0.31782478,0.29979563,0.3977459,0.100204974,0.11644135164413517,0.08515552910933175,0.07455871,0.12866087,0.14211664
0.17311575,0.15941407,0.13476503,0.17479603,0.36092022,0.3738380173838018,0.34133725048023505,0.34334192,0.15580155,0.14805336
0.3040086,0.27090847,0.23322245,0.3265773,0.10037206,0.12295299229529924,0.0851483051088983,0.07674816,0.11652182,0.13590227
0.31761017,0.3211799,0.18939711,0.11542172,0.21957211,0.26543226654322666,0.21366791282007477,0.22381818,0.34908536,0.36112428
0.19164519,0.22995797,0.10200336,0.11480512,0.14577144,0.1793570179357018,0.1282470876948253,0.12594023,0.10141301,0.12378308
0.111148715,0.22157472,0.12022951,0.18389001,0.12892897,0.1473188647318865,0.1220886033253162,0.10533608,0.027610365,0.03325656
0.24882372,0.58697647,0.19892544,0.28600192,0.18082123,0.20369289036928906,0.1653886199233172,0.1539945,0.23104818,0.23996478
0.11491713,0.20861955,0.092789106,0.15977572,0.105939835,0.12208840220884024,0.09966312597978756,0.08332301,0.042703293,0.044820424
