PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,actual
0.27654143583729385,0.3933665069299491,0.42669640231617756,0.016394670781188725,0.128595563683993,0.4842800384881225,0.929642439307901,0.049621503638079156,0.41552518165854324,0.5978074228343161,0.36390769427119996,0.6228306327563986,0.6278148711532119,0.0610930218270859
0.1138147077935305,0.727649982187083,0.14967313525962223,0.2575511741004366,1.0,0.24266968806592434,0.4642017197840201,0.37223436248496966,0.2896154290641775,0.6605915369660776,0.6430529473326002,0.17927525320023255,0.6267612897965574,0.0525798439543272
0.08694490552875078,0.3466038965867305,0.460867631022574,0.7041812342982856,0.5123433060742809,0.6233625892298029,0.3629722165884533,0.0,0.8246895063887913,0.981791447129918,0.5165136298251003,0.2346637235290377,0.5150524987090686,0.0196680738276827
0.042414188087403756,0.498092928998955,0.6977579235508526,0.03251421915316982,0.2101324558725231,0.21743743289360226,0.5290870198090306,0.978455560433098,0.7525396903457121,0.8840850233878169,0.64672125683446,0.2833049031405286,0.506915930658359,0.0066788952177003
0.11208961115319938,0.039839819546858446,0.32884942522228605,0.44227205872096426,0.6006349408788227,0.23771913098450206,0.24127965737550616,0.34195946967906,0.5448997464249344,0.622446375895712,0.7291168274783908,0.2982594668274101,0.6525230089831651,0.0043092477685819
0.08385066156371733,0.3313000904509811,0.30165025910809695,0.15544558090711316,0.22150157774669293,0.39954285325751265,0.6696041868815803,0.4485985628563107,0.061995245795522125,0.6634661227210745,0.8546601483733485,0.31195687737283173,0.7541368427308871,0.0036071300058802
0.08598971682782995,0.28651659900928134,0.0,0.38838044584542963,0.43160827208592295,0.37453016550859713,0.5590539033685138,0.5181726128516513,0.6684862562740961,0.5493274031945876,0.6640502657995413,0.3261684227456635,0.2805284046030443,0.00053536479406
0.06291956427319241,0.41487469314523423,0.1538183190506663,0.19527086396622154,0.2869098721438078,0.5875997475607411,0.9504112146727676,0.746524160828061,0.6504910689873479,0.872126860965742,0.6908593975162185,0.43724804230666464,0.40419784439260364,0.0001843059127092
0.058405327667781115,0.3875446976131204,0.3011219789357329,0.14811891802553187,0.2976356442049732,0.1743788127995584,0.3386842019756001,0.4617680899215031,0.9106391657151655,0.4413967551604373,0.689416765272436,0.31009475483259014,0.24508192182302202,0.0001843059127092
0.06337094755206082,0.24527392207780696,0.021581178936084855,0.2698243859757531,0.3375990204797366,0.43767738214690527,0.4625365671343824,0.6448405564609042,0.44042910999674967,0.7459232985659807,0.7291589430959111,0.35600129290995525,0.8548799649545564,8.776472033771834e-06
0.12918574601609648,0.22804535738436346,0.2923060842116964,0.37964249754638063,0.562248724464234,0.679543613324106,0.7796756596403296,0.8698766252858224,0.47074378097803077,0.5647335829656775,0.7247652035124297,0.3819714957678701,0.46304155235196054,0.0034316005652047
0.11846303884184657,0.2741457148179931,0.3486774752780999,0.29899649206977014,0.6635161947132471,0.6207821145385409,0.7190150608045119,0.8802321480532359,0.5438539945225817,0.5810092497381367,0.6889020411497232,0.2955289908750184,0.5112652469215136,0.0067666599380381
0.12173343206487211,0.23507923288217558,0.43709325469432425,0.2482358901681179,0.6803468526716591,0.5777622343647313,0.6204603185736923,0.9309893135994765,0.5673448760392399,0.6148950274609606,0.7623493617846947,0.40133017205615157,0.6751431155092175,0.0071177188193889
0.1236218660319712,0.1850773935158248,0.36244133568542086,0.3381525698916677,0.6098465121762575,0.6292909364179184,0.6471991939290036,0.8586341676840593,0.5023856542133243,0.5440827177803091,0.7214818236751153,0.34368204235604854,0.476023603966803,0.0087852485058056
0.14474977992744223,0.22265793187900895,0.3633519281729858,0.34033912894937557,0.5521289968100659,0.6948902188266952,0.7299001642735968,0.9586201570721811,0.49292829295446455,0.6906078713581116,0.6413768540381646,0.42728563582224155,0.594970481901627,0.01054054291256
0.047364904068436936,0.49431736749567823,0.22852031439530365,0.3393813263751429,0.017207428051111417,0.36603497684272535,0.7117988273839195,0.6338338568289057,1.0,0.4640381248594535,0.8692278401964286,0.624557347899028,1.0,0.0026417180821653
0.32951174163829794,0.16600367696900947,0.4456828991864632,0.0,0.23613190376727047,0.5895244464221157,0.0,0.6663992309948534,0.13839209812280462,0.5579306735132313,0.0,1.0,0.6243194026431602,0.1111189124195855
0.09975021399322614,0.39136291137894214,0.12036522395336297,0.7048282243087975,0.2110918200369638,0.21542930145313008,0.7884566068727223,0.5049131497105679,0.1920637896517633,0.5958048670958506,0.7048918302423808,0.409643108704218,0.6629687446941852,0.0131734845226915
0.07904515849899896,0.5122181816288995,0.3044528944873532,0.5045959485026912,0.5143785510860248,0.0762332898255415,0.4919846965126589,0.49884450947972425,0.40582262804683084,0.6827107567435922,0.7550631917443729,0.6872288699875135,0.6446921677534029,0.0149287789294459
0.09879936150265249,0.15920165757923677,0.7852858912740497,0.04689553560160098,0.5398341470899548,0.4482101031322961,0.3637650751694246,0.7580497760979957,0.5235387182207991,0.5243176151166422,0.8198459062571198,0.25658001783817613,0.0,0.0101894840312091
0.05235548879891354,0.4124395728229675,0.6803311012438515,0.2228757025212753,0.15163328012212085,0.1848388514055862,0.4990528992078274,0.6136736996692418,0.2767721545945173,0.4904867758751861,0.8689994220382018,0.3226804259318384,0.7274131598070126,0.0030805416838539
0.02154024133417043,0.6750728281488302,0.5078257002513348,0.46132377092465093,0.1448760943662606,0.4719687528246759,0.733833458733397,0.7072694335011348,0.20709689906508388,0.7211111740591497,0.6983362996235042,0.1694436595104984,0.6977088104697533,0.0007108942347355
0.04760283357977463,0.37181778361871826,0.30975923075898776,0.19373776038443147,0.27578981457675444,0.17911607402108443,0.36917200163335806,0.4098221987908214,0.388782078743789,1.0,0.5100293328471355,0.0,0.26170881493881964,0.0012374825567618
0.08526194433500546,0.16462936896104086,0.23279532929734037,0.04782781130126307,0.31809569329059995,0.2229582593934281,0.3258317833161729,0.2659910068357639,0.5113930036565421,0.673006904114098,0.9433531468530455,0.4502266815297507,0.6078034996600984,0.0010619531160863
0.06264191847170736,0.6603525622887554,0.5004579146327073,0.25688708617934297,0.416485159020308,0.4061460295614821,0.3668937102631201,0.6039999850676147,0.6997463385444945,0.5615425029532001,0.7748812487757056,0.6361572988838565,0.4709739589904222,0.0835607902335419
0.036537019640198745,0.6082589947651269,0.7246162056580301,0.45747396699386933,0.2886709389694752,0.6358818852335635,0.1867510164143823,0.36120459400990246,0.38690748245892953,0.6674761617961406,0.6447806010744946,0.023349126281397292,0.6244858564227039,0.0202824268700467
0.07146117194494661,0.7137985385252159,0.05330621201351321,0.17860820853956386,0.7980206420793718,0.5450298336283474,0.5268029020897652,0.6799690577183362,0.27071515336513285,0.9024071549913425,0.8299843565603766,0.979714356421048,0.17936411380074097,0.0108916017939108
0.06304298233163966,0.37353138691450527,0.2667767160479787,0.40060406263615045,0.3336920690190607,0.21143577734903532,0.23953976549468214,0.6986701316830447,0.5186454071941078,0.6233280834847672,0.5814701907658175,0.306332844991602,0.40844447213018786,0.0056257185736477
0.03833463086722039,0.5756766760979383,0.5189897408315193,0.4750649734566096,0.285735860073885,0.5382487675297907,0.4520687108754586,0.8987074487551361,0.6778378047642901,0.4201252715948844,0.6994900033525183,0.6139181554554878,0.49046472642851524,0.0044847772092574
0.06725123932289101,0.3386580967628212,0.08315854705371917,0.41695217528341166,0.30184827392742564,0.4243852833853904,0.3942865272495941,0.8140647780573039,0.6100528189246601,0.6750737133279034,0.5919111920100798,0.3889425154862066,0.5120196325383611,0.0038704241668933
0.012647235873560689,0.772849712027631,0.516388570564163,0.30753433137961,0.0,0.2355963162537005,0.892431972879316,0.747550866288438,0.5688750429664501,0.8963770930553201,0.5830930887574344,0.2256396716646723,0.6671668865081742,0.0028172475228407
0.050515548839609056,0.4486251816075546,0.08270634844160052,0.33984301881278156,0.19536782538867753,0.31881350980182477,0.6139830751358889,0.47444309473475893,0.559419659541525,0.6994392717574622,0.6283514742883098,0.23466516358667866,0.3530855424056778,0.0007986589550732
