rely,data,cplx,stor,turn,acap,aexp,sced,loc,MI_loc_aexp,MI_loc_stor,MI_loc_time,MI_loc_cplx,MI_loc_turn,MI_loc_rely,MI_loc_virt,MI_loc_vexp,MI_aexp_data,actual
0.10661514533848546,0.25508267,0.13456798,0.24752316,0.15873875,0.41301906,0.07320795232079523,0.021470085,0.77357763,0.28277192,0.40118134,0.1918144115088647,0.81527495,0.3343011900580714,0.15070522,0.32409835,0.2726844,0.21728654303719258,0.33026294981577703
0.19982759001724099,0.48535436,0.24257386,0.38144183,0.60491824,0.66428405,0.37585020758502075,0.42035246,0.8592475,0.7602026,0.47099137,0.5743188344591301,0.6754881,0.5806719348403161,0.32388735,0.43527538,0.4400989,0.5146452308787139,0.10302270118136207
0.10563404943659505,0.45515394,0.042049766,0.12991156,0.25501317,0.67284185,0.14987437498743753,0.1616556,0.8893126,0.50766075,0.6106938,0.14045510842730652,0.9755459,0.5379701022782061,0.104886666,0.5597866,0.5196624,0.3644660918679655,0.21094170265650217
0.3243736875626312,0.1356584,0.2940119,0.48183888,0.25592595,0.65840656,0.34205437420543744,0.09572163,0.70796335,0.48726338,0.35085586,0.3101126986067619,0.7296578,0.18292410097544606,0.16634946,0.22819635,0.26014674,0.37387282243236936,0.3051228383073703
0.4309205569079443,0.16495578,0.40271324,0.57935995,0.3487153,0.6130244,0.3601974860197486,0.27652568,0.66131675,0.45747718,0.3281087,0.40309196418551785,0.6574378,0.22908318374499104,0.3192671,0.17504749,0.25811145,0.39512040370722423,0.4538477272308637
0.38603308139669185,0.2635662,0.29506385,0.45606986,0.27509522,0.7197632,0.4398909939890994,0.25000566,0.82436174,0.4678474,0.22736785,0.31712879902772795,0.7704752,0.268515416110925,0.14675319,0.23744026,0.35180107,0.3526867811612069,0.26255975575358537
0.25407830459216957,0.13044009,0.28705704,0.44351885,0.23768722,0.5493355,0.23602532360253237,0.13269833,0.6654034,0.35310125,0.2408019,0.20477908228674496,0.6030307,0.23025533381532004,0.29492337,0.28309858,0.30529538,0.314286848857211,0.5872612352356742
0.24104151589584838,0.27510196,0.1914041,0.33445507,0.2552969,0.6131101,0.29148280914828095,0.20452544,0.93247306,0.51570153,0.39210963,0.2711106362666382,0.85766834,0.3612460716747643,0.16074772,0.31989014,0.34217933,0.31320351879221114,0.25423093525385615
0.1919007108099289,0.36017168,0.25080484,0.44272482,0.47983533,0.766381,0.35251367525136756,0.22305056,0.6945,0.51336,0.34796426,0.4682026480921589,0.69595647,0.36800410208024614,0.19629821,0.35124302,0.46789914,0.4697672681860361,0.07232943433976606
0.2746107925389207,0.23376164,0.20518208,0.4485209,0.27985066,0.6433414,0.35575968557596854,0.18254158,0.7085272,0.447205,0.25136673,0.38334145300048716,0.7153598,0.2761513465690808,0.13493142,0.23712707,0.32445496,0.40893396453603786,0.34544722072683326
0.12237538776246121,0.36604354,0.085407466,0.22970946,0.23720418,0.75715727,0.2698730769873077,0.12719235,0.8789622,0.53279966,0.3803954,0.1612637096758226,0.9618811,0.43960422637625357,0.12123437,0.40628186,0.41662073,0.39887922393275344,0.14772196886331815
0.39549239045076096,0.15461746,0.35671818,0.535664,0.31702918,0.67719114,0.4510430851043085,0.29692253,0.83062506,0.40919834,0.16621315,0.3645602218736133,0.46904823,0.20793998247639894,0.33835047,0.13367623,0.17717394,0.45535022732101366,0.6665807399948445
0.3938441606155839,0.48944807,0.1964758,0.34044212,0.45946395,0.82156456,0.5681772568177258,0.43344724,0.7938576,0.5718515,0.43746638,0.48435912906154777,0.7102591,0.38824456329467383,0.24522439,0.37348336,0.3599079,0.6653782399226944,0.42393710543622637
0.08253031174696883,0.2799138,0.042731315,0.19835488,0.13355227,0.54935837,0.12153600215360022,0.070287004,0.8469778,0.52206767,0.48631805,0.1076846464610788,0.9776052,0.42039545522372734,0.08918285,0.41946608,0.38495195,0.2232466133947968,0.25143521508611294
0.41784455821554417,0.086133316,0.44570106,0.51068926,0.19280694,0.3853546,0.2199032819903282,0.25285706,0.51910824,0.3318268,0.4693815,0.20863673251820394,0.58735055,0.11675780200546812,0.37086308,0.40349722,0.32226253,0.2788831767329906,0.5531163331869801
0.2952111104788889,0.22464338,0.2808851,0.42720544,0.276747,0.5648059,0.3532938353293835,0.192018,0.73155797,0.45978266,0.4221183,0.38287122297227344,0.68703425,0.29051609743096585,0.21923193,0.20402116,0.2824061,0.3780881726852904,0.3620920417255225
0.44380625561937437,0.11447747,0.3566888,0.51487833,0.182032,0.538672,0.292457879245788,0.23443726,0.81054175,0.43495846,0.33355296,0.1627606697656402,0.7375184,0.24372012462320747,0.2245943,0.21155229,0.18603587,0.1943391216603473,0.34934088096045285
0.304464849553515,0.20060238,0.18025872,0.36780667,0.15830092,0.65239877,0.3550155855015586,0.16209751,0.86123526,0.4470616,0.27676645,0.2430751745845105,0.7756411,0.2834499370069963,0.13024749,0.23580149,0.22213025,0.35022442101346524,0.43638005618280334
0.2903552409644759,0.1041611,0.28923148,0.42058992,0.09965162,0.3046395,0.014771641477164149,0.11535838,0.78303444,0.40977663,0.60493827,0.11957261717435703,0.88426405,0.270646016238761,0.20159557,0.37599272,0.4250252,0.05324094719445683,0.3448138406888304
0.21868816813118316,0.40549272,0.1701302,0.27710184,0.34425604,0.7044779,0.3268079326807933,0.2644914,0.92745155,0.561141,0.48965052,0.28524701711482103,0.8597689,0.43427726605663597,0.18666561,0.44322848,0.3829006,0.4253404955204298,0.22479805348788323
0.5256987474301252,0.2338263,0.3383,0.49713632,0.26988435,0.78827286,0.6243003024300302,0.36487877,0.82144976,0.57609695,0.23054084,0.3489042709342563,0.7268721,0.23459027407541644,0.18145701,0.23828867,0.2529462,0.42628722557723353,0.3912345434740726
0.30683388931661104,0.14054264,0.21300265,0.39748895,0.16503505,0.58968496,0.26235240623524064,0.117357075,0.78093696,0.40110448,0.33757934,0.1839237310354239,0.7103856,0.23307061398423684,0.15406841,0.2557738,0.28186634,0.28942374736542487,0.4791359587481575
0.1521523147847685,0.3325441,0.1026749,0.22383884,0.19564615,0.6882477,0.22111379211137921,0.09528443,0.8460566,0.4972735,0.46589017,0.0949269816956189,0.9417658,0.40136762408205745,0.07692534,0.41110986,0.5054238,0.31735835904150156,0.17376157042569423
0.3472091252790875,0.2100019,0.24260426,0.41838527,0.20646204,0.6346575,0.2788795278879528,0.15805367,0.7687804,0.42431027,0.2893365,0.2995918879755133,0.84344184,0.2531404151884249,0.08797793,0.24308324,0.40056047,0.2583271754996305,0.26718117603087055
0.38006719199328076,0.060079187,0.79358006,0.64216036,0.35022545,0.18206248,0.11057282605728262,0.3051816,0.38069645,0.18268019,0.35916647,0.25889857553391454,0.1691075,0.16032880961972856,0.8359823,0.28834075,0.52227265,0.1917025515021531,0.8554469513268171
0.33194186680581333,0.19055393,0.39248425,0.5466447,0.36286932,0.51528364,0.23173397317339733,0.22134215,0.6096712,0.3533755,0.35250923,0.32639731958383916,0.64915323,0.23794691427681486,0.2862459,0.30804265,0.3662418,0.3572088714325323,0.4604848876290933
0.12831892716810728,0.21575442,0.17329144,0.41958922,0.3020572,0.65879864,0.3560112756011276,0.1274648,0.7797834,0.46385545,0.22891009,0.40711247442674847,0.64765036,0.28983928739035725,0.278,0.2982544,0.11415622,0.5161742309704539,0.48274850896491056
0.39037093096290687,0.18688428,0.2552358,0.42332438,0.13645656,0.64689875,0.41246821124682115,0.20225388,0.87165916,0.51752937,0.366768,0.2411579044694743,0.8324182,0.2621582857294972,0.16432403,0.25691167,0.26865974,0.2646464558787873,0.42136082528164953
0.3587360641263936,0.2194257,0.28022963,0.4811419,0.3095557,0.7964435,0.42997731299773134,0.16151491,0.7062437,0.45782718,0.2941355,0.34896812093808727,0.7802837,0.2521150151269009,0.16197631,0.21217778,0.25460348,0.4182459250947555,0.22812442368746544
0.31753381824661814,0.047930755,0.4734671,0.5084347,0.19535972,0.34615558,0.16336713633671365,0.19153768,0.62751764,0.2785892,0.45809305,0.1368687782121267,0.51430094,0.1869092412145545,0.4493312,0.28773582,0.5394722,0.23437128406227706,0.6770017406201045
0.3836134316386568,0.19459349,0.29072452,0.44833437,0.22602157,0.67915577,0.48938842893884293,0.2587734,0.9007672,0.5409888,0.20987695,0.3054079883244793,0.68948984,0.25814576548874596,0.2079857,0.18659809,0.14934814,0.34461032067661923,0.4252746655164799
0.40410132958986705,0.23928955,0.29770195,0.48364246,0.32355744,0.6529058,0.4464982946498295,0.29827172,0.741271,0.43150645,0.32954946,0.4218779753126785,0.6496248,0.2470665748239945,0.19825369,0.24426094,0.2938274,0.45929255755755344,0.3583961015037661
0.2848628515137148,0.13169068,0.15233642,0.35729364,0.064767614,0.5584208,0.20517006051700606,0.07418801,0.7664078,0.44504714,0.3767292,0.09922538595352316,0.8560847,0.2178166030689962,0.09403947,0.32161772,0.26196232,0.22350765341045922,0.3834654230079254
0.1492025150797485,0.35544425,0.26125795,0.3867506,0.45934755,0.62969637,0.2778437677843768,0.23675862,0.66971457,0.40507933,0.35157678,0.42187382531242956,0.7275438,0.3585731015143861,0.3078878,0.39359432,0.28968894,0.42339789540387374,0.19492170169530212
0.37036476296352366,0.14301662,0.39730328,0.47112688,0.30605072,0.66350394,0.3399555739955574,0.12576878,0.61641914,0.46099752,0.34351575,0.22770097366205844,0.71860707,0.10572115234326915,0.26342812,0.13606662,0.034857422,0.34931808095908484,0.18070155084209305
0.28442797155720284,0.85664797,0.23269218,0.28539705,0.8859136,0.88138795,0.3879240387924039,0.64281505,0.9570929,0.8622793,0.78683066,0.8546977512818651,0.7677945,0.7858493771509627,0.50021267,0.750011,0.58500874,0.814674748880485,0.049171450950287056
0.2826274917372508,0.15388924,0.17029679,0.37832716,0.09925462,0.60888326,0.21927272192727218,0.058413357,0.76820576,0.4935037,0.37269843,0.16613778996826742,0.9002584,0.24030427441825647,0.051987756,0.27782744,0.3081516,0.22759996365599783,0.2928749775724987
0.2614782238521776,0.10576393,0.25127703,0.4802608,0.24061553,0.5999794,0.3528226652822666,0.12948549,0.737487,0.47299773,0.2566405,0.23879107432746446,0.65363336,0.20920201255212076,0.2419422,0.24336162,0.22432666,0.41955166517309994,0.538488782309327
0.1810972518902748,0.19955131,0.14152882,0.36028743,0.17550062,0.51230305,0.21346472134647215,0.1343689,0.8474931,0.37624687,0.2844317,0.2739660564379634,0.7852383,0.2996680879800853,0.12629636,0.23609427,0.33002245,0.26608971596538294,0.4091676745500605
0.40961612903838707,0.070737876,0.44007993,0.55365306,0.21397512,0.38469616,0.12441597644159766,0.19291016,0.67689306,0.33347684,0.49245515,0.15434405926064357,0.63809884,0.2206063432363806,0.34739155,0.24566343,0.4055063,0.1667772900066374,0.5212421312745279
0.204419289558071,0.16833514,0.1315436,0.37553245,0.16243552,0.54291093,0.2061869706186971,0.07224706,0.8016783,0.3847632,0.34858015,0.22721675363300523,0.7266656,0.2587513455250807,0.104369596,0.23748851,0.29552108,0.3277736196664172,0.4033521242011275
0.31633683836631615,0.14480329,0.24694228,0.42036304,0.19092534,0.690475,0.34391813439181346,0.075983316,0.7611733,0.49869752,0.2986316,0.23735881424152888,0.8113825,0.18451830107109807,0.10968736,0.18031433,0.15479335,0.3225557693533461,0.2141492128489528
0.25838861416113856,0.116491936,0.24568754,0.41916767,0.16409044,0.48629093,0.16343556634355666,0.046674564,0.7309625,0.37820932,0.48862422,0.20949338256960298,0.7726134,0.2238478534308712,0.15424533,0.28790534,0.31633818,0.26873121612387296,0.383701583022095
0.3237552276244772,0.102494076,0.2539587,0.4109488,0.095952556,0.5581842,0.20641457064145707,0.08072741,0.7454672,0.4805982,0.40786612,0.10071776604306597,0.9027821,0.18758930125535808,0.16650626,0.27503914,0.25005943,0.20025797201547835,0.32709301962558124
0.2796832020316798,0.10485989,0.36564445,0.4787427,0.2386914,0.43739134,0.19100935910093592,0.121506065,0.605161,0.38133687,0.4538759,0.29280551756833106,0.64755964,0.1908279514496771,0.33437395,0.26939625,0.31471246,0.31723783903427033,0.4953477697208662
0.3822348317765168,0.16166247,0.28350985,0.44117233,0.20808826,0.70797414,0.45250631525063156,0.21819869,0.87708676,0.50204647,0.20940849,0.29795266787716007,0.6774128,0.2224566733474004,0.22090945,0.1836803,0.18851912,0.36633207197992435,0.46303215778192947
0.2095328990467101,0.14966895,0.20918941,0.3955967,0.17401986,0.43635187,0.1785370278537028,0.07003792,0.7274772,0.3841939,0.4803632,0.2446968846818131,0.73353964,0.26469178588150716,0.18150249,0.27165356,0.32601652,0.28924991735499506,0.45035799702147983
0.4638323936167606,0.11241076,0.3939078,0.5319354,0.20854662,0.56717396,0.34021950402195045,0.26528934,0.81079304,0.38612607,0.32088006,0.1594578295674698,0.6802577,0.14929682895780974,0.21559635,0.19808468,0.21171793,0.21725775303546518,0.3527595211655713
0.599975340002466,0.20153052,0.44913852,0.5831638,0.27454937,0.57024413,0.5243923024392303,0.3960209,0.6607203,0.49208617,0.3619703,0.34372102062326126,0.62286097,0.13709185822551148,0.272106,0.1842463,0.09598917,0.29924277795456666,0.3999999739999984
0.32866212713378723,0.15142049,0.21212399,0.387209,0.10415582,0.5642972,0.20164665016466501,0.08960742,0.7930131,0.4056223,0.36357588,0.12864898771893926,0.8606988,0.23445297406717844,0.05870389,0.2663958,0.36662823,0.1699372901962374,0.28879784732787084
0.297415870258413,0.19161238,0.1358344,0.3383081,0.08532001,0.665465,0.30645877064587707,0.07977116,0.8380945,0.48534226,0.30942866,0.14809585888575155,0.8995118,0.2704935862296152,0.04806565,0.29965854,0.3033264,0.27397341643840495,0.3176351690581101
0.13617937638206237,0.42665714,0.10631567,0.20620048,0.27299887,0.6613045,0.16642301664230166,0.1444861,0.83637834,0.45598173,0.562221,0.1701300102078006,0.9095018,0.4665520479931229,0.11436787,0.47403905,0.60113883,0.3316187798971268,0.17121899027313942
0.2588241441175856,0.16482943,0.09036222,0.34495464,0.08132471,0.55103457,0.2381814038181404,0.102230966,0.7908203,0.40814412,0.42846823,0.285716317142979,0.8654082,0.2751465565087934,0.075835064,0.34048027,0.30226523,0.28524486711469205,0.541901932514116
0.5439378056062194,0.14742154,0.44349027,0.565651,0.28395295,0.589745,0.45102132510213255,0.36411977,0.70255834,0.6232827,0.29085416,0.2784262467055748,0.6576985,0.1698763301925798,0.27739555,0.20809138,0.33802778,0.33196161991769724,0.2973593978415639
0.3274694372530562,0.490054,0.18787116,0.32468593,0.46992332,0.85420984,0.5331730233173023,0.4131692,0.7835481,0.70743024,0.43070745,0.38059792283587535,0.79370195,0.45774902746494167,0.23348868,0.41218856,0.41803366,0.6215069372904163,0.20997835259870118
0.2970173702982629,0.16881034,0.22828388,0.4254165,0.19652285,0.6031857,0.24563192456319247,0.09818891,0.7616732,0.42221308,0.33132857,0.2712369762742186,0.816934,0.24339292460357548,0.084071085,0.24296659,0.35183483,0.2788860967331658,0.28233491694009505
0.2814935118506488,0.31451392,0.34560764,0.5009356,0.41473866,0.5171097,0.2789591578959158,0.24245667,0.64242905,0.29036543,0.28052855,0.43773062626383763,0.62621415,0.3216023192961392,0.29511517,0.34191406,0.46471795,0.40055956403357384,0.46437367786242073
0.5289802071019792,0.43440783,0.3937812,0.5613702,0.5755403,0.87708336,0.7658948765894877,0.5612799,0.77152944,0.6323787,0.19842008,0.6150302069018124,0.551901,0.3417015905020955,0.30718923,0.22684333,0.2851487,0.6756844405410665,0.3464844207890653
0.40791638920836104,0.020508878,0.5186404,0.4758824,0.030528545,0.18034193,0.11641694164169417,0.24512866,0.5894103,0.31604612,0.62081766,0.03204066892244014,0.6623398,0.20135039208102354,0.45592487,0.45057744,0.60505635,0.08315948898956935,0.6054308363258503
0.2675508732449126,0.12595578,0.41697615,0.44914696,0.22705837,0.34834632,0.0981288348128835,0.14381558,0.52676713,0.24646354,0.5554978,0.14575031874501912,0.6387903,0.20730987243859236,0.33162427,0.38399872,0.37335476,0.20749394244963654,0.4430071065804264
0.47757955224204474,0.1900399,0.3210433,0.50544125,0.23481475,0.67049956,0.4378845837884584,0.297861,0.73139906,0.5813997,0.30940425,0.2982545678952741,0.74623024,0.1932005215920313,0.15728028,0.26523456,0.26552823,0.31634117898047076,0.29917003795020225
0.6197809380219061,0.02501247,0.60981494,0.65091217,0.21048631,0.44416037,0.3202569520256952,0.33851168,0.7572735,0.37705693,0.3989771,0.11243296674597801,0.5311749,0.160884849653091,0.46206015,0.11680138,0.17492136,0.11936488716189324,0.4514092470845548
0.42762519723748027,0.73860866,0.24640113,0.3172056,0.80940646,0.97037625,0.7304495130449513,0.7100573,0.90760255,0.93071437,0.5944085,0.8443303006598181,0.65202236,0.6930475415828525,0.34427804,0.49394426,0.46140578,0.9502307170138431,0.2794272767656366
0.2873808412619159,0.16455296,0.20575425,0.40479866,0.16037427,0.60054463,0.23470657347065738,0.08248718,0.7641262,0.45085922,0.33596662,0.21909666314579979,0.83791834,0.2522205851332351,0.08061683,0.25380597,0.30219173,0.2520138451208307,0.3015411180924671
0.15600402439959757,0.37711254,0.07403004,0.21475135,0.22141086,0.7049735,0.2471501247150125,0.14144084,0.8618329,0.47831157,0.45661315,0.14641026878461613,0.96989506,0.4474009568440574,0.115532055,0.45290583,0.38980138,0.37251492235089534,0.21222117273327037
0.2861586513841348,0.3698581,0.213034,0.33160147,0.36074728,0.7113611,0.45491386549138657,0.3218112,0.95672536,0.6062851,0.37674302,0.4171335250280115,0.79561114,0.4097940845876451,0.19384016,0.3298577,0.3052482,0.4794824287689457,0.27112801626768096
0.39863022013697796,0.14005321,0.4723851,0.5822841,0.27922207,0.3750234,0.06683061168306118,0.21180743,0.6041549,0.35427347,0.5194834,0.2554352453261147,0.7198305,0.22820092369205544,0.34400216,0.3130238,0.52149326,0.18303991098239467,0.5114980606898837
0.3956094004390599,0.21622106,0.24111849,0.41958705,0.17540745,0.7024328,0.4491108249110825,0.21931693,0.8871269,0.50736034,0.28851902,0.2514861150891669,0.80250835,0.2732517863951072,0.14719021,0.2621212,0.27183843,0.33639257018355423,0.4090214645412879
0.2401130559886944,0.11998198,0.23220533,0.390318,0.16914253,0.5538253,0.2788557278855728,0.07790996,0.70079935,0.4187677,0.42409503,0.21340821280449276,0.7700612,0.20083907205034435,0.19010635,0.29448393,0.15460607,0.31936621916197316,0.39305254358315267
0.40601672939832706,0.28396007,0.24492496,0.3945146,0.25597447,0.74635905,0.5122011512201151,0.28443205,0.8640136,0.5498358,0.3193915,0.30929051855743117,0.78450215,0.3018432781105967,0.15535577,0.26886472,0.32477722,0.4389556263373376,0.3469684008181041
0.41618211838178815,0.1451584,0.51497376,0.5955501,0.36310542,0.33922473,0.05333209533320953,0.25061247,0.55971855,0.37669486,0.49995786,0.2707711962462718,0.65295565,0.24559494473569668,0.3697244,0.30254832,0.4247981,0.1333466080007965,0.4285187957111278
0.34497400550259943,0.23777947,0.3168819,0.48765847,0.28358495,0.54019135,0.3574623557462356,0.22720268,0.7563686,0.32770622,0.36039466,0.3006664980399899,0.6157981,0.24134366448061986,0.27138463,0.21504131,0.15364736,0.3613794016827641,0.5662984039779043
0.19039396096060388,0.2850038,0.101756185,0.3540689,0.26165068,0.71639925,0.38430273843027385,0.18971616,0.8864,0.5630728,0.26727417,0.3867133532028012,0.8427388,0.3708468922508135,0.1795082,0.27824053,0.23579617,0.4934555296073318,0.2670191360211482
0.42142135785786417,0.20429999,0.29786545,0.44034085,0.21881653,0.7488668,0.5365614236561425,0.2679878,0.88025177,0.510671,0.21137398,0.3220628693237722,0.7369396,0.2456372247382335,0.192736,0.16060594,0.22046983,0.3901421234085274,0.44143354648601285
0.606500389349961,0.22836708,0.48194736,0.6324908,0.43608654,0.8236663,0.7406012740601274,0.5029509,0.8414267,0.6373102,0.060161054,0.547662932859776,0.57617736,0.23621328417279705,0.35010538,0.06435624,0.13955662,0.5071985304319119,0.38290979297458755
0.5828664417133558,0.31539726,0.39385086,0.583262,0.46661484,0.7806034,0.5532552553255256,0.45472634,0.62025183,0.45862627,0.24647754,0.4993498299609898,0.5926193,0.17594209055652543,0.2407623,0.25303373,0.2788706,0.5473520328411219,0.32687711961262716
0.41312999868700007,0.29321682,0.23852998,0.4435648,0.33712745,0.7885843,0.5295634529563453,0.32705483,0.8327123,0.5602943,0.2537614,0.43437158606229515,0.7689741,0.28740085724405146,0.21649045,0.2522419,0.19563738,0.5148170308890219,0.23523010411380627
0.300880269911973,0.1888445,0.17543066,0.38631678,0.16384338,0.662695,0.397665869766587,0.20109388,0.89956504,0.45471025,0.22205839,0.2528790651727439,0.7506455,0.282381966942918,0.14148863,0.22673175,0.21626365,0.37803530268211816,0.4793335287600118
0.20087477991252198,0.21573925,0.24515331,0.3550112,0.19836976,0.3964437,0.1293814629381463,0.06776948,0.7361679,0.2778535,0.39076412,0.20912997254779836,0.68277645,0.25405238524314316,0.19845733,0.25680596,0.30694234,0.23946644436798667,0.43323698599421917
0.14746303525369647,0.15407886,0.22402889,0.38984358,0.1997645,0.39701787,0.17325280732528073,0.054132476,0.6742387,0.33680093,0.4606391,0.23372264402335863,0.678077,0.26251156575069395,0.2170161,0.34377378,0.38884693,0.2975084378505063,0.4770391586223495
0.22530064746993525,0.28672808,0.13785797,0.27570125,0.18340428,0.65879554,0.295284389528439,0.1639885,0.8830581,0.5069083,0.39653623,0.13268124796087488,0.8952964,0.3483363909001835,0.10638875,0.36529768,0.3544007,0.3222482693348962,0.2532746651964799
0.31423576857642316,0.18568638,0.2547096,0.4723182,0.25897723,0.52314115,0.31386298138629815,0.23420516,0.739603,0.37817377,0.4571854,0.3526452211587133,0.608675,0.22082909324974562,0.2549032,0.31181002,0.13502333,0.4081210744872645,0.554752383285143
