size_D,duration_D,app,har,dba,ifc,telonuse,t01,t03,t06,t07,t11,t14,effort_D
0.4134204,0.40970606,0.50008845,0.13491571809494307,0.26056916,0.0971922,0.3522562,0.30548894,0.3075599,0.07061368,0.46137858613785865,0.17105075026304503,0.0717237228276277,0.4178459
0.08038085,0.084074534,0.17552766,0.12751990765119445,0.033085257,0.041649997,0.7250849,0.038527533,0.12392114,0.14819008,0.17318148731814875,0.2150071229004274,0.29032895096710487,0.085432224
0.1012338,0.14408693,0.18587586,0.18022467081348026,0.06886035,0.074141204,0.6781506,0.06604533,0.12942211,0.134258,0.1881047988104799,0.22624933357496002,0.28712019128798083,0.13129622
0.038670696,0.18445706,0.06955472,0.1914295114857707,0.12413281,0.19786042,0.70864475,0.0493287,0.09524542,0.30033454,0.0902123840212384,0.25570173534210416,0.45928640407135957,0.11620788
0.19117284,0.2209593,0.25927776,0.09110349946620996,0.07313812,0.04620436,0.5440525,0.11693616,0.19161463,0.055794,0.27636892763689275,0.2458330647499839,0.20131293986870602,0.20462027
0.04489159,0.1759024,0.023265108,0.15564430933865858,0.07765412,0.17628676,0.75753826,0.028759569,0.07260432,0.28995004,0.08643836864383687,0.2543620152617209,0.43442197655780235,0.098640025
0.04387813,0.120038696,0.06727898,0.21632839297970358,0.0709472,0.13254467,0.7870029,0.030331016,0.07348637,0.2547997,0.1106602960660296,0.2612120656727239,0.40717505928249403,0.076411866
0.13255239,0.14685765,0.3161917,0.16567165994029961,0.13081986,0.085476875,0.6068971,0.13573314,0.22401422,0.1340633,0.2692643269264327,0.18728113123686788,0.26369907363009265,0.14621302
0.33626035,0.38366053,0.34365246,0.06594235395654123,0.14290607,0.1124658,0.41749159,0.1833431,0.19749989,0.0339614,0.3667480366748037,0.3016113780966827,0.15657721434227856,0.37487924
0.09705553,0.09854495,0.23782283,0.14621007877260472,0.060715526,0.059702516,0.6605929,0.064577,0.17148496,0.12846893,0.20511435051143506,0.19053468143208088,0.2848874915112508,0.0928754
0.034128167,0.13249034,0.048487067,0.12789369767362188,0.05583918,0.119356155,0.76650816,0.014935881,0.07430776,0.23930988,0.06113240611324062,0.1943423116605387,0.3840006615999338,0.09146094
0.15659735,0.42308238,0.06840402,0.48789974927398494,0.408359,0.5457309,0.73106974,0.17131163,0.0554895,0.6051482,0.12334982833498284,0.5082945304976718,0.6962454303754568,0.25983524
0.0453199,0.07884716,0.17567328,0.14742845884570752,0.090720326,0.079001576,0.7064725,0.09686841,0.18298821,0.20925668,0.11619676161967617,0.166067949964077,0.3284323471567653,0.049844634
0.31791452,0.36529425,0.30441466,0.047252776835166606,0.109057814,0.087271094,0.46228045,0.16125171,0.19115062,0.022984803,0.3564379856437986,0.3249795594987736,0.15360753463924653,0.34632838
0.06869464,0.030734815,0.27116764,0.18130613087836783,0.16916686,0.060426503,0.7018772,0.17664488,0.28360486,0.22012386,0.12601597260159728,0.07454242447254547,0.2621224537877546,0.069931544
0.07330812,0.061340854,0.2533234,0.24030126441807587,0.11279273,0.062772036,0.6796705,0.101511165,0.19541043,0.17205694,0.19484506948450694,0.19567054174023252,0.301880669811933,0.059277896
0.026861325,0.0783998,0.1061278,0.10136479608188777,0.040226072,0.08324298,0.7306274,0.035678267,0.13440654,0.20652941,0.10198627019862702,0.19375053162503192,0.3551507644849235,0.044009835
0.023282208,0.08162332,0.10630289,0.12658972759538364,0.049102575,0.08992189,0.7332778,0.040514395,0.12604946,0.2131497,0.11224193522419354,0.219547183172831,0.36947146305285367,0.03165968
0.0394751,0.05564549,0.17724541,0.22825165369509923,0.060810536,0.06604266,0.723809,0.04997623,0.14508966,0.17538124,0.1768216376821638,0.224075133444508,0.33027416697258327,0.04033769
0.19642925,0.084990315,0.3933929,0.2466083347965001,0.23935586,0.050424606,0.7217917,0.27191907,0.35998467,0.24026802,0.21452059145205915,0.163755949825357,0.20697987930201206,0.15768862
0.14047551,0.0656059,0.3154849,0.25782026546921594,0.15127373,0.043737948,0.6973948,0.17387496,0.27280778,0.17943278,0.23751932375193238,0.221218433273106,0.24601418539858144,0.10165417
0.036658138,0.15910837,0.046825513,0.1393955383637323,0.08177468,0.16344267,0.7394223,0.038743526,0.08692838,0.2769512,0.08255485825548584,0.22283991337039483,0.41973288802671116,0.08526156
0.014597185,0.02292344,0.16557586,0.16539383992363038,0.023256212,0.030014515,0.7258126,0.04099919,0.15717648,0.14715478,0.15128089512808954,0.22008472320508338,0.3160406283959371,0.004655645
0.1725693,0.21447292,0.26391527,0.13218135793088148,0.08986947,0.08219203,0.5702821,0.111812845,0.16623938,0.08552389,0.2512655251265525,0.2461425647685539,0.24327704567229544,0.20305736
0.08947294,0.046609238,0.2692803,0.20519669231180154,0.09049708,0.036982656,0.7230211,0.12963505,0.24999885,0.16820195,0.15208636520863653,0.1964955017897301,0.25873011412698854,0.04717542
0.22414508,0.11835856,0.39773658,0.29439861766391706,0.2211141,0.05151871,0.6794814,0.26645476,0.34399533,0.18503481,0.2892587789258779,0.258927015535621,0.19927315007268498,0.15913504
0.599646,0.6116672,0.5366678,0.11447805686868341,0.26531023,0.19714487,0.23546904,0.3205679,0.2851382,0.008876771,0.6061443606144361,0.5254265315255919,0.09579829042017095,0.5993415
0.06973948,0.15894929,0.09891355,0.12724018763441128,0.13892412,0.17297393,0.72927773,0.101844266,0.14372022,0.303779,0.06695643669564368,0.1937432516245951,0.3926414607358539,0.10561274
0.177124,0.17592132,0.28275305,0.10153008109180486,0.08312163,0.050064057,0.5651599,0.11175068,0.18845242,0.08240019,0.26512682651268266,0.20267027216021632,0.2148554085144591,0.1876134
0.14521635,0.025440872,0.3707395,0.29623277777396667,0.25440145,0.07799098,0.78370523,0.27966744,0.38628417,0.290527,0.17325805732580574,0.15150450909027055,0.23536637646336234,0.12848054
0.17156562,0.19366309,0.23537582,0.059702399582143975,0.046520412,0.03544715,0.5676153,0.09476723,0.17774518,0.053918436,0.2521091952109195,0.2169079730144784,0.20564237943576205,0.17364089
0.181532,0.12484569,0.33869568,0.13941300836478052,0.14626843,0.0324606,0.6307716,0.17853378,0.26537532,0.14888367,0.2474189047418905,0.15714930942895855,0.202521009747899,0.16232787
0.008745275,0.050245143,0.11463642,0.11389488683369321,0.01964876,0.051359177,0.72903347,0.021252409,0.12891239,0.1761483,0.11638106163810617,0.19014847140890828,0.3416156158384384,0.0187146
0.17030677,0.22158444,0.19618961,0.12573147754388866,0.0758383,0.08149165,0.62456423,0.081850156,0.121844456,0.10853264,0.22643714264371426,0.23614379416862766,0.25412237458776255,0.20258555
0.08040934,0.22494635,0.05053866,0.18180991090859466,0.17457116,0.25640827,0.71494824,0.07685654,0.0774339,0.347788,0.045019929501992954,0.1960215217612913,0.45947270405272955,0.14649384
0.031502336,0.17852342,0.07924408,0.18175591090535465,0.13542849,0.21001083,0.6994308,0.058129013,0.10558432,0.3051968,0.08496550849655085,0.21584528295071698,0.45799921420007855,0.10449228
0.038154736,0.12389328,0.06585616,0.12033725722023544,0.05551377,0.12134567,0.73873305,0.036251247,0.103917085,0.24016002,0.09495202949520296,0.22843816370628983,0.38642026135797386,0.058159914
0.12139229,0.31570005,0.009326637,0.3353536901212214,0.26203328,0.38510257,0.79533494,0.10512029,0.040231496,0.47543433,0.08256367825636783,0.36439302186358136,0.5580358441964156,0.21128781
0.01778575,0.05452743,0.12067503,0.11815244708914682,0.027144104,0.0570513,0.7347817,0.031976238,0.13447988,0.18226033,0.12054337205433721,0.2159179129550748,0.3447503355249664,0.018470492
0.0069852844,0.020301878,0.15528995,0.14409453864567232,0.011256933,0.019260079,0.73013574,0.033451527,0.15873489,0.14270464,0.14701549470154948,0.219522983171379,0.3101373889862611,0.0013218941
0.008387975,0.026463434,0.15720552,0.14846528890791735,0.022715867,0.03211105,0.7287057,0.040329292,0.16235048,0.15388715,0.14499469449946945,0.2156495429389726,0.3183380681661932,0.006456525
0.05506465,0.070459746,0.20080757,0.23263193395791604,0.07259038,0.06094843,0.69816977,0.06170602,0.15786642,0.16292247,0.196863909686391,0.20250615215036913,0.303099419690058,0.06652793
0.43064168,0.44788972,0.43930504,0.1359535581572135,0.19623637,0.1303575,0.3605849,0.24027558,0.23952647,0.02467689,0.4873936987393699,0.41714635502878133,0.1304622769537723,0.43189913
0.05433283,0.15044367,0.043278873,0.21675635300538118,0.07773638,0.16112548,0.8093065,0.031381115,0.06367615,0.28795782,0.10361681436168145,0.2994713379682803,0.42933092706690723,0.09678312
0.020104624,0.099584036,0.10483435,0.09875679592540776,0.052568823,0.0872865,0.7150045,0.03855735,0.1274538,0.1953933,0.07655957765595776,0.1368022182081331,0.3452918654708134,0.060674366
0.011243917,0.023906603,0.16540337,0.15010351900621113,0.021418124,0.023224473,0.723203,0.037152752,0.16128215,0.14678377,0.15412996541299653,0.20546996232819775,0.30966609903339004,0.008355345
0.024458438,0.09297297,0.09453386,0.12790543767432624,0.051935345,0.094696164,0.7394225,0.037625417,0.115149714,0.2155667,0.09840214984021499,0.1895501613730097,0.36565716343428367,0.049326178
0.04286603,0.10744356,0.10019553,0.18019343081160585,0.08303663,0.13901427,0.7805532,0.043967098,0.08630074,0.2648995,0.10557736055773606,0.2169060430143626,0.4056864294313571,0.058416042
0.11932189,0.33745703,0.029981256,0.3590474915428495,0.27382934,0.4122771,0.77052915,0.10651265,0.0408176,0.49620607,0.10710237471023748,0.39749487384969245,0.5931071006892898,0.21359842
0.04502994,0.13741434,0.06297025,0.15859133951548038,0.09570858,0.15936911,0.763116,0.06215559,0.101370186,0.27889368,0.0896023589602359,0.24516135470968128,0.40318359968164,0.06570978
0.07383736,0.03809593,0.22714907,0.19044740142684408,0.110948,0.055256277,0.75657374,0.14544238,0.25702557,0.19793957,0.12845079284507926,0.2487720249263215,0.28623280137671986,0.059545632
0.061899208,0.028223462,0.21602637,0.11925906715554403,0.1040405,0.045494437,0.75224775,0.12767722,0.25084752,0.2126627,0.0990094049009405,0.1680317800819068,0.28703337129666284,0.053993035
0.032350138,0.12501538,0.062027127,0.08452576907154614,0.052137762,0.11321136,0.7308601,0.03927803,0.109922394,0.22730392,0.07121501112150111,0.17887043073222586,0.36566253343374666,0.06957938
0.12931949,0.35527852,0.05319971,0.38895382333722944,0.33514112,0.46554422,0.7217907,0.1263491,0.02986952,0.5261078,0.0799283779928378,0.3483803509028211,0.6286668371333163,0.22641377
0.042455934,0.17967841,0.048877016,0.15557820933469257,0.09794316,0.18188149,0.7212809,0.04327558,0.09345207,0.28975493,0.0795677979567798,0.24135691448141489,0.44080458591954136,0.10514906
0.6398835,0.6615373,0.5649239,0.15833760950025658,0.2899658,0.21216261,0.19989026,0.34561998,0.2882564,0.0064051,0.6832874683287469,0.5994780359686821,0.07951808704819129,0.64219594
0.20784241,0.09630758,0.38440475,0.20672585240355115,0.16575366,0.05318594,0.7380534,0.21758153,0.29980287,0.18087336,0.2720460872046087,0.14957972897478375,0.22095996790400318,0.14497687
0.10009598,0.048772246,0.23578972,0.13986623839197432,0.1497485,0.07473171,0.7629786,0.17365964,0.2848732,0.24990731,0.07817125781712578,0.1936313816178829,0.2808967519103248,0.09411596
0.37141344,0.30110818,0.4846044,0.15168089910085397,0.23833263,0.060506195,0.5049053,0.27872968,0.32411823,0.115574926,0.3789572778957278,0.2201726132103568,0.11492938850706114,0.32011706
0.018378124,0.10184411,0.08764389,0.1131928067915684,0.04448369,0.1011976,0.71861607,0.02379933,0.11541416,0.22089398,0.09421122942112295,0.20011991200719473,0.3865303913469608,0.05526421
0.056072123,0.18404332,0.02849774,0.17956323077379385,0.10329828,0.20197439,0.76855147,0.04406555,0.060996585,0.30101392,0.055218612521861256,0.23060518383631104,0.44040715595928437,0.11147131
0.057316586,0.032341726,0.21906483,0.09788019087281145,0.10795009,0.04404068,0.73762244,0.12987997,0.25172147,0.21478373,0.09755901475590148,0.06329088379745303,0.2677972932202707,0.06435785
0.014580704,0.027713597,0.13947454,0.14335454860127292,0.021645457,0.0443303,0.746098,0.034042105,0.13644366,0.1667645,0.1377146937714694,0.22544601352676083,0.3376504462349553,0.006657378
0.048456542,0.16080725,0.0235015,0.17843987070639225,0.07422757,0.16736656,0.7884589,0.03360708,0.05866251,0.28050303,0.07387212738721274,0.2527213151632789,0.42939881706011823,0.09826424
0.010634027,0.08170854,0.1597386,0.17009736020584162,0.11152071,0.13373691,0.69085246,0.044885144,0.14134945,0.23429,0.07286844728684475,0.09657253579435215,0.3767639023236098,0.057282243
0.053193487,0.18428788,0.12701365,0.278254766695286,0.20404106,0.26799113,0.7290443,0.10939379,0.15446758,0.36949024,0.09548891554889156,0.3328421199705272,0.48646689135331084,0.12253064
0.14459321,0.15741277,0.25620496,0.1344438280666297,0.07084483,0.036143303,0.58706117,0.10267265,0.19216837,0.07937963,0.2574580857458086,0.20926454255587257,0.22628811737118826,0.15097497
0.01424367,0.02941925,0.16135272,0.1662451699747102,0.025097758,0.031221956,0.72151685,0.04330568,0.16187197,0.14770162,0.14267723426772344,0.24018451441107086,0.31834946816505316,0.0
0.016723603,0.036003195,0.14218995,0.1662668099760086,0.027128607,0.04771903,0.7395141,0.02991642,0.13571993,0.16803086,0.14283140428314045,0.22644564358673863,0.33725919627408035,0.011866712
0.014856562,0.061975755,0.11208692,0.12804276768256606,0.039004028,0.07051328,0.7371017,0.039910123,0.13486376,0.1938996,0.11128361112836112,0.20472803228368194,0.3508905149109485,0.029281806
0.13254622,0.14972922,0.25976098,0.1324716279482977,0.08567202,0.052239656,0.5831659,0.09921111,0.1847353,0.09904075,0.24451383445138344,0.19946911196814673,0.24627563537243646,0.14409705
0.041436516,0.044032313,0.21279651,0.20201875212112513,0.05986592,0.047303706,0.6954713,0.06641282,0.18438342,0.15306497,0.17372851737285175,0.21220261273215676,0.307159989284001,0.029019248
0.026338547,0.057968207,0.0992032,0.1614136796848208,0.026361406,0.06424144,0.77841884,0.027946874,0.108083874,0.19116616,0.12102760210276022,0.2530107651806459,0.3550090444990955,0.029783279
0.038077317,0.032351345,0.20285082,0.20178408210704493,0.056040406,0.03399074,0.7134295,0.069291756,0.18427926,0.15260604,0.17198945719894573,0.23844105430646326,0.30539330946066906,0.021738
0.14689493,0.12980416,0.30996165,0.20159031209541872,0.106300145,0.055273265,0.60296446,0.115190014,0.20316206,0.11052491,0.2790040279004028,0.17939051076343066,0.24621367537863245,0.14367925
0.12012374,0.13999057,0.25329077,0.20914627254877635,0.109707445,0.08078307,0.61869115,0.09701671,0.1697308,0.13678554,0.22543954254395426,0.2186843731210624,0.27807997219200276,0.13165717
0.14061317,0.39532277,0.052511334,0.5048526302911578,0.38578206,0.52247167,0.77833295,0.15436755,0.0437665,0.5987551,0.12768061276806128,0.5131181307870879,0.6852959914704008,0.24703132
0.02483455,0.090325154,0.07817751,0.13119298787157926,0.037684113,0.08365345,0.7515295,0.020653173,0.10521582,0.20779848,0.09792078479207848,0.20874655252479316,0.3629544037045596,0.051909868
0.026203856,0.04127509,0.16312176,0.20947004256820256,0.04877022,0.06104949,0.7339871,0.041803658,0.14316285,0.17684427,0.16033111603311162,0.23636361418181687,0.3396061660393834,0.021489017
0.035945103,0.028911658,0.18137679,0.1400151884009113,0.06055224,0.045960724,0.7373047,0.08149685,0.19595233,0.18168953,0.13401319340131937,0.21746760304805618,0.30828383917161606,0.029735401
0.023322567,0.046338975,0.14546439,0.17283113036986783,0.040220886,0.06734079,0.7382969,0.02747102,0.12926961,0.19010901,0.1470639547063955,0.23009577380574645,0.34952759504724046,0.023681797
0.10713377,0.034107186,0.2555317,0.15556079933364797,0.100168735,0.014203519,0.7690709,0.15652741,0.2664921,0.17903045,0.13436956343695636,0.16931334015880042,0.23984563601543638,0.06772027
0.098167755,0.13297951,0.17730209,0.04891342293480538,0.012324572,0.041615218,0.652461,0.05246538,0.14437214,0.09240255,0.15560241556024157,0.17693301061598066,0.2518052248194775,0.093241766
0.076245315,0.25703165,0.03460756,0.2418784045127043,0.17549962,0.28399444,0.7301847,0.07075767,0.07278192,0.37758753,0.08531627853162786,0.31383259882995596,0.5106638189336181,0.15277475
0.018481143,0.06919096,0.103586584,0.13025075781504547,0.0300709,0.07469687,0.738464,0.024091437,0.121431634,0.1995925,0.1184124168412417,0.22711700362702023,0.3628463637153636,0.02465174
0.15408131,0.20962712,0.31434956,0.11419797685187862,0.16705912,0.11141324,0.5567592,0.135908,0.20539539,0.17158055,0.23352720335272034,0.10004465600267937,0.2692299730770027,0.18894534
0.09256161,0.05423724,0.2773849,0.20500476230028575,0.11711693,0.048656464,0.7037632,0.13488819,0.24657992,0.17337897,0.17579035757903574,0.20669832240189934,0.2692517330748267,0.07310319
0.019102909,0.09751762,0.09391877,0.12398839743930386,0.05614108,0.10950115,0.7258215,0.036747918,0.117757745,0.2296122,0.10573319657331967,0.21188655271319318,0.3856215414378458,0.040694565
0.17403314,0.018440366,0.4195476,0.33444180006650803,0.36179268,0.13437101,0.83163273,0.3870656,0.481928,0.38735804,0.10091514409151442,0.11035930262155816,0.23675582632441733,0.15925407
0.06400131,0.19212061,0.04938078,0.2453844647230679,0.13469571,0.22843534,0.8170814,0.070622995,0.059795916,0.33937344,0.06619445161944516,0.2743247864594872,0.4654305534569447,0.10527977
0.10166658,0.030893102,0.2571559,0.19577802174668132,0.11471754,0.025061846,0.7664311,0.16274177,0.2808776,0.1903342,0.12695248269524828,0.2405937344356241,0.2550708144929186,0.05675436
0.4183638,0.37748373,0.5458275,0.18218620093117205,0.33097708,0.10747218,0.3912635,0.3656376,0.36030287,0.121754676,0.4413209741320974,0.1342023280521397,0.06687487331251266,0.42221674
0.24407396,0.26829383,0.28174,0.06674993400499604,0.08046582,0.049745858,0.5161834,0.1320913,0.19826469,0.03567119,0.3084826508482651,0.28832383729943023,0.18073479192652078,0.25267234
0.03213314,0.12917122,0.037714913,0.12688184761291085,0.053084582,0.12213653,0.7764431,0.026105836,0.08265968,0.24561054,0.08453620345362034,0.23121124387267464,0.38463049153695084,0.07494089
0.37134296,0.39056647,0.37569103,0.08246779894806794,0.14530188,0.104584664,0.39688158,0.19877242,0.22076976,0.02135633,0.41298354129835413,0.3333093699985622,0.13600520639947936,0.38416022
0.07663686,0.23176008,0.033902675,0.23680748420844905,0.15715826,0.26552784,0.7570917,0.045066252,0.036674697,0.35618183,0.06377775137777514,0.2560428553625713,0.4887196811280319,0.15777948
0.41419888,0.414756,0.41734132,0.09647596578855795,0.17699832,0.104968905,0.38643003,0.2232623,0.23513412,0.025409028,0.4601776160177616,0.3583958915037535,0.12616090738390925,0.40103295
0.01795803,0.011152968,0.17272815,0.1388059383283563,0.055437893,0.022867441,0.73143196,0.073446706,0.20000565,0.16631117,0.10621072062107206,0.16244902974694178,0.2902950909704909,0.0089107575
0.031105906,0.11727185,0.06076488,0.16099870965992258,0.057919055,0.110182166,0.7822509,0.034668162,0.097042665,0.23662111,0.09447655944765596,0.2508890750533445,0.37819084218091575,0.0706642
0.2163966,0.20343372,0.34457627,0.14928132895687973,0.12878698,0.059530616,0.52941483,0.15017416,0.21546264,0.09366459,0.3204238320423832,0.1629441097766466,0.1902162809783719,0.21895722
0.041854873,0.08667744,0.11873639,0.22807367368442044,0.07398075,0.11284053,0.7578256,0.039771676,0.10936631,0.23411033,0.13567833356783335,0.273532216411933,0.38682922131707786,0.046854604
0.17419195,0.017813914,0.40022168,0.3150724989043499,0.34323752,0.11621851,0.85585314,0.3550117,0.4639354,0.37171683,0.09977043997704399,0.15770810946248656,0.2410235758976424,0.16748074
0.021250986,0.051759638,0.11802265,0.12790835767450145,0.027308226,0.049724966,0.75115156,0.039342523,0.13437068,0.17439702,0.11798001179800119,0.217394383043663,0.32961296703870324,0.024327293
0.17999217,0.20650843,0.23706213,0.05788761747325705,0.046846807,0.036337703,0.5691023,0.09655394,0.17005533,0.04998897,0.2523787552378755,0.23980426438825586,0.20385340961465903,0.19286416
0.070656516,0.18231726,0.0702987,0.17964650077879005,0.14305776,0.20958078,0.7769645,0.06444657,0.08943672,0.32385054,0.07415423741542375,0.24373656462419388,0.4267694273230572,0.13549398
0.14724597,0.0875917,0.30542788,0.22918017375081043,0.13656741,0.035145283,0.6781949,0.16898571,0.26224047,0.15758574,0.2531711453171146,0.21224194273451658,0.23102990689700928,0.114557594
0.03895279,0.1784187,0.064257085,0.168437250106235,0.10370687,0.18639201,0.72149235,0.050098345,0.10995415,0.2943448,0.0900208150020815,0.26606734596404075,0.44759051524094845,0.108438715
0.018781804,0.03123641,0.17446774,0.17131031027861862,0.025971025,0.027730584,0.7117118,0.046803623,0.16781905,0.1407843,0.15601216560121656,0.22642743358564602,0.3096435090356491,0.0052776253
0.07332001,0.014782116,0.25962713,0.17872478072348685,0.15977138,0.067589074,0.76235247,0.18747102,0.3102296,0.24123746,0.098458329845833,0.15041788902507336,0.26493901350609866,0.06498421
0.038505383,0.19241607,0.05790791,0.15988070959284256,0.12881553,0.21072924,0.6963899,0.048722833,0.08623852,0.30656037,0.06777620677762068,0.2009144120548647,0.45641459435854054,0.1141507
0.07407855,0.116819434,0.16509733,0.29234834754090083,0.107770115,0.11829579,0.7493437,0.066566244,0.106309325,0.21478677,0.17593093759309375,0.25585819535149174,0.3609399139060086,0.096617654
0.02844844,0.11423106,0.07597783,0.15830642949838578,0.06513181,0.11233854,0.75027156,0.022234708,0.09858716,0.2345177,0.098157829815783,0.21855688311341298,0.3762319923768007,0.07586394
0.3217802,0.3376349,0.34741786,0.08722872023372322,0.1313079,0.084649384,0.4866551,0.16153227,0.17907375,0.04339005,0.36671931667193164,0.30411447824686866,0.1593902540609746,0.3455
0.3021132,0.35668844,0.3256373,0.09944958096697486,0.14067215,0.104929835,0.4608125,0.1590891,0.17225648,0.052366227,0.3484708148470815,0.20534998232099894,0.1509798349020165,0.35745674
0.2343657,0.23820737,0.30417708,0.08243436094606166,0.08961144,0.0642685,0.527077,0.13281737,0.1897178,0.05807367,0.29438679943867996,0.25752724545163475,0.198537680146232,0.23810075
0.5801267,0.4927899,0.7687545,0.3118667187120031,0.48942733,0.18816996,0.29326347,0.5264666,0.4583332,0.16525578,0.6226880022688003,0.14486064869163895,0.018949680105031987,0.55943644
0.028967425,0.08300889,0.101680726,0.1340220080413205,0.045357168,0.08836496,0.7387281,0.03932284,0.1234521,0.2119461,0.11378802137880215,0.23606187416371247,0.36762704323729567,0.029592946
0.039017253,0.03511244,0.18728888,0.14162087849725272,0.052808672,0.029756218,0.7271343,0.082293585,0.19371085,0.16844666,0.13067106306710632,0.1952701117162067,0.29824045017595496,0.021709472
0.06601588,0.105511256,0.15323669,0.17967291078037465,0.047688246,0.060548335,0.7098805,0.04693505,0.12041785,0.14873835,0.16280694628069461,0.21405309284318558,0.30923529907647007,0.08412787
0.030807301,0.1231697,0.051668167,0.11931306715878404,0.047403574,0.11383864,0.7557216,0.022941977,0.090295956,0.23434192,0.08537057853705786,0.21483981289038878,0.3795898820410118,0.067718305
0.0931981,0.042103276,0.24989149,0.1907668814460129,0.10423124,0.020692706,0.7588515,0.14107426,0.24952121,0.18013263,0.16159354615935465,0.2634958758097526,0.2700908529909147,0.06044128
0.29185,0.22112915,0.500857,0.18798871127932268,0.27516884,0.0987989,0.5233543,0.28385317,0.3286526,0.16782454,0.35694743569474363,0.01390473583428415,0.14588274541172544,0.29037452
0.15359446,0.14115998,0.24609312,0.17406453044387182,0.072639674,0.04320997,0.6486851,0.08222704,0.15677677,0.10584284,0.24529113452911347,0.2444681846680911,0.24454698554530144,0.14867225
0.02962023,0.13522258,0.09523693,0.14790070887404252,0.12655205,0.16341817,0.7179864,0.07405378,0.14580885,0.2760557,0.04748625074862508,0.1639709098382546,0.3918263808173619,0.08463317
0.21147212,0.13011122,0.42032215,0.217636483058189,0.16501844,0.066135705,0.645804,0.19746275,0.28708094,0.1490308,0.3283169928316993,0.12064181723850904,0.2097127190287281,0.1794722
