ID,AFP,Input,Output,Enquiry,File,Interface,Added,Changed,Deleted,PDR_AFP,Resource,Dev.Type,Duration,N_effort,MI_N_effort_AFP,MI_N_effort_Added,MI_N_effort_Enquiry,MI_N_effort_File,MI_N_effort_Changed,MI_N_effort_Output,Effort
0.3031057881863473,0.10484824229089454,0.2240183,0.45277274,0.35516042,0.29253167,0.03824519229471154,0.22288659,0.3223862,0.25855267,0.16357186,0.1688288301297298,0.6354971381298283,0.28994330899433096,0.092770234,0.34105024,0.32065752,0.08187797,0.16353216635321663,0.1918729115123747,0.1836952,0.102390476
0.165417799925068,0.15409583924575035,0.22166789,0.59226954,0.3294855,0.26838645,0.048731112923866775,0.29182944,0.3262595,0.28146842,0.07713762,0.23573787414427244,0.6708419402505165,0.3723059072305907,0.11275855,0.23806776,0.401786,0.080740094,0.2197514419751442,0.21542297292537838,0.36253557,0.1180238
0.43806218628373117,0.16428524985711498,0.32431096,0.31417507,0.49562025,0.22091523,0.029863526791811607,0.22899601,0.33863923,0.25372732,0.38554737,0.20120720207243215,0.6557241393434484,0.3181283818128382,0.11145468,0.39507884,0.1988511,0.16905512,0.2195243919524392,0.24336349460180967,0.20520817,0.123768725
0.22683991361039482,0.1646891898813514,0.273397,0.5337712,0.36065596,0.2542837,0.03511710210702613,0.26711336,0.34966552,0.2643579,0.15942428,0.265511465930688,0.6946136816768209,0.34182033418203345,0.12295991,0.27339137,0.34350386,0.07310765,0.18277473827747384,0.21193619271617156,0.29201669,0.12997037
0.2897366773842006,0.21418146285088777,0.34540647,0.47509035,0.42323297,0.25414073,0.016471904988314297,0.27456838,0.3611543,0.22443414,0.26518005,0.3229367193762032,0.7500177450010648,0.3137252313725231,0.15386319,0.30903122,0.29556513,0.10607106,0.19499365949936595,0.25855378551322716,0.30793402,0.15952767
0.25819351549161096,0.12439265746355944,0.2453003,0.4958305,0.36370632,0.24278641,0.029763985785839147,0.24482292,0.32911533,0.24142958,0.1475515,0.24196957451817447,0.6646536398792183,0.2713679271367927,0.10477455,0.29117173,0.33876425,0.06556342,0.13797660379766039,0.20062430203745815,0.24272394,0.112289
0.2123430127405808,0.1062276563736594,0.18367027,0.5517509,0.3321351,0.26665568,0.04990674899440494,0.23598786,0.35546392,0.25165194,0.09027088,0.20785994247159656,0.6550253393015204,0.36471626647162664,0.09587388,0.24207984,0.3545609,0.06869793,0.1864867586486759,0.2202661932159716,0.28709745,0.104939654
0.20308463218507794,0.15006512900390775,0.24912621,0.52383125,0.3960262,0.22057559,0.025669680540180834,0.32101452,0.2327842,0.22688538,0.13077375,0.26204814572288876,0.6527486791649207,0.18795727879572788,0.104399264,0.3224126,0.37226266,0.082830526,0.15901128590112862,0.19626921177615272,0.36393785,0.107884124
0.26177479570648776,0.4109170646550239,0.50459576,0.56500244,0.5117928,0.42402935,0.025389128523347713,0.5724116,0.18364973,0.18163608,0.16089725,0.2531890451913427,0.8027307881638474,0.4691084469108447,0.2009602,0.4015388,0.44046652,0.20432547,0.24103575410357542,0.1088352715301163,0.32603982,0.19821936
0.20287834217270054,0.10579749634784978,0.17949596,0.56017435,0.32586008,0.26963797,0.05269098316145899,0.23851569,0.3539787,0.25534385,0.08726974,0.20986665259199916,0.6572386394343184,0.3856481685648169,0.096685216,0.23332019,0.35761803,0.06827308,0.19746649974664998,0.2195534231732054,0.29515326,0.106114775
0.22602234356134063,0.24216831453009888,0.37882736,0.51962477,0.4057491,0.25311264,0.017695337061720225,0.30070576,0.35710472,0.2718294,0.27120388,0.3643974918638495,0.7537452452247148,0.33162019316201935,0.16890271,0.30626476,0.3117337,0.08568906,0.199785939978594,0.23452051407123084,0.33283076,0.1709196
0.34206860052411603,0.22344421340665283,0.38939214,0.46412513,0.21973078,0.34630352,0.04388781263326876,0.2551478,0.4430295,0.43511653,0.067537844,0.10379229622753777,0.6218433373106003,0.23682337368233736,0.06460475,0.39793575,0.33389613,0.02768309,0.33392835339283533,0.25602723536163413,0.16583347,0.07148191
0.23956684437401068,0.22984285379057123,0.36650652,0.5107474,0.41689134,0.23030935,0.018194509091670547,0.31057778,0.32472974,0.25567102,0.25307268,0.33448844006930645,0.7375416042524964,0.29241004924100494,0.15018433,0.32576537,0.30812216,0.082056664,0.18287102828710283,0.21053163263189797,0.32652777,0.15543953
0.2214971632898298,0.221457133287428,0.33570156,0.51602644,0.45148256,0.2157416,0.022733486364009185,0.33180207,0.2744199,0.21218903,0.28808433,0.34414815064888904,0.7271284436277067,0.26856055685605573,0.14273584,0.3446811,0.26956326,0.08691389,0.20523736052373606,0.216480432988826,0.38771966,0.1498763
0.25596909535814577,0.3792222927533376,0.3722396,0.6555587,0.49938074,0.3044,0.03299708197982492,0.25061536,0.7046542,0.289688,0.10573833,0.15610382936622977,0.7443671046620263,0.24434495443449544,0.16482633,0.3459676,0.30102533,0.1640633,0.18476351847635186,0.4280862456851748,0.4541743,0.15756498
0.21194677271680637,0.13229379793762788,0.22044703,0.5503036,0.34055212,0.26351887,0.04540738272444296,0.25147986,0.3528809,0.26000044,0.11838853,0.23438100406286028,0.6742115404526924,0.36953113695311374,0.10851404,0.24972802,0.3517841,0.07060014,0.19282338928233894,0.21671885300313118,0.29558665,0.116896495
0.26215519572931173,0.07743168464590108,0.18789992,0.490164,0.34871417,0.2442614,0.03553470413208225,0.22094016,0.321061,0.22615519,0.10815647,0.20512335230740114,0.6327119879627193,0.2582851258285126,0.08391205,0.2804886,0.34324303,0.05944763,0.12344290234429024,0.19876581192594872,0.22090223,0.092746854
0.22925589375535363,0.1622180597330836,0.29699776,0.4939764,0.35461468,0.3066978,0.018866823132009387,0.21231571,0.41406345,0.27026916,0.24798661,0.3648066218883973,0.7181158430869505,0.3439951843995185,0.16947465,0.25560778,0.32464832,0.07845508,0.17493927749392776,0.28517176711030606,0.2608018,0.16509563
0.25887723553263414,0.13926218835573131,0.24964932,0.49028373,0.3857996,0.24094331,0.01984257019055421,0.28526965,0.27482828,0.22714525,0.11859034,0.24212734452764068,0.6474727388483643,0.17096516709651674,0.1052373,0.3151061,0.38506144,0.089269556,0.13110548311054832,0.20590819235449154,0.2903909,0.108594805
0.20003943200236593,0.1932710215962613,0.24471478,0.60143644,0.3629391,0.3062086,0.0486432599185956,0.25495267,0.45683953,0.2689612,0.08724722,0.20910994254659657,0.6441837886510274,0.37472303747230373,0.12892528,0.23026459,0.3741222,0.09490613,0.21181970118197013,0.27944605676676343,0.3255335,0.13279183
0.37511592250695536,0.2605849656350979,0.43221387,0.43256804,0.23301321,0.4054981,0.04090505245430315,0.27644905,0.4632929,0.41197,0.0740293,0.1105403866324232,0.6741668404500104,0.27095702709570274,0.07760132,0.41015407,0.30236712,0.05082642,0.40281389028138903,0.3177347390640844,0.1936071,0.07972677
0.2947850376871023,0.39999237399954246,0.5798665,0.54326826,0.5132189,0.21392435,0.014923769895426195,0.40447524,0.39872977,0.42570361,0.37288398,0.4696878281812697,0.7166197729971864,0.4553515755351576,0.30728984,0.35116798,0.43758377,0.22178492,0.2298576929857693,0.25427286525637194,0.34661648,0.30638045
0.23445035406702125,0.15443617926617076,0.26525205,0.5034863,0.4150294,0.22337538,0.028620414717224884,0.28476384,0.2877424,0.20906015,0.2081312,0.2839141970348518,0.6876844412610664,0.26153084615308464,0.11431624,0.32207662,0.29191834,0.076238886,0.17289114728911475,0.21394042283642536,0.32869595,0.12270645
0.24375085462505128,0.08622003117320187,0.18525963,0.5116675,0.3417647,0.25223708,0.04075880944552857,0.22622429,0.33137512,0.23520464,0.101637185,0.20623289237397355,0.6403277384196644,0.29748602974860294,0.08773899,0.2662289,0.34758455,0.06233313,0.14624877462487748,0.20518486231109176,0.24358405,0.09679522
0.22828171369690284,0.715529782931787,0.9189222,0.29814038,0.9288765,0.57222927,0.01926432315585939,0.46948448,0.8115591,0.7183329,0.39603856,0.5414322924859376,0.8090377885422673,0.35383555538355554,0.59067345,0.88281035,0.32591358,0.7250887,0.5782565578256558,0.8467723508063411,0.50247574,0.5779417
0.273918416435105,0.19911439194686353,0.31968576,0.47551793,0.43191904,0.24185607,0.02243599234615954,0.29062182,0.30847967,0.21832034,0.26061222,0.28864888731893323,0.7309125438547526,0.28147264814726486,0.13002369,0.35044855,0.2677037,0.09843995,0.20121526012152602,0.22654789359287364,0.32354414,0.13883346
0.27846153670769225,0.1370038282202297,0.25435618,0.48471698,0.38302606,0.25021154,0.026596621595797298,0.24673055,0.33511096,0.21421343,0.17101207,0.2546344152780649,0.6850825411049525,0.2765469576546958,0.11395328,0.29115582,0.32381895,0.08199199,0.15430574543057454,0.22666202359972143,0.26000023,0.1211973
0.1870047012202821,0.24119062447143746,0.22878882,0.59738314,0.36840853,0.36514103,0.22676859360611562,0.3551583,0.3442003,0.24655752,0.09369223,0.2516167350970041,0.6559755393585325,0.42555512255551226,0.1499955,0.22394036,0.38690254,0.10742832,0.2279413527941353,0.24556747473404847,0.37114757,0.14776517
0.3083567185014031,0.09535509172130552,0.2004504,0.45803708,0.37362796,0.26622126,0.0335609450136567,0.22492972,0.3142265,0.19323966,0.14750737,0.1852051111123067,0.6626584397595063,0.2672721267272127,0.0866181,0.3132881,0.30832255,0.08622766,0.1584908858490886,0.21951338317080302,0.22866903,0.09772874
0.4432536265952176,0.12988082779284968,0.27131695,0.3519727,0.46557668,0.26376522,0.04424758565485514,0.2396835,0.31385934,0.23047152,0.26514187,0.11570864694251883,0.5999456959967419,0.34177530417753044,0.09888628,0.39039287,0.28314674,0.16096088,0.2099472209947221,0.22447685346861124,0.17429209,0.11597201
0.26198719571923174,0.07748503464910207,0.18783124,0.49002483,0.34886092,0.24447319,0.03543496212609773,0.22074017,0.32128996,0.226219,0.10804759,0.20461161227669675,0.63278249796695,0.2581501858150186,0.0837474,0.28091198,0.34310782,0.059682865,0.12339665233966524,0.19877396192643773,0.22057511,0.09263706
0.20104426206265574,0.1944188916651335,0.30395934,0.56026125,0.34309322,0.3638727,0.029314674758880485,0.2978725,0.39143443,0.2512591,0.098355636,0.27174384630463083,0.4783899787033987,0.30891529089152914,0.16119216,0.16652095,0.48893416,0.079702444,0.18387131838713183,0.23795595427735727,0.18479902,0.16083837
0.24269841456190488,0.12433428346005701,0.24390747,0.4975993,0.36390793,0.23137444,0.022609883356593002,0.27863893,0.2719449,0.24522203,0.10502881,0.23425461405527687,0.6384140383048423,0.18311031831103183,0.09772517,0.30863416,0.39117336,0.07118749,0.11701715170171519,0.18412065104723907,0.26983815,0.10120748
0.2431404745884285,0.10947361656841699,0.22106901,0.5030407,0.35529575,0.23948663,0.029669407780164466,0.25821406,0.29507488,0.24130449,0.103719085,0.22333745340024722,0.6391461383487683,0.2275896927589693,0.09382858,0.2921434,0.3741879,0.0677341,0.1283624428362443,0.1923137415388245,0.2595718,0.0994816
0.2163285029797102,0.5466198627971918,0.5257334,0.77078736,0.5079404,0.3316582,0.034676322080579323,0.6229997,0.3062312,0.23539245,0.24842733,0.34614678076880684,0.7392849443570967,0.5009944900994491,0.36398143,0.40282115,0.518764,0.3518265,0.38570705857070586,0.3103513186210791,0.64544976,0.37919915
0.6833206409992384,0.1914629114877747,0.38171145,0.2550959,0.5525961,0.24732256,0.0795824247749455,0.32631704,0.24083047,0.20696478,0.4556068,0.15534723932083436,0.5657596939455817,0.44590346459034647,0.16026193,0.40954167,0.24657884,0.20758998,0.3285990128599013,0.2481891648913499,0.22869067,0.17230475
0.2432569445954167,0.3440693206441593,0.45999748,0.59378153,0.41469538,0.2666113,0.014397046863822812,0.33762962,0.40504044,0.37722325,0.30953053,0.4416611264996676,0.7918362475101749,0.3848911384891139,0.2798683,0.35400888,0.3883137,0.18194014,0.24680134468013448,0.28000585680035145,0.38577414,0.28049043
0.14923266895396012,0.3849519230971154,0.2623229,0.65778154,0.40309864,0.4727246,0.42165742529944555,0.4738621,0.35334194,0.2501045,0.09606005,0.3012290480737429,0.6460782387646944,0.5014190001419001,0.208306,0.18798916,0.42191276,0.1482138,0.2837954783795479,0.28706677722400664,0.4701288,0.1951367
0.2510241750614505,0.20749504244970254,0.3496426,0.49858645,0.3956457,0.24330355,0.019819074189144453,0.286179,0.34636265,0.2715667,0.21772203,0.30730216843813013,0.7222815033368902,0.29304277930427797,0.14301915,0.31450856,0.32823658,0.080297746,0.16567789656778967,0.20898313253898795,0.278403,0.14790109
0.40069844404190663,0.60124716607483,0.68386376,0.447617,0.62980354,0.8733134,0.03215584192935052,0.79008317,0.20252916,0.43646786,0.16721329,0.4421116965267018,0.48004592880275576,0.6217355121735512,0.34664106,0.6349896,0.5223283,0.37501413,0.5414616541461654,0.1932029215921753,0.21594056,0.33938262
0.2706719762403186,0.11965883717953023,0.25205803,0.49659237,0.36333644,0.25448337,0.032113071926784316,0.27000457,0.28447703,0.20833391,0.10116659,0.19806005188360312,0.6896252413775146,0.2816932781693278,0.09692286,0.31593594,0.35048056,0.07422507,0.12211011821101182,0.17383221042993263,0.24288017,0.09997727
0.11811923708715423,0.17393256043595362,0.21059147,0.6495508,0.30939013,0.2901203,0.06392250383535023,0.30214873,0.35691455,0.30406207,0.06022939,0.23784978427098705,0.6905876414352585,0.48307128830712887,0.12238014,0.19674343,0.41014948,0.0869618,0.28131135813113584,0.23365700401942024,0.42034444,0.1284959
0.22170893330253602,0.34350120061007205,0.27014992,0.57395643,0.4299721,0.43594277,0.3850164231009854,0.44509423,0.31728524,0.21684952,0.119117334,0.2915610174936611,0.6164582369874942,0.3459114745911475,0.1895716,0.24609978,0.40346032,0.1368818,0.19523194952319495,0.26058126563487594,0.3773117,0.1768972
0.2479095648745739,0.10210889612653376,0.20963624,0.50600696,0.35053203,0.2477524,0.03588754215325253,0.2365667,0.32644176,0.23832273,0.11699945,0.2203204732192284,0.6485321389119283,0.28136398813639885,0.09430109,0.27729076,0.34808517,0.06416429,0.14200083420008341,0.20227254213635254,0.24601273,0.10242659
0.4791517287491038,0.339177900350674,0.42871127,0.31077784,0.5101443,0.6205666,0.05849982350998941,0.53264266,0.16701292,0.32807124,0.25002083,0.16721610003296603,0.6114561366873682,0.4320858232085823,0.1599191,0.5402426,0.2558406,0.18396407,0.4783267878326788,0.14614832876889972,0.15437979,0.17520893
0.23370064402203863,0.23745690424741428,0.40235543,0.43169066,0.48022538,0.26690805,0.018413940104836407,0.30111358,0.36094514,0.2911178,0.2622462,0.3319033199141992,0.7551586453095187,0.27561352756135277,0.1640662,0.38287058,0.2762938,0.1290774,0.20571816057181605,0.26514767590886057,0.29387522,0.16705102
0.41830005509800333,0.45068335704100143,0.5378188,0.49049258,0.55278593,0.63445544,0.042545712552742754,0.61010915,0.23345138,0.40355903,0.19890046,0.44679082680744964,0.5314367318862039,0.5079434507943451,0.301286,0.46251708,0.4813183,0.2596116,0.397073189707319,0.19016422140985328,0.23975652,0.2921891
0.26820258609215514,0.13361514801690888,0.27770147,0.5068385,0.36661103,0.21240737,0.01953304717198283,0.3000005,0.25780255,0.19552195,0.09847784,0.2488159949289597,0.6511252390675143,0.20685132068513207,0.10737407,0.27507293,0.40457404,0.07053191,0.10409751040975104,0.17543931052635864,0.25120562,0.1075785
0.15860216951613018,0.15940307956418479,0.22405535,0.5879943,0.35586986,0.25488502,0.04639920278395217,0.31020692,0.29460457,0.26003805,0.09988743,0.2501762150105729,0.6724894403493664,0.3425215342521534,0.11238219,0.25917318,0.38251817,0.08496818,0.22525248252524827,0.2179807430788446,0.39784363,0.11781819
0.20128965207737912,0.2775076466504588,0.4290263,0.5092683,0.41230708,0.30524534,0.005105859006351541,0.27547157,0.4215992,0.28530556,0.3814442,0.4875395592523736,0.8039980482398829,0.3784855978485598,0.22895601,0.28640792,0.28460735,0.09890027,0.23189335318933535,0.31494836889690214,0.35942662,0.21996978
0.3363920401835224,0.31544126892647617,0.46207815,0.4631758,0.5220814,0.4476725,0.017948785076927105,0.2806253,0.5282202,0.44293648,0.42806122,0.6027826361669582,0.6351526381091582,0.6168999116899913,0.38834625,0.2757086,0.47019735,0.31269473,0.2889647288964729,0.4381299262877956,0.22095633,0.36908484
0.2495517549731053,0.15128064907683894,0.28797656,0.49618647,0.36202827,0.28801054,0.02481187448871247,0.24773607,0.34854242,0.24000663,0.17896551,0.284665367079922,0.7177586430655186,0.32181653218165324,0.13866675,0.29348046,0.3361901,0.080384314,0.15161341516134152,0.22949896376993784,0.25791472,0.13656317
0.26513306590798397,0.5107899306473959,0.5614587,0.6744404,0.5035828,0.39286816,0.026559708593582514,0.52356845,0.43582904,0.3084176,0.22905812,0.3850914731054884,0.6289815377388922,0.4177609217760922,0.29921755,0.429927,0.46063024,0.26100066,0.3320020332002034,0.325200549512033,0.5180497,0.29971302
0.25968174558090473,0.1861461111687667,0.29952276,0.48500654,0.4302828,0.23790678,0.018513606110816365,0.2945132,0.29632777,0.19894335,0.23176518,0.30510829830649794,0.7199216931953016,0.2475409947540995,0.13226488,0.3280222,0.2998828,0.10057312,0.1869981586998159,0.2439662946379777,0.34848508,0.13801959
0.2459261247555675,0.12390260743415644,0.24444619,0.49737522,0.36391923,0.23434299,0.023902877434172645,0.2759251,0.27627933,0.24204803,0.10691418,0.23114977386898644,0.6443603386616203,0.19659291965929196,0.097954884,0.3087318,0.38456008,0.071242884,0.1187288018728802,0.18412469104748147,0.26611054,0.101642326
0.25572408534344515,0.18115229086913745,0.37590474,0.2940937,0.5401976,0.33993587,0.02444091546645493,0.23315239,0.43331438,0.32405818,0.21505013,0.267924866075492,0.7457944447476667,0.24652575465257548,0.15904814,0.4390694,0.24446237,0.19646364,0.21656682165668217,0.3571210214272613,0.18607697,0.16012734
0.24401958464117507,0.29946868796812126,0.45920885,0.5177109,0.41935924,0.23724721,0.008737579524254772,0.33542565,0.3577134,0.29754412,0.29423174,0.38061588283695297,0.7829914469794869,0.3211379321137932,0.18309885,0.3293677,0.32308707,0.087891586,0.19260589926058994,0.20727229243633755,0.32524896,0.1855213
0.20104011206240674,0.17457264047435844,0.28136104,0.5079607,0.43363366,0.27177748,0.023630318417819107,0.28451404,0.3138975,0.18928242,0.27228037,0.3613118416787105,0.6654206399252385,0.28104212810421286,0.1534697,0.29343352,0.2837808,0.088259734,0.2082741308274131,0.275698316541899,0.35644493,0.15518221
0.27752397665143863,0.10294150617649038,0.21913989,0.48287582,0.34878874,0.25481352,0.03771358626281518,0.24406801,0.2981927,0.2538994,0.11639704,0.165438749926325,0.6325369879522192,0.2555462955546296,0.07784888,0.33032385,0.3394449,0.061650973,0.13611744361174438,0.15917050955023057,0.19971316,0.08941709
0.22532548351952902,0.12246756734805404,0.22482483,0.5185275,0.3625715,0.2392358,0.03217652593059155,0.27322197,0.28851572,0.24023251,0.111092135,0.23385410403124623,0.6478321988699319,0.24442719444271946,0.09836005,0.2911741,0.36993882,0.07225162,0.1493359049335905,0.19824001189440071,0.29534942,0.10402155
0.23684497421069844,0.1395620083737205,0.23907071,0.5046588,0.41132832,0.236838,0.03241569694494182,0.28660014,0.2789196,0.19687067,0.18145713,0.2586904155214249,0.6678581400714885,0.26531436653143664,0.10548724,0.3157046,0.30449915,0.07979449,0.1698446569844657,0.20855171251310275,0.3146965,0.11482726
0.2602692156161529,0.2964486977869219,0.31139585,0.6165102,0.46272117,0.29244018,0.03557791813467509,0.237847,0.6138428,0.26984608,0.09229988,0.15532804931968297,0.7056212423372745,0.24043702404370243,0.13995016,0.32819816,0.31357777,0.13977462,0.16645157664515767,0.3743267024596022,0.39328396,0.13703032
0.15756491945389517,0.18515717110943025,0.25360385,0.5899194,0.38148996,0.33487183,0.045074714704482884,0.31387636,0.3519124,0.20984732,0.1391739,0.2834160470049628,0.5299015917940956,0.36717430671743073,0.1490582,0.18752792,0.40335578,0.087469146,0.2486331448633145,0.260274115616447,0.3138921,0.15392116
0.2757197765431866,0.5944674956680497,0.5147659,0.7000693,0.5984,0.40290546,0.031755866905352016,0.24427067,1.0,0.39482802,0.07309131,0.17054757023285422,0.661259099675546,0.22000564200056422,0.2266307,0.43935177,0.27808815,0.23837149,0.24276911427691145,0.6523628391417704,0.5797124,0.21824968
0.2691483961489038,0.26791779607506777,0.4534036,0.35208046,0.5436678,0.34056944,0.01355843231350594,0.27674493,0.43456978,0.35900673,0.28189915,0.3596249215774953,0.8031816981909019,0.299785759978576,0.21670634,0.44152123,0.27272117,0.21597472,0.24131609413160943,0.34655814079348846,0.23098107,0.21571147
0.26648373598902414,0.1675559400533564,0.28555626,0.48682624,0.40504247,0.24494109,0.023281681396900882,0.2676753,0.3267172,0.21560615,0.21277311,0.28570853714251226,0.7098881425932886,0.27907767790776783,0.12636024,0.30937988,0.30396432,0.088170364,0.17447377744737777,0.23424236405454185,0.3007884,0.13341811
0.3020307881218473,0.25813951548837094,0.4222693,0.5179939,0.25058782,0.36281484,0.04316394258983655,0.30127954,0.43416706,0.3504735,0.042464018,0.1651902699114162,0.7437160446229627,0.35480473548047353,0.10629967,0.34970576,0.34711552,0.06470162,0.34368073436807345,0.3005798680347921,0.2908646,0.099579945
0.25396285523777135,0.168778400126704,0.27385804,0.5106394,0.3885224,0.27449253,0.03054834683290081,0.29918873,0.30971313,0.22690874,0.1513646,0.24267761456065687,0.6676610400596624,0.3030957303095731,0.117781565,0.2966111,0.35818648,0.08785036,0.1610934261093426,0.19101153146069189,0.25741488,0.12578806
0.216769233006154,0.4168916850135011,0.5658418,0.49251148,0.5484043,0.35183296,0.02517264851035891,0.39475346,0.482734,0.4305144,0.29800117,0.43007312580438756,0.7442062946523776,0.39053293905329395,0.32269675,0.48423183,0.3586742,0.3049942,0.3577711957771196,0.4195439451726367,0.42974946,0.3242588
0.23643924418635465,0.11171091270265476,0.19305485,0.52284783,0.34760472,0.26994482,0.07200672932040375,0.24786535,0.33158547,0.23636755,0.10145819,0.21472235288334118,0.6405154884309293,0.3107318610731861,0.097894445,0.26110148,0.3545901,0.06961111,0.15634432563443257,0.21135471268128278,0.2623124,0.104967594
0.23125778387546705,0.09160528149631689,0.18296069,0.49711603,0.4079828,0.21873415,0.03617378517042711,0.2638245,0.2566192,0.17621042,0.16125157,0.23853354431201265,0.6428503785710227,0.2282950228295023,0.084158465,0.31775585,0.29012647,0.07111253,0.15884448588444858,0.2133237527994252,0.32407808,0.09447536
0.4899053593943216,0.19300057158003428,0.39595467,0.32554662,0.46987906,0.32652402,0.07139668428380107,0.38991302,0.20459841,0.38895273,0.2802409,0.20745645244738714,0.5420809325248559,0.44265594426559446,0.15378615,0.38737673,0.34959805,0.12541519,0.27048134704813476,0.11001225660073541,0.09933078,0.15800902
0.19236738154204291,0.15807208948432538,0.25186437,0.55340964,0.35009724,0.24734575,0.03257777695466662,0.30711412,0.2844136,0.2724539,0.08829963,0.2458800847528051,0.6586369395182163,0.2618082461808246,0.1112396,0.27918434,0.41462323,0.08072998,0.17226524722652473,0.1963262417795745,0.33972347,0.11375199
0.20118223207093391,0.10660991639659499,0.17925678,0.5621873,0.32520008,0.27036008,0.053186140191168414,0.23902576,0.3549167,0.2561796,0.08667351,0.21001742260104536,0.6579404394764263,0.38930669893066994,0.09705646,0.23195454,0.3580344,0.06851958,0.19959191995919198,0.22014968320898098,0.29729328,0.10650152
0.26739655604379337,0.09052794943167697,0.19419834,0.4958075,0.36119848,0.24957247,0.03571748614304917,0.2288834,0.3269586,0.22688165,0.106144056,0.20645169238710154,0.6267875776072547,0.2491862149186215,0.08801596,0.28415143,0.34721595,0.067003645,0.12683983268398327,0.20080940204856412,0.2252023,0.09720917
0.1903662314219739,0.1688412201304732,0.2779734,0.49970102,0.39800864,0.33353782,0.020118225207093512,0.22946353,0.39237607,0.22094674,0.3163704,0.42536442552186554,0.7290806037448362,0.36543663654366365,0.19027057,0.26010883,0.27757475,0.09838766,0.22345910234591024,0.3384511403070684,0.34381586,0.1827659
0.21148301268898076,0.20855392251323537,0.2772331,0.53140026,0.35260186,0.31622228,0.043921577635294654,0.19219759,0.5339707,0.34028757,0.08732061,0.23708225422493526,0.6053742363224541,0.3736172673617268,0.12552476,0.30755568,0.31540346,0.08537872,0.2103151410315141,0.37268006236080375,0.33942246,0.13499168
