PCA_1,PCA_2,actual
0.17067168602815966,0.28741434911922187,0.4100882713775653
0.15316168028297986,0.3360614694990242,0.3832141137703975
0.23092360197777073,0.2255943388703231,0.4902373561438157
0.3117772995461373,0.32372076331100574,0.396203344404811
0.37444018341380353,0.2620199905784506,0.4741518281444986
0.38234625462395067,0.11664216314414583,0.5967783602772923
0.39798195659054825,0.5371300414639908,0.2239338505447334
0.4031161299825871,0.7609006011425654,0.0934496143615625
0.1467735625565022,0.3344194291996563,0.3663004299625903
0.32637696231004665,0.14145706382272782,0.5534176525586895
0.21115236426073716,0.47469153328847724,0.3029450277169363
0.28395263834912654,0.2565064115306596,0.4384088983859336
0.3793743808364863,0.4369714270134092,0.3704790625232147
0.4725217165718104,0.043017036905932116,0.7003080070941428
0.25815830056816036,0.4393959563427168,0.2809938764728373
0.29723695901970515,0.39916876438658966,0.3246317494863158
0.5690919209414477,0.2539739672866579,0.6200472468212117
0.49560025718231016,0.0434407309838164,0.7179604925542339
0.24220816609264,0.263298075086658,0.4854678535368883
0.6475931448003034,0.36859966884147444,0.5283740891783242
0.7161624632864187,0.22417345998902968,0.8000939818500019
0.19279911540873548,0.4369302301184764,0.308477328856899
0.6923316344777508,0.1917360290070563,0.7953146217467516
0.262589195743412,0.25625077977938887,0.4515689427922662
0.34629705817855455,0.14045930072758656,0.5568304597694135
0.4981979206506282,0.18704128481948973,0.5459527430893987
0.45517562229117386,0.4563264861971804,0.3917887513314536
0.4501472123766703,0.18510831334447228,0.6414635444725239
0.2884110769954061,0.35623080964909215,0.3842422449412492
0.2256141152914833,0.29217086254695823,0.400191027131589
0.4048000171486415,0.3753135729349086,0.4302172853781393
0.3804262507529673,0.20234007635629797,0.5609748392593443
0.31925968358016543,0.31715044028546263,0.4030410125955451
0.24512806844549914,0.2720180106106278,0.4670340892808454
0.2596369331399395,0.3095152128890721,0.3970230055982279
0.4246737397776858,0.42463831670322894,0.3356815044972233
0.36600042622170365,0.4217454384840552,0.3070163730450892
0.2661439125962592,0.349759271682387,0.4104948243465757
0.28020540693307955,0.27080651259933525,0.4295419258480314
0.27831801619186025,0.34443938193454715,0.4073034948994474
0.37088855682300254,0.44349805722225777,0.3259629732422066
0.20398753376575585,0.2776692324867933,0.4209205111512571
0.33651272097140544,0.455453184186974,0.3595846963162906
0.34644802910639466,0.5592627824398476,0.2155073266461835
0.25502703105322644,0.2896983179941593,0.4292634861574795
0.2787537052690369,0.2590139286197297,0.4521264914090882
0.33833178975565903,0.2742473601995018,0.4207556399484172
0.34720947083120385,0.2561580248651758,0.5048757585247815
0.414119185209454,0.14929103129608837,0.627942836936181
0.3378514400201398,0.364167051516765,0.4138230808455461
0.3998675625626293,0.40421376619502436,0.3503588649404209
0.36007812355731833,0.21993813395664136,0.5138841798290483
0.6176155363616129,0.6924850522570718,0.2363297721856522
0.08874836511801532,0.5856355091102217,0.3518529509715065
0.4099805616144496,0.33171837434789064,0.5002094097552517
0.2470954778500744,0.2975439626087003,0.406229182110959
0.34347051010902974,0.3837093920729792,0.3329023577357424
0.39009803386995845,0.34768601768598856,0.3821299132581006
0.19914753098108234,0.3024550819215685,0.3930175789712386
0.5161809445675867,0.3383607930020556,0.5548392699220082
0.4116857369426953,0.24617933073472992,0.5171508170086603
0.40936235773756663,0.2453695439875668,0.5197232370602155
0.2536682502523539,0.3918035131380187,0.3774691014479169
0.3711533268994996,0.694484761354693,0.1132817741117492
0.2903070994911166,0.655392036091444,0.1780219999952808
0.292402829933298,0.29931461568922846,0.4290334490928052
0.10906944955432107,0.48469757750645276,0.3016935569239697
0.5272479649120978,0.3827308575397312,0.5174769789015404
0.36079403096557744,0.22850433486305663,0.5153361772393298
0.27438936761694865,0.2739413683512439,0.4136254459774621
0.5462639453593103,0.5762940291787997,0.3721735083712234
0.3811553433719445,0.6746385034515371,0.2130860969107021
0.4714657162099001,0.24203239301580598,0.5750866812816356
0.44292748774501106,0.0918750417988799,0.6606229799353774
0.5968855338183703,0.21792877349459733,0.59109511291939
0.6437095503358062,0.0913704386785475,0.8008112031930639
0.37224245327974675,0.4298000510619123,0.3851143394309861
0.39048080950927105,0.5502681357950132,0.2419268000142228
0.4817660859438207,0.65670618518886,0.2058128675355095
0.495215137389965,0.5356315756293348,0.3152033858201278
0.28636231628895187,0.43281173896768077,0.2722399518833758
0.35948779179338863,0.41428551509318534,0.3480245910969762
0.38093579894648444,0.14938362601701205,0.6065030672151064
0.3988176396931767,0.43464871800553406,0.3438530475530016
0.1687186698580985,0.3090943316056629,0.401453519768979
0.33604064327735755,0.29089413321567026,0.5021570402905939
0.27430650049324307,0.27363628201626855,0.4589077816776523
0.39815501474676435,0.3639798729995909,0.4677114392278232
0.2559283479314135,0.5314086242176138,0.2026322810506862
0.35206598038713527,0.38461771948810514,0.3547674481142971
0.6611160384638909,0.779548545699458,0.2485697680066922
0.2907071463823836,0.3321902145480836,0.3901945901506891
0.3537649888634717,0.09074583333181302,0.5941848989665617
0.37752067165129444,0.4647111967710306,0.306009781500437
0.2499155367355149,0.3947325608912707,0.358662273876642
0.22197336162551584,0.49497244825207426,0.2680048817999536
0.1691687475506218,0.3024202041108186,0.3888758479460647
0.31512645177203696,0.3201709116431305,0.4245729401433132
0.4224886371901633,0.4500611382102422,0.3625045249691643
0.5721564811835418,0.19306222535033488,0.6663215525878103
0.30976124518839243,0.1456633572635115,0.5310820325140342
0.42121356100988105,0.45856651282458494,0.3224323825792369
0.11362767530285212,0.4414708100095388,0.350477850575978
0.25940088035703224,0.20082999714080993,0.5111364342583921
0.40024073131031535,0.520671024479722,0.2520785851160837
0.3735509728499309,0.42930563721775805,0.3535289104541453
0.19823754909742586,0.40650402692171056,0.3003684254506804
0.37359941752789544,0.5774597621558194,0.1875950711379261
0.159025163610886,0.5711996284967231,0.2880336259825865
0.17050168726452847,0.3309188256066463,0.3947884702524519
0.36422195806163365,0.35093489670721656,0.4040681649328783
0.3803392453857637,0.3425169560032298,0.4543465944526746
0.5175049972997745,0.13347545799923588,0.6962301443458043
0.28690959241138947,0.47773485170965835,0.2723269240486214
0.3040320485112561,0.24243469077612198,0.4815679525675014
0.2681976524151551,0.29228255053053587,0.4368522174566129
0.1661706357520154,0.42358445429163355,0.3070115521069371
0.3359122867170932,0.4297286294230669,0.290622764722189
0.2677631432264815,0.21000080361839962,0.4821586578475638
0.4211275561878202,0.3143099579157793,0.4706871500802391
0.2397558078583425,0.3296109602656023,0.4384061217696561
0.2836968118575002,0.2689801777983096,0.4230453831726394
0.3507631868613672,0.23656774199935404,0.4626375421791405
0.272212605550615,0.3662973039474391,0.3688862489675666
0.3589760068605317,0.3796567135434773,0.4151131053115021
0.08477466386738747,0.4017511477422597,0.418351839429969
0.4057740967852134,0.4335437846147042,0.3316674510353382
0.43108162750444423,0.11305788472695033,0.5971337590242063
0.3164361528601643,0.4676887557695535,0.2763378022006098
0.28486644722992077,0.6854938273940612,0.0991158236696916
0.4669168423465569,0.5945858278509656,0.2427908667265683
0.3652129372869565,0.047520351410911654,0.6108613580367155
0.49546848357005047,0.3670346495876008,0.5730655792420248
0.30006084109936915,0.43561970759401025,0.3772879419834063
0.75942139331665,0.3925567102433299,0.5808784302602272
0.08982317069813278,0.36215321634333736,0.3675145415361047
0.44003295163596007,0.25635308317440875,0.4964279797811888
0.49472501879817665,0.07615981906693509,0.6774093441904928
0.3555207507484237,0.16803379907074395,0.5331975496778352
0.43200855453297693,0.39529545745319794,0.3801393824756579
0.3387219486712177,0.3520849831151864,0.4432141288231158
0.3316418649356515,0.5684561190612778,0.1815742482652149
0.6295436773046005,0.49014790222356547,0.4303252998196358
0.2828692514398485,0.2503801089933034,0.4504461401941833
0.26638093326392037,0.5408336432940133,0.1823913871112442
0.2931749133578609,0.2559626829519421,0.4365503514646986
0.4129728087842496,0.11481304848121793,0.641126333070765
0.31052470106043756,0.4614849615075637,0.3108759591734479
0.14782412261438702,0.4532897989670618,0.2996995945285891
0.2657081482052701,0.6699970743648527,0.1661370652520691
0.47191908336872074,0.08480180628329848,0.6807557872209582
0.4189065546118527,0.18618625856841498,0.6076641321957383
0.38742880960403486,0.044219345660475196,0.6385418220249583
0.28040747430489943,0.2608596914825829,0.4517401410187468
0.29659761722992944,0.3459982019323364,0.3517255581893744
0.5172380162084742,0.47116023750950586,0.4543015461419923
0.2262874187912833,0.5885073970233227,0.2547734814065162
0.03545174216114122,0.45939183327990957,0.4247696181467109
0.34299986374269276,0.5798745279103777,0.1981832548842612
0.4136542268296803,0.28041719428542244,0.5072075568063144
0.12654911808226538,0.6366031997609655,0.2628547671429916
0.35499425194945833,0.33625070377799915,0.5059379556244238
0.32763535064978333,0.4442253581063758,0.284746663564993
0.10398580743084981,0.3574659602417482,0.3728512793874829
0.13381133157354622,0.4467177831680951,0.3131491942442636
0.45956288211739715,0.42673679801352377,0.3597689517588043
0.612781085976819,0.4598042754313384,0.4609694507930301
0.3306265975042199,0.5276788635745198,0.2618349963332392
0.26898634839518243,0.34273845497081545,0.3969286962498959
0.22267368501743906,0.45628112639130114,0.2813292835825535
0.35952342183688074,0.35379157037372944,0.4800321888141379
0.19290972607838955,0.3251006635624396,0.3721909796951849
0.2503760470247257,0.2628638249034659,0.424349663579883
0.3011398352461846,0.15699847086953728,0.5299628954562678
0.4139492122314421,0.23584668524522423,0.5884069944204862
0.1500520693093562,0.29263715808624957,0.413222676326118
0.277256246692195,0.4006398320788986,0.3302311247252777
0.36233769976498026,0.4867028512193786,0.266879111375388
0.2377442671632591,0.3611511941721215,0.4082951167191844
0.27469825787637425,0.2089670992257183,0.4803290426576949
0.23980660913137097,0.35829120141826737,0.33857872559456
0.5159801916770856,0.4305807893857612,0.4474062701813218
0.2600991472096803,0.48642629342680244,0.2413707037812997
0.4381974581090484,0.15106422462405303,0.6421858206811167
0.3348080342131027,0.30106680067154423,0.4211225003232266
0.4577111692609027,0.7020679879740694,0.1218266123759869
0.51559952405561,0.31932701891979837,0.5257876782353723
0.44556870167903934,0.25991533587253074,0.5076558430299283
0.24804726842250666,0.46041387715268456,0.2989864760683341
0.30284444553983453,0.19654993412628177,0.5454138679798495
0.3200056984048951,0.3969396266048397,0.3315911439244096
0.5889530611938558,0.16967470165398013,0.6862219581080409
0.16946008299183973,0.4114865957631138,0.3401576662395763
0.35221163835193686,0.08757955218343333,0.5907757430570963
0.4571613155330266,0.12077681754057823,0.6544077206938017
0.09464870051539376,0.4472102030187833,0.3091885189418931
0.4941236917566906,0.2099675516802208,0.6507794785722114
0.49818380314447946,0.12193263503865875,0.6915558888308748
0.3944702395688746,0.2502773153803284,0.5582650041630937
0.47294818440093334,0.15660890519835435,0.57227440633503
0.20660653734571865,0.3811486924297293,0.3242534807783703
0.1513095354998832,0.29140058439709127,0.3861089640646049
0.33286900938059083,0.6352666255878173,0.1943943026193601
0.51522595067652,0.09736850196045588,0.7067752040884159
0.19743742313720464,0.3311425590609156,0.3905050219529657
0.12892502240627168,0.35845410485091606,0.3387649745051703
0.44742965533078827,0.23387492984597325,0.5338493730624202
0.227439792887414,0.382914074320912,0.3373829010396058
0.4243188509287923,0.6361031434054705,0.2174015078267219
0.22914583638422253,0.23531827542081782,0.4363849017492804
0.7260314322253986,0.21394088595591162,0.7899889496774609
0.05980275685379077,0.48282874547328813,0.4136404262799631
0.32815836372442114,0.3480422092482662,0.3965660844031137
0.16614665174686447,0.34075969765877134,0.4683791147520788
0.38836624000443387,0.5344707745922013,0.2636951258240447
0.338624924061175,0.1112716528362091,0.578766582705045
0.32459663735726185,0.44152433147092157,0.3549497039862608
0.5065112523531632,0.6629005015336045,0.2218247897765843
0.43372974668026976,0.850485181197756,0.0099812337354361
0.448216447842096,0.37180060467899523,0.3894918845100124
0.37312513498802846,0.3588025741149527,0.4767757305267255
0.22819424718672088,0.27200725130373965,0.4487152667679348
0.5706585820618835,0.8959809610831004,0.0777497512436596
0.3611074816280839,0.5437685007058506,0.2564555616498722
0.3013987526287724,0.28705384368938747,0.4386733705778266
0.18875565923145185,0.3581070281682176,0.3773951112351129
0.21753459461556837,0.25502369307446876,0.443371598563694
0.387029794038225,0.41618568645870263,0.444733037600307
0.38057681282406186,0.28538155527677506,0.4181397277117858
0.4601609322376127,0.15806028299860123,0.5675327512569223
0.3103354141086292,0.21565909468966626,0.5046166137746693
0.6460342272453834,0.158468300611055,0.7695002066290706
0.15416082849821194,0.36814656899397963,0.4696639659649089
0.26406113529742525,0.26891827863203616,0.4544648701694911
0.14882236465651286,0.30609507734224173,0.3905992143376083
0.43985313843056867,0.5974261441582573,0.2125455619338398
0.44000443869344924,0.7470319954716316,0.1117022557678151
0.3350636791726828,0.28925036482695865,0.4284818564704598
0.24187479804307901,0.31934018795949554,0.3684309306835341
0.4035096741126486,0.34769972843949015,0.4057801536927287
0.4432330781368219,0.5852136490252179,0.2927110547732617
0.3004237101838452,0.2644565639026254,0.4411835069562679
0.3663378314445238,0.5729189491351856,0.2163951115605771
0.7113001340354803,0.3801635182538938,0.512498727638475
0.08643000801370815,0.3679196838961416,0.4511987110153921
0.22869818218781077,0.32244235494841267,0.4070676926436715
0.32786304407583394,0.40363514171040593,0.3385453980626256
0.2841700632768503,0.23207854453340107,0.4788216654831975
0.3446793324139956,0.24777792401429782,0.5412834427665952
0.5970604551147738,0.18877297445273827,0.6801660868115487
0.28831602358428954,0.25887602070658405,0.4455538806355241
0.5814246613276164,0.43359598524597687,0.5180854341842676
0.4104946673870165,0.2461630574125526,0.4844386971538726
0.10470137468207752,0.3505423840191623,0.4004115641002921
0.3164647762764111,0.3335024713335024,0.369428152928132
0.3612854294576478,0.14497192277834903,0.59305671807292
0.2683152654475838,0.18041498276483256,0.5162489659392786
0.33687648567854644,0.4319003979812349,0.3252474463470267
0.4472248582600615,0.15948364650253521,0.5802198616305316
0.6983646010099605,0.2705950209869429,0.6716054635346271
0.5494958061720822,0.3794946731517989,0.4410404268007058
0.1078223442791835,0.4904453975444184,0.4033301588370969
0.7028551570866661,0.4892366306366946,0.4232100263471389
0.36936216461414895,0.3139499820562892,0.4751017055218008
0.5255386742681305,0.3694391894880606,0.4524097774646812
0.8419217459300037,0.857688777839358,0.3907408813683881
0.57395614258642,0.32986831752332846,0.4899375019273582
0.37189938905362746,0.7749100784831141,0.1750364377489953
0.3746099834676173,0.8498838776825657,0.1187749992087152
0.4363734345186656,0.336092730767021,0.5153703509781297
0.2745904998652946,0.263297961016312,0.4345476340829017
0.7765368440378801,0.4286348572677591,0.5442834698614881
0.4294173364943998,0.37711545142179287,0.51123253569386
0.5388778047521542,0.33384684545028404,0.59366505130658
0.31573018071598824,0.21219265759248584,0.5037952866114859
0.4032422047762686,0.6837157647485079,0.1456352324412279
0.3210143069841524,0.264414347190845,0.4967081739270809
0.3266706149496476,0.4644961198231864,0.2614673316550773
0.3263839210935077,0.24279597460328273,0.5515688960067905
0.7201972207163866,0.4205491628430878,0.5571668066569466
0.2052005434825454,0.7580818528957521,0.195379136883643
0.37444710958464833,0.3958815882498766,0.4086137614066041
0.23292678950403128,0.24709461642191405,0.4422269674899527
0.25807502101981294,0.42298409482647226,0.3089242806773788
0.3668719205023103,0.3719727302506826,0.4079601740061687
0.3342582511304475,0.5707127740756677,0.2044258002289477
0.5394983741745909,0.28857178174219034,0.5481786454978255
0.29697072139736946,0.26584906280768306,0.4487511756376392
0.6718665642161297,0.6428402325954248,0.3651085984462828
0.364869857217045,0.1563157358363233,0.5332538753223214
0.5360568032277112,0.38259798724669775,0.4297416754196189
0.3021767573968395,0.23465670502466487,0.4857161298175716
0.240764891814648,0.3121450535695104,0.3819650086951823
0.4425193783552586,0.3302623816988155,0.5323286864371509
0.37725437917736815,0.3168895735055702,0.373596934094887
0.5324256347337119,0.12610618425762027,0.6997741034499284
0.2850733929655307,0.24582207437486944,0.4677098932729727
0.35151249786133504,0.3491732535424571,0.4009218003962363
0.24358753735116706,0.25228218412020975,0.4292741746045345
0.2958292276087431,0.4834273742962312,0.246705204066447
0.4772299638268585,0.15034973066987212,0.6703096685887766
0.31856824221917773,0.30073474710596904,0.464111309074698
0.4845028579231949,0.4409346593780618,0.3716617179838242
0.2907919617850151,0.4144937874564498,0.3448988982142512
0.2082283579265831,0.2633520605490576,0.4245363294914728
0.5541437634114816,0.24315402267054853,0.6274701408991387
0.3591170506845803,0.4809263611980483,0.288189153108846
0.3995558762439213,0.5916341381923313,0.2166869512216257
0.41891991492949604,0.5427557134035601,0.2575974730635674
0.2759813528561422,0.5348812495621621,0.234509003519
0.31912716458459706,0.2955698952788788,0.4441333027234272
0.2717465614893692,0.7601041117812066,0.1190569325538141
0.46935286409692084,0.43114493561418,0.4015566801156602
0.26669346985616477,0.2795454338623312,0.4495420210463038
0.28459332571533413,0.24310012948958168,0.4841976014266397
0.22458793959030884,0.37837128919824836,0.3465384016405347
0.3427825618215727,0.4935273580476946,0.2454837898904154
0.49521922498215093,0.3715061140991477,0.5090156221992281
0.23157530617012367,0.30802894651758633,0.3540917295565168
0.0851052360094452,0.4459588039230871,0.3895341918020618
0.23305683085109358,0.26684284246068857,0.4553951952862372
0.19163033188233916,0.43520621860153097,0.3296120776176738
0.24319955235367036,0.25344760548999534,0.5045699645870563
0.3674010174431764,0.470845713367709,0.3112684282903554
0.5934415384771385,0.17527185145842242,0.7181315239803228
0.567776762299496,0.030022094738240745,0.7797597529206137
0.30315093969558193,0.2426270718911893,0.5269275778736107
0.3248272312624417,0.2990661118273388,0.4893522196941792
0.3505909944250266,0.502879476322257,0.2479447343923449
0.2967204269934114,0.4335364957736414,0.3360072737989374
0.29765806001620465,0.33647316363936597,0.373653377720138
0.3954862799050874,0.3991267276196739,0.3536126300117517
0.29648622642884626,0.35758703817379733,0.3669123494046731
0.31382999138955264,0.3191451327860461,0.43598853723298
0.3874062558413905,0.3521293352551257,0.4363035275679144
0.22792357446463143,0.3219522825977008,0.3754733266238892
0.3861300648216706,0.34275304491686087,0.4287976441926328
0.28110889047444776,0.4593414075781085,0.2892685957416755
0.19703224462710886,0.42962503409869923,0.295791386086032
0.34039364035746944,0.034918743179447875,0.6242010973187528
0.30751686064473843,0.3638856715300457,0.3610294196021705
0.3618230612416545,0.452461920641662,0.3270337158106999
0.25610588271757573,0.23723882496164822,0.4541688584644974
0.31282825939935754,0.31833996829226247,0.3929329464866101
0.24235883889197735,0.3386519447723843,0.3547438377222585
0.43014486186726064,0.5222878021994048,0.3127687428921674
0.8006899996470421,0.41692775712275293,0.6406310986393238
0.41764557935532065,0.528282215904173,0.3107184751938119
0.20239953403045383,0.270545433456506,0.4250654833928241
0.329884540433971,0.27725309986283014,0.4434759850966697
0.40924310640097333,0.22103747214601172,0.5520902163921824
0.45016811094077036,0.32427947215454883,0.5020600295895759
0.33857176686305374,0.4083075393825512,0.3181262026409953
0.36887263645057367,0.5549856323443161,0.2291292230299429
0.3084917488406949,0.35025147936069073,0.3801061342756172
0.18766777982350505,0.32545441883841153,0.3926917832255599
0.4847335040203592,0.5550854395037202,0.2457398284917688
0.46581536133690066,0.7580174656703489,0.086204598662391
0.09437090715160895,0.3908977324943362,0.346103823561312
0.15420824839639344,0.30244032782288643,0.3813586058709344
0.3313279346046712,0.2113983890829469,0.4810883831338278
0.2801328733821502,0.2875137300186676,0.4132384987671824
0.21312109355819145,0.39339747978999084,0.3989585107621646
0.29204068078607637,0.7120820921520701,0.1652458243149243
0.3438290448320937,0.4203812627397225,0.3144442406225023
0.19374541080669178,0.27507571686520993,0.4259694865940898
0.17334208413229038,0.6610794648284062,0.1728115646210348
0.46424356695654795,0.5502640691646681,0.2635475888433808
0.10799547582739591,0.3457337235344592,0.3468057236781455
0.2213573444847154,0.28798163810057276,0.4064011243688944
0.39048521401596753,0.5164041065599969,0.3072355670672235
0.5145645389787525,0.18726872266763261,0.5414609102468246
0.35293952332736556,0.02974579077456113,0.6469549490042382
0.8174141093533789,0.3645815898939774,0.6944336634435135
0.16292014553860626,0.3219979419003253,0.4902477038705583
0.28747256905590557,0.5856170379852241,0.2185228946556259
0.5817502062257152,0.15378823907095326,0.6791586531283331
0.36696156211216696,0.4524586375530144,0.3303958665561065
0.37908800158409883,0.3709654031668097,0.445338535227307
0.0878142438666531,0.37792749814657967,0.4200930463439022
0.2842486102612893,0.3499606668268856,0.4302713175172388
0.1794115356134529,0.33364996331240654,0.4272722851222431
0.6361228620556694,0.1993492375808369,0.6695001171264214
0.39999440163594924,0.5124765715837083,0.2877719792265978
0.29910801249878577,0.5437757997976853,0.199756324969148
0.3328436199561551,0.3927920730289439,0.3629700343503031
0.3268922933782308,0.5781022173033601,0.2069706656694444
0.2451921623747861,0.24456935062628937,0.4458404050596987
0.39933981725870776,0.39678479352400536,0.3956336246481833
0.33510747672010643,0.3283121534170167,0.3890907153287688
0.3510196585607371,0.40443279740006827,0.3331308946139665
0.2784946204967079,0.22535480046883374,0.4638556366205459
0.3843413507823161,0.15329659228455314,0.55756706657264
0.35912751491331124,0.2414560594849122,0.4858433456285563
0.2556926973418219,0.26637984889133415,0.4564595831666346
0.10884358180669298,0.36793948137536936,0.3932364190510782
0.6712169837243785,0.359136163719677,0.5739489073313165
0.303710783523534,0.25827646534074244,0.4756323199436556
0.45454088545159865,0.7577734897196804,0.074116940418656
0.23187722051604154,0.4406546702671803,0.2658843809659109
0.49667472769516885,0.5832329151979381,0.2636977702204995
0.32488164332786235,0.32283308544554,0.4380745510689504
0.33281653479256035,0.3871643324183211,0.3465308630764875
0.42916026553868764,0.30511195207384,0.5698432702835989
0.31316312925409895,0.42314816514156944,0.3424055212068797
0.4040879712379844,0.34819958067879364,0.4061706795789697
0.45914386597013146,0.042341918375214116,0.6816283363434701
0.36304525136267896,0.48268676943101335,0.2826066491192655
0.5737601820524199,0.2111021785597424,0.6408776784379737
0.37306665182352455,0.516411421298935,0.265932142834186
0.4168654268758746,0.09233376135978316,0.6396831557397358
0.040902912391852675,0.6336344291359045,0.4254280769322462
0.4445003741198504,0.16016792141594927,0.633891986494213
0.354969618648917,0.5225224227493876,0.2244205089950569
0.42751684235522813,0.24753701134446007,0.5191190595972918
0.3736437536376508,0.37250443847165243,0.3996407215166565
0.12570356803078936,0.541318525802027,0.2399914882980575
0.35484716825739376,0.5065635488460487,0.2651477741626844
0.231713725173894,0.269913154412981,0.4484369460752234
0.03655983494161047,0.6437504482345965,0.3637778893306251
0.30327729668162384,0.4606810283496539,0.2687314297258965
0.380485227928826,0.5510862120419066,0.2884775753960146
0.33204507797145455,0.31705296258283355,0.4352658562283144
0.15187001128077024,0.3172462343442864,0.4397577541637242
0.24324549262655423,0.390747496670735,0.4215673022493887
0.30803349360064347,0.27408378872784955,0.4552884857526835
0.3168704659036325,0.433485188888591,0.285824167651806
0.25702485792554897,0.25777033389871007,0.4478496703739477
0.6322925479362567,0.36676597076913364,0.5344028452403996
0.690731873701615,0.17310500360754227,0.7896734324973866
0.4121763246644284,0.3977496987734302,0.3773478518021643
0.18635590849374503,0.27550392561782566,0.4564645302221561
0.3890611327614093,0.6306804074233254,0.1534198067247246
0.5722659353406413,0.37037993348588744,0.4790733387962496
0.2689448086330908,0.4558681759689606,0.309264917589622
0.46079865839574874,0.625548059706126,0.1992322055918163
0.33140427491783697,0.3672774947804009,0.361100515217932
0.32509077228170147,0.3153164879373164,0.4035414526231151
0.42351860904174304,0.6884078529759774,0.1571267216749949
0.2662098040836116,0.44796694815994015,0.2906931463509078
0.3152664903090272,0.2731012552202834,0.4561306080427568
0.41410584117449883,0.7613644020280306,0.1096805129706018
0.2815614249618402,0.2218300285886617,0.4688829699159627
0.6702448156132398,0.26529163596729277,0.5878832920441339
0.5374033562952276,0.2647476804275305,0.522724641275416
0.36613137030352805,0.7363059459667831,0.1620502013850291
0.21491085237966734,0.2565618319372419,0.467402006193746
0.33542959352835294,0.5147461787694146,0.2885301988854641
0.33829086070567393,0.4625169302506621,0.2310618089836087
0.35957170270650435,0.23960796753839678,0.4695239268652698
0.22558634586224485,0.25382066771380063,0.4503594955272678
0.27533040753914667,0.3959889114917456,0.3219654838728837
0.6216111525175055,0.11048200937848313,0.7821702626796979
0.323752075661838,0.21822454054734475,0.5124192350468941
0.37315556644439546,0.2627007489820808,0.4849080958319511
0.4901524254509066,0.6420617863173843,0.2583253635292489
