rely,data,virt,turn,vexp,lexp,loc,MI_loc_data,MI_loc_stor,actual
0.34303310058198605,0.15308951530895154,0.21876898,0.14081523,0.43190575,0.48631492917889574,0.37927943,0.31259447,0.716914,0.7410425
0.16431150985869059,0.16208045620804562,0.1442416,0.17542908,0.79239714,0.5355220721313244,0.20494507,0.3582796,0.87099755,0.40644723
0.3533979012038741,0.03587557758755776,0.087276876,0.037326075,0.7377513,0.7399671443980287,0.07305434,0.25056225,0.93741846,0.58734876
0.39993094399585666,0.08993790499379051,0.1947372,0.02523563,0.6020059,0.7283111036986663,0.26179105,0.23610854,0.7680185,0.59536797
0.15815149948909,0.13494697349469736,0.12039694,0.15524575,0.79059964,0.554265533255932,0.23837079,0.3649144,0.8882276,0.501898
0.548024432881466,0.17025272702527272,0.36486885,0.056320585,0.53143,0.8015568180934092,0.33404553,0.23788485,0.623405,0.7042971
0.2448619946917197,0.09040661904066191,0.09001225,0.07117436,0.7231668,0.6134121768047306,0.22514875,0.32757825,0.91970026,0.48992577
0.34718629083117747,0.07037237703723771,0.14720535,0.057704188,0.67767817,0.7039005022340301,0.16673659,0.20101053,0.8583628,0.44351816
0.3450554807033288,0.14415334441533445,0.21326223,0.117910914,0.6107061,0.5682701340962081,0.2603591,0.27525547,0.77468,0.5775246
0.3386632403197944,0.07725556772555678,0.10836592,0.07692737,0.59492326,0.5985020359101222,0.15969415,0.27619746,0.853583,0.5759792
0.1325022779501367,0.300820330082033,0.271198,0.31667426,0.853268,0.4813357288801437,0.27082676,0.41090578,0.81327903,0.34548908
0.2995427979725679,0.07154419215441922,0.09307605,0.06930471,0.48431304,0.5634020938041256,0.14926927,0.13930568,0.81118286,0.5743377
0.3070516784231007,0.04845673484567349,0.07882124,0.047084942,0.74567574,0.7204931432295886,0.08078034,0.23790553,0.93448293,0.54437214
0.5810369048622144,0.19391088939108897,0.37962845,0.06851839,0.40361685,0.7167911430074686,0.23762225,0.09971994,0.5911689,0.5977671
0.46513372790802365,0.1679645367964537,0.3196089,0.102343105,0.5485101,0.6942551416553085,0.19648094,0.3188364,0.8179562,0.656417
0.14729950883797052,0.11063884106388411,0.11054823,0.13601434,0.7592281,0.5822686949361217,0.17262514,0.43948963,0.9077834,0.5664729
0.29723458783407525,0.16626601662660168,0.14839834,0.144876,0.69136053,0.5066221703973303,0.38456595,0.23858362,0.7983815,0.38119626
0.3645614918736895,0.026666517666651766,0.08164835,0.013948664,0.6997767,0.7689751461385088,0.13352259,0.2327298,0.8832644,0.63573587
0.3916156534969392,0.05635272563527257,0.13063094,0.030717283,0.60053796,0.7090651825439109,0.102618024,0.14189777,0.8539111,0.5707816
0.33856772031406324,0.09326521532652154,0.13273427,0.091451325,0.5283035,0.5762122045727324,0.266607,0.2757911,0.7502618,0.6172652
0.6933967416038045,0.24019324401932443,0.50666547,0.08301983,0.3489693,0.6962582917754975,0.2424737,0.13989756,0.42112368,0.5209589
0.5194540311672419,0.10230146023014602,0.2633995,0.017758317,0.6435417,0.8660851019651061,0.13490738,0.17925927,0.755052,0.6167049
0.5123494307409658,0.1379712837971284,0.338199,0.052298598,0.5241511,0.7376794042607643,0.30736405,0.110029966,0.6446717,0.5440711
0.3655435019326101,0.07462828746282875,0.082719,0.060879447,0.6811231,0.6501903890114233,0.15140043,0.23465726,0.8885764,0.52319145
0.3327223899633434,0.18677015867701588,0.17666125,0.10912437,0.43887007,0.42795824567749474,0.59798867,0.042551458,0.65417546,0.2800215
0.20032742201964535,0.2265341826534183,0.26593903,0.21469691,0.57227504,0.4645338278720297,0.4489119,0.39411175,0.65816367,0.675929
0.37247292234837537,0.08558540855854087,0.15620616,0.06398652,0.6525479,0.6923981715438903,0.19416802,0.1748088,0.7886262,0.5939994
0.36442912186574733,0.12657503265750328,0.19518834,0.07711064,0.47232223,0.5619530337171821,0.3848369,0.08265561,0.67565215,0.52038234
0.15640207938412476,0.18261851826185183,0.20328203,0.17148045,0.81242377,0.41769462506167754,0.30172288,0.22406021,0.8160709,0.2017641
0.24152699449161968,0.04373158937315894,0.060292512,0.060710616,0.7392144,0.6432381385942884,0.15631638,0.30292305,0.9566503,0.50741816
0.4370319762219186,0.08684082868408287,0.20948097,0.026898667,0.5672346,0.7338121940287317,0.15235944,0.19688663,0.73650706,0.5676131
0.5795497647729859,0.16510231651023166,0.39046225,0.07311038,0.47011894,0.7531540451892427,0.26657772,0.16140017,0.64327085,0.5477114
0.42050390523023434,0.09463729946372995,0.18643746,0.067245536,0.5008969,0.6593342795600567,0.13378452,0.24232808,0.69791913,0.56128097
0.3271642796298568,0.050252070025207006,0.1129525,0.024289832,0.66099644,0.7078275424696526,0.20785679,0.18019342,0.8389394,0.56604624
1.0,0.4426036642603664,0.91672134,0.19410768,0.0,0.6406674784400487,0.27326602,0.04656905,0.0026031733,0.42103136
0.501657400099444,0.11223065122306514,0.263692,0.021821156,0.6188975,0.823874449432467,0.18524458,0.20722964,0.6866299,0.657545
0.46963589817815393,0.17202679720267972,0.37081322,0.13288665,0.34138876,0.4945736796744208,0.41651475,0.13689247,0.52750593,0.76646334
0.20081299204877953,0.21125932112593213,0.18210843,0.21285394,0.7631723,0.4602764776165887,0.3376419,0.28718102,0.802702,0.30294293
0.276122466567348,0.05606403060640307,0.065057844,0.065296374,0.6901823,0.6050898763053926,0.14517136,0.16465956,0.9021189,0.3556527
0.2162567929754076,0.2720942772094277,0.29870763,0.23476577,0.7938252,0.4978806098728366,0.4413272,0.2805067,0.76214767,0.35013247
0.35663365139801906,0.1875391787539179,0.23062417,0.14468247,0.5470642,0.47812595868755753,0.32085484,0.24066144,0.78211904,0.52464545
0.3181947690916862,0.09866968986696899,0.24202505,0.090524636,0.70734125,0.7106038426362306,0.25076276,0.37125674,0.9008694,0.72459435
0.4867613592056816,0.11748495174849517,0.29625168,0.051776856,0.6531902,0.8309345498560731,0.18688725,0.3457425,0.7782284,0.64901793
0.15525635931538156,0.27944200794420077,0.275076,0.27837288,0.69738257,0.3836711530202692,0.379071,0.3733306,0.74310964,0.49058095
0.277644266658656,0.06466003646600364,0.11942342,0.072835214,0.5778659,0.5840643950438636,0.18772872,0.31260777,0.83547235,0.5776175
0.5157370309442219,0.09214592921459293,0.24986133,0.015193388,0.62376475,0.8617716517062991,0.16988884,0.17066967,0.7633717,0.65502703
0.22215829332949763,0.1703119470311947,0.19910759,0.1905073,0.7051072,0.5185296811117809,0.41334152,0.2749569,0.77145576,0.5290489
0.061936613716196826,0.5582608558260856,0.5714667,0.55888027,0.9427755,0.2442627446557647,0.42987305,0.66115487,0.6916894,0.377693
0.42939382576362956,0.1102813710281371,0.1959391,0.068071805,0.51729685,0.6144880368692822,0.3641836,0.23005843,0.6956758,0.5778967
0.6103832366229942,0.17262463726246374,0.403164,0.058982454,0.5350537,0.834318050059083,0.23731859,0.22173348,0.68975973,0.60993654
0.1105789266347356,0.296686259668626,0.28801408,0.31797326,0.84077764,0.4098164045889843,0.23823325,0.4330626,0.8292226,0.32910734
0.266119415967165,0.10416518041651805,0.10572329,0.095197074,0.6707625,0.5506545630392737,0.22124879,0.18783513,0.8470625,0.34255975
0.3311036198662172,0.07790692779069279,0.08316201,0.066104494,0.7208567,0.6430682885840974,0.12265299,0.18627754,0.88901854,0.426543
0.4635314578118875,0.15809158580915858,0.2618809,0.083448164,0.5324744,0.5923529355411761,0.37305027,0.21853924,0.7040063,0.45470557
0.6560613393636804,0.23055475305547532,0.4535785,0.084321015,0.36087334,0.7658129459487768,0.17211325,0.15344295,0.54943335,0.5870356
0.5060036303602178,0.2477078947707895,0.47640982,0.14623916,0.70262736,0.8231221893873313,0.18574046,0.41954166,0.8207861,0.7660446
0.15567820934069254,0.16181169618116964,0.1582138,0.16739228,0.6391131,0.4417321265039276,0.35046458,0.28543732,0.74132615,0.5215018
0.5951325357079521,0.14236472423647242,0.32897535,0.026173182,0.5708987,0.8644462118667727,0.16620685,0.11868173,0.5899169,0.5973094
0.5706085942365157,0.12482912248291225,0.34829953,0.049376145,0.7157933,0.9023422541405353,0.18265824,0.3407483,0.89654595,0.6548519
0.31544734892684095,0.08512488851248885,0.082155526,0.08129249,0.7133702,0.5988246359294782,0.16610382,0.1795119,0.87021327,0.35791957
0.34292582057554927,0.04224969822496982,0.11165956,0.019515097,0.6864353,0.7568492454109548,0.13245977,0.17187458,0.8301604,0.5244429
0.07835746470144789,0.25321396532139656,0.276772,0.29435292,0.85419273,0.48303469898208196,0.13410039,0.522207,0.8062953,0.43545794
0.09977619598657177,0.2608893460889346,0.26394036,0.28147835,0.8103755,0.3847188630831318,0.14368914,0.33576694,0.78212506,0.13478214
0.11386995683219742,0.3768611376861138,0.33476564,0.37615445,0.87725544,0.38830869329852163,0.24651797,0.47625583,0.7751509,0.22664219
0.4126529947591797,0.06257305125730513,0.16662455,0.033929996,0.58970314,0.7153425029205502,0.13863508,0.20812997,0.79868275,0.6362554
0.3318351199101072,0.0785150578515058,0.09971601,0.07238621,0.59162974,0.5775728346543701,0.29896867,0.24948844,0.8009235,0.5989909
0.5896043353762601,0.23029612302961233,0.5143821,0.10853917,0.4300527,0.7000990920059454,0.41902053,0.23557904,0.5598969,0.5546219
0.32663421959805317,0.05288623828862383,0.05416149,0.05812279,0.76360863,0.6724871403492284,0.10101716,0.22062555,0.9358881,0.40493602
0.24581402474884148,0.09437080943708095,0.12669593,0.09288261,0.6538881,0.6247566674854002,0.14332883,0.26285037,0.8078675,0.6228341
0.11807817208469033,0.27417286741728675,0.2581326,0.27499375,0.84048235,0.4765905285954317,0.31836665,0.4418115,0.75823444,0.4171626
0.37597512255850735,0.11145454114545411,0.17738524,0.090313785,0.4663296,0.5378417722705063,0.33074814,0.2661262,0.74801856,0.68722326
0.3625562417533745,0.08512609851260985,0.12574628,0.067056455,0.61757976,0.6343408380604504,0.14067574,0.264267,0.86819017,0.5605427
0.3085296685117801,0.0497186979718698,0.14499444,0.06210298,0.7915722,0.7374846742490805,0.10812186,0.27604175,0.928009,0.5658655
0.15405336924320215,0.22419517241951725,0.19663969,0.23864236,0.7907848,0.4556301473378089,0.44123483,0.36420006,0.8436917,0.42871654
0.6027361361641682,0.1799984479998448,0.44444087,0.08869984,0.49643716,0.7912899474773969,0.25021672,0.3800053,0.6389628,0.671942
0.2233690034021402,0.17157574715757473,0.17409685,0.16458657,0.65060335,0.4813419588805175,0.2725098,0.29415628,0.7928926,0.48613757
0.498734299924058,0.0706649670664967,0.1998075,0.0,0.6987558,0.8817552529053152,0.08165096,0.1533488,0.8206768,0.61454713
0.48408877904532677,0.13543199354319937,0.2854537,0.04873337,0.5472607,0.7776700466602028,0.30038112,0.15206417,0.674047,0.5364908
0.20528467231708036,0.09792575979257599,0.08696562,0.09645104,0.7306933,0.5304509718270584,0.18958701,0.24482486,0.8732071,0.33712727
0.5482448628946918,0.14436975443697544,0.2988383,0.0331074,0.5528843,0.7676925460615528,0.26422906,0.147502,0.6697658,0.5642811
0.5419490325169419,0.20071807007180703,0.36524883,0.104676016,0.32032722,0.5471017728261064,0.3349495,0.11899492,0.57381326,0.53381586
0.10252369115142147,0.3250827525082753,0.33103004,0.35370752,0.7924292,0.3598379215902753,0.44828916,0.47579235,0.7374716,0.42550504
0.3591350815481049,0.032980296298029635,0.0955126,0.028599218,0.6773458,0.7190281431416886,0.07448241,0.23180133,0.9117147,0.54654336
0.267505866050352,0.09572947957294796,0.13911426,0.10605741,0.68123,0.6505095390305723,0.12680756,0.28234133,0.84263885,0.7082933
0.38025074281504456,0.06627388662738866,0.12676513,0.05915574,0.56863964,0.641131798467908,0.14024805,0.25590435,0.82549906,0.5926435
0.3812935628776138,0.12483487748348776,0.27747247,0.069268785,0.6029209,0.7558374453502468,0.2912159,0.17979956,0.67010176,0.6747987
0.45967694758061683,0.09568998956899896,0.2252554,0.03571202,0.5618659,0.7392548443552907,0.26522535,0.15147379,0.7036708,0.616763
0.27066965624017936,0.05881757088175709,0.08622238,0.05375363,0.66491926,0.6277727876663672,0.12860902,0.22835007,0.865113,0.5396982
0.14996698899801936,0.18811430881143087,0.2029874,0.19881603,0.6428276,0.47763937865836276,0.32004482,0.39217323,0.7877734,0.5889423
0.14646062878763774,0.19607265960726597,0.17845958,0.22590521,0.77705574,0.5332706319962379,0.2816906,0.4143554,0.839844,0.518852
0.15534596932075817,0.23770826377082638,0.20407447,0.2282713,0.8039075,0.46746459804787593,0.33947313,0.41238177,0.81245804,0.3539918
0.27986229679173785,0.027206773720677375,0.030595422,0.05090613,0.71235305,0.6651057399063445,0.14264153,0.30472246,0.9515955,0.5319725
0.10262872615772357,0.3843340984334098,0.36559334,0.3976242,0.8730896,0.41231020473861235,0.33849692,0.46583778,0.7863823,0.37505043
0.2528841351730481,0.12114445611444562,0.10628313,0.112617634,0.75878394,0.5621933337316001,0.23250602,0.24185121,0.8800539,0.35262495
0.48016654880999293,0.1305960530596053,0.26878342,0.061082684,0.4803881,0.6522926391375584,0.24158813,0.14140886,0.68289304,0.59184086
0.2769365766161946,0.20722111072211108,0.24221763,0.1840019,0.5748884,0.336339050180343,0.62047094,0.12645051,0.6284149,0.3305313
0.3645083818705029,0.05639535763953577,0.13959482,0.050541714,0.5778139,0.6536939392216364,0.15517505,0.24241984,0.82837677,0.6884364
0.45888387753303267,0.06887767688776769,0.18927711,0.0047435686,0.66614985,0.8392938903576334,0.09768595,0.16926774,0.7922131,0.59325683
0.28621067717264065,0.19234408923440893,0.3113583,0.1558933,0.5737742,0.49502959970177596,0.47894186,0.15116861,0.59574014,0.34428507
0.5754496345269781,0.18433286843328683,0.39877108,0.064363964,0.41039312,0.7443461446607688,0.30268067,0.13868546,0.4419725,0.59659064
0.27764616665877,0.26224112622411266,0.24894568,0.20828468,0.75246435,0.3995706239742374,0.5476675,0.23292312,0.7587191,0.2114436
0.3136010388160623,0.15960289596028962,0.21805277,0.14998344,0.48284873,0.4492905269574316,0.5270626,0.30237424,0.6629693,0.5332693
0.48715948922956936,0.14367462436746245,0.29725036,0.067930646,0.37128425,0.6138597368315842,0.36332035,0.20727026,0.5552153,0.5827599
0.39076455344587324,0.10783864078386408,0.2671856,0.059319355,0.670486,0.7823850969431059,0.17900722,0.31722412,0.84755325,0.6621109
0.10832767649966059,0.7612511761251176,0.7144679,0.7445958,0.88801265,0.15114218906853133,0.7364876,0.72175586,0.6902009,0.29533786
0.16690726001443562,0.2410583441058344,0.19699407,0.23636496,0.74389166,0.3395631803737908,0.41035283,0.2407794,0.77180374,0.18790478
0.3903313534198812,0.06305404630540463,0.12923393,0.04009497,0.5457891,0.6814150008849,0.25843513,0.22748083,0.7375965,0.67273295
0.4334266760056006,0.16428227642822765,0.33470675,0.12359316,0.3865704,0.5637923838275432,0.36281002,0.22840214,0.46491975,0.7006908
0.1350822681049361,0.47187324718732476,0.42306915,0.44551674,0.8759351,0.3070462484227749,0.5291609,0.50214976,0.70928955,0.15821815
0.4094119245647155,0.08094001809400182,0.20847443,0.045894578,0.60566664,0.7024888821493329,0.18036355,0.18067288,0.82053757,0.6116881
0.10902771654166299,0.29880150988015103,0.30901548,0.31822997,0.8445255,0.339996800399808,0.30418444,0.26819935,0.7647205,0.0
0.2458037447482247,0.21648504164850418,0.20105582,0.17867872,0.6500199,0.4008681740520904,0.57162994,0.19829148,0.734082,0.446473
0.35206287112377227,0.0596182259618226,0.17191243,0.0362517,0.6516545,0.7341834740510085,0.14073946,0.23276526,0.8258512,0.5789838
0.3348813200928792,0.045579139557913956,0.104836285,0.05030849,0.7089595,0.7094349425660965,0.13337637,0.23962635,0.8939791,0.46546787
0.272037316322239,0.18655814865581485,0.1666376,0.15960953,0.6324381,0.3878775232726514,0.48872936,0.19522431,0.7089059,0.3280685
0.45695939741756386,0.1300979830097983,0.29464963,0.075740226,0.428546,0.6194728971683738,0.51238024,0.15927035,0.52268416,0.73404574
0.547155632829338,0.17328034732803474,0.32516858,0.07608607,0.38323712,0.6428934685736081,0.29982907,0.10882273,0.5873247,0.514769
0.4498925269935516,0.08755358475535847,0.19017628,0.035389356,0.6301241,0.7359329441559767,0.14464383,0.16148809,0.797892,0.5461153
0.17563104053786244,0.11505402150540216,0.08009219,0.116975285,0.7517049,0.5217442813046569,0.22029288,0.28894004,0.8685487,0.40569663
0.5142644908558694,0.13723581372358137,0.3545573,0.0585004,0.5295502,0.8051357483081449,0.2597474,0.2625597,0.61329013,0.7457672
0.41843989510639373,0.1390161139016114,0.25932047,0.10888363,0.414798,0.546594432795666,0.21485941,0.23388305,0.6111404,0.610419
0.27662216659733,0.04158881715888172,0.07914263,0.041975424,0.64023817,0.6623146397388784,0.124873385,0.14394563,0.8428142,0.4852579
0.3914738234884294,0.0905692390569239,0.19464228,0.062420376,0.58911055,0.6951117917067076,0.32653093,0.2196956,0.75254303,0.73434955
