ID,AFP,Input,Output,Enquiry,File,Interface,Added,Changed,Deleted,PDR_AFP,Resource,Dev.Type,Duration,N_effort,MI_N_effort_AFP,MI_N_effort_PDR_AFP,MI_N_effort_Added,Effort
0.79645497,0.1927129415627765,0.3760222,0.382408,0.5224513,0.12837835,0.20644058,0.10016321,0.66088116,0.60828173,0.41765046,0.0046224156,0.5087559,0.36727977,0.18966612,0.15224254,0.1501644649835535,0.087825984,0.18035368082122086
0.7750579,0.0607197766431866,0.257963,0.20260587,0.28335413,0.17508662,0.39754474,0.14782004,0.30877733,0.43837887,0.36054084,0.015880262,0.6319584,0.31175548,0.10347372,0.07798934,0.07909347209065277,0.16402864,0.09093752545625153
0.41335806,0.554835233290114,0.64004296,0.35211128,0.5785323,0.7056381,0.5757953,0.619393,0.37217852,0.40034857,0.25079873,0.0136866495,0.38860512,0.52209115,0.41092995,0.39769226,0.19953043004695697,0.59933,0.39606624376397465
0.8777795,0.17647023058821384,0.4385321,0.21431868,0.5446118,0.19852644,0.11657061,0.22179197,0.3969147,0.85829204,0.098703936,0.014024561,0.7304255,0.447187,0.09249445,0.009449039,0.054077306592269336,0.17587858,0.08871016532260992
0.570238,0.1403318684199121,0.31753752,0.35982782,0.35006073,0.16855036,0.21836105,0.10631585,0.5122251,0.5475353,0.17537439,0.0121604,0.81111497,0.28689814,0.10091242,0.067626424,0.04933841806615819,0.17922339,0.09781502586890156
0.29308984,0.28947274736836487,0.43932915,0.35200506,0.48813426,0.3852045,0.35273167,0.37142617,0.35548884,0.24025744,0.11832532,0.024366323,0.5216682,0.42393154,0.107446566,0.13294107,0.025012643498735648,0.24009219,0.1108188766491326
0.66652596,0.15143651908619116,0.41350585,0.23699497,0.37528157,0.20917326,0.3524073,0.22066623,0.3450688,0.36920008,0.10446546,0.01683102,0.59229,0.30648857,0.07462639,0.06852657,0.032000966799903316,0.13504222,0.08322076999324621
0.79706186,0.052854105171246314,0.14624375,0.25570583,0.3175665,0.19890773,0.42647266,0.15354696,0.28222066,0.42227066,0.41376975,0.019614004,0.47083962,0.13776171,0.1265809,0.13809952,0.10316424968357502,0.14721769,0.11533237191994232
0.6714472,0.11280834676850081,0.42366177,0.28882372,0.37891728,0.10266711,0.24143429,0.097531185,0.54368174,0.36869544,0.34323877,0.019471949,0.31439722,0.713019,0.12012322,0.12728673,0.0912932908706709,0.0048161484,0.10874201252452076
0.5604355,0.10930985655859139,0.3712117,0.18233559,0.27502587,0.21820715,0.33152822,0.110394076,0.45826584,0.5016031,0.43975312,0.019676592,0.7739424,0.29621154,0.1471792,0.04952556,0.1108296689170331,0.21558839,0.14191131851467914
0.57331604,0.1975410118524607,0.46664461,0.34943324,0.3955133,0.15515709,0.37829378,0.30295792,0.29500115,0.5773288,0.12508732,0.0077411644,0.90434647,0.68348277,0.10510843,0.05795306,0.02822033017796698,0.22766644,0.08315266498915991
0.36632586,0.11649729298983759,0.30909047,0.32375464,0.29199323,0.18490687,0.21041587,0.12115499,0.44603565,0.32308307,0.2524677,0.019092051,0.5801356,0.2868217,0.11231653,0.09620489,0.06685485731451427,0.122272186,0.10230773613846417
0.2854318,0.4160777249646635,0.45607778,0.4226119,0.4858697,0.6157052,0.4052411,0.5415455,0.28776854,0.2593617,0.15903406,0.012164535,0.49029717,0.5017878,0.16392165,0.21946809,0.04402965559703444,0.3546034,0.15828006949680418
0.52058697,0.09328295059697704,0.29633495,0.2996194,0.2843171,0.1604161,0.29305562,0.15104944,0.3596452,0.2764919,0.25556725,0.018411303,0.47005808,0.36984557,0.08613216,0.09696202,0.051107736889226305,0.07862262,0.07766118465967108
0.75933355,0.1655842799350568,0.34058672,0.3512334,0.44708923,0.17540638,0.20677474,0.08527619,0.62077785,0.5989071,0.3557663,0.012845158,0.5472969,0.36189008,0.18562868,0.14227563,0.12648649735135026,0.13026889,0.17827118069627085
0.55623114,0.036496578189794696,0.16572332,0.24124008,0.26514068,0.15455371,0.34307277,0.091409,0.35423404,0.23478408,0.52104366,0.023829006,0.45354843,0.24309096,0.10549775,0.083312795,0.09818282518171748,0.1070231,0.08634780118086807
0.46640915,0.23629118417747105,0.3604581,0.35344645,0.43131,0.32969826,0.31315026,0.296121,0.36250895,0.420018,0.2774316,0.01383548,0.6240949,0.55477965,0.18241188,0.10931825,0.09873741612625839,0.21128005,0.17812651068759064
0.5937212,0.08615186516911191,0.2917697,0.27615997,0.29297975,0.14761245,0.29692912,0.109630555,0.4146944,0.40360165,0.327549,0.02290507,0.5995773,0.3849383,0.10265877,0.06482359,0.06276884772311522,0.13423067,0.09006545540392734
0.62293386,0.08446761006805661,0.25045553,0.2954953,0.34085894,0.14158276,0.337349,0.12990957,0.38249144,0.34202084,0.295287,0.017585784,0.4469546,0.3883359,0.1147051,0.09598161,0.0716020768397923,0.07847163,0.10318953619137218
0.43481869,0.107984516479071,0.29802263,0.25646147,0.33436513,0.15634564,0.33444253,0.10073168,0.4565029,0.37262574,0.33165243,0.018094048,0.6587857,0.30956724,0.13072963,0.07810354,0.09108086489191351,0.13018149,0.12373518742411126
0.7062226,0.5081389304883358,0.6237952,0.5012958,0.50418234,0.5393838,0.29736856,0.6032607,0.29547903,0.36995566,0.45544583,0.017815407,0.23906457,0.6835946,0.545696,0.45677122,0.34831520516847947,0.5319358,0.5625183937511037
0.5536939,0.1430741385844483,0.28717196,0.3179341,0.41988522,0.14793268,0.28577146,0.12907317,0.4659024,0.54638577,0.2921735,0.014328559,0.75030065,0.33788154,0.14330676,0.087966785,0.08667653133234686,0.16834685,0.13212901792774107
0.53714955,0.07657231459433889,0.23096052,0.3244864,0.2917265,0.1504347,0.27599958,0.13221523,0.34891233,0.28822613,0.27364212,0.024826244,0.46212915,0.2863197,0.082258224,0.09448215,0.05298588470141153,0.092453584,0.07438555446313326
0.4726562,0.11798737707924262,0.3303841,0.23778564,0.30237272,0.2171835,0.25156635,0.11793457,0.45335284,0.36476606,0.49466956,0.024273187,0.5577533,0.27565467,0.17905673,0.08763975,0.1405850459414954,0.16075292,0.17079384024763042
0.73246914,0.23003755380225324,0.38136023,0.3761624,0.467947,0.2405845,0.22990516,0.22806431,0.46264115,0.65310144,0.42022413,0.013176136,0.68922275,0.4829111,0.25553918,0.14846122,0.18723496127650385,0.18990311,0.2586431955185917
0.6176307,0.2604316656259,0.37990057,0.36889583,0.4499116,0.25565407,0.34298086,0.34927952,0.27687588,0.42426443,0.52235067,0.018019494,0.48014772,0.6526105,0.433116,0.2962655,0.38723101127689885,0.3462852,0.4412547864752872
0.32232338,0.3839774030386442,0.4591736,0.38330644,0.48902702,0.5261191,0.4032979,0.44502538,0.38083258,0.27902457,0.27760842,0.014484294,0.3340336,0.47160286,0.25940955,0.26265538,0.12330388766961121,0.33307597,0.23968167438090046
0.29966867,0.09490591569435494,0.2588496,0.27044314,0.31908762,0.22127229,0.3375774,0.19629636,0.30585405,0.27655005,0.4155405,0.021831546,0.59626263,0.6449723,0.14392698,0.051680468,0.09703854029614596,0.16338775,0.12595817755749067
0.5668621,0.11251567275094036,0.32441494,0.2516454,0.34198278,0.1847901,0.34246117,0.1934784,0.31465143,0.3700415,0.19809961,0.009301422,0.5767594,0.39137566,0.09570171,0.078737125,0.050202944979705504,0.12331885,0.08640087918405276
0.3732952,0.08214568092874086,0.25875735,0.18519878,0.42767584,0.12085127,0.38225272,0.049819596,0.50513744,0.34222206,0.35352036,0.021691773,0.52023995,0.3943933,0.1323063,0.07709277,0.10537839346216064,0.07821873,0.12232430733945844
0.7234143,0.23785264427115868,0.37864077,0.40794057,0.40542197,0.26391917,0.26562667,0.18322013,0.55988854,0.67996085,0.38965696,0.008598208,0.6981426,0.44156748,0.26198655,0.13147461,0.1791920020807998,0.26460874,0.25543798532627915
0.46650574,0.08867796532067793,0.2998563,0.23957968,0.30165353,0.18855242,0.30542073,0.17234853,0.34092665,0.12349881,0.6980827,0.032023486,0.2844522,0.6873841,0.16474997,0.061120115,0.13887372611262738,0.10286061,0.1372317182339031
0.30429655,0.13198641791918508,0.28870767,0.17594829,0.4041487,0.2491563,0.37190387,0.121433064,0.4548252,0.6308074,0.35301954,0.02586741,0.9225242,0.19038749,0.15389329,0.020746931,0.10522752947724703,0.28790674,0.14912945894776755
0.596597,0.06202203072132185,0.22956008,0.24394695,0.27161765,0.18813574,0.34244695,0.12282038,0.3568583,0.35939446,0.41453958,0.016682345,0.5914972,0.40415877,0.107090496,0.06162078,0.0796993920300608,0.129791,0.09075887544553253
0.35736892,0.15218624913117496,0.35520568,0.29929304,0.34437335,0.21624619,0.21877943,0.11928016,0.5182887,0.39070147,0.35740358,0.016001778,0.67886734,0.48703754,0.1614168,0.06336275,0.11679259832074017,0.15384096,0.15826616949597017
0.7729989,0.06959668917580136,0.34477746,0.15826437,0.32244962,0.17134409,0.3184649,0.10315914,0.4315946,0.58263475,0.4033873,0.012724905,0.64310443,0.4651755,0.09986226,0.039364554,0.06895043710495628,0.19546643,0.07388277443296647
0.5317416,0.15824860949491656,0.39736664,0.3149259,0.3466107,0.14631265,0.3278528,0.14334205,0.48691946,0.41448084,0.3196385,0.018066993,0.5908702,0.5237606,0.17234679,0.11369112,0.09778534022146597,0.15167189,0.1588358095301486
0.5018079,0.4966660697999642,0.60095865,0.18371528,0.8421769,0.5981722,0.476978,0.39952552,0.6509254,0.62281454,0.26200515,0.026803005,0.3925535,0.43878725,0.2675248,0.22169101,0.12332060766793923,0.31943995,0.2501921850115311
0.18164247,0.08760471525628293,0.18374528,0.3983962,0.23936342,0.16260476,0.25107297,0.11725053,0.399529,0.3495274,0.30805272,0.014739255,0.7549572,0.21352546,0.08165081,0.061767437,0.06753470824652917,0.16551036,0.0820050449203027
0.65903306,0.4585394875123693,0.5156824,0.67158765,0.527819,0.2666449,0.4907664,0.2947977,0.7511426,0.72363895,0.31671003,0.014130566,0.66846335,0.40482074,0.40553483,0.3513427,0.24761130523886946,0.34884,0.4177745550664733
0.7090381,0.11629711697782702,0.279517,0.2977998,0.390608,0.16341475,0.3229239,0.11323646,0.47094083,0.5972431,0.30528486,0.014268117,0.6900139,0.3603276,0.13919671,0.07187626,0.08298903170109682,0.17462671,0.12974802778488168
0.45584732,0.14610434876626094,0.2934741,0.23755789,0.47186255,0.17349616,0.43728644,0.11630419,0.49723136,0.46871176,0.30228084,0.026117355,0.51747996,0.31175998,0.16624945,0.10111281,0.0906500109349989,0.14213473,0.14721262883275774
0.8111308,0.056211389372683364,0.2831433,0.21207142,0.30480137,0.15337507,0.19486368,0.10078946,0.40164307,0.6116272,0.6308435,0.013012499,0.69828594,0.55451334,0.11476008,0.020668607,0.1214427278557272,0.19373393,0.08778495526709731
0.49843144,0.09217481153048869,0.25315732,0.30529666,0.3108146,0.17163886,0.30623084,0.13720612,0.37643814,0.3844758,0.2673928,0.018344758,0.61218995,0.38600534,0.1100275,0.0736258,0.06608525339147467,0.11926617,0.10212317612739057
0.44277993,0.15277281916636917,0.3457094,0.33195156,0.38526723,0.1587718,0.26326522,0.14569294,0.46267426,0.41011527,0.19155805,0.020851176,0.68258435,0.3127922,0.10048867,0.06604199,0.04654681934531806,0.15823631,0.09957583097454986
0.46897355,0.109160466549628,0.24675046,0.3029488,0.4146474,0.1126716,0.39696452,0.14097139,0.39150593,0.36442086,0.24513042,0.015775267,0.65411496,0.36796635,0.10900115,0.06705551,0.06766571923342807,0.107503735,0.1081719314903159
0.51529574,0.2229083033744982,0.39588743,0.5441803,0.3641681,0.10912902,0.39689624,0.30739373,0.33540162,0.42357218,0.13769692,0.010824768,0.74873185,0.5452602,0.12459766,0.14296058,0.03840578615942138,0.15364827,0.09965899597953977
0.7143117,0.283949417036965,0.368697,0.42833343,0.53997225,0.2403363,0.1666206,0.24314588,0.49247295,0.6661259,0.63134503,0.021484457,0.6223744,0.4559927,0.40568933,0.22502157,0.4740523225947677,0.23067471,0.4060675243640515
0.7288332,0.23773853426431207,0.4626065,0.40292627,0.31176722,0.20956469,0.502333,0.17713591,0.5893684,0.56502146,0.19416137,0.024540417,0.6066169,0.38201094,0.16264229,0.16055073,0.07766129823387018,0.21381006,0.17073316024398963
0.37333268,0.09692266581535995,0.2853307,0.28613505,0.3173034,0.1576377,0.31570852,0.13224079,0.4123334,0.28657752,0.47390255,0.017775927,0.5557529,0.74862367,0.17215766,0.07137928,0.12637303736269626,0.13366328,0.14888960893337655
0.5387164,0.18701221122073267,0.36492705,0.3601544,0.42323163,0.17597441,0.3119799,0.16101694,0.49845773,0.53863394,0.18495151,0.013558863,0.77230483,0.32945132,0.14338371,0.08720483,0.06886942711305728,0.17700437,0.1450435087026105
0.26855472,0.1930986115859167,0.2958732,0.30829227,0.41898507,0.34604305,0.38992238,0.31530136,0.27274746,0.2209487,0.17156512,0.016492266,0.5000956,0.4295834,0.117438495,0.13198808,0.0504153019584698,0.19416913,0.11441222686473361
0.57195604,0.18617589117055347,0.48332638,0.1884393,0.4436115,0.28205055,0.20107469,0.2412794,0.3901494,0.3318747,0.09103837,0.029268049,0.39836183,0.39191154,0.051486567,0.07344905,0.007537278546272144,0.12395637,0.05468041028082462
0.7584869,0.217451883047113,0.3416117,0.37937355,0.511121,0.168385,0.18291293,0.16704355,0.53083,0.59208953,0.6650121,0.016737549,0.48073232,0.49226788,0.33766893,0.17204976,0.297552730244727,0.199839,0.32151991929119517
0.26973465,0.10079558004773481,0.30107653,0.27635345,0.30196968,0.22124483,0.24018133,0.14007808,0.40441144,0.25807852,0.20016082,0.020892046,0.56262714,0.33699137,0.087975234,0.08854462,0.05272260472773953,0.120780945,0.0855740351344421
0.596838,0.1452179887130793,0.35451704,0.32076415,0.4054079,0.14852236,0.2767165,0.12522365,0.51154155,0.5845999,0.2985498,0.013167506,0.7049909,0.6686895,0.15006462,0.077785455,0.09920694407930558,0.15122567,0.1398775083926505
0.75838,0.24174241450454487,0.50313836,0.35130346,0.42636877,0.22230932,0.3797149,0.34623414,0.30917934,0.57983947,0.09240614,0.011423629,0.7150365,0.39743984,0.103634804,0.08926648,0.024745234525476546,0.25109404,0.09036952042217122
0.40931636,0.2624358957461538,0.44429868,0.4783489,0.35790887,0.19012564,0.3297626,0.13738373,0.6790052,0.3879751,0.26645035,0.02311367,0.5849502,0.2778231,0.20826966,0.16521746,0.12107759789224021,0.12930073,0.21265758275945496
0.3859008,0.12408415244504915,0.30583486,0.29408354,0.37516153,0.17576061,0.35421747,0.17319188,0.37829244,0.21845216,0.2128727,0.024464708,0.46133292,0.34573495,0.10714449,0.096248835,0.051745824825417515,0.09169826,0.10648780238926814
0.5283276,0.11958397717503863,0.28796625,0.34539267,0.3975821,0.08462257,0.2893668,0.088111825,0.5094351,0.35289675,0.27250117,0.015232334,0.49006242,0.30218762,0.12290585,0.12480512,0.07346719265328072,0.0855903,0.1082056464923388
0.68153876,0.18605516116330967,0.36604142,0.33089435,0.42359078,0.20949766,0.26083106,0.15253517,0.5200491,0.56956387,0.35126415,0.017328866,0.6108068,0.41023874,0.2071958,0.11936347,0.12851993714800627,0.17602682,0.20187239211234353
0.384495,0.12689897761393867,0.35467064,0.2644201,0.3339498,0.21533859,0.2725875,0.1567818,0.41453037,0.27641594,0.22714384,0.02441163,0.5229169,0.328527,0.108184874,0.07169786,0.058562764143723585,0.11871216,0.11003994160239651
0.5621505,0.08701687522101251,0.3131956,0.30039296,0.2999834,0.124806225,0.24261823,0.09201803,0.45685482,0.35139358,0.30450737,0.019267075,0.5201412,0.4241551,0.092617914,0.07375346,0.060957849904215,0.08798999,0.0810243648614619
0.34474713,0.2231887133913228,0.26466447,0.3702891,0.46192646,0.28940246,0.38162592,0.26824164,0.36695066,0.6372967,0.28262913,0.011112614,0.9189274,0.3633051,0.16879803,0.06498442,0.0809522269047773,0.33273295,0.15255168915310136
0.58490235,0.09000477540028652,0.2433946,0.3190192,0.3072212,0.14210962,0.2757656,0.11724481,0.39217284,0.6100893,0.29512805,0.015854703,0.87836677,0.40755355,0.10874829,0.024214935,0.06405567359443264,0.20854822,0.09593499575609975
0.6200136,0.10221741213304472,0.25845987,0.31403807,0.3284094,0.16564229,0.33697498,0.16270342,0.3421159,0.41511214,0.22803503,0.021656796,0.62729955,0.28662276,0.0948785,0.06950911,0.05815685418431458,0.14113426,0.09480661568839695
