TeamExp,ManagerExp,YearEnd,Transactions,Entities,Envergure,Language,Effort
0.41157138,0.62387747,0.8095765,0.316819,0.2908991,0.830107549806453,0.8321949,0.58736086
0.5409616,0.72321916,0.7105256,0.4530475,0.23543507,0.5583431335005881,0.33318922,0.35649994
0.04607114,0.51196826,0.6559833,0.1992892,0.15696087,0.5986304359178262,0.85846746,0.2879125
0.68910706,0.79962707,0.5767672,0.11934585,0.18385804,0.47668692860121575,0.8513479,0.2818911
0.79633456,0.82039595,0.6413168,0.12062232,0.31915843,0.5813635348818121,0.8824301,0.35545796
0.8170479,0.8239657,0.7204234,0.41960168,0.45653474,0.6526063391563803,0.7419467,0.68982875
0.7571303,0.8442478,0.80440474,0.19098578,0.30503547,0.6215625372937523,0.8705975,0.4836059
0.39790314,0.0,0.79361165,0.08346559,0.05183815,0.6270114376206862,0.4777614,0.22656903
0.10947116,0.7813036,0.72766495,0.17600721,0.14331579,0.46971192818271573,0.8111078,0.3041373
0.29813445,0.36124414,0.74906063,0.15840858,0.17213944,0.5341788320507299,0.8101034,0.2865632
0.44836682,0.5652747,0.5355232,0.17091393,0.19694571,0.6971195718271743,0.8738767,0.37724182
0.71491134,0.74524283,0.73431486,0.4065838,0.43966395,0.4706224482373469,0.7326791,0.54864025
0.6891269,0.6408997,0.48248088,0.13829617,0.28447807,0.6557980393478824,0.8238827,0.3609027
0.36360914,0.38660827,0.5059921,0.15784605,0.19014356,0.6124307867458473,0.8536346,0.35795778
0.6510076,0.7118859,0.4794119,0.10405324,0.12938043,0.3790343027420582,0.8032787,0.21874657
0.77951884,0.82109576,0.6401038,0.26209146,0.3331344,0.7876567472594048,0.8014229,0.66479015
0.74217665,0.5518099,0.59562695,0.08886715,0.1515145,0.3501574010094441,0.8293805,0.178279
0.56189483,0.834054,0.80008626,0.12593178,0.81122047,0.38258477295508636,0.74486995,0.45055693
0.8846924,0.6671313,0.6891677,0.19871505,0.54284537,0.8112478486748709,0.83097863,0.5251447
0.062860265,0.66823417,0.78154397,0.11107164,0.124580786,0.2435711746142705,0.41623053,0.2382941
0.7465825,0.7785917,0.7616675,0.6318163,0.36573052,0.7231870433912226,0.6169498,0.7237561
0.096050195,0.38176987,0.81233215,0.14806509,0.16389678,0.40053286403197186,0.8103069,0.267025
0.30763555,0.7879736,0.43369582,0.19559744,0.13342641,0.6374681982480919,0.8572333,0.34363717
0.06366661,0.11146811,0.87163687,0.13521585,0.082872406,0.6022799361367962,0.55158126,0.22441587
0.13056606,0.5141983,0.7540192,0.17165266,0.16051152,0.5110800306648018,0.4243501,0.20479827
0.7266532,0.7338595,0.577857,0.08799847,0.15759431,0.33147354988841304,0.8604468,0.19739503
0.23878622,0.46450335,0.8444735,0.3606524,0.20162785,0.7329915439794927,0.83606315,0.49922407
0.32215458,0.5830641,0.5964843,0.13241717,0.5710209,0.7831867769912066,0.7903836,0.44297472
0.11804564,0.34502703,0.9039309,0.1557747,0.15013523,0.541362232481734,0.8110299,0.27207148
0.80322045,0.35675475,0.6434759,0.19212106,0.12438302,0.5706573342394401,0.8533286,0.29315174
0.10595823,0.40686595,0.5786144,0.22037634,0.14837669,0.39801975388118527,0.892933,0.29069513
0.7864022,0.6915208,0.76348704,0.22008836,0.32757986,0.7504418450265108,0.8956547,0.5459507
0.5095391,0.847911,0.7074734,0.20503595,0.2645429,0.6024514761470885,0.7710202,0.43831062
0.7899715,0.6728034,0.80148363,0.2870242,0.30306417,0.5055918303355099,0.70759785,0.36971185
0.801226,0.5961813,0.7244599,0.25920564,0.40746725,0.7386162143169729,0.83645445,0.60135233
0.12764373,0.73637664,0.6383203,0.18395081,0.13748237,0.4740101284406077,0.7751864,0.31796274
0.17316185,0.47208995,0.56553143,0.20060529,0.17779846,0.6611155396669324,0.87489736,0.32272243
0.23102227,0.39060295,0.57706165,0.18896273,0.1891433,0.5547708032862482,0.8656676,0.32050395
0.8659729,0.5159419,0.78295326,0.35437667,0.28482267,0.8747598524855912,0.9105822,0.72420835
0.17501809,0.65602267,0.69709074,0.14469737,0.31058425,0.6711771902706314,0.8785224,0.32303968
0.057943262,0.6321797,0.888492,0.04450787,0.3146981,0.28673823720429426,0.6752319,0.28816426
0.69519085,0.7701066,0.7148198,0.18958743,0.23884372,0.3784132227047934,0.3794354,0.039102003
0.78810555,0.5050539,0.6779976,0.15849599,0.23575437,0.6263079975784799,0.88473773,0.3734808
0.24405454,0.87444454,0.52756554,0.18544407,0.09727857,0.6350289381017363,0.8156084,0.30606827
0.086235955,0.70745647,0.8067106,0.07378094,0.32376903,0.4096358045781483,0.6947588,0.3111689
0.12071089,0.8306307,0.57423866,0.19805571,0.11581231,0.6542838392570304,0.7890637,0.31742573
0.6897427,0.7985218,0.5859802,0.098763674,0.15803567,0.3599385815963149,0.8529495,0.21390766
0.0447236,0.42037314,0.82344794,0.051943433,0.13171722,0.2481272348876341,0.43453524,0.23521341
0.18281169,0.8307501,0.67200094,0.1826784,0.12513253,0.5416139724968383,0.8309449,0.31170544
0.7540855,0.79148275,0.6147196,0.099146426,0.25477213,0.5197627811857669,0.81311405,0.34758723
0.019781362,0.1985942,0.8363184,0.088906564,0.1237039,0.4399021563941294,0.5607356,0.22808486
0.780292,0.8429135,0.6506685,0.11745649,0.25781068,0.4474526268471576,0.86211765,0.32971784
0.10808429,0.32152754,0.3527851,0.21277726,0.16407984,0.41941716516502997,0.8295107,0.29368657
0.05292502,0.33127365,0.31794623,0.24136814,0.17117,0.33695640021738404,0.847831,0.298917
0.2961356,0.36053112,0.59364676,0.14703089,0.22079632,0.4757390885443453,0.8151686,0.27833667
0.5883044,0.70439786,0.79494035,0.2697578,0.49033743,0.8679906520794392,0.8490046,0.6060599
0.7145086,0.7728088,0.88507414,0.2965762,0.33268857,0.6965340817920449,0.77656615,0.55905586
0.19701445,0.65796924,0.71255815,0.24494702,0.1996176,0.555142533308552,0.44500655,0.281218
0.8574706,0.48742336,0.7113153,0.14296344,0.17550883,0.45009262700555763,0.9040091,0.14378852
0.7306489,0.73807603,0.5389266,0.09815853,0.12620384,0.3534028712041723,0.8422364,0.21011655
0.19605453,0.6476375,0.7757296,0.11923713,0.19661665,0.43523142611388554,0.81968606,0.3103432
0.66042763,0.76511675,0.65260863,0.15278165,0.29371953,0.4145003848700231,0.7721494,0.35603714
0.66168714,0.8187805,0.57406163,0.08232179,0.33118677,0.5075569304534158,0.77736914,0.3700871
0.7001636,0.7814075,0.7318467,0.7300097,0.4415791,0.37795799267747954,0.5730244,0.58447266
0.57158643,0.6502856,0.5441108,0.09775847,0.75127405,0.6975778418546705,0.7816971,0.4067161
0.1726614,0.51699865,0.7566792,0.12063207,0.13418365,0.13998520839911252,0.701636,0.25359294
0.10106175,0.764399,0.8138864,0.11175172,0.13951278,0.23792641427558486,0.5956351,0.2788312
0.6525716,0.2490387,0.7121819,0.196013,0.06412086,0.6093656765619406,0.7994245,0.35453543
0.7620556,0.43950284,0.61393327,0.15809484,0.36189866,0.7860193171611591,0.87962747,0.41748944
0.70923096,0.72989476,0.63305324,0.15010154,0.2660905,0.25903387554203255,0.73970366,0.22891112
0.5894074,0.6734724,0.7724505,0.09269353,0.3655153,0.4166133649968019,0.75166106,0.31951648
0.14862554,0.60911036,0.82366085,0.19977938,0.18230192,0.6299932377995944,0.85018206,0.31809685
0.63540924,0.7748406,0.54388094,0.09355223,0.16480194,0.3635082418104945,0.8216679,0.18986802
0.6256964,0.7629652,0.35090894,0.112901255,0.13260251,0.6036175862170552,0.7747266,0.31051782
0.77548176,0.31858057,0.70414746,0.1093658,0.16418253,0.5050714303042858,0.859022,0.19562271
0.36918336,0.33430588,0.56385535,0.13115823,0.12369367,0.40744724444683467,0.76083887,0.27149016
0.551748,0.774741,0.5396815,0.13947824,0.11050131,0.3838028530281712,0.8419738,0.21999994
0.13415438,0.4080454,0.63339067,0.19356526,0.17863832,0.48226859893611596,0.87466717,0.30062497
0.69411063,0.41702002,0.75177324,0.10834186,0.15955473,0.3762991025779462,0.87020206,0.20076661
0.35843307,0.12881391,0.78354335,0.09317552,0.035671376,0.40325954419557264,0.6376354,0.26081395
0.23515974,0.109559216,0.7916238,0.0971432,0.0,0.3429276005756561,0.5607954,0.2780299
0.09160407,0.87095785,0.57683057,0.22613266,0.17373858,0.8171722190303331,0.76558065,0.38107127
0.12515885,0.464037,0.93771744,0.07471763,0.16184744,0.08913858534831512,0.69694346,0.29619557
0.64465815,0.7873383,0.7198359,0.1132391,0.17798296,0.4190528651431719,0.9261968,0.27521574
0.65652895,0.5198582,0.7146163,0.2177276,0.2675194,0.5126409307584558,0.75120807,0.35868806
0.11686821,0.42956012,0.6012535,0.16581078,0.28360617,0.5190601611436096,0.8757564,0.2874356
0.617862,0.744268,0.72207475,0.24234642,0.68090147,0.7096606425796386,0.71223134,0.6409695
0.6751622,0.7372663,0.7098029,0.36210454,0.3643633,0.3308837598530256,0.6704856,0.35146707
0.03676086,0.38790748,0.8803204,0.116123855,0.18200997,0.3273751896425114,0.7958454,0.26502785
0.12446004,0.35743597,0.38749826,0.18876669,0.17943197,0.3879592632775558,0.85062027,0.2904088
0.043283574,0.49778318,0.75572395,0.16684541,0.22045077,0.4630214277812857,0.830961,0.27906284
0.17662264,0.60756516,0.35980523,0.19735187,0.2118383,0.630039197802352,0.8015149,0.34471363
0.7775285,0.84491235,0.7329547,0.394463,0.4755264,0.6796892407813545,0.7725489,0.722314
0.09054103,0.40697938,0.6420595,0.1706201,0.18005557,0.3587079515224771,0.83589375,0.27116382
0.6784701,0.7773381,0.80169976,0.51483154,0.3497951,0.6623971397438284,0.6002687,0.5830184
0.27449003,0.839864,0.5208088,0.16901103,0.10061884,0.6032373361942401,0.80950934,0.2797509
0.5159241,0.7170413,0.6900156,0.37961727,0.26487643,0.4130362547821753,0.41635874,0.29664582
0.52554333,0.5629792,0.76747215,0.28386593,0.2906348,0.853962351237741,0.8587582,0.5685943
0.70627165,0.7379371,0.6670218,0.1254994,0.21802437,0.27411906644714396,0.7771169,0.16980559
0.5627384,0.670132,0.7822907,0.2612335,0.49069858,0.7274936836496211,0.76259446,0.5727092
0.23233107,0.83019006,0.87568736,0.12272781,0.21539573,0.37962532277751937,0.66609126,0.32579955
0.7358899,0.70138335,0.61733913,0.3247199,0.41858786,0.8688856521331392,0.80410105,0.6725385
0.28615022,0.2933227,0.72101146,0.13622597,0.1470027,0.5771965746317945,0.24931163,0.10991666
0.9592169,0.91176087,0.75210345,0.46116686,0.4588648,0.8684579021074741,0.8049891,0.90053344
0.76257944,0.83948517,0.5881858,0.093348995,0.11322864,0.215513182930791,0.905087,0.12909167
0.5092426,0.38808244,0.7227273,0.13653782,0.19765598,0.45637432738245964,0.86189985,0.2632287
0.26882476,0.32830417,0.8731898,0.17576213,0.12194632,0.5793183747591025,0.8274406,0.29663306
0.52352643,0.7206242,0.7413679,0.33461714,0.51711214,0.3716589722995383,0.5482578,0.49947074
0.6891248,0.7939536,0.7172582,0.20781158,0.28627092,0.2489128549347713,0.5337919,0.11542287
0.6221581,0.6911812,0.759408,0.18778472,0.35448033,0.7928939975736399,0.93252885,0.4783395
0.10443944,0.4252842,0.6603336,0.18110369,0.18718877,0.43235745594144737,0.85995495,0.2716302
0.74723375,0.7581093,0.6102314,0.13978678,0.2505017,0.36272069176324157,0.8232707,0.195079
0.07228129,0.8030424,0.7919614,0.11372241,0.14536133,0.2922709475362568,0.61946136,0.25412387
0.18273087,0.3864166,0.80214167,0.15618443,0.15049428,0.42744418564665115,0.82423973,0.27196252
0.16209245,0.3478831,0.33618796,0.23636828,0.1606091,0.49979754998785303,0.84257567,0.30798066
0.38001716,0.40782952,0.72524655,0.11392883,0.3943941,0.5649883338993,0.81711054,0.28289905
0.6580517,0.72007775,0.708815,0.27275252,0.2977715,0.3066616883997013,0.66137874,0.33301777
0.49345326,0.7485418,0.7180034,0.258592,0.28429577,0.36207064172423853,0.41047633,0.24565801
0.255575,0.65111923,0.76107514,0.122766584,0.40603757,0.34933802096028127,0.49219728,0.34427515
0.030854193,0.8824874,0.7165049,0.1979165,0.11516218,0.5690043341402601,0.6763632,0.30492342
0.19937485,0.46576685,0.6886328,0.17578878,0.18089288,0.6380898782853928,0.86429703,0.33890784
0.74591583,0.9244668,0.5234383,0.12360561,0.30983168,0.7148654428919266,0.84292865,0.4100061
0.61424404,0.83941275,0.56753516,0.12542279,0.22355467,0.45780857746851467,0.8293013,0.26419413
0.14475462,0.41890743,0.43562046,0.17646462,0.18184945,0.5603317336199041,0.84667015,0.31598663
0.05791932,0.5027065,0.77078366,0.16495468,0.19306286,0.47642889858573395,0.8000272,0.27863482
0.43898427,0.30019057,0.64427006,0.13057363,0.11658584,0.37005712220342735,0.79322505,0.24425486
0.7811238,0.64831394,0.8055332,0.56631494,0.35278302,0.6979719818783189,0.76419556,0.7249875
0.57983476,0.8102306,0.4499435,0.15948805,0.1424227,0.6496538389792303,0.8275448,0.34437448
0.114145115,0.53639245,0.7911912,0.1865264,0.17562427,0.5988157359289441,0.8846011,0.2989059
0.11395543,0.43349078,0.780774,0.20901635,0.15721337,0.5228595313715719,0.83280754,0.3097944
0.1691865,0.8625666,0.5715308,0.16479647,0.131383,0.6618377397102644,0.7571464,0.3114937
0.7040803,0.779789,0.6460031,0.1394418,0.24148148,0.38235285294117116,0.8189521,0.27373472
0.03157354,0.49189958,0.8342718,0.13948454,0.2752576,0.45457997727479865,0.82555777,0.28126177
0.6285754,0.7245782,0.6920812,0.21358722,0.29655868,0.3775701226542074,0.6894445,0.3745271
0.14614338,0.71165526,0.6386755,0.13173345,0.2026504,0.5212023012721381,0.70647585,0.2965858
0.12963916,0.7924238,0.81916726,0.15750918,0.1816923,0.44795265687715946,0.50713766,0.34009784
0.6309014,0.79398245,0.52589405,0.10349012,0.11578129,0.36573189194391353,0.82521147,0.18778624
0.58503795,0.2517969,0.7804722,0.17840089,0.18867196,0.7388325443299527,0.31058508,0.117652304
0.047939852,0.84257674,0.84126234,0.12195839,0.29571122,0.5202538712152323,0.61275697,0.36578804
0.38547355,0.5977264,0.70258284,0.08490784,0.9108463,0.5726430743585845,0.7953632,0.3821017
0.46269393,0.74369687,0.7764894,0.15716904,0.22690602,0.4390120763407246,0.53380525,0.19751583
0.7027888,0.6453762,0.7395767,0.19075276,0.33862746,0.48609242916554574,0.7883761,0.43098179
0.053865246,0.6541316,0.74472094,0.19510615,0.12470717,0.5726929643615779,0.59227204,0.30220047
0.6218354,0.44186223,0.5601349,0.19950743,0.30970204,0.6988366119301967,0.9097452,0.3765115
0.65381444,0.8812862,0.42554057,0.11275152,0.21353741,0.6428283385697003,0.81747735,0.33205244
0.7904823,0.72612286,0.7114636,0.24062917,0.6332726,0.6982222418933346,0.82268286,0.55789804
0.14377445,0.33041358,0.833406,0.18587501,0.17281199,0.6103209066192544,0.728165,0.28428698
0.22206898,0.8195151,0.7980814,0.2116028,0.18341188,0.5203788012227281,0.42138854,0.28064317
0.6238238,0.8923097,0.7587857,0.12143227,0.3712982,0.5200478712028723,0.79183936,0.4021867
0.21621013,0.88979423,0.606808,0.17180967,0.17647809,0.7053939423236366,0.7988577,0.35258925
0.63985544,0.80750906,0.77993166,0.36092496,0.39083785,0.4354828261289696,0.60977864,0.43018675
0.07217874,0.80615413,0.7748933,0.109938085,0.117982015,0.31766553905993233,0.40642038,0.20632088
0.057328444,0.6803349,0.6425431,0.2005909,0.15469432,0.6341302380478143,0.83113706,0.30272925
0.92558175,0.7711653,0.73400205,0.38858896,0.39644367,0.7947144976828698,0.8718555,0.7087672
0.123242244,0.8319683,0.8500478,0.10176193,0.1083429,0.16953977017238622,0.5614001,0.23192847
0.5986193,0.5936194,0.40904483,0.15490776,0.16024989,0.537100032226002,0.829692,0.30901906
0.29168952,0.7802168,0.65349257,0.1814736,0.17618841,0.7063878023832681,0.81562304,0.38664505
0.21236145,0.41505295,0.7114514,0.20378612,0.11933199,0.487492049249523,0.8135395,0.29620695
0.52045506,0.33222646,0.60158235,0.14100498,0.15167753,0.5444470926668256,0.8398359,0.30201066
0.68940043,0.7692293,0.59136605,0.10249883,0.119492434,0.2592935755576145,0.8623183,0.16343375
0.70876646,0.43933442,0.68131363,0.19019133,0.2215598,0.6815479808928788,0.837466,0.472824
0.20785287,0.23158097,0.6003073,0.18257648,0.049254823,0.3598219415893165,0.70123965,0.30507022
0.16551709,0.7679755,0.6716337,0.1622223,0.122080795,0.42316427538985657,0.6876769,0.26368517
0.2476322,0.67772657,0.11057751,0.26102644,0.1967337,0.6065963363957801,0.77928877,0.41011393
0.7112198,0.82238907,0.6119795,0.115039155,0.14997491,0.32075835924550156,0.86606276,0.15558507
0.048717674,0.8425222,0.66589653,0.1942117,0.11547661,0.5981106358866383,0.6990882,0.30132544
0.28079116,0.71778756,0.784195,0.10336559,0.4208631,0.5410625624637538,0.80146223,0.33740324
0.8353532,0.5020883,0.7311353,0.3763979,0.31667584,0.7641859458511567,0.8966061,0.5955715
0.73557734,0.83938044,0.6434058,0.19369757,0.3238744,0.5114823306889398,0.8055911,0.4620718
