PointsAdjust,MI_PointsAdjust_Language,MI_PointsAdjust_Envergure,Effort
0.21194127,0.2818213,0.26277673,0.36771703
0.3860218,0.42623666,0.438533,0.28425223
0.09357844,0.1128036,0.014330922,0.008397479
0.22894987,0.15447584,0.24479313,0.29370672
0.13829243,0.1241486,0.06993569,0.06643066
0.07582244,0.093289934,0.047052927,0.018450383
0.13760078,0.14220244,0.12674879,-0.0023710188
0.13871995,0.20400281,0.17574699,0.22292973
0.1290908,0.1327095,0.11322086,0.097564384
0.090022534,0.14184481,0.12937754,0.1486893
0.2155182,0.23152123,0.21711387,0.12753995
0.08811788,0.07467916,0.03439956,0.07832415
0.2158048,0.21235976,0.1392593,0.09951999
0.04111144,0.04861951,0.01753365,0.028027946
0.13738015,0.14414959,0.18247752,0.17337212
0.12514022,0.118668966,0.116656356,0.048532918
0.07558236,0.09154385,0.05880008,0.027178435
0.036442228,0.032584835,0.018802127,0.010004837
0.2735303,0.24810225,0.25008765,0.24640948
0.13729116,0.10424668,0.097650096,0.09575671
0.016452253,0.11651486,0.007848743,-0.045292668
0.24473843,0.25996366,0.23126103,0.2546858
0.15216435,-0.027201448,0.15172257,-0.088695355
0.24785691,0.2207006,0.2630053,0.15296379
0.10687004,0.0053868815,0.004483998,-0.047263503
0.052367926,0.053462297,0.04157584,0.02465738
0.41940075,0.37532508,0.29221177,0.43325624
0.18184102,0.26305524,0.24984272,0.27090576
0.047986783,0.08109694,0.05911565,0.051343545
0.11896183,0.14820324,0.025457622,-0.016661594
0.07070141,0.0589549,0.022514721,0.08663235
0.1327914,0.10908518,0.059636667,0.10953369
0.40396017,0.2923327,0.41479433,0.41388202
0.25811818,0.2659311,0.20139123,0.24368048
0.033647478,0.069435656,0.037339307,0.050190963
0.06460189,0.013041548,0.0063470714,0.008409815
0.13581097,0.1685803,0.12603189,0.14288837
0.34687728,0.4183991,0.3709809,0.25239587
0.097183466,0.07506605,0.03558246,0.053215005
0.22387706,0.22536705,0.22783896,0.13494359
0.33817512,0.22870897,0.19281524,0.14006384
0.089310154,0.08379885,0.070628636,0.121088356
0.30339855,0.2532916,0.38354534,0.4337526
0.1019171,0.10561674,0.102673054,0.0074890535
0.09363069,0.0465211,0.02056099,0.055531375
0.48633933,0.35552168,0.5214462,0.45517623
0.20368606,0.25649977,0.2638105,0.24508817
0.122342296,0.12983209,0.11089174,0.1149043
0.16065146,0.17269672,0.12954614,0.08798177
0.09601554,0.07309536,0.015522553,0.08155846
0.16634513,0.18962042,0.05873376,0.028643794
0.118945,0.14609408,0.09083433,0.06737294
0.17820215,0.20640738,0.13970055,0.161146
0.19893952,0.22481847,0.21087536,0.09606706
0.25157267,0.29919574,0.2782138,-0.001033932
0.45291024,0.3928849,0.31549743,0.15106092
0.101169236,0.057039242,0.0748974,-0.025124947
0.1411674,0.16974202,0.14877889,-0.09741356
0.22663546,0.10203942,0.1728878,0.022837838
0.17136972,0.19773717,0.18398356,0.19877817
0.25089735,0.13845249,0.21139508,0.16662967
0.11776162,0.10570588,0.08376174,0.07261003
0.15452835,0.16821322,0.10370586,0.11516037
0.072603896,0.053207107,0.0017180741,0.04845389
0.41042966,0.337839,0.25599763,0.30285138
0.103000656,0.11753795,0.028225252,0.03076322
0.27128217,0.3105306,0.34756017,0.28710645
0.16067402,0.20461251,0.14740273,-0.0011175685
0.05919906,0.07713216,0.07278782,0.015190095
0.15627392,0.17112768,0.11993233,0.07432476
0.09079271,0.13977985,0.10185519,0.08932379
0.23060727,0.2801917,0.24422981,0.26620758
0.10109166,0.043027714,0.0030607171,0.06813571
0.06501793,0.05148786,0.02378398,0.00537578
0.14529511,0.13955821,0.1626632,0.03436828
0.346368,0.26221994,0.45485267,0.38327813
0.40009296,0.50841016,0.49858576,0.5129791
0.10475242,0.09863788,0.12065839,0.17179075
0.13518855,0.16348562,0.11671362,0.00023785979
0.08521613,0.1361959,0.014525523,0.0013000853
0.3695041,0.4526474,0.46059927,0.42215008
0.101919174,0.075094596,0.04839421,0.038483
0.14265907,0.18199329,0.08280321,0.06922441
0.1329835,0.11994855,0.08561813,0.12806982
0.16294879,0.17053631,0.05961813,0.04033968
0.15836978,0.16602726,0.084196314,0.08960418
0.35032517,0.2970122,0.33888093,0.34051424
0.037971918,0.05597532,0.06507457,0.02037551
0.50571233,0.32967046,0.40662187,0.35268864
0.6234539,0.5113893,0.65205115,0.59468794
0.07138344,0.06341372,0.05230411,0.07706
0.1970414,0.14446987,0.17089882,0.23320161
0.31982416,0.35433948,0.35245088,0.20967804
0.21660805,0.2234448,0.1951775,0.11921768
0.15105447,0.09639601,0.069028705,0.09721926
0.11746772,0.10393137,0.09716941,0.13106243
0.15224482,0.16183199,0.11986277,0.0934233
0.22557324,0.21987699,0.14381483,0.14183763
0.23958749,0.27853984,0.24267192,0.19157337
0.06733466,0.04976126,0.071213,0.098422326
0.06504753,0.10552951,0.08537847,0.06735474
0.19597146,0.24410467,0.23092048,0.26878342
0.09124966,0.10029897,0.09214691,0.100940466
0.050867524,0.1352137,-0.039830193,-0.051929437
0.08449861,0.072595395,0.058948405,0.0891864
0.04393708,0.060932714,0.012270248,0.045492712
0.12659456,0.12592424,0.12062531,0.17091578
0.23154782,0.23337501,0.23325585,0.28262928
0.30323756,0.15734155,0.25341088,0.07991223
0.17146662,0.113553606,0.22476763,0.10516115
0.09715487,0.09242474,0.045798756,0.051670194
0.095345885,0.084575295,0.07190187,0.14525871
0.10148476,0.1005943,0.08652313,-0.017403511
0.18140419,0.23366275,0.23973958,0.2980531
0.13118403,0.15523995,0.18304619,0.08762337
0.33467126,0.3883452,0.34885296,0.1254295
0.30379468,0.26119322,0.2585011,0.25049487
0.20402025,0.17457455,0.21133867,0.1500465
0.13277487,0.13977893,0.083730854,0.120490745
0.44851506,0.56101465,0.54179573,0.43842462
0.29913187,0.3204932,0.3100689,0.19712526
0.023701414,0.10041855,-0.0008222386,-0.012895172
0.077006236,0.07990887,0.05851475,0.03165137
0.10760467,0.087975316,0.06480565,0.10866018
0.33087665,0.4005156,0.4503473,0.6378248
0.18528485,0.2223242,0.17643344,0.22113584
0.09738806,0.1044764,0.043926068,0.04077965
0.25546098,0.13225745,0.20008834,0.26431543
0.043198943,0.054879874,0.060738854,0.0039001498
0.15950923,0.18959472,0.19047762,0.27326274
0.36885613,0.43897182,0.47506,0.6638701
0.06467749,0.04587768,0.030261042,0.037055135
0.06623208,0.07391531,0.06497313,0.08495119
0.092134915,0.067149304,0.041773953,-0.020081261
0.04989007,-0.010935107,0.03283578,0.027768997
0.31918114,0.2205869,0.33755377,0.40749907
0.41002667,0.37406516,0.49868488,0.5459314
0.06524904,0.074828446,0.035158627,0.06306536
0.10936227,0.100245744,0.091332905,0.11321131
0.39505392,0.2903555,0.25418678,0.3533722
0.13413723,0.16122298,0.13494237,-0.04783482
0.38509732,0.4321657,0.45368573,0.42433962
0.09175556,0.08645097,0.0592959,0.07461185
0.051360846,0.056484316,0.06126508,0.09558713
0.3634346,0.37050202,0.34704095,0.35102704
0.088448435,0.04609812,0.017631987,0.114271425
0.1335521,0.15358496,0.09097522,0.12263115
0.12113371,0.1307434,0.121753864,0.014802773
0.23560463,0.27705583,0.27601892,0.025760416
0.27487504,0.33781087,0.29414812,0.09823273
0.13170028,0.14645253,0.105098754,0.06797041
0.13072732,0.16134425,0.12993021,-0.005208416
0.13909239,0.15954947,0.13090979,0.16710356
0.0866402,0.090835124,0.099928215,0.13318036
0.09010255,0.056074277,0.004066957,0.058141164
0.21561432,0.25436804,0.29172572,0.2912894
0.43858618,0.4967325,0.5604545,0.6172774
0.13663086,0.17420933,-0.010357845,-0.056480713
0.20415539,0.2321545,0.17786026,0.058617532
0.2317017,0.30580074,0.32616106,0.41479033
0.07419041,0.040684123,0.009191528,0.11444854
0.24696778,0.27098867,0.23372437,0.13549727
0.06431477,0.049114365,0.025900958,0.100746274
0.08664292,0.100605376,0.012361696,0.0055210236
0.036122594,-0.00061947224,0.01644718,0.027137943
0.06919815,0.056887656,0.022243569,0.07027171
0.16794148,0.17472333,0.17322436,0.1765232
0.08604683,0.070425496,0.07151119,0.08850961
0.34913743,0.25416276,0.37589687,0.48126325
0.2136705,0.2524809,0.2192055,0.14962502
0.10002128,0.08315125,0.05300939,0.066248894
0.27819154,0.2985507,0.28395295,0.10471713
0.09956738,0.09903666,0.084578976,0.12827122
0.35654992,0.4131225,0.43660718,0.47868872
0.25274748,0.27798772,0.31272414,0.3301303
0.20022108,0.22204807,0.21029261,0.17674324
0.11460693,0.07113282,0.030375345,0.08480967
0.108020455,0.107129306,0.041158825,0.060790375
0.12452802,0.11999369,0.08812132,0.07865456
0.18571869,0.17615548,0.058356218,0.006625442
0.2928884,0.28706318,0.27844867,0.048700146
0.36815238,0.40228665,0.39455104,0.39810288
0.122322336,0.12443732,0.0792727,0.090308145
0.255771,0.31417918,0.32267305,-0.19963908
0.084904104,0.087645315,0.06992769,0.046093233
0.048165604,0.07277239,0.056947708,0.046477806
0.14424226,0.16912587,0.11049325,0.09785336
0.0835141,0.04678677,-0.011065057,0.05534394
0.13832611,0.13410534,0.13026944,0.17468457
0.35571802,0.32801643,0.29104757,0.103950635
0.22996752,0.089955285,0.24576725,0.10244137
0.42705464,0.4723433,0.4928156,0.4266111
0.43817657,0.34237117,0.4729903,0.5191177
0.06473518,0.03602148,-0.0014858749,0.10087912
0.3867172,0.37414545,0.3788297,0.40824336
0.2957075,0.33444157,0.31522048,0.059684828
0.16331172,0.18230395,0.15346494,0.030012552
0.21119732,0.24455136,0.20623253,0.1540805
0.16895813,0.1296075,0.11256393,0.07869746
0.13839701,0.18559512,0.21034974,0.2282122
0.08188734,0.065747604,0.011174334,0.04356058
0.036711168,0.045731064,0.023691906,0.018400662
0.15347058,0.103829816,0.13297005,0.17111535
0.040868606,0.008075348,0.022824915,0.008230189
0.15675753,0.19906,0.17655768,0.20954435
0.27129424,0.25953072,0.28667003,0.12676667
0.26522774,0.23220575,0.16888033,0.15570836
0.3556499,0.28769928,0.49799556,0.40496197
0.2744326,0.2958427,0.31987426,0.28944427
0.35400945,0.4221946,0.40973067,0.3757367
0.093169585,0.054168984,0.020408703,0.1109982
0.48550254,0.4074282,0.5233345,0.62862736
0.099622846,-0.041243114,0.10497089,-0.09707757
0.12569252,0.12525764,0.1035104,0.1100479
0.08654052,0.080943845,0.052893646,0.0084949415
0.2238978,0.25635135,0.26079118,0.29688323
0.07007804,0.073032096,0.0968615,0.028390946
0.084115475,0.061765958,0.05700422,0.032642227
0.16744578,0.1746846,0.11046801,0.15714219
0.3710227,0.17343391,0.32581595,0.35434964
0.3554666,0.42670673,0.4064516,0.059818886
0.10620485,0.05386352,0.05138681,0.07939884
0.28760839,0.09464478,0.3272435,0.07687287
0.17937174,0.17478879,0.20111535,0.031114522
0.18251732,0.08356647,0.19334295,0.2858663
0.13354623,0.1849535,0.20373441,-0.10929904
0.3393358,0.2862458,0.3406873,0.40966558
0.25333893,0.3256941,0.36281696,0.4106944
0.13674638,0.12733182,0.06883916,0.04087022
0.16972378,0.2029463,0.1787985,0.17314994
0.35807294,0.3024981,0.27266595,0.08775454
0.09147322,0.08381951,0.045968488,0.09632018
0.12800655,0.11735608,0.1011964,0.0734769
0.14103705,0.16107431,0.111587144,0.062409364
0.17463183,0.20604198,0.20660442,0.029228484
0.22353081,0.3033765,0.29456303,0.46000406
0.14592385,0.15295517,0.07526338,0.04993871
0.1533083,0.17460407,0.044473246,0.04505331
0.07586776,0.06486116,0.023321083,0.09380676
0.13669182,0.14536114,0.17069991,0.1811642
0.28101155,0.19369711,0.29584852,0.39125946
0.32298642,0.19198662,0.22231878,0.20731354
0.30579835,0.3070356,0.28615206,0.18594256
0.042647712,0.0593267,0.031479873,0.060240224
0.3240522,0.35470158,0.35256758,0.25154668
0.12698701,0.12215992,0.08943364,0.088180244
0.21366307,0.25244427,0.27182674,-0.008383581
0.0713419,0.038267005,0.023224043,0.10362961
0.2678378,0.31238112,0.32388005,0.3268886
0.20438513,0.23842409,0.24151014,0.28580981
0.33548343,0.4060578,0.40493,0.33324945
0.09103627,0.06695582,0.044217862,0.11585047
0.12154992,0.13048653,0.043171987,0.029418819
0.13376501,0.14631268,0.0910671,0.16163523
0.3057233,0.17267334,0.18366377,0.14539586
0.1031753,0.10779369,0.07268562,0.09629372
0.45433974,0.42767712,0.5197472,0.46869534
0.33204192,0.23832643,0.23303102,0.21539475
0.19014278,0.22239882,0.11721019,0.12863971
0.09209463,0.036501106,0.01754049,0.020840775
0.13736758,0.1293531,0.09402506,0.08762631
0.10368466,0.06782324,-0.008289958,0.03158383
0.16767868,0.22408918,0.1974524,0.17519437
0.043331183,0.10721962,0.018359175,0.035774834
0.14510348,0.10593073,0.019001512,0.07816835
0.24734265,0.2811888,0.31395847,0.29524907
0.22091408,0.25351074,0.2591493,0.2169981
0.11368983,0.096227154,0.06516416,0.108820945
0.33416128,0.3392486,0.36480775,0.39917272
0.009508368,0.061642244,0.013897119,-0.0027012099
0.48123288,0.22415715,0.39414087,0.37829655
0.2693832,0.22317247,0.2513389,0.177324
0.2781092,0.37491816,0.3450532,0.50039697
0.09493035,0.11519113,0.02077079,-0.0010584407
0.12795894,0.16982064,0.15269162,0.22363292
0.368092,0.32186016,0.4712935,0.46311614
0.14483845,0.1453636,0.15054266,0.14106712
0.07372702,0.046606623,0.043486387,0.0130781345
0.14585087,0.06955949,0.019962823,0.0103333965
0.19779246,0.16765213,0.14313911,0.16849138
0.2992062,0.3705589,0.3403742,0.3888239
0.053434815,0.03498073,0.059393726,0.054193527
0.24498655,0.29291454,0.26106787,0.15721703
0.1338759,0.14009772,0.09385212,0.115729526
0.34245914,0.15558638,0.28622624,0.18581502
0.093075484,0.07485918,0.04975234,0.041137516
0.119753525,0.12950948,0.13785928,0.16391523
0.3121971,0.22764057,0.30748108,0.25491324
0.08272874,0.08847222,0.09761451,0.0918736
0.36433655,0.32132995,0.28215173,0.30094916
0.1744148,0.19130635,0.15692817,0.11195817
0.07257587,0.10372351,0.08453978,0.08823434
0.08981721,0.08726405,0.07080468,0.10814305
0.039801467,0.040936865,0.0563038,-0.048961744
0.16775995,0.19371249,0.21281801,0.22451615
0.04719395,0.0334107,0.011538951,0.054586425
0.07086946,0.070753,-0.005275516,0.014111004
0.23333462,0.14505848,0.14181001,0.18010098
0.18592623,0.21789664,0.17992026,0.12145815
0.1519838,0.15277079,0.15262261,0.20099567
0.13239703,0.15507945,0.047475897,0.08601722
0.26478443,0.31707487,0.27620098,0.17811836
0.38337994,0.34090373,0.49284512,0.5330451
0.1363053,0.16078532,0.060408577,0.07657152
0.12564565,0.1556425,0.13788491,0.15901032
0.18231997,0.08857079,0.0058482066,0.023146369
0.10495415,0.07802046,0.055829316,0.10144878
0.2307568,0.22562204,0.2210673,0.17772612
0.1605384,0.17351498,0.14924447,0.01395226
0.27940217,0.23646903,0.2992672,0.20028585
0.19349818,0.13740586,0.17998417,0.07976805
0.07036043,0.06269439,0.025937246,0.035072096
0.0713265,0.05218557,0.010669392,0.077822
0.13665542,0.1827846,0.06377188,0.06395029
0.08098037,0.09433428,0.08026491,0.065249205
0.26377243,0.24980584,0.30897328,0.1618876
0.17758207,0.19566272,0.14617671,0.20875174
0.036574267,0.0812584,0.003628105,-0.021487636
0.117278636,0.1281003,0.086682186,0.010914272
0.3403443,0.19717684,0.35329884,0.38861558
0.092631906,0.09131888,0.06381134,-0.0055868644
0.29420596,0.38694242,0.39549965,0.42765924
0.11064753,0.07977867,0.03630065,0.0225923
0.11654377,0.15495114,0.06290383,0.055598814
0.106715575,0.07582105,0.129817,0.15561916
0.07667496,0.121623166,0.037428834,0.01753862
0.19120353,0.24710494,0.2616761,0.27030072
0.11799495,0.0629395,0.013340326,0.066077545
0.15933542,0.12435066,0.1186792,0.052453015
0.2588064,0.33322337,0.3783514,0.41041195
0.30131847,0.32056832,0.3935265,0.4135863
0.32500362,0.341523,0.4073991,0.4026457
0.2973351,0.34901553,0.3816129,0.5218037
0.058118593,0.06923421,0.033035733,0.052217126
0.06350443,0.06186578,0.079977155,0.05747049
0.45540708,0.27657664,0.2701904,0.17637314
0.4491436,0.5274544,0.5332715,0.54514426
0.07007864,0.054680448,0.03745494,0.05826517
0.13980296,0.1642946,0.16779184,0.18103613
0.52661586,0.5368989,0.7194792,0.68789417
0.0809786,0.05397956,0.022555491,0.10754506
0.08747405,0.06149805,0.015473852,0.048538227
0.03619063,0.07254021,0.060454503,0.010864219
0.09662344,0.049452968,0.06749499,0.097652026
0.32883674,0.39198595,0.3704297,0.17772268
0.24520025,0.2572985,0.24824391,0.21665074
0.018201951,-0.0340112,0.036378376,-0.010564098
0.13976002,0.15618764,0.11105461,0.06254967
0.064901784,0.035994705,0.038658284,0.114847586
0.06417294,0.07778221,0.08646627,0.09597712
0.098016,0.10079215,0.0074795503,0.0053620413
0.65834785,0.40419802,0.47336024,0.60745233
0.28143674,0.31365716,0.34057522,0.2813649
0.177387,0.20320062,0.18951093,0.27219227
0.10706515,0.10892354,0.1258386,0.13496064
0.15075889,0.17051552,0.17476289,0.20564424
0.07668885,0.10838575,0.022617294,0.033082426
