AFP,Input,Output,Enquiry,File,Interface,Added,PDR_UFP,NPDU_UFP,Resource,Duration,N_effort,Generated_Var_1,Generated_Var_2,Generated_Var_3,Generated_Var_4,Generated_Var_5,Generated_Var_6,Generated_Var_7,Generated_Var_9,Effort
0.0134787823405105,0.0111654615057422,0.0114052953156822,0.01890756302521,0.0196277495769881,0.0,0.0013991163475699,0.1723779854620976,0.1529193697868396,0.0,0.144578313253012,0.0641337998497866,0.08429934,0.11082641,0.7375862,0.16216181,0.37272847,0.92535406,0.91940165,0.9281167,0.0642195113016082
0.0038837169455708,0.0029774564015312,0.0,0.0441176470588235,0.0,0.0,0.0,0.0612668743509865,0.0658016682113067,0.0,0.0,0.009049442195314,0.03689022,0.04696849,0.90133774,0.08945344,0.2715999,0.9749446,0.9675972,0.98429203,0.0075099827819906
0.0197612656348163,0.0295618885580604,0.0,0.0766806722689075,0.0,0.0,0.0,0.023883696780893,0.0250231696014828,0.0,0.036144578313253,0.0194911062668303,0.031306956,0.052205246,0.93352246,0.08738815,0.33572078,0.98686147,0.96491635,0.9831562,0.0161739385280433
0.1797361357016391,0.2206507868991918,0.2138492871690427,0.101890756302521,0.0,0.0,0.002061855670103,0.0321910695742471,0.0342910101946246,0.0,0.0602409638554216,0.2001502134129586,0.1385996,0.060416557,0.50768733,0.26722842,0.05569267,0.8365929,0.8961891,0.88609195,0.1660988387002234
0.0021131989262664,0.0,0.0114052953156822,0.0,0.0084602368866328,0.0,0.002061855670103,0.0643821391484942,0.0565338276181649,0.0,0.0602409638554216,0.0057337558848852,0.048574507,0.046606246,0.9350202,0.16262,0.398262,0.97879,0.9436104,0.95918006,0.0058248159138366
0.0026843337712033,0.0014887282007656,0.0048879837067209,0.0157563025210084,0.0023688663282571,0.0031806615776081,0.0039027982326951,0.0550363447559709,0.0481927710843373,1.0,0.0240963855421686,0.0048544578578101,0.12176712,0.12555873,0.8261667,0.15408693,0.0,0.8551359,0.90305567,0.92399913,0.0049455984174085
0.0055400079958878,0.0069119523606975,0.0016293279022403,0.0126050420168067,0.0047377326565143,0.0,0.0025773195876288,0.3800623052959502,0.4077849860982391,0.0,0.144578313253012,0.0767370715711956,0.15630375,0.16744314,0.55691713,0.3167639,0.45068243,0.85132605,0.8498987,0.848474,0.0636883173975162
0.0035410360386087,0.0032964695874096,0.0114052953156822,0.009453781512605,0.0023688663282571,0.0,0.0022827687776141,0.0311526479750778,0.0324374420759962,0.0,0.0,0.0048544578578101,0.02768345,0.014140639,0.98549277,0.1319124,0.2947004,0.99348056,0.96981853,0.9891118,0.0040297468586291
0.0169627048946256,0.0054232241599319,0.0427698574338085,0.0,0.0355329949238578,0.0286259541984732,0.0225331369661266,0.067497403946002,0.0593141797961075,0.0538586394109899,0.2771084337349397,0.037571671948561,0.04707097,0.08067034,0.9011155,0.11160497,0.43659326,0.97770125,0.9425882,0.9582782,0.037659816097007
0.0134216688560169,0.0072309655465759,0.0317718940936863,0.0231092436974789,0.0209813874788494,0.0089058524173027,0.0179675994108983,0.0051921079958463,0.0037071362372567,1.0,0.072289156626506,0.0029309934235835,0.10983817,0.11458879,0.84107417,0.12440307,0.0020687424,0.86923116,0.915946,0.9366777,0.0030223101439718
0.0050831001199383,0.0022330923011484,0.0187372708757637,0.0031512605042016,0.0148900169204737,0.0,0.0083946980854197,0.2679127725856698,0.2873030583873958,0.0,0.1686746987951807,0.0650680540035538,0.1186454,0.13124712,0.63926536,0.26666915,0.47848445,0.89734435,0.88208413,0.8834114,0.0539986079056306
0.0183905420069678,0.0106337728626116,0.0179226069246435,0.0640756302521008,0.0362098138747884,0.0,0.0229749631811487,0.0083073727933541,0.0083410565338276,0.0,0.0120481927710843,0.0066680100386524,0.02204899,0.019813592,0.97561747,0.08775334,0.24967177,0.993081,0.97991973,1.0,0.0055317434150272
0.0052544405734193,0.0017014036580178,0.0020366598778004,0.0409663865546218,0.0175972927241962,0.0,0.0082474226804123,0.0342679127725856,0.0296570898980537,0.0,0.0843373493975903,0.0068695158365238,0.035651498,0.046959676,0.93154484,0.11895526,0.35616297,0.9853894,0.958945,0.97625536,0.006960471846723
0.010451767662345,0.000957039557635,0.0415478615071283,0.0,0.0033840947546531,0.0489821882951653,0.014580265095729,0.0903426791277258,0.0973123262279888,0.0,0.0843373493975903,0.0388356628624814,0.07019968,0.11200665,0.77013034,0.09624992,0.3010832,0.9322088,0.93679625,0.9494854,0.0322196578378576
0.0029127877091781,0.0041471714164185,0.0016293279022403,0.0,0.0047377326565143,0.0063613231552162,0.0028718703976435,0.0695742471443406,0.0611677479147358,0.0538586394109899,0.0843373493975903,0.0080602319148546,0.059627987,0.08601036,0.86200666,0.13041689,0.35943383,0.9551477,0.9370496,0.9525369,0.0081510788731362
0.0097664058484208,0.0078689919183326,0.0073319755600814,0.0346638655462184,0.0192893401015228,0.0,0.0112665684830633,0.0363447559709241,0.0315106580166821,0.0538586394109899,0.0481927710843373,0.0122552162523585,0.04782723,0.07009762,0.89723635,0.09535503,0.27286562,0.96097445,0.9541664,0.9725629,0.0123456790123456
0.006225369809812,0.004572522330923,0.0289205702647657,0.0073529411764705,0.0,0.0,0.0027982326951399,0.0467289719626168,0.0500463392029657,0.0,0.0120481927710843,0.0122185788345637,0.044437345,0.05328847,0.94288284,0.10722019,0.30886027,0.9733243,0.95458114,0.9727381,0.0101293182400996
0.003655263007596,0.004572522330923,0.0040733197556008,0.0042016806722689,0.0050761421319796,0.0,0.000441826215022,0.1713395638629283,0.1844300278035218,0.0,0.0240963855421686,0.0261591163054827,0.096518055,0.12964834,0.68880415,0.15612921,0.31790474,0.90357244,0.9133396,0.9215348,0.0217056819430706
0.0076532069221543,0.0066992769034453,0.0,0.0283613445378151,0.015228426395939,0.0,0.0010309278350515,0.0841121495327102,0.0908248378127896,0.0,0.036144578313253,0.0245653886314092,0.06386146,0.09645974,0.8186535,0.09941939,0.30590123,0.9432101,0.94086945,0.95497346,0.0203868556984283
0.1245645096807356,0.0750744364100382,0.2639511201629328,0.2478991596638655,0.0795262267343485,0.0,0.1343888070692194,0.0799584631360332,0.0806302131603336,0.0538586394109899,0.216867469879518,0.3051713715217351,0.13209012,0.15788561,0.69541633,0.19872186,0.2653118,0.8627016,0.8803719,0.8903601,0.2654870498589589
0.0,0.0,0.0040733197556008,0.0,0.0,0.0,0.0003681885125184,0.2450674974039459,0.2177942539388322,0.0,0.0120481927710843,0.0038102914506585,0.11326906,0.13661405,0.6571817,0.21578029,0.38230333,0.8923895,0.8931671,0.8981882,0.0039015276404
0.0110800159917756,0.0022330923011484,0.0680244399185336,0.0031512605042016,0.0033840947546531,0.0,0.01480117820324,0.0623052959501557,0.0667284522706209,0.0,0.0481927710843373,0.027276557548224,0.060174353,0.08180171,0.87102914,0.11350762,0.33494616,0.95451206,0.94041675,0.95547676,0.0226398505330256
0.0087383631275344,0.0068056146320714,0.0146639511201629,0.009453781512605,0.0094754653130287,0.0127226463104325,0.011561119293078,0.1131879543094496,0.1000926784059314,0.0,0.0843373493975903,0.0315631354302148,0.07389531,0.10745634,0.78627956,0.12464897,0.34075934,0.934411,0.9293718,0.94155014,0.0316518298714144
0.0099377463019018,0.0063802637175669,0.0085539714867617,0.0304621848739495,0.0240270727580372,0.0,0.0133284241531664,0.0841121495327102,0.0898980537534754,0.0,0.0602409638554216,0.0328454450530326,0.06808785,0.10484839,0.79435,0.09944475,0.304348,0.9368119,0.9377856,0.9511157,0.0272557423892735
0.0028556742246844,0.0038281582305401,0.0085539714867617,0.0,0.0,0.0,0.000441826215022,0.1183800623052959,0.1269694161260426,0.0,0.0843373493975903,0.0141603619776878,0.07073943,0.09811497,0.8042625,0.13699093,0.37213346,0.94277763,0.92967874,0.941505,0.0117412169835513
0.0230167342509566,0.021054870267971,0.0057026476578411,0.1039915966386554,0.0307952622673434,0.0063613231552162,0.0303387334315169,0.1443406022845275,0.1278962001853568,0.0,0.2289156626506024,0.1068530289985161,0.074551985,0.13518733,0.673182,0.07379096,0.28298408,0.918096,0.9382572,0.94795686,0.1069348280030772
0.0193614712433605,0.021054870267971,0.0057026476578411,0.0346638655462184,0.0260575296108291,0.0,0.0007363770250368,0.02803738317757,0.0296570898980537,0.0,0.0240963855421686,0.0209016468519298,0.04689189,0.06743406,0.9295618,0.09847941,0.30074596,0.9669813,0.95164216,0.97077966,0.0173462285232809
0.1439259809240961,0.0589111016588685,0.2089613034623217,0.0693277310924369,0.237901861252115,0.1399491094147582,0.1513991163475699,0.023883696780893,0.0203892493049119,0.0538586394109899,0.144578313253012,0.0971257945739984,0.11529081,0.17129269,0.7974271,0.10951589,0.21629418,0.8758733,0.89329,0.91177356,0.0972084844488405
0.013764349762979,0.0029774564015312,0.0374745417515274,0.0598739495798319,0.0,0.0190839694656488,0.0120765832106038,0.0861889927310488,0.0759962928637627,0.0538586394109899,0.0843373493975903,0.0319478283170602,0.06323141,0.120990634,0.7629673,0.054604776,0.2676603,0.9332223,0.9458145,0.9600424,0.0320364875261017
0.0112513564452567,0.0,0.0810590631364562,0.0,0.0,0.0031806615776081,0.0073637702503681,0.0072689511941848,0.0074142724745134,0.0,0.0481927710843373,0.0039385224129403,0.028497979,0.023850916,1.0,0.13278382,0.36853516,1.0,0.962494,0.9815318,0.0032604315492544
0.0347249985721628,0.0195661420672054,0.055397148676171,0.1081932773109243,0.0450084602368866,0.0,0.027761413843888,0.0560747663551401,0.0593141797961075,0.0,0.072289156626506,0.0689149828720071,0.06359679,0.11465892,0.76662415,0.051173743,0.228823,0.9303037,0.94911164,0.9635539,0.0571857713301828
0.0093666114569649,0.0,0.0317718940936863,0.0105042016806722,0.0057529610829103,0.0458015267175572,0.0130338733431516,0.5077881619937695,0.545875810936052,0.0,0.1325301204819277,0.1917968821557456,0.23246744,0.23089309,0.4213888,0.48448637,0.54876214,0.777297,0.76960635,0.76019245,0.1591750009158515
0.0158204352047518,0.0047851977881752,0.0635437881873727,0.0283613445378151,0.0125211505922165,0.0,0.0195139911634757,0.0539979231568016,0.0472659870250231,0.0,0.0602409638554216,0.0262507098499697,0.05919862,0.0902944,0.85091114,0.09553895,0.31037122,0.9503294,0.9434332,0.9589221,0.0263398908304941
0.0024558798332286,0.0013823904721395,0.0069246435845213,0.0063025210084033,0.0033840947546531,0.0031806615776081,0.0014727540500736,0.2731048805815161,0.293790546802595,0.0,0.0120481927710843,0.029401527780322,0.13379115,0.16377193,0.59719574,0.2267,0.3477253,0.86348164,0.8775725,0.88131124,0.0243982855258819
0.0020560854417728,0.0006380263717566,0.0114052953156822,0.0,0.0,0.0159033078880407,0.0043446244477172,0.0467289719626168,0.0407784986098239,0.0538586394109899,0.072289156626506,0.0045796772243492,0.057570703,0.093387045,0.857295,0.10971954,0.3279437,0.9520651,0.940589,0.95750916,0.0046708429497747
0.0054257810269004,0.0031901318587834,0.0028513238289205,0.0504201680672268,0.0050761421319796,0.0,0.0,0.2377985462097611,0.2557924003707136,0.0,0.0481927710843373,0.0506512301013024,0.1156387,0.15610626,0.6195126,0.17509532,0.31699926,0.8789011,0.8970007,0.90282387,0.0420375865479723
0.0260437489291221,0.0248830284985112,0.0179226069246435,0.1092436974789916,0.0399323181049069,0.0,0.0317378497790868,0.0809968847352024,0.0871177015755329,0.0,0.144578313253012,0.0889006942790672,0.068351604,0.12852016,0.7028836,0.051741015,0.2363545,0.9213564,0.94652385,0.9585152,0.0737810015752646
0.1219944028785196,0.0916631220757124,0.0256619144602851,0.5157563025210085,0.1752961082910321,0.1908396946564885,0.1645066273932253,0.0083073727933541,0.0064874884151992,1.0,1.0,0.0433970213779332,0.06470596,0.15256174,0.72508514,0.1366497,0.53531367,0.94274294,0.91631126,0.9322258,0.0434846320108436
0.0156490947512707,0.0021267545725223,0.0509164969450101,0.0409663865546218,0.0307952622673434,0.0108142493638676,0.0215022091310751,0.1973001038421599,0.17516218721038,0.0,0.144578313253012,0.1029328252944732,0.109903365,0.15044802,0.63605547,0.17315885,0.33897,0.8878866,0.90019524,0.9063248,0.1030149833315016
0.0057113484493688,0.0,0.0342158859470468,0.0,0.0057529610829103,0.0031806615776081,0.003460972017673,0.146417445482866,0.1566265060240964,0.0,0.0120481927710843,0.0330835882686988,0.09703277,0.1394333,0.6808853,0.13393793,0.28248042,0.89757884,0.91524404,0.92460424,0.027457229732205
0.008624136158547,0.0,0.0085539714867617,0.0756302521008403,0.0084602368866328,0.0254452926208651,0.0054491899852724,0.02803738317757,0.0296570898980537,0.0,0.0120481927710843,0.0099653776401839,0.03647584,0.07608862,0.8529784,0.042404328,0.26469553,0.9679315,0.9696377,0.986377,0.0082609810601897
0.0031983551316465,0.0,0.0260692464358452,0.0,0.0,0.0,0.0039764359351988,0.0789200415368639,0.0843373493975903,0.0,0.0120481927710843,0.0105332576160032,0.06442707,0.09717474,0.8366461,0.10441763,0.31088978,0.9437224,0.93823034,0.95345384,0.008737223870755
0.0203895139642469,0.0170140365801786,0.0109979633401221,0.1008403361344537,0.0243654822335025,0.0,0.0191458026509572,0.2450674974039459,0.2622798887859129,0.0,0.108433734939759,0.1863745443221161,0.14250237,0.17394038,0.5840645,0.24073093,0.35645792,0.85431665,0.8682836,0.8716288,0.1546690112466571
0.0030841281626592,0.00191407911527,0.0040733197556008,0.0031512605042016,0.0094754653130287,0.0,0.0011782032400589,0.1339563862928348,0.1436515291936979,0.0,0.0240963855421686,0.0165967502610416,0.086877964,0.1298439,0.7283723,0.120409764,0.29750755,0.91203594,0.9218037,0.933091,0.0137744074440414
0.0171340453481066,0.0133985538068906,0.005295315682281,0.0619747899159663,0.0517766497461928,0.0190839694656488,0.0280559646539028,0.067497403946002,0.0593141797961075,1.0,0.0783132530120482,0.0470058070307204,0.1553061,0.2103164,0.7502045,0.20849574,0.22143662,0.82965535,0.848825,0.8680994,0.0470930871524343
0.034325204180707,0.0145682688217779,0.0708757637474541,0.1228991596638655,0.049746192893401,0.0,0.042341678939617,0.0145379023883696,0.0120481927710843,0.0,0.0240963855421686,0.0168348934767077,0.043753967,0.08543333,0.8701847,0.027862305,0.24542402,0.9600024,0.9641542,0.9817678,0.0169249368062424
0.03158375692501,0.0175457252233092,0.0509164969450101,0.0976890756302521,0.0402707275803722,0.0,0.0369661266568483,0.1152647975077881,0.1019462465245597,0.3721851018175375,0.144578313253012,0.1043433658795728,0.11712026,0.21247858,0.6437018,0.11653042,0.35716012,0.87342525,0.8849606,0.89693415,0.1044253947320218
0.0083956822205722,0.0022330923011484,0.015478615071283,0.0409663865546218,0.0023688663282571,0.0260814249363867,0.0107511045655375,0.142263759086189,0.1519925857275255,0.0,0.036144578313253,0.0444595064939823,0.0906804,0.14546782,0.6716112,0.09911759,0.25200298,0.8987103,0.9238385,0.93424773,0.0368905007876323
0.0037694899765834,0.0031901318587834,0.0020366598778004,0.0199579831932773,0.0071065989847715,0.0,0.0029455081001472,0.505711318795431,0.5440222428174236,0.0,0.0843373493975903,0.080584000439649,0.21202773,0.21531576,0.46381304,0.4371574,0.5338279,0.7978757,0.790709,0.7840065,0.0668754808220683
0.0072534125306984,0.0044661846022968,0.0260692464358452,0.0,0.0071065989847715,0.0,0.0,0.043613707165109,0.0463392029657089,0.0,0.0120481927710843,0.0120170730366923,0.054018706,0.080519974,0.8993428,0.103336774,0.3031878,0.95723957,0.9451515,0.9634966,0.0099644649595193
0.0049688731509509,0.0013823904721395,0.0228105906313645,0.0,0.0033840947546531,0.0254452926208651,0.0087628865979381,0.1038421599169262,0.3493975903614458,0.0538586394109899,0.0843373493975903,0.0824158713293887,0.098475985,0.14259109,0.62942094,0.17006217,0.36750892,0.9011528,0.9089298,0.9146234,0.0219254863171777
0.0039408304300645,0.0025521054870267,0.0097759674134419,0.009453781512605,0.0071065989847715,0.0,0.0057437407952871,0.12668743509865,0.1251158480074143,0.0,0.036144578313253,0.0192896004689589,0.08436309,0.12924024,0.7371333,0.11527331,0.30332106,0.91539854,0.9232987,0.9350279,0.0174011796168077
0.0023987663487349,0.0044661846022968,0.0,0.0147058823529411,0.0,0.0,0.0014727540500736,0.0685358255451713,0.0732159406858202,0.0,0.1325301204819277,0.0079686383703676,0.053521026,0.087452866,0.8644905,0.11642038,0.39240298,0.9640896,0.94061106,0.95586014,0.0066124482543869
0.0618539037066651,0.0378562313908974,0.0342158859470468,0.1785714285714285,0.2263959390862944,0.0133587786259541,0.0957290132547864,0.0321910695742471,0.0342910101946246,0.0,0.144578313253012,0.0968876513583322,0.08245347,0.13989966,0.7328839,0.0715106,0.22660069,0.90752244,0.9306646,0.94470894,0.0804117668608272
0.0071391855617111,0.0044661846022968,0.0044806517311608,0.0336134453781512,0.0118443316412859,0.0089058524173027,0.0098674521354933,0.0186915887850467,0.0203892493049119,0.0,0.0843373493975903,0.0057520745937826,0.040454842,0.07734919,0.9039385,0.07929088,0.31775898,0.9710693,0.9563948,0.9755412,0.0047624281056526
0.0037694899765834,0.0025521054870267,0.0036659877800407,0.0,0.0121827411167512,0.0,0.0,0.0425752855659397,0.0454124189063948,0.0,0.0481927710843373,0.0061550861895253,0.0540855,0.0820718,0.88571817,0.11623066,0.32940495,0.9584294,0.9428961,0.9605206,0.0051104516979887
0.0045119652750014,0.00191407911527,0.0081466395112016,0.0,0.0145516074450084,0.0,0.0026509572901325,0.0134994807892004,0.0139017608897126,0.0,0.072289156626506,0.0022715199032772,0.042040464,0.05715007,0.93349165,0.13156144,0.3449056,0.9761785,0.9510232,0.96993876,0.0018866542110854
0.1758524187560683,0.1128243300723096,0.4109979633401222,0.8109243697478992,0.0815566835871404,0.0031806615776081,0.0400589101620029,0.0114226375908618,0.0092678405931417,0.0,0.0843373493975903,0.0775797321804759,0.0,0.0,0.5336204,0.0,0.34645075,0.9901659,1.0,0.9766576,0.0776642121844891
0.0041692843680392,0.0026584432156529,0.0187372708757637,0.0,0.0047377326565143,0.0095419847328244,0.0073637702503681,0.0425752855659397,0.0370713623725671,0.0,0.0240963855421686,0.0074923519390353,0.055335023,0.088445105,0.87986404,0.10252781,0.31279176,0.9545995,0.943265,0.9612197,0.007583250906693
0.0057684619338625,0.0031901318587834,0.0268839103869653,0.0,0.0023688663282571,0.0,0.0013254786450662,0.1339563862928348,0.118628359592215,0.0,0.0120481927710843,0.0243822015424352,0.09163049,0.13809378,0.72343963,0.122088574,0.29286337,0.9057179,0.9170052,0.9286749,0.0244715536505843
0.017076931863613,0.0162696724797958,0.0338085539714867,0.0,0.037901861252115,0.0063613231552162,0.0173784977908689,0.0706126687435098,0.06209453197405,0.0538586394109899,0.0602409638554216,0.045833409661287,0.08423179,0.14196509,0.7882781,0.09487181,0.2967945,0.9152176,0.91924906,0.9351967,0.0459207971571967
0.0076532069221543,0.0079753296469587,0.0130346232179226,0.0031512605042016,0.0209813874788494,0.0,0.0126656848306332,0.0103842159916926,0.0083410565338276,0.0,0.108433734939759,0.003553829526095,0.04528398,0.063618444,0.93075985,0.13964917,0.37630004,0.97539145,0.94514817,0.96366274,0.0036450892039418
0.0466617168313438,0.031050616758826,0.1327902240325865,0.1628151260504201,0.01082910321489,0.0,0.029160530191458,0.1391484942886812,0.1232622798887859,0.0,0.144578313253012,0.2017622597959295,0.11163604,0.1442254,0.62209314,0.17524058,0.30300954,0.8831403,0.90303504,0.908313,0.2018353665237938
0.1970986349877206,0.0514674606550404,0.7458248472505091,0.3340336134453781,0.0703891708967851,0.0903307888040712,0.2029455081001472,0.1111111111111111,0.098239110287303,1.0,0.2771084337349397,0.5995530235029035,0.28702933,0.37172338,0.78132415,0.35910577,0.39068654,0.7086734,0.69662267,0.7194249,0.5995896985016669
0.003655263007596,0.0015950659293917,0.0130346232179226,0.0,0.0094754653130287,0.0031806615776081,0.0058910162002945,0.2637590861889927,0.2826691380908248,0.0,0.0843373493975903,0.044770924545238,0.13138255,0.16949046,0.6065784,0.22525269,0.39154366,0.86952126,0.87519014,0.879337,0.0371469392240905
0.0031412416471528,0.0004253509145044,0.0228105906313645,0.0,0.0023688663282571,0.0,0.0008100147275405,0.0363447559709241,0.0315106580166821,0.0,0.072289156626506,0.0040484346663247,0.0512289,0.08250323,0.89873767,0.11726581,0.3625894,0.96484756,0.9420906,0.9600227,0.0041396490456826
0.0278713804329202,0.0129732028923862,0.0114052953156822,0.1186974789915966,0.0923857868020304,0.0063613231552162,0.0334315169366715,0.0415368639667705,0.036144578313253,0.0538586394109899,0.0843373493975903,0.0427009104398322,0.066343695,0.1310596,0.7370161,0.055778615,0.28598976,0.92941374,0.9420907,0.95534366,0.0427885848261713
0.0159346621737392,0.0213738834538494,0.0,0.0378151260504201,0.0257191201353637,0.0,0.0072901325478645,0.0789200415368639,0.0843373493975903,0.0,0.0481927710843373,0.0537104544871677,0.078655906,0.13703299,0.7607128,0.08079923,0.27516642,0.91741437,0.9285943,0.9433273,0.0445653368502033
0.0277000399794391,0.0142492556358996,0.025254582484725,0.1470588235294117,0.0307952622673434,0.0426208651399491,0.0363770250368188,0.1796469366562824,0.1594068582020389,0.0,0.2409638554216867,0.1589147996849182,0.09709569,0.161382,0.645102,0.11285801,0.31298116,0.89538723,0.91317856,0.92206293,0.1589918306040957
0.0069107316237363,0.0063802637175669,0.0264765784114052,0.0,0.0,0.0,0.0010309278350515,0.0612668743509865,0.0537534754402224,0.0,0.0602409638554216,0.0135375258751763,0.0658629,0.10689841,0.8400425,0.11196437,0.3418573,0.9435996,0.93222934,0.94834846,0.0136278711946367
0.0111371294762693,0.0049978732454274,0.0175152749490835,0.0063025210084033,0.009813874788494,0.0661577608142493,0.0168630338733431,0.3644859813084112,0.324374420759963,0.0,0.4216867469879518,0.148015167890967,0.13718894,0.17967626,0.5933555,0.28332967,0.5761904,0.88062817,0.85468745,0.85526246,0.1480931970546214
0.0004569078759495,0.0012760527435133,0.0020366598778004,0.0,0.0,0.0,0.0012518409425625,0.4620976116303219,0.4114921223354958,0.0,0.1204819277108433,0.0133909762039971,0.1754682,0.19390358,0.54883045,0.3597001,0.52479863,0.8368899,0.8230721,0.8213877,0.013481334945232
