data,stor,turn,aexp,pcap,loc,Generated_Var_2,Generated_Var_3,Generated_Var_6,Generated_Var_7,Generated_Var_8,Generated_Var_10,Generated_Var_11,Generated_Var_12,actual
0.2772696466361788,0.17925256,0.47978032,0.28508806,0.4185842118584212,0.3633112217986733,0.58813256,0.2522264,0.114842266,0.17248304,0.11914675,0.0841581850494911,0.08137067,0.112216234,0.25756723
0.15013671900820316,0.17556036,0.29524672,0.1644374,0.25843396584339656,0.13688615821316952,0.6243181,0.09292966,0.08625884,0.06297697,0.06711433,0.060633338638000314,0.0803715,0.09304181,0.098490514
0.40217750413065023,0.10649671,0.596176,0.4197393,0.5674560567456056,0.38470786308247185,0.6074273,0.48614532,0.11645332,0.17962332,0.14835185,0.0815518698931122,0.06758766,0.13550116,0.3625765
0.18848837130930227,0.14624943,0.40393645,0.26314217,0.34602393460239345,0.1637428898245734,0.6460358,0.20390397,0.088238716,0.0827703,0.094092906,0.03904290234257414,0.048501715,0.08709401,0.08994372
0.26036618562197117,0.16567679,0.46408886,0.24766879,0.398754879875488,0.3268874796132488,0.5953911,0.224237,0.10245502,0.1410305,0.099379554,0.07117370427042226,0.06899315,0.101868704,0.26762247
0.22496469349788162,0.2345027,0.4185561,0.19900014,0.34260049426004946,0.31289411877364715,0.5585447,0.15256509,0.12327857,0.15492363,0.126834,0.10455440627326439,0.1025231,0.123374894,0.23323664
0.25786241547174493,0.13293687,0.48059422,0.28869802,0.4137248213724822,0.3115132186907931,0.64930886,0.2725732,0.07592389,0.12878193,0.08351107,0.040959565457573927,0.045441255,0.07496822,0.2780059
0.060513425630805535,0.124715544,0.20441416,0.08926447,0.2195732819573282,0.09545596572735796,0.7336626,0.06330323,0.012551624,0.016255736,0.022131957,0.012060124723607483,0.02042213,0.0072356462,0.17476282
0.17590819055449144,0.20869912,0.3636952,0.2972145,0.3095411309541131,0.16854247011254822,0.58715665,0.13214189,0.12845077,0.10898845,0.11861859,0.09346509560790574,0.11192505,0.14009002,0.13043757
0.17780293066817585,0.111241445,0.34231943,0.2012132,0.33242360324236037,0.15409021924541316,0.67865276,0.21570224,0.03392918,0.04987052,0.062391832,0.012483265748995945,0.009165838,0.040635183,0.21485549
0.4317284259037056,0.29006046,0.57100284,0.32288355,0.5101874510187451,0.42460950547657034,0.39234728,0.3393805,0.2935466,0.26928425,0.27563298,0.2515732150943929,0.23690282,0.28321755,0.4021239
0.04062500243750015,0.11956953,0.15982045,0.08156584,0.18359074835907485,0.06790921407455285,0.7366604,0.04505527,0.010621466,0.020961061,0.015721343,0.02293006137580368,0.03724724,0.013151437,0.20413327
0.3276662396599744,0.14045066,0.5306488,0.36239254,0.4767019676701968,0.3553456613207397,0.60747886,0.34970778,0.114757925,0.17373206,0.12949263,0.07394503443670207,0.07573107,0.12285142,0.26466787
0.30295491817729514,0.12521705,0.50407803,0.33625442,0.45413044541304454,0.35743590144615406,0.63565683,0.3152923,0.08411671,0.13816537,0.090054035,0.055908515354510926,0.056250334,0.09710148,0.31913388
0.2237014634220878,0.1264807,0.40221143,0.24039032,0.38334123833412387,0.2523241451394487,0.6658362,0.23420328,0.0521832,0.09483941,0.06647841,0.028704298722257923,0.031771287,0.05550769,0.24699709
0.04080146844808811,0.114161,0.18208681,0.08096014,0.16014286601428662,0.09159930549595832,0.7457992,0.04282403,0.018066827,0.019651428,0.021455381,0.01384342183060531,0.035462752,0.021388642,0.17918037
0.43833997630039856,0.31998742,0.5951394,0.24114801,0.501147380114738,0.48845912930754776,0.36707696,0.3621474,0.3223167,0.28567767,0.29060733,0.2746617364797042,0.24876775,0.31237507,0.42655316
0.08360017501601051,0.122192904,0.20407291,0.124212876,0.2548318754831876,0.10053660603219637,0.7058894,0.12229067,0.00092121586,0.01014246,0.016946558,0.007613342756800565,0.0060479566,0.009286478,0.18048558
0.03821052229263134,0.097652555,0.13729504,0.11525057,0.13737650373765037,0.04808906288534378,0.79410225,0.07913059,0.03850652,0.036546648,0.031634696,0.041300532478031955,0.07293883,0.04391621,0.18000573
0.2766329465979768,0.13622229,0.46255153,0.2783295,0.39138033913803394,0.31210071872604317,0.59436446,0.26918697,0.086903796,0.11290993,0.10164447,0.050277143016628584,0.04564528,0.086429566,0.25719917
0.30106697806401866,0.15172361,0.49854398,0.28853655,0.4287184028718403,0.3160308789618528,0.5856352,0.29760322,0.114598066,0.14775921,0.13112992,0.07667100860026052,0.066956505,0.116825685,0.28207302
0.031977044918622695,0.114672,0.13026568,0.06689407,0.1384409038440904,0.08855121531307293,0.7660302,0.035856858,0.018253725,0.022822633,0.011163436,0.025488404529304273,0.05129254,0.020561978,0.22205572
0.10800446648026799,0.12809533,0.26148573,0.111836866,0.27291279729127976,0.11347981680878902,0.685642,0.105825365,0.017391931,0.018955871,0.030335441,0.010692235641534138,0.0059510246,0.015356049,0.18502009
0.9054598543275914,0.88869417,0.88443804,0.9331482,0.8983172898317291,0.807785748467145,0.06813559,0.9066098,0.8652966,0.8759435,0.8712399,0.8765994525959672,0.8810288,0.8898295,0.83944696
0.41900050514003034,0.28544492,0.56068987,0.2829969,0.5148717514871752,0.4408430764505846,0.39391568,0.35195577,0.28395605,0.2621969,0.2784779,0.2457882047472923,0.2158892,0.2841519,0.39271352
0.323390149403409,0.11933385,0.53919125,0.33332574,0.496458579645858,0.35003092100185523,0.6338529,0.3861733,0.090964645,0.1503389,0.1163329,0.0570598234235894,0.051411256,0.10467216,0.30428243
0.18637399118243947,0.13625829,0.36090058,0.19940005,0.3353930335393034,0.28890268733416125,0.671862,0.18023011,0.04835171,0.08355208,0.05399239,0.037909992274599534,0.02589336,0.05574976,0.23883924
0.44468552668113165,0.09485421,0.63902324,0.4422276,0.6088335608833562,0.4124322747459365,0.5953649,0.56080616,0.1332188,0.17199256,0.17313333,0.09846532590791955,0.07504381,0.15737745,0.38585514
0.4110889946653397,0.47846437,0.5211364,0.38630372,0.500588950058895,0.4613532076811924,0.37237003,0.3300209,0.36070973,0.38181287,0.37646502,0.35778304146698253,0.3505283,0.37327522,0.41713187
0.02417582045054923,0.10069158,0.10244337,0.09701626,0.1307868630786863,0.07629208457752508,0.8187901,0.07870793,0.025232118,0.03856395,0.026771478,0.04347140260828416,0.07078576,0.03167992,0.23028481
0.1606769096406146,0.15294163,0.3547184,0.21283849,0.2940416894041689,0.23279434396766063,0.6556243,0.127485,0.04941086,0.07876176,0.054045632,0.032379341942760514,0.03749457,0.053499088,0.22085026
0.09998284099897047,0.13054591,0.20811602,0.18457921,0.21399922139992214,0.03395641403738484,0.71846485,0.11247429,0.07057527,0.05290301,0.055363253,0.0597574265854456,0.080076024,0.08512989,0.075842656
0.5340550820433049,0.5190514,0.61819816,0.4191209,0.600653260065326,0.5566937634016258,0.27997243,0.46665335,0.47286522,0.44757068,0.45580226,0.452358867141532,0.44207525,0.47187245,0.49935636
0.5514052830843169,0.58680207,0.59824115,0.5026523,0.598433759843376,0.5878365952701957,0.28856558,0.49279797,0.49269915,0.5288409,0.51033807,0.497107299826438,0.48749965,0.49085784,0.5762327
0.3616397216983833,0.4084733,0.50476766,0.32326782,0.4696354169635417,0.45025607701536463,0.41816702,0.24864557,0.2939363,0.32486218,0.2956727,0.28646371718782304,0.2823754,0.30422145,0.37839592
0.0540260932415656,0.13248616,0.21319759,0.081027016,0.1905384390538439,0.1316284078977045,0.70744556,0.026603267,0.01832692,0.024749517,0.017576184,0.018244256094655367,0.028872177,0.01670415,0.2179333
0.3071391184283471,0.14318289,0.49282032,0.27426928,0.4466427146642715,0.3392758903565534,0.5824841,0.30674416,0.110552564,0.13893186,0.11613782,0.0791185097471106,0.06865236,0.11678566,0.29242957
0.33928399035703943,0.21938343,0.51665276,0.24253608,0.45130234513023454,0.38421352305281137,0.48871824,0.29776186,0.18114388,0.19983216,0.19345993,0.15140493908429634,0.13200063,0.18363802,0.3003176
0.165599149935949,0.16188453,0.33966112,0.24756406,0.29106685910668595,0.10610077636604658,0.6542657,0.14590666,0.10787113,0.07486901,0.097612426,0.06784105407046324,0.08417873,0.115563065,0.030485258
0.25966611557996694,0.19285549,0.4721173,0.24642892,0.39303083930308397,0.33654775019286504,0.5918798,0.21401757,0.1151963,0.16838615,0.12307231,0.0828200749692045,0.08420636,0.11144227,0.27118355
0.28584979715098785,0.2689685,0.4712155,0.23379867,0.38719720871972085,0.32593296955597817,0.4850692,0.21574646,0.1941767,0.1921211,0.19120196,0.15856703951402237,0.15588768,0.19862024,0.24275553
0.32780967966858077,0.1195225,0.5272326,0.29780912,0.4705138470513847,0.3762999225779954,0.5774807,0.3482831,0.107632905,0.13255362,0.122078165,0.07905467474328048,0.059834242,0.1161121,0.29594564
0.22236885334213122,0.19168112,0.43368518,0.20159684,0.3416715041671504,0.2680913160854789,0.5719615,0.16836971,0.1125973,0.12441395,0.10592505,0.07708104462486268,0.08087076,0.10942723,0.21752614
0.3539431612365897,0.3371134,0.49440455,0.27462697,0.45480878548087855,0.4312717558763054,0.41093713,0.2469284,0.26434803,0.26539993,0.25348455,0.23458571407514286,0.2202508,0.2540447,0.3739211
0.4016014540960872,0.13904536,0.59470314,0.34039128,0.5391072539107254,0.39912682394760945,0.54476786,0.42446315,0.16095515,0.18399091,0.17119718,0.11908785214527114,0.097991645,0.16349621,0.34562668
0.3506401210384073,0.38881695,0.47965425,0.3061973,0.4451573945157395,0.3859691231581474,0.40660572,0.26181945,0.28336135,0.28385907,0.28383106,0.273646616418797,0.26516128,0.29457182,0.3489278
0.45741102744466167,0.42681503,0.59873074,0.29814875,0.5325332532533253,0.5022640301358419,0.33324122,0.35623145,0.38255405,0.36745214,0.36289197,0.3512292410737545,0.3386591,0.37609452,0.43921492
0.023534522412071344,0.10760331,0.10455485,0.040139794,0.11083287108328711,0.06585754895145295,0.7883476,0.042008936,0.029060964,0.02818957,0.018851254,0.03211770192706211,0.06242326,0.024022944,0.22173044
0.34537130072227806,0.12551527,0.5556702,0.37671256,0.5085415108541511,0.35801764148105847,0.62468475,0.399023,0.10628548,0.17595167,0.13128527,0.067894850073691,0.065969616,0.11804095,0.32184035
0.1343904780634287,0.19557758,0.2980701,0.26125926,0.27976032797603284,0.15535815932148955,0.64825207,0.10375154,0.103541,0.08599776,0.09931356,0.0827578049654683,0.1034614,0.1181809,0.1396289
0.40442406426544386,0.17454934,0.58274287,0.3598234,0.5155592515559252,0.4332523559951414,0.51329374,0.41169077,0.17836812,0.21315719,0.19087945,0.14322849859370992,0.12265445,0.18243088,0.37296814
0.348286350897181,0.10838165,0.5360872,0.37142962,0.5334157533415754,0.3582095214925713,0.63874924,0.44293392,0.08131583,0.13873841,0.119121894,0.05930220355813221,0.048175067,0.11338875,0.32304004
0.045096282705776966,0.12146998,0.15976858,0.08084665,0.20263897026389704,0.05654787339287241,0.74185824,0.057811826,0.007282283,0.0131896585,0.016849134,0.009887610593256636,0.029423177,0.0020093843,0.17064151
0.29747124784827483,0.18462263,0.505149,0.2984982,0.4362114436211444,0.3735872724152363,0.58004695,0.2810207,0.12548517,0.18945764,0.13748072,0.09394534563672075,0.09396118,0.12800199,0.26854002
0.3651474619088477,0.311971,0.5194419,0.25925314,0.4616615961661596,0.45017098701025926,0.40576848,0.26165482,0.2659653,0.25321358,0.23907496,0.22759737365584243,0.21202011,0.24776097,0.36267063
0.17170451030227063,0.14983916,0.3987455,0.26185268,0.3101009710100971,0.13967876838072613,0.6247036,0.15475976,0.101134494,0.079995915,0.10180837,0.05130351307821078,0.061771497,0.10803397,0.015395239
0.06781599406895965,0.12740603,0.18528087,0.09168042,0.23769488376948839,0.11036258062175484,0.7150809,0.087167025,0.0010697283,0.006148055,0.015551291,0.007231925133915508,0.01129283,0.0077497885,0.20543116
0.30870045852202754,0.12804066,0.5218635,0.3128307,0.4670764067076407,0.3426775505606531,0.639934,0.3473565,0.089628994,0.14976226,0.11030987,0.05852992851179571,0.05449316,0.10214318,0.29240382
0.4112740246764415,0.22022276,0.5846588,0.25905317,0.500100190010019,0.4396809263808556,0.417443,0.3673007,0.24067633,0.21678074,0.24560873,0.20558004233480254,0.17081656,0.23995857,0.35439047
0.47804282868256975,0.6006342,0.5990155,0.64593303,0.598866159886616,0.4935226096113566,0.35047382,0.42016584,0.46487254,0.47233433,0.48131227,0.46530994791859687,0.48727578,0.5013083,0.43540803
0.3124834787490087,0.30145913,0.4762333,0.26063138,0.4247209424720943,0.34064022043841324,0.4481937,0.22840923,0.22702594,0.21849705,0.23012455,0.1924525015471501,0.18559523,0.22547413,0.2840075
0.26174379570462775,0.20609067,0.46576887,0.19416802,0.3883362188336219,0.32189826931389615,0.5523859,0.21836978,0.13156232,0.15834342,0.14183597,0.10276041016562461,0.09792368,0.13003018,0.27067828
0.09109525946571558,0.1145457,0.22821175,0.20618843,0.18097327809732783,0.09472916068374963,0.7368641,0.09858894,0.06456621,0.043663964,0.04011537,0.058215886492953194,0.08585033,0.082953006,0.1296143
0.3029988581799315,0.350312,0.4538725,0.30397433,0.41362018136201817,0.34334197060051824,0.45638055,0.2128861,0.23720615,0.25549585,0.22679712,0.23008312380498744,0.22900249,0.24801935,0.32761747
0.47568934854136097,0.50226754,0.58721346,0.39077908,0.5754442575444257,0.531937431916246,0.31741923,0.39910793,0.42791203,0.43451017,0.42792135,0.4128937047736223,0.39925098,0.43054593,0.47779873
0.7045036422702186,0.6335341,0.79261965,0.5016252,0.7636714763671477,0.7473009048380542,0.14833134,0.6575512,0.65229523,0.6143501,0.62088674,0.6162649769758987,0.5952962,0.63870996,0.64854735
0.43473827608429655,0.11449845,0.6085763,0.45936197,0.5773492577349258,0.40040960402457626,0.5802596,0.49104136,0.14003749,0.19032596,0.16559134,0.10172168010330081,0.09247418,0.1532337,0.40372232
0.34372502062350124,0.10139445,0.5126178,0.4190204,0.5145176014517602,0.34685962081157723,0.6382052,0.4462642,0.08145125,0.108126715,0.11960523,0.06781861406911685,0.061036706,0.113232985,0.3341992
0.3083262184995731,0.3709172,0.46380883,0.35265988,0.41703699170369923,0.33691516021490964,0.4628439,0.2267828,0.25056615,0.26021647,0.25417954,0.23682089420925367,0.24632592,0.26569694,0.2847165
0.23563696413821786,0.16715887,0.42004392,0.26887745,0.3529125852912585,0.2422723445363407,0.5847924,0.2046017,0.115748286,0.1069213,0.10619822,0.07106373426382406,0.077529594,0.11565402,0.096848324
0.385520483131229,0.10391809,0.5869577,0.40226263,0.5555749555574956,0.3570915214254913,0.6129229,0.4784882,0.10941826,0.1660202,0.14624025,0.07365176441910587,0.05822602,0.12754382,0.36089766
0.10345958020757481,0.12387301,0.24683885,0.14489089,0.2793640779364078,0.15243003914580236,0.7086543,0.13841736,0.011612635,0.025883779,0.021017913,0.0111066666664,0.0020815432,0.018619701,0.204907
0.36886229213173755,0.18358268,0.58799034,0.31901515,0.5157030115703012,0.4311347858680872,0.5328101,0.37579924,0.1660532,0.20964853,0.173973,0.12610440756626445,0.10997902,0.16972585,0.30641654
0.332043849922631,0.14538445,0.541875,0.2718022,0.4848726884872689,0.3570063014203781,0.5739799,0.36966783,0.12292004,0.15200008,0.1476849,0.09190981551458893,0.07252361,0.13506605,0.269574
0.24362801461768088,0.23541665,0.41818556,0.27793926,0.35899177589917763,0.2499411149964669,0.5453647,0.19007003,0.15628707,0.15064694,0.14784989,0.12776904766614286,0.12621029,0.16956636,0.13271874
0.39682342380940544,0.40404484,0.5226819,0.36597478,0.49562980956298097,0.4507780070466805,0.38608885,0.27998737,0.32454807,0.3368433,0.3168689,0.3046216182772971,0.29909497,0.31718445,0.4320849
0.11666723700003422,0.1373063,0.28740686,0.13276283,0.2540769854076986,0.18834668130080087,0.6918793,0.09698692,0.0306031,0.034027353,0.037610374,0.021397938283876296,0.026348978,0.029803388,0.20699279
0.5135966808158009,0.5256791,0.6107575,0.49784642,0.5867982586798259,0.5003984300239058,0.29825824,0.4507671,0.4556911,0.4409938,0.4433205,0.44783868687032125,0.44772667,0.47680706,0.4835578
0.2430042145802529,0.13767333,0.45568323,0.25375754,0.4023150002315,0.3052095983125759,0.6564012,0.25179476,0.07348049,0.1210634,0.082277834,0.04157464849447891,0.04201226,0.0717569,0.25373444
0.06242058774523527,0.14566076,0.21475805,0.10283019,0.2167842916784292,0.10100849606050977,0.69285285,0.03609778,0.022364404,0.0263419,0.023045693,0.01957622617457357,0.023646757,0.02488646,0.14448676
0.0796133947768037,0.1416261,0.20131421,0.13405968,0.19685198968519896,0.06682509400950565,0.7069414,0.046599716,0.04573438,0.038263693,0.03933973,0.043643458618607515,0.065727055,0.06388198,0.15933247
0.44602205676132345,0.4236682,0.5868701,0.33385342,0.5406259840625984,0.49399426963965615,0.3502822,0.34521598,0.37011206,0.37019348,0.35236037,0.34240266054415963,0.33290434,0.36847413,0.43142855
0.6206050872363053,0.5005669,0.6867911,0.44385874,0.6681117668111767,0.6727649403658964,0.20985147,0.5531407,0.5287579,0.47758794,0.5113003,0.4948758796925528,0.464351,0.50311106,0.57306856
0.028770243726214628,0.08639307,0.09665114,0.113890454,0.11110781511078152,0.055308758318525504,0.8271923,0.08101946,0.03611358,0.046038568,0.018441971,0.053080439184826356,0.086949706,0.046949737,0.23179062
0.4706995482419729,0.5337493,0.5865006,0.47795546,0.5791362579136258,0.45390452723427166,0.3355779,0.41334367,0.43428987,0.4408955,0.44554842,0.43253254595195273,0.43558294,0.4664752,0.41902068
0.4252420655145239,0.21821587,0.6018101,0.30271322,0.5315038531503853,0.45014042700842566,0.43543547,0.40678966,0.23785831,0.23528455,0.24481116,0.20371629222297755,0.1755891,0.24823944,0.35856915
0.03941413236484794,0.13775401,0.12263854,0.027587444,0.1764192476419248,0.07059173423550406,0.6968957,0.008744657,0.0060901195,0.0101899505,0.0072952844,0.023226371393582284,0.041635603,0.023904897,0.25868008
0.34928488095709287,0.12910172,0.55476606,0.36068684,0.49139146913914694,0.36247476174848575,0.5951435,0.3779859,0.11783041,0.15952133,0.13627963,0.08131540487892429,0.07317205,0.1294617,0.3101529
0.37001296220077773,0.1501779,0.57103133,0.3598367,0.5207593920759392,0.4056070143364209,0.5760118,0.4060812,0.1332792,0.19451939,0.14760219,0.09904774094286446,0.091523156,0.14658387,0.31998056
0.27550941653056504,0.28273046,0.46101195,0.23720191,0.3905182390518239,0.34540608072436485,0.4990098,0.17878094,0.1850076,0.19823681,0.18674345,0.15892042953522578,0.15847184,0.19107656,0.27487764
0.40350368421022104,0.13879466,0.58826894,0.36008227,0.5286741528674154,0.39185279351116764,0.5443784,0.43796706,0.1532554,0.18584512,0.17517059,0.11753480705208842,0.0976671,0.16699697,0.34628367
0.3305701798342108,0.116771914,0.55380034,0.34082663,0.5134845513484552,0.35184666111079965,0.6307435,0.41073388,0.09332125,0.15243737,0.12046006,0.05728904143734249,0.051289514,0.10907535,0.2994182
0.277274266636456,0.13723764,0.44656354,0.33867186,0.3865811386581139,0.21448850286931018,0.60019046,0.29509592,0.12758927,0.11068334,0.13675465,0.06828494409709665,0.06738272,0.13122976,0.10061874
0.08975132538507952,0.13023223,0.25794634,0.120805874,0.2296151729615173,0.1329193179751591,0.6921073,0.079145014,0.021681052,0.026112244,0.0260752,0.0107049616422977,0.015812948,0.020697817,0.15909033
0.4091286645477199,0.27785844,0.57950586,0.23799588,0.494269389426939,0.4748358284901497,0.3894175,0.34415746,0.27758735,0.25017303,0.26597476,0.23320393399223605,0.19854407,0.26945025,0.36165524
0.23788394427303666,0.23344776,0.4233486,0.2406425,0.3516321351632135,0.2261344435680666,0.5311789,0.17239118,0.1664989,0.15334968,0.14330548,0.13236573794194426,0.13854872,0.16877949,0.1991943
0.5015049300902958,0.45647764,0.58163327,0.42836332,0.5723622572362258,0.5292543317552599,0.31031653,0.42734063,0.420187,0.39528233,0.416322,0.3989849239390954,0.37923652,0.41231185,0.46508187
0.3108638986518339,0.12568805,0.5262421,0.3394029,0.48005111800511185,0.34312539058752345,0.641744,0.35944915,0.08900523,0.1539344,0.112945095,0.05574052734443164,0.0555387,0.09875034,0.30046844
0.04319707559182454,0.11970037,0.16390225,0.08515139,0.20529111052911106,0.06237183374231003,0.74972224,0.07152176,0.009227816,0.012391329,0.016052425,0.010632660637959639,0.02741012,0.0054603964,0.16628624
0.3574408814464529,0.18250813,0.54438275,0.26444697,0.4340650234065023,0.39495922369755343,0.50868696,0.29669958,0.17737065,0.17382835,0.15124413,0.12709633762578026,0.11399175,0.1718855,0.3084756
0.3089957185397431,0.2971305,0.46888405,0.27099162,0.4115502411550241,0.3703831022229861,0.4732545,0.20639488,0.21205692,0.22388466,0.20277521,0.18371498102289888,0.18117057,0.20794778,0.2990685
0.03698691921921515,0.1102763,0.13377967,0.1646562,0.1192761319276132,0.09299876557992594,0.7815459,0.031810194,0.03539445,0.040026948,0.01248005,0.058894663533679815,0.09048729,0.064652726,0.3423867
0.17770846066250764,0.1722094,0.37328103,0.2474335,0.32968119296811926,0.20075221204513272,0.64737874,0.1434148,0.07401322,0.09844576,0.083792716,0.046719662803179775,0.062681824,0.0850337,0.1647826
0.2563518453811107,0.19378823,0.45236558,0.25344253,0.397454839745484,0.36500218190013095,0.5855645,0.20591217,0.11283833,0.15971221,0.1211212,0.0822760249365615,0.07783492,0.10468952,0.2651363
0.2465357347921441,0.13035211,0.48739892,0.29469985,0.395419519541952,0.29732938783976326,0.6381117,0.26976493,0.08215341,0.12306933,0.083038904,0.04062064643723878,0.046795517,0.081950486,0.24463941
0.2950101177006071,0.13824166,0.523064,0.3306467,0.4592602159260216,0.3306502598390156,0.6466943,0.3315302,0.09399383,0.1611693,0.115668744,0.05649974938998497,0.06355801,0.099409804,0.2855445
0.3008949380536963,0.24722156,0.49850953,0.23279954,0.396215239621524,0.3733221223993273,0.49996188,0.22127435,0.18035164,0.19632958,0.17581667,0.14621675877300555,0.14172757,0.1818841,0.27309957
0.06463303387798203,0.13173914,0.21498473,0.080021426,0.22207792220779224,0.10436531026191863,0.71853685,0.05703783,0.010354534,0.017029688,0.017773326,0.007297564737853884,0.013312757,0.0064071864,0.17753813
0.39971714398302866,0.47542363,0.5093037,0.38643038,0.4920066192006619,0.4841037090462225,0.392201,0.30268753,0.35162988,0.3744172,0.34831786,0.35263236115794167,0.35044682,0.35370207,0.45298874
0.3054422183265331,0.25310534,0.485103,0.22822358,0.4249228624922862,0.34636869078212146,0.47832862,0.21630397,0.19131267,0.19655298,0.1881778,0.15934145956048756,0.14958723,0.18643992,0.2953481
0.4758933285535997,0.49993038,0.6009436,0.42420936,0.5645015564501557,0.5001315300078918,0.3351116,0.39221793,0.4183721,0.423501,0.41322333,0.4083582245014935,0.41011155,0.4402734,0.45509416
0.36290652177439137,0.43900555,0.48653626,0.3796593,0.47460667746066776,0.4471541568292494,0.4184797,0.26155278,0.30508438,0.32280397,0.30405498,0.3094190585651435,0.31283224,0.32600123,0.38690048
0.029062056743723405,0.10833076,0.13477093,0.07902329,0.12680043268004326,0.10505642630338557,0.7743919,0.043461442,0.025283884,0.023611218,0.0148110315,0.034086695045201704,0.05995524,0.03502401,0.27267808
0.29163409749804586,0.2222193,0.48280454,0.3170312,0.40420682042068207,0.3008409880504593,0.5179004,0.24956197,0.17578128,0.17170735,0.17931056,0.12961707777702466,0.13325286,0.1741671,0.21607493
0.34275432056525923,0.14735714,0.54132247,0.35521007,0.47347076734707677,0.339407400364444,0.58249766,0.35971725,0.13127509,0.17343698,0.15056075,0.08469302008158121,0.08317728,0.13742496,0.28582126
0.3888203233292194,0.18700011,0.5567235,0.34118384,0.503413010341301,0.43331548599892916,0.5117219,0.374157,0.17169058,0.20425577,0.18556435,0.1385574583134475,0.11815435,0.17712195,0.35639602
0.31417461885047715,0.41228396,0.43763942,0.3201427,0.41472022147202214,0.40710076442604587,0.44311762,0.22008085,0.26771057,0.2951445,0.27881867,0.26542885592573134,0.25962937,0.26383263,0.36899373
0.3057927983475679,0.20777918,0.51022,0.23396714,0.43543849354384934,0.34215572052934323,0.5283777,0.26260528,0.15560904,0.18358122,0.164141,0.12159447729566863,0.110514835,0.15899128,0.2685487
0.286077317164639,0.26841637,0.4683159,0.19051029,0.394927119492712,0.3448589906915394,0.47102985,0.16671357,0.19099109,0.19322564,0.1644179,0.1638813898328834,0.1585431,0.18547116,0.32701397
0.5560872933652375,0.43522954,0.6745884,0.3664834,0.6179248617924863,0.6043117362587042,0.26934654,0.48314303,0.45584506,0.4081005,0.41683447,0.4197359951841597,0.3945608,0.4434113,0.50586855
0.42876042572562556,0.38109076,0.59322226,0.23561697,0.4885920188592019,0.45849588750975323,0.36460543,0.3311165,0.3384069,0.31749654,0.31738216,0.30209319812559193,0.28789794,0.33841336,0.4062086
0.16015694960941698,0.212373,0.29501617,0.17357378,0.2855046085504609,0.20892351253541078,0.5920831,0.08557284,0.08900429,0.10038994,0.08652563,0.08367918902075135,0.08658521,0.09362844,0.25610062
0.3607264416435865,0.21030492,0.543576,0.26149583,0.44445379444537947,0.434170066050204,0.48795068,0.2924156,0.18949257,0.20383893,0.17827417,0.14954956897297414,0.13659203,0.18604515,0.31229943
