FunctionalSize,ValueAdjustmentFactor,ProjectElapsedTime,DevelopmentType,BusinessAreaType,ClientServer,DevelopmentPlatform,LanguageType,FirstOS,MaxTeamSize,Generated_Var_1,Generated_Var_2,Generated_Var_3,NormalisedWorkEffortLevel1
0.002241238793806031,0.596826165960024,0.06818181818181818,0.0,1.0,1.0,0.25,0.5,0.3333333333333333,0.025765016086504267,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.002381081227339142
0.1393643031784841,0.5384615384615383,0.13636363636363635,0.0,1.0,1.0,0.25,0.5,0.3333333333333333,0.011345218800648298,0.8562843650630427,0.857791940727499,0.9732092449120356,0.024135505168028572
0.005093724531377342,0.5384615384615383,0.09090909090909091,1.0,1.0,1.0,0.25,0.5,0.3333333333333333,0.011345218800648298,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.009226689755939174
0.004278728606356968,0.596826165960024,0.06136363636363637,0.0,1.0,1.0,0.25,0.5,0.3333333333333333,0.025765016086504267,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.03169814383895232
0.053789731051344734,0.596826165960024,0.13733377017519657,0.0,1.0,1.0,0.75,1.0,0.3333333333333333,0.025765016086504267,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.11475188051301477
0.06540342298288508,0.5384615384615383,0.2727272727272727,1.0,0.5,1.0,0.25,0.5,0.3333333333333333,0.02431118314424635,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.07931976838573516
0.02241238793806031,0.8615384615384614,0.05818181818181818,0.0,0.5,1.0,0.25,1.0,0.3333333333333333,0.025765016086504267,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.02493370853401158
0.061939690301548486,0.46153846153846123,0.29545454545454547,0.0,1.0,1.0,0.25,0.5,0.3333333333333333,0.0340356564019449,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.04045132312354565
0.017114914425427872,0.46153846153846123,0.09090909090909091,0.0,1.0,1.0,0.25,1.0,0.3333333333333333,0.011345218800648298,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.02167325071703014
0.15118174409127955,1.0,0.13733377017519657,0.0,1.0,1.0,0.25,0.5,0.3333333333333333,0.025765016086504267,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.2043941771740895
0.015077424612876936,0.5692307692307692,0.13636363636363635,0.0,1.0,1.0,0.25,0.5,0.3333333333333333,0.017828200972447323,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.026137778018291032
0.009372453137734311,0.8153846153846152,0.041818181818181824,0.0,1.0,1.0,0.25,1.0,0.3333333333333333,0.025765016086504267,0.8812394243095723,0.970820638396488,0.9871220692328965,0.0021240326857513937
0.032192339038304804,0.7692307692307689,0.13733377017519657,0.0,1.0,1.0,0.25,0.5,0.6666666666666666,0.025765016086504267,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.13143297797499864
0.07823960880195599,0.5384615384615383,0.11363636363636365,0.0,1.0,1.0,0.25,0.5,0.6666666666666666,0.011345218800648298,0.8802412703336507,0.926733939948639,0.9788951305205804,0.01665403972076411
0.06866340668296658,0.7692307692307689,0.1590909090909091,0.0,1.0,1.0,0.5,1.0,0.6666666666666666,0.008103727714748784,0.858587417777975,0.8904038957375264,0.9668551050154209,0.00909140104984036
0.007538712306438467,0.596826165960024,0.13733377017519657,0.0,1.0,1.0,0.75,1.0,0.6666666666666666,0.025765016086504267,0.878170800595785,0.977467177315396,0.9963950598970397,0.0034769197467395424
0.009779951100244499,0.5384615384615383,0.06818181818181818,0.0,1.0,1.0,0.75,1.0,0.6666666666666666,0.014586709886547812,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.005587423561881054
0.019763651181744092,0.9692307692307691,0.15545454545454546,0.0,1.0,1.0,0.75,1.0,0.6666666666666666,0.025765016086504267,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.01182423291303642
0.005704971475142624,0.596826165960024,0.13733377017519657,0.0,1.0,1.0,0.75,1.0,0.6666666666666666,0.025765016086504267,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.007765571730071974
0.01365118174409128,0.6923076923076923,0.022727272727272728,0.0,1.0,1.0,1.0,0.5,1.0,0.025765016086504267,0.878360751007679,0.9773074518708744,0.9960886797093268,0.005844472103468802
0.045843520782396084,0.5692307692307692,0.20681818181818182,0.0,1.0,0.0,0.25,0.5,1.0,0.012965964343598054,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.07944152822122409
0.003056234718826406,0.8153846153846152,0.0425,0.0,1.0,1.0,0.25,1.0,1.0,0.025765016086504267,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.003571621841008713
0.5488997555012225,0.7999999999999998,0.13636363636363635,0.0,1.0,1.0,0.25,0.5,0.3333333333333333,0.0858995137763371,0.9707264797259052,0.779766588250283,0.8461908123450987,0.14818171979003192
0.006316218418907905,0.596826165960024,0.13733377017519657,0.0,1.0,1.0,0.25,1.0,0.3333333333333333,0.025765016086504267,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.011404837924130093
0.030969845150774247,0.8153846153846152,0.13733377017519657,0.0,1.0,1.0,0.25,0.5,0.3333333333333333,0.025765016086504267,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.11338546458141674
0.061939690301548486,0.596826165960024,0.13733377017519657,0.0,1.0,1.0,0.75,1.0,0.3333333333333333,0.025765016086504267,0.8821624033250662,0.9735557206206927,0.9909574846673125,0.021537962010931326
0.06255093724531377,0.7230769230769232,0.3340909090909091,0.0,1.0,0.0,0.25,0.5,0.3333333333333333,0.011345218800648298,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.08072677092916283
0.04013854930725346,0.5384615384615383,0.1590909090909091,1.0,0.5,0.0,0.25,0.5,0.3333333333333333,0.017828200972447323,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.02612424914768115
0.09596577017114914,0.5384615384615383,0.1590909090909091,1.0,0.5,0.0,0.25,0.5,0.3333333333333333,0.014586709886547812,0.8861512109282833,0.9241427711993023,0.9729440645002867,0.022187347800205637
0.04319478402607987,0.596826165960024,0.18181818181818182,0.0,1.0,0.0,0.25,1.0,1.0,0.027552674230145863,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.026273066724389848
0.02465362673186634,0.596826165960024,0.11363636363636365,0.0,1.0,0.0,1.0,0.5,1.0,0.025765016086504267,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.03782672222522864
0.03402607986960065,0.5384615384615383,0.13733377017519657,0.0,0.5,0.0,0.25,0.5,0.3333333333333333,0.025765016086504267,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.029601168894420694
0.10920945395273023,0.596826165960024,0.13636363636363635,0.0,0.5,0.0,0.5,0.5,0.6666666666666666,0.014586709886547812,0.8925875040657096,0.9553602043994989,0.9743304850714116,0.03253693381676498
0.09209453952730236,0.5384615384615383,0.4545454545454546,1.0,0.5,0.0,0.5,1.0,0.6666666666666666,0.017828200972447323,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.14429893392499593
0.08027709861450692,0.596826165960024,0.13733377017519657,0.0,0.5,1.0,0.75,1.0,0.6666666666666666,0.025765016086504267,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.06309865252448725
0.030562347188264057,0.7846153846153843,0.13733377017519657,0.0,0.5,1.0,0.75,0.5,0.6666666666666666,0.025765016086504267,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.03526976567996104
0.08231458842705786,0.596826165960024,0.04318181818181818,0.0,0.5,1.0,0.5,0.5,1.0,0.025765016086504267,0.8916766493621806,0.935896209242797,0.9693253099035972,0.019860382055306023
0.009779951100244499,0.596826165960024,0.13733377017519657,0.0,0.5,1.0,0.25,0.5,1.0,0.025765016086504267,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.005154499702364847
0.011817440912795437,0.8153846153846152,0.04113636363636364,0.0,0.5,1.0,0.25,1.0,1.0,0.025765016086504267,0.8793069216386055,0.9763429829009261,0.9947983566714016,0.0047215758428486385
0.02302363488182559,0.5384615384615383,0.11363636363636365,0.0,0.5,1.0,0.25,1.0,1.0,0.00486223662884927,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.018886303371394558
0.023227383863080684,0.596826165960024,0.13733377017519657,0.0,0.5,1.0,0.75,1.0,1.0,0.025765016086504267,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.04198008550246225
0.018744906275468622,0.7076923076923076,0.29545454545454547,0.0,1.0,1.0,0.75,0.5,1.0,0.04376012965964344,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.05703771849126035
0.006723716381418093,0.8153846153846152,0.06204545454545455,0.0,1.0,1.0,0.75,1.0,1.0,0.025765016086504267,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.009876075545213485
0.03117359413202934,0.5384615384615383,0.09090909090909091,0.0,1.0,1.0,0.75,1.0,1.0,0.025765016086504267,0.8784833304495869,0.9772036294976774,0.9958937592223553,0.012135396937063694
0.060309698451507736,0.7076923076923076,0.38636363636363635,1.0,1.0,1.0,0.75,1.0,1.0,0.02431118314424635,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.11862113750744088
0.060309698451507736,0.8307692307692305,0.03363636363636364,0.0,1.0,1.0,0.75,0.5,1.0,0.025765016086504267,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.02685480816061475
0.022616136919315404,0.32307692307692304,0.34090909090909094,0.0,1.0,1.0,0.75,1.0,1.0,0.02431118314424635,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.04841982791276584
0.019559902200488997,0.5384615384615383,0.045454545454545456,1.0,1.0,1.0,0.75,1.0,1.0,0.0016207455429497568,0.8820088474372529,0.9670805343190066,0.988297316897238,0.004545700524920179
0.028321108394458026,0.5384615384615383,0.20454545454545456,1.0,0.5,1.0,0.25,0.5,0.3333333333333333,0.017828200972447323,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.04175009470209427
0.0048899755501222485,0.596826165960024,0.13733377017519657,0.0,0.5,1.0,0.25,0.5,0.3333333333333333,0.025765016086504267,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.006020347421397261
0.019559902200488997,0.5384615384615383,0.18181818181818182,0.0,0.5,1.0,0.25,0.5,0.3333333333333333,0.00486223662884927,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.01618052924941826
0.08272208638956804,0.5538461538461537,0.09090909090909091,0.0,1.0,1.0,0.25,0.5,0.3333333333333333,0.00486223662884927,0.8265864804480607,0.8477943837367976,0.8880943138439854,0.007440878835434817
0.0059087204563977175,0.12307692307692286,0.13636363636363635,0.0,1.0,1.0,0.25,0.5,0.3333333333333333,0.011345218800648298,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.02082093186860761
0.03973105134474327,0.4923076923076921,0.18181818181818182,0.0,1.0,1.0,0.25,1.0,0.3333333333333333,0.014586709886547812,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.029046485199415554
0.0008149959250203748,0.596826165960024,0.13733377017519657,0.0,1.0,1.0,0.25,0.5,0.3333333333333333,0.025765016086504267,0.8764312968424167,0.9810115870345626,0.9968886173479757,0.0012175983548893337
0.02343113284433578,0.596826165960024,0.13733377017519657,0.0,1.0,1.0,0.75,0.5,0.3333333333333333,0.025765016086504267,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.060622869202878946
0.0008149959250203748,0.8307692307692305,0.057499999999999996,0.0,1.0,1.0,0.75,0.5,0.3333333333333333,0.025765016086504267,0.8753917814479478,0.9834717426388679,0.9965448308357325,0.0012311272254992153
0.08577832110839445,0.596826165960024,0.15681818181818183,1.0,1.0,1.0,1.0,0.5,1.0,0.025765016086504267,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.09389036203257753
0.034229828850855744,0.5384615384615383,0.13636363636363635,0.0,1.0,1.0,1.0,0.5,1.0,0.017828200972447323,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.052979057308295906
0.02689486552567237,0.6307692307692307,0.09090909090909091,0.0,1.0,1.0,1.0,1.0,1.0,0.017828200972447323,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.015355268142215488
0.040546047269763644,0.596826165960024,0.13733377017519657,0.0,1.0,1.0,0.75,0.5,1.0,0.025765016086504267,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.0249201796634017
0.03973105134474327,0.5384615384615383,0.09090909090909091,1.0,1.0,1.0,0.75,0.5,1.0,0.008103727714748784,0.87866931866178,0.9770328432224467,0.9956474848987353,0.014624709129281887
0.0711083944580277,0.5384615384615383,0.18181818181818182,0.0,1.0,1.0,0.75,0.5,1.0,0.04700162074554295,0.8908417825478153,0.9547495561584648,0.975800944136369,0.020239190432382707
0.09413202933985329,0.596826165960024,0.13636363636363635,0.0,1.0,1.0,0.75,1.0,1.0,0.0016207455429497568,0.8563236601111793,0.8801712321344786,0.9710282161762623,0.014421776070133665
0.04788101059494702,1.0,0.13733377017519657,0.0,1.0,1.0,0.25,0.5,0.3333333333333333,0.025765016086504267,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.022268521023864927
0.044213528932355334,0.5384615384615383,0.022727272727272728,0.0,1.0,1.0,0.25,0.5,0.3333333333333333,0.017828200972447323,0.8825461047861004,0.9732016345182865,0.9904370074985038,0.014881757670869637
0.0016299918500407497,0.596826165960024,0.20022727272727275,0.0,1.0,1.0,0.25,0.5,0.3333333333333333,0.025765016086504267,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.0026516586395367715
0.003259983700081499,0.596826165960024,0.13733377017519657,0.0,1.0,1.0,0.25,0.5,0.3333333333333333,0.025765016086504267,0.878502091865731,0.9771864018319518,0.9958689158535718,0.0017858109205043562
0.040342298288508556,0.5538461538461537,0.11363636363636365,0.0,1.0,1.0,0.25,1.0,0.3333333333333333,0.014586709886547812,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.020509767844580334
0.021189894050529748,0.596826165960024,0.06818181818181818,0.0,1.0,1.0,0.75,1.0,1.0,0.025765016086504267,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.013136533362194924
0.0291361043194784,0.596826165960024,0.18863636363636366,1.0,1.0,0.0,0.25,0.5,0.3333333333333333,0.00486223662884927,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.03517506358569187
0.0016299918500407497,0.596826165960024,0.002272727272727273,0.0,1.0,0.0,0.25,0.5,0.3333333333333333,0.025765016086504267,0.8776467344389617,0.9777289709666607,0.9971713163786702,0.0019075707559932898
0.00550122249388753,0.596826165960024,0.09090909090909091,0.0,1.0,0.0,0.25,0.5,0.3333333333333333,0.025765016086504267,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.011066616158883056
0.022004889975550123,0.7230769230769232,0.18181818181818182,0.0,1.0,0.0,0.25,0.5,0.3333333333333333,0.02106969205834684,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.02676010606634558
0.006316218418907905,0.596826165960024,0.13733377017519657,0.0,1.0,0.0,0.25,0.5,0.3333333333333333,0.025765016086504267,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.01363710157476054
0.015688671556642216,0.7999999999999998,0.06431818181818182,0.0,1.0,1.0,0.25,1.0,0.3333333333333333,0.025765016086504267,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.033849234265923484
0.02302363488182559,0.596826165960024,0.08636363636363636,0.0,1.0,1.0,0.75,0.5,1.0,0.025765016086504267,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.020401536879701282
0.0026487367563162185,0.596826165960024,0.13733377017519657,0.0,1.0,1.0,0.25,0.5,1.0,0.025765016086504267,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.0069944261053087285
0.011002444987775062,0.5999999999999999,0.18181818181818182,0.0,1.0,1.0,0.25,1.0,1.0,0.008103727714748784,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.01082309648790519
0.07212713936430318,0.8153846153846152,0.13733377017519657,0.0,1.0,1.0,0.25,0.5,1.0,0.025765016086504267,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.05879647167054494
0.007334963325183374,0.596826165960024,0.13733377017519657,0.0,1.0,1.0,0.25,0.5,1.0,0.025765016086504267,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.005749770009199632
0.051955990220048896,0.5384615384615383,0.06818181818181818,1.0,1.0,1.0,0.25,0.5,1.0,0.008103727714748784,0.8799542501972042,0.9756596294738669,0.9939568600100441,0.018629254829806808
0.25061124694376524,0.5384615384615383,0.20454545454545456,0.0,1.0,1.0,0.25,0.5,1.0,0.10210696920583467,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.2710779804101954
0.06499592502037489,0.6615384615384614,0.06818181818181818,0.0,1.0,1.0,0.5,1.0,0.6666666666666666,0.014586709886547812,0.8784276746695434,0.9316513171116473,0.980809145715271,0.01310947562097516
0.002241238793806031,0.596826165960024,0.020454545454545454,0.0,1.0,1.0,0.25,0.5,0.3333333333333333,0.025765016086504267,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.0023675523567292605
0.034637326813365926,0.596826165960024,0.06818181818181818,0.0,1.0,1.0,0.5,1.0,0.6666666666666666,0.03079416531604538,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.039044320580117975
0.04095354523227383,0.5538461538461537,0.11363636363636365,0.0,1.0,1.0,1.0,1.0,1.0,0.025765016086504267,0.8409759945820557,0.9057180549122876,0.9267785275910019,0.0032739866875913202
0.08618581907090464,0.596826165960024,0.05,1.0,1.0,1.0,0.5,1.0,0.3333333333333333,0.025765016086504267,0.8863573186372301,0.9691694511589457,0.9852961336695384,0.028491801504410413
0.059494702526487364,0.7076923076923076,0.34090909090909094,0.0,1.0,1.0,0.5,1.0,0.3333333333333333,0.02431118314424635,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.06426213539693706
0.020374898125509373,0.7230769230769232,0.13733377017519657,0.0,1.0,1.0,0.25,1.0,0.6666666666666666,0.025765016086504267,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.009050814438010715
0.11267318663406682,0.7076923076923076,0.1590909090909091,0.0,1.0,1.0,0.5,0.5,0.6666666666666666,0.03079416531604538,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.051260890740840954
0.0028524857375713123,0.596826165960024,0.13733377017519657,0.0,1.0,1.0,0.25,0.5,0.6666666666666666,0.025765016086504267,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.003165755722712268
0.009779951100244499,0.5846153846153845,0.045454545454545456,0.0,1.0,1.0,0.25,1.0,0.6666666666666666,0.027552674230145863,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.02207911683532659
0.11817440912795435,0.5384615384615383,0.09090909090909091,0.0,1.0,1.0,0.25,1.0,0.6666666666666666,0.011345218800648298,0.7031813779176113,0.7506977666241601,0.7391313404981082,0.006385626927864062
0.11715566422167888,0.596826165960024,0.13636363636363635,0.0,1.0,1.0,0.25,0.5,0.3333333333333333,0.025765016086504267,0.8909515513298594,0.9121285679460042,0.9648173225207118,0.027301260890740843
0.002241238793806031,0.596826165960024,0.13733377017519657,0.0,1.0,1.0,0.25,0.5,0.3333333333333333,0.025765016086504267,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.03413334054873099
0.05888345558272208,0.5384615384615383,0.4545454545454546,1.0,1.0,1.0,0.25,1.0,0.3333333333333333,0.011345218800648298,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.09031874019156881
0.028321108394458026,0.596826165960024,0.13636363636363635,0.0,1.0,1.0,0.25,0.5,0.3333333333333333,0.025765016086504267,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.10177769359813843
0.26568867155664216,0.596826165960024,0.11363636363636365,0.0,1.0,1.0,0.5,0.5,0.6666666666666666,0.025765016086504267,0.893509672921017,0.9574877958505055,0.9762541659454019,0.08923643054277829
0.0715158924205379,0.5384615384615383,0.13636363636363635,1.0,1.0,1.0,0.5,0.5,0.6666666666666666,0.03079416531604538,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.07926565290329564
0.10126324368378158,0.4307692307692308,0.29545454545454547,0.0,1.0,1.0,1.0,1.0,1.0,0.025765016086504267,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.05479192597002002
0.29360228198859,0.596826165960024,0.25,1.0,1.0,1.0,0.75,1.0,1.0,0.025765016086504267,0.9215069081189828,0.8927606189246524,0.9275111870528522,0.0828643324855241
0.1299918500407498,0.5384615384615383,0.06818181818181818,0.0,1.0,1.0,0.75,1.0,1.0,0.00486223662884927,0.6811425000830039,0.7273496347353969,0.7106644925377339,0.006818550787380269
0.07946210268948654,0.5384615384615383,0.2272727272727273,0.0,1.0,1.0,0.75,1.0,1.0,0.03727714748784441,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.09004816277937118
0.0008149959250203748,0.46153846153846123,0.13733377017519657,0.0,1.0,1.0,0.75,0.5,1.0,0.025765016086504267,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.02454137128632502
0.09005704971475142,0.5384615384615383,0.18181818181818182,1.0,0.5,1.0,0.25,0.5,0.3333333333333333,0.02431118314424635,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.11492775583094324
0.04441727791361043,0.5384615384615383,0.06818181818181818,0.0,0.5,1.0,0.25,0.5,0.3333333333333333,0.008103727714748784,0.8755636643974599,0.9445049571045283,0.987170832512143,0.008387899778126522
0.19926650366748166,0.596826165960024,0.13636363636363635,0.0,0.5,1.0,0.75,0.5,1.0,0.025765016086504267,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.3494913144650685
0.3266096169519152,0.5384615384615383,0.1590909090909091,0.0,0.5,1.0,0.75,0.5,1.0,0.10210696920583467,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.2330483251258185
0.004482477587612062,0.5384615384615383,0.011363636363636364,1.0,0.5,1.0,0.75,0.5,1.0,0.0016207455429497568,0.8792136953223301,0.9753040253397426,0.9937992924460599,0.0012581849667189782
0.02343113284433578,0.5384615384615383,0.4772727272727273,1.0,0.5,1.0,0.75,0.5,1.0,0.017828200972447323,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.12198982628930137
0.010798696006519967,0.596826165960024,0.13733377017519657,0.0,0.5,1.0,0.75,1.0,1.0,0.025765016086504267,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.013434168515612317
0.019152404237978808,0.596826165960024,0.13733377017519657,0.0,0.5,1.0,0.25,0.5,1.0,0.025765016086504267,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.033091617511770116
0.059494702526487364,0.8307692307692305,0.13733377017519657,0.0,0.5,1.0,0.25,0.5,0.3333333333333333,0.025765016086504267,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.023959629850100115
0.01263243683781581,0.5384615384615383,0.13733377017519657,0.0,0.5,1.0,0.25,0.5,0.6666666666666666,0.025765016086504267,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.008306726554467233
0.009779951100244499,0.46153846153846123,0.13733377017519657,0.0,0.5,1.0,0.25,0.5,0.6666666666666666,0.025765016086504267,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.009781373450944314
0.03158109209453952,0.5538461538461537,0.045454545454545456,0.0,1.0,1.0,1.0,1.0,1.0,0.025765016086504267,0.8820175111521831,0.9559218570664081,0.9820057704056872,0.006385626927864062
0.015688671556642216,0.676923076923077,0.13733377017519657,0.0,1.0,1.0,0.25,0.5,0.6666666666666666,0.025765016086504267,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.05786297959846312
0.01650366748166259,0.596826165960024,0.13733377017519657,0.0,1.0,1.0,0.25,0.5,0.6666666666666666,0.025765016086504267,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.01210833919584393
0.006112469437652811,0.596826165960024,0.13733377017519657,0.0,1.0,1.0,0.25,0.5,0.6666666666666666,0.025765016086504267,0.8775842168433525,0.9776179150205718,0.9973345852855824,0.007833216083121382
0.291361043194784,0.5384615384615383,0.11363636363636365,1.0,1.0,1.0,0.25,0.5,0.6666666666666666,0.04051863857374392,0.8418548914672663,0.7373084185931355,0.9569325089500864,0.051869689918285625
