rely,data,cplx,time,stor,virt,turn,acap,aexp,pcap,vexp,lexp,modp,tool,sced,loc,Generated_Var_1,Generated_Var_2,Generated_Var_3,actual
0.6153846153846152,0.6363636363636376,0.6315789473684211,0.16666666666666674,0.375,0.6511627906976742,0.7142857142857149,0.19999999999999996,0.38297872340425543,0.22222222222222232,0.645161290322581,0.6315789473684221,0.6666666666666667,0.6585365853658538,0.0,0.009599135903555689,0.009391245044294732,0.008104437799792709,0.9916890767208626,0.008083130743103887
0.19999999999999996,0.2727272727272734,0.3157894736842105,0.0,0.0,0.30232558139534893,0.4642857142857144,0.5200000000000002,1.0000000000000002,0.22222222222222232,0.3225806451612905,0.2631578947368425,0.2142857142857142,0.19512195121951237,1.0,0.00013937039424400288,0.004296285640631639,9.034344374375908e-05,0.9998919826257321,0.00012287060847280607
0.19999999999999996,0.2727272727272734,0.3157894736842105,0.0,0.0,0.30232558139534893,0.4642857142857144,0.3866666666666667,1.0000000000000002,0.22222222222222232,0.3225806451612905,0.2631578947368425,0.2142857142857142,0.19512195121951237,1.0,0.0,0.004248207980361401,0.0,0.9999999999999999,0.0
1.0,0.6363636363636376,0.3157894736842105,0.7272727272727273,1.0,0.6511627906976742,0.7142857142857149,0.19999999999999996,0.0,0.22222222222222232,0.645161290322581,0.6315789473684221,0.4285714285714286,0.41463414634146334,0.0,0.05228131914078152,0.08899142468237763,0.09442544198519078,0.9054790057856509,0.09277608586900238
0.19999999999999996,0.6363636363636376,0.1578947368421052,0.0,0.0,0.30232558139534893,0.4642857142857144,0.0,0.0,0.41666666666666674,0.3225806451612905,0.2631578947368425,0.6666666666666667,0.6585365853658538,0.0,0.33799062734098706,0.00018163941436733638,0.08180652542066526,0.9127041026747535,0.061093021827085946
1.0,0.6363636363636376,0.6315789473684211,0.7272727272727273,1.0,0.6511627906976742,0.25,0.19999999999999996,0.0,0.22222222222222232,0.0,0.2631578947368425,0.2142857142857142,0.19512195121951237,0.0,0.03486001986028118,0.05064964977703334,0.053614941920856043,0.9462064294739576,0.052579843954327236
0.6153846153846152,0.6363636363636376,0.3157894736842105,0.09090909090909105,0.0,0.30232558139534893,0.0,0.3866666666666667,0.38297872340425543,0.41666666666666674,0.3225806451612905,0.2631578947368425,0.2142857142857142,0.6585365853658538,1.0,0.018309785543805857,0.01978519110027609,0.02004758366816723,0.979721118830235,0.019668073827682746
0.0,0.0,0.6315789473684211,0.09090909090909105,0.375,0.6511627906976742,0.4642857142857144,0.3866666666666667,0.19148936170212782,0.41666666666666674,0.645161290322581,0.2631578947368425,1.0000000000000002,1.0,0.0,0.009599135903555689,0.007961705226549955,0.006691088921017254,0.9930923517914739,0.006678895217700389
0.19999999999999996,0.5000000000000009,0.11578947368421055,0.0,0.0,0.0,0.0,0.6399999999999999,0.38297872340425543,0.6527777777777777,0.0,0.0,0.4285714285714286,0.19512195121951237,0.17391304347826075,0.011341265831605721,0.005538691655324873,0.004443242981299883,0.9953101113539226,0.004309247768581986
0.19999999999999996,0.0,0.0,0.0,0.1071428571428572,0.30232558139534893,0.4642857142857144,0.19999999999999996,0.0,0.22222222222222232,0.3225806451612905,0.2631578947368425,0.4285714285714286,0.41463414634146334,0.0,0.05053918921273148,0.0,0.008119134288690886,0.9909584873627719,0.0036071300058802365
0.3846153846153846,0.2727272727272734,0.4736842105263156,0.0,0.0,0.0,0.0,0.0,0.19148936170212782,0.41666666666666674,0.0,0.0,0.0,0.19512195121951237,0.0,0.011341265831605721,0.0034150381883030845,0.001596957183698972,0.9982432009745751,0.0005353647940600836
0.3846153846153846,0.2727272727272734,0.4736842105263156,0.0,0.0,0.0,0.4642857142857144,0.0,0.0,0.0,0.3225806451612905,0.0,0.2142857142857142,0.6585365853658538,0.0,0.0036758941481855717,0.0040904937207649344,0.0004985840713254692,0.9994683386513772,0.00018430591270920916
0.3846153846153846,0.0,0.6315789473684211,0.0,0.0,0.30232558139534893,0.0,0.19999999999999996,0.0,0.6527777777777777,0.3225806451612905,0.2631578947368425,0.6666666666666667,0.41463414634146334,0.0,0.0008884862633055175,0.004282442829105932,0.00018472957550507373,0.9997877153727598,0.00018430591270920916
0.19999999999999996,0.0,0.3157894736842105,0.0,0.0,0.0,0.0,0.3866666666666667,0.0,0.0,0.0,0.0,0.2142857142857142,0.19512195121951237,0.0,0.002891935680563056,0.004123147999976033,0.00028793969804966676,0.9997020033863152,8.776472033771823e-06
0.19999999999999996,0.45454545454545503,0.3894736842105263,0.0,0.1071428571428572,0.0,0.7142857142857149,0.19999999999999996,0.38297872340425543,0.31944444444444464,0.0,0.0,0.30952380952380953,0.2926829268292681,0.17391304347826075,0.03790874723436874,0.0009972882830738498,0.00644461703577518,0.992840195888977,0.0034316005652047987
0.3846153846153846,0.45454545454545503,0.3894736842105263,0.0,0.375,0.0,0.7142857142857149,0.19999999999999996,0.38297872340425543,0.41666666666666674,0.0,0.0,0.4285714285714286,0.41463414634146334,0.17391304347826075,0.02318774934234595,0.005849481823817617,0.007586635407780804,0.9919935991011518,0.006766659938038108
0.19999999999999996,0.45454545454545503,0.3894736842105263,0.09090909090909105,0.375,0.0,0.7142857142857149,0.3866666666666667,0.38297872340425543,0.41666666666666674,0.0,0.0,0.6666666666666667,0.41463414634146334,0.17391304347826075,0.024929879270395985,0.005861018324753135,0.008040890893714831,0.9915095344555556,0.007117718819388982
0.19999999999999996,0.45454545454545503,0.3894736842105263,0.0,0.1071428571428572,0.0,0.7142857142857149,0.3866666666666667,0.38297872340425543,0.41666666666666674,0.0,0.0,0.4285714285714286,0.2926829268292681,0.17391304347826075,0.02876256511210606,0.006810619288562475,0.009871470587413401,0.9896293911458041,0.008785248505805636
0.19999999999999996,0.45454545454545503,0.3894736842105263,0.0,0.1071428571428572,0.0,0.7142857142857149,0.3866666666666667,0.38297872340425543,0.22222222222222232,0.0,0.0,0.4285714285714286,0.41463414634146334,0.17391304347826075,0.0618630337450567,0.002343742789915989,0.0141374560816964,0.9847852046165373,0.010540542912560008
0.0,0.0,0.6315789473684211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.645161290322581,0.6315789473684221,0.6666666666666667,0.41463414634146334,0.17391304347826075,0.018309785543805857,0.0031284761378444353,0.0036494229605486296,0.9960169938468555,0.0026417180821653313
0.19999999999999996,0.0,0.1578947368421052,0.0,0.0,0.0,0.4642857142857144,0.6399999999999999,0.19148936170212782,0.6527777777777777,0.0,0.0,0.6666666666666667,0.41463414634146334,0.17391304347826075,0.4024494346788383,0.040422059360828794,0.13243793194377312,0.8616442451061269,0.11111891241958557
0.3846153846153846,0.2727272727272734,0.1578947368421052,0.0,0.0,0.30232558139534893,0.0,0.0,0.38297872340425543,0.0,0.645161290322581,0.2631578947368425,0.0,0.19512195121951237,0.0,0.07754220309750702,0.0020871537241505876,0.01775350838837181,0.9809311680857165,0.013173484522691568
0.6153846153846152,0.2727272727272734,0.3157894736842105,0.4545454545454546,0.375,0.30232558139534893,0.0,0.19999999999999996,0.38297872340425543,0.22222222222222232,0.645161290322581,0.2631578947368425,0.4285714285714286,0.41463414634146334,0.0,0.019180850507830874,0.014653024941722968,0.015381876088081843,0.9843112678421108,0.01492877892944594
0.19999999999999996,0.2727272727272734,0.3157894736842105,0.0,0.0,0.30232558139534893,0.9999999999999996,0.6399999999999999,0.38297872340425543,1.0,0.3225806451612905,0.0,1.0000000000000002,0.6585365853658538,0.17391304347826075,0.006985941011480637,0.012186272103107097,0.010032403979873861,0.9898444925384464,0.010189484031209135
0.19999999999999996,0.0,0.1578947368421052,0.0,0.1071428571428572,0.6511627906976742,0.4642857142857144,0.3866666666666667,0.38297872340425543,0.41666666666666674,0.645161290322581,0.6315789473684221,1.0000000000000002,0.6585365853658538,0.0,0.005418024076235605,0.00525685813350167,0.002910794863921356,0.996919758575365,0.0030805416838539245
0.19999999999999996,0.0,0.4736842105263156,0.16666666666666674,0.375,1.0,0.4642857142857144,0.0,0.38297872340425543,0.0,0.645161290322581,0.6315789473684221,0.4285714285714286,0.6585365853658538,0.3478260869565224,0.002891935680563056,0.004156739537421733,0.0007433018701374905,0.9991699089892719,0.000710894234735521
0.3846153846153846,0.0,0.3157894736842105,0.0,0.1071428571428572,0.6511627906976742,0.0,0.3866666666666667,0.0,0.41666666666666674,0.3225806451612905,0.0,0.2142857142857142,0.6585365853658538,0.0,0.0021079772129405415,0.004431476967635377,0.0010508638857622875,0.9988530979822479,0.001237482556761833
0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.0,0.6527777777777777,0.0,0.0,0.6666666666666667,0.41463414634146334,0.0,0.0037630006445880733,0.004224192075888168,0.0010083446757897438,0.9988859784515152,0.0010619531160863957
0.6153846153846152,0.0,0.6315789473684211,0.4545454545454546,0.375,0.30232558139534893,0.4642857142857144,0.19999999999999996,0.19148936170212782,0.41666666666666674,0.645161290322581,0.6315789473684221,0.6666666666666667,0.6585365853658538,0.3478260869565224,0.021794045399905922,0.08645460764907896,0.08325790669673121,0.916803077634395,0.08356079023354192
0.3846153846153846,0.0,0.4736842105263156,0.16666666666666674,0.375,1.0,0.4642857142857144,0.3866666666666667,0.38297872340425543,0.41666666666666674,0.645161290322581,0.6315789473684221,0.6666666666666667,0.6585365853658538,1.0,0.013083395759655756,0.021451050326719383,0.020384995640324807,0.979489143374271,0.020282426870046777
1.0,0.0,0.6315789473684211,1.0000000000000002,0.375,0.30232558139534893,0.4642857142857144,0.0,0.0,0.0,0.0,0.0,0.2142857142857142,0.41463414634146334,0.0,0.02005191547185589,0.01023368193499817,0.011421339597754522,0.9881989756432336,0.010891601793910884
0.3846153846153846,0.0,0.4736842105263156,0.09090909090909105,0.1071428571428572,0.30232558139534893,0.0,0.3866666666666667,0.38297872340425543,0.41666666666666674,0.3225806451612905,0.2631578947368425,0.2142857142857142,0.41463414634146334,0.0,0.018309785543805857,0.005606993194641702,0.006165878958070466,0.9934893300095573,0.005625718573647765
0.6153846153846152,0.0,0.6315789473684211,0.16666666666666674,0.1071428571428572,0.30232558139534893,0.4642857142857144,0.19999999999999996,0.6595744680851061,0.22222222222222232,0.645161290322581,0.6315789473684221,0.6666666666666667,0.6585365853658538,0.3478260869565224,0.004111426630198081,0.0068471346817256425,0.004236875800456327,0.9956242009832369,0.004484777209257423
0.3846153846153846,0.0,0.4736842105263156,0.0,0.0,0.0,0.0,0.19999999999999996,0.38297872340425543,0.22222222222222232,0.0,0.2631578947368425,0.0,0.41463414634146334,0.0,0.02266511036393094,0.0034457748486015315,0.005025325291080843,0.9945790557860457,0.0038704241668933922
0.19999999999999996,0.0,0.6315789473684211,0.16666666666666674,0.375,0.6511627906976742,0.4642857142857144,0.09333333333333349,0.0,0.0,1.0,1.0,0.2142857142857142,1.0,0.0,0.006201982543858122,0.004910098756039879,0.00274383629004297,0.9970785102250131,0.0028172475228407687
0.3846153846153846,0.0,0.4736842105263156,0.0,0.0,0.30232558139534893,0.0,0.0,0.0,0.22222222222222232,0.3225806451612905,0.2631578947368425,0.0,0.41463414634146334,0.0,0.006985941011480637,0.0038475493638833644,0.0011741892301015044,0.9987075321108192,0.0007986589550732396
