TeamExp,ManagerExp,YearEnd,Transactions,Entities,PointsAdjust,Envergure,Language,Generated_Var_1,Generated_Var_2,Generated_Var_3,Effort
1.0,0.14285714285714285,0.3999999999999986,0.18928164196123146,0.7105263157894737,0.35958254269449713,0.6808510638297872,0.0,0.14770593552422606,0.8940633237833953,0.857868833155152,0.14542190305206465
1.0,0.42857142857142855,0.5999999999999979,0.0798175598631699,0.31842105263157894,0.127134724857685,0.4680851063829787,0.0,0.1481186498383396,0.8600614124617558,0.8633542193388366,0.14452423698384204
0.25,0.14285714285714285,0.5999999999999979,0.15507411630558723,0.08157894736842104,0.10436432637571157,0.4680851063829787,1.0,0.00940275907184731,0.9934352377521901,0.9899588928682543,0.007010344532786185
1.0,0.5714285714285714,0.8000000000000007,0.18814139110604333,0.1868421052631579,0.16982922201138523,0.7659574468085105,1.0,0.08288881958489533,0.9254260409546523,0.9185741864160527,0.08049072411729505
0.25,0.14285714285714285,0.3999999999999986,0.21094640820980615,0.22105263157894736,0.20113851992409865,0.6382978723404255,0.0,0.25311407468701536,0.744555011712533,0.7545751770580417,0.2504488330341113
0.5,0.2857142857142857,1.0,0.13340935005701254,0.11052631578947367,0.09677419354838711,0.702127659574468,1.0,0.007319947902535984,0.9971073169604026,0.9930548541197856,0.004488330341113109
0.25,0.42857142857142855,0.5999999999999979,0.1459521094640821,0.29473684210526313,0.17362428842504746,0.6170212765957446,0.5,0.37778382642376596,0.6262881115754608,0.649836967008453,0.36714542190305205
0.5,0.5714285714285714,0.8000000000000007,0.3192702394526796,0.2131578947368421,0.28842504743833014,0.48936170212765956,1.0,0.03808861657078817,0.9753287939594663,0.9505968699336337,0.03800119688809096
0.5,0.5714285714285714,0.8000000000000007,0.2862029646522235,0.3605263157894737,0.31404174573055027,0.40425531914893614,0.0,0.22974848817238852,0.7794775291004095,0.7705073277449546,0.22980251346499106
0.25,0.5714285714285714,1.0,0.16989737742303307,0.13684210526315788,0.13662239089184058,0.2765957446808511,1.0,0.014738853252446643,0.990907673332669,0.9834158774073627,0.012866546977857572
0.75,0.42857142857142855,1.0,0.33409350057012543,0.36315789473684207,0.3548387096774194,1.0,0.5,0.3211644857352455,0.6830277423990068,0.6804726555068346,0.3207660083782166
0.25,0.14285714285714285,0.8000000000000007,0.5039908779931584,0.10789473684210527,0.40417457305502846,0.48936170212765956,0.0,0.17338440366439165,0.831520062871934,0.814085095265855,0.17414721723518853
0.5,0.5714285714285714,0.8000000000000007,0.7434435575826682,0.3289473684210526,0.6831119544592031,0.3829787234042553,1.0,0.06762781160266243,0.9525092726777301,0.8864435133445071,0.07719928186714542
0.25,0.14285714285714285,1.0,0.06271379703534778,0.12368421052631579,0.04269449715370019,0.425531914893617,0.0,0.07231643101646706,0.9266355097144239,0.9343806317658596,0.06959049328887748
0.25,0.5714285714285714,0.5999999999999979,0.3135689851767389,0.5868421052631579,0.41840607210626185,0.9574468085106382,0.0,0.8488192876159241,0.16522967881289974,0.20843386097761263,0.827049670855775
0.5,0.14285714285714285,0.5999999999999979,0.19726339794754846,0.3131578947368421,0.22296015180265655,0.6382978723404255,0.0,0.26622669215679967,0.7368365697013999,0.7439021700657045,0.263016157989228
0.5,0.42857142857142855,0.8000000000000007,0.18700114025085518,0.8552631578947368,0.4098671726755218,0.2978723404255319,0.0,0.63356504204164,0.3996938083346454,0.4147118001061485,0.6172950329144224
0.5,0.2857142857142857,1.0,0.2770809578107184,0.0,0.1764705882352941,0.48936170212765956,0.0,0.14801015252708127,0.842088769639407,0.8481575861670376,0.14781567923399164
1.0,0.42857142857142855,0.3999999999999986,0.13911060433295325,0.4552631578947368,0.2258064516129032,0.978723404255319,0.0,0.5419448529689,0.4707313271079846,0.5029352757583345,0.5248354278874925
0.5,0.42857142857142855,0.3999999999999986,0.11060433295324971,0.08421052631578947,0.0683111954459203,0.02127659574468084,0.0,0.07770401036867802,0.9183075234680244,0.9256956104565371,0.0763016157989228
0.75,0.42857142857142855,0.3999999999999986,0.09920182440136831,0.2657894736842105,0.12428842504743833,0.5106382978723404,0.0,0.23195457329890334,0.7725211568729696,0.785901936529551,0.22531418312387794
0.5,0.42857142857142855,0.3999999999999986,0.12200684150513112,0.17105263157894737,0.10910815939278938,0.2765957446808511,0.0,0.10615038248869088,0.8947971735508375,0.898387106092563,0.10442848593656495
0.75,0.42857142857142855,0.3999999999999986,0.0877993158494869,0.11052631578947367,0.058823529411764705,0.5744680851063829,0.0,0.11354849923787827,0.882239880073346,0.8937232947259889,0.1107121484141233
0.5,0.42857142857142855,0.3999999999999986,0.241733181299886,0.3,0.25521821631878555,0.6382978723404255,0.0,0.6099397256460625,0.3907873206317082,0.431469204685913,0.5936564931178935
0.25,0.14285714285714285,0.8000000000000007,0.059293044469783354,0.23421052631578948,0.07969639468690702,0.2765957446808511,0.0,0.09015228198158862,0.9153085095274345,0.9188760029081928,0.08707360861759425
0.25,0.42857142857142855,0.5999999999999979,0.14025085518814137,0.21578947368421053,0.14041745730550287,0.0,0.5,0.13389316378580132,0.8675443630404298,0.8710706383898164,0.13255535607420707
0.75,1.0,0.5999999999999979,0.04104903078677309,1.0,0.34060721062618593,0.23404255319148937,0.5,0.33698191860468035,0.7075777362796865,0.6953955323731564,0.32854578096947934
0.25,0.14285714285714285,0.5999999999999979,0.05245153933865451,0.2763157894736842,0.08918406072106262,0.14893617021276595,0.5,0.12012231317294003,0.8853431941998198,0.8915258199900036,0.11669658886894077
0.25,0.5714285714285714,0.8000000000000007,0.13112884834663627,0.11842105263157895,0.09772296015180267,0.19148936170212766,0.5,0.09426294094727664,0.9033280461673319,0.9084055120868485,0.09305804907241172
0.75,0.42857142857142855,0.8000000000000007,0.1265678449258837,0.3131578947368421,0.16413662239089183,0.21276595744680854,0.5,0.12711912690273686,0.8827062268108525,0.8792784662135957,0.12507480550568523
0.25,0.2857142857142857,0.8000000000000007,0.04332953249714938,0.06578947368421052,0.005692599620493358,0.19148936170212766,0.5,0.04641210011669198,0.9490402370824459,0.9597461029650642,0.04398563734290844
0.25,0.14285714285714285,0.5999999999999979,0.13340935005701254,0.2631578947368421,0.15180265654648956,0.3829787234042553,0.5,0.10352433914634995,0.905054506537848,0.9007009057626526,0.10173548773189708
0.75,0.2857142857142857,0.5999999999999979,0.10490307867730901,0.09999999999999999,0.06925996204933586,0.21276595744680854,0.5,0.059005492928951735,0.940592857874328,0.9449099646498198,0.056852184320766004
0.25,0.14285714285714285,0.5999999999999979,0.07867730900798177,0.2421052631578947,0.09867172675521822,0.19148936170212766,0.0,0.086974068469539,0.9197279588505893,0.9205154651990869,0.08438061041292638
1.0,1.0,0.5999999999999979,0.06841505131128849,0.1763157894736842,0.06641366223908919,0.19148936170212766,0.0,0.04763845156694602,0.9572918489629437,0.9582198685705833,0.04518252543387193
0.25,0.42857142857142855,0.5999999999999979,0.21094640820980615,0.2368421052631579,0.20683111954459205,0.6382978723404255,0.5,0.13289827460968534,0.8741721205715739,0.8679827777189842,0.13165769000598446
0.5,0.42857142857142855,0.8000000000000007,0.2451539338654504,0.2710526315789474,0.2476280834914611,0.48936170212765956,0.5,0.26771643439901455,0.7306473142453718,0.7372386611538801,0.26660682226211846
0.5,0.5714285714285714,0.8000000000000007,0.3580387685290764,0.46578947368421053,0.4117647058823529,0.6382978723404255,0.5,0.46668950036199564,0.5410819483167089,0.5465579858763772,0.4622980251346499
0.25,0.42857142857142855,0.5999999999999979,0.037628278221208664,0.06315789473684211,0.0,0.4680851063829787,0.5,0.03393178579240418,0.9632365131915719,0.9727326186084662,0.030819868342309993
0.25,0.2857142857142857,0.8000000000000007,0.07411630558722919,0.09473684210526315,0.04174573055028463,0.425531914893617,0.5,0.08810709422983287,0.9073899684022378,0.9183399756276197,0.08557749850388988
0.75,0.5714285714285714,0.8000000000000007,0.10490307867730901,0.13157894736842105,0.08064516129032258,0.0851063829787234,0.5,0.028516324404558577,0.9762308859501542,0.9752753030881296,0.026032315978456018
0.0,0.5714285714285714,0.5999999999999979,0.10034207525655645,0.09210526315789473,0.06261859582542693,0.02127659574468084,1.0,0.0023639019622110867,0.9984626893163738,1.0,0.0
0.5,0.42857142857142855,0.1999999999999993,0.14253135689851767,0.18421052631578946,0.13092979127134724,0.17021276595744683,0.5,0.07563273274836563,0.9297949062727627,0.9273091125275955,0.07390783961699582
1.0,0.7142857142857142,0.5999999999999979,0.5393386545039909,0.5789473684210527,0.6034155597722961,0.4468085106382979,0.5,0.3620809095376355,0.6592770239853498,0.6278920325634813,0.3656493117893477
0.0,0.2857142857142857,0.1999999999999993,0.23261117445838084,0.17368421052631577,0.20208728652751423,0.02127659574468084,1.0,0.0,1.0,0.9893907063319116,0.0020945541591861176
0.0,0.2857142857142857,0.1999999999999993,0.14823261117445838,0.35789473684210527,0.198292220113852,0.3617021276595745,0.5,0.14712808120894239,0.8650977178119316,0.8593009195880406,0.14512268102932377
0.5,0.42857142857142855,0.5999999999999979,0.5290763968072976,0.4605263157894737,0.5521821631878558,0.7446808510638298,0.5,0.5708284869868713,0.4318366274919455,0.43487574772419246,0.5691202872531418
1.0,0.5714285714285714,0.3999999999999986,0.2508551881413911,0.4263157894736842,0.3083491461100569,0.7234042553191489,1.0,0.03729503585316893,0.988301781692702,0.9546471106776339,0.036505086774386596
1.0,0.42857142857142855,0.0,0.2485746864310148,0.17368421052631577,0.21537001897533203,0.6170212765957446,0.0,0.09818295041518513,0.9101837068961346,0.9009587221624471,0.09634949132256135
1.0,0.5714285714285714,0.5999999999999979,0.4401368301026226,0.48947368421052634,0.48861480075901326,0.7446808510638298,0.0,0.38246689065701023,0.6286450294780896,0.6157591517819282,0.3836026331538001
1.0,0.42857142857142855,0.5999999999999979,0.5245153933865451,0.44473684210526315,0.5426944971537002,0.8085106382978723,1.0,0.22729030398126707,0.7989935712010652,0.7622930842744897,0.22800718132854578
1.0,0.5714285714285714,0.3999999999999986,1.0,0.6157894736842106,1.0,0.6170212765957446,0.0,1.0,0.0,0.0,1.0
